Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
B01-0002	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	09/16/2021 07:00 AM	09/17/2021 07:00 AM	NA	09/21/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34971.15493	40804.43978	37887.797355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1100	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	07/29/2021 12:00 AM	07/29/2021 11:55 PM	7.981	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	394	2628	1511	11903.27474074	79395.44674788	45649.36074431	2.46301827941152e-05	0.000164284569499834	NA	10471.8	18983.9580668036	299401.207730208	593300.573982991	0.0006195191353464	0.00122765389418762	12778.075	20148.9059548438	362657.122296044	625019.923463394	NA	NA	15084.35	22111.3335146913	425913.036861881	674790.252730864	0.000881296633135824	0.00139627183564572
M03-0047	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/07/2022 11:00 AM	04/08/2022 11:00 AM	0.786	04/13/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	173	2153	1163	514.73248098	6405.89035578	3460.31141838	4.71798790999084e-05	0.000587157686139322	NA	3186.2104456	5169.67399799141	2418.54888904088	3563.20628053331	0.000221681841341969	0.00032660002571341	3362.1225973	5515.26734534159	3144.9577922993	3058.23375571801	NA	NA	3538.034749	7605.49122734608	3871.36669555771	5566.32705948536	0.000354845709950294	0.000510204130108649
A02-0141	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	10/02/2021 09:56 AM	10/04/2021 09:00 AM	NA	10/04/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1602.238966	4807.045422	3204.642194	NA	NA	NA	NA	NA	NA	28874.0673352	59774.3899815852	NA	NA	NA	NA	24349.5312083	48610.5168647489	NA	NA	NA	NA	19824.9950814	49532.8919999497	NA	NA	NA	NA
K01-0025	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/10/2022 06:27 AM	01/11/2022 06:32 AM	9.014	01/19/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	116071.1896	111017.928	113544.5588	3960544.65499916	3788118.85072195	3874331.75286055	0.00824254870967566	0.00788370208266794	NA	85845.415136	138194.084164999	2307669.79356888	3150103.40127391	0.00480264265050755	0.0065558863710175	86767.31508	135148.690471343	2345205.80485045	3022450.65888376	NA	NA	87689.215024	132352.589833106	2382741.81613203	2907483.32493549	0.0049588799503268	0.00605095385002183
A03-0111	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	11/08/2021 06:00 AM	11/08/2021 02:00 PM	NA	11/10/2021	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2072	83	1077.5	NA	NA	NA	NA	NA	NA	76517.2400838	211863.289204755	NA	NA	NA	NA	72760.3972182	209550.615225251	NA	NA	NA	NA	69003.5543526	207558.43884386	NA	NA	NA	NA
G01-0048	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/31/2021 09:00 AM	01/01/2022 08:00 AM	1.02	01/06/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11747.3937	11747.3937	11747.3937	45358.0756176353	45358.0756176353	45358.0756176353	0.000555314343996515	0.000555314343996515	NA	31952.8873814	40769.3553584437	106477.05363957	132638.209946278	0.00130358782614557	0.0016238762236322	31672.0360638	45148.3311851151	106010.074645138	149902.213249444	NA	NA	31391.1847462	52900.2907711822	105543.095650707	176941.348461568	0.00129215347270699	0.00216627507910832
A0020	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/17/2020 12:00 AM	11/17/2020 11:59 PM	6.708	11/19/2020	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3996	2116	3056	101468.55099888	53730.59407248	77599.57253568	0.000209958100891574	0.000111179014386029	NA	58515.6	105246.034585902	1467380.75436455	2717791.65009255	0.00303629522091654	0.00562363774642558	56832.76	99916.1172904059	1423104.24584227	2573907.94792379	NA	NA	55149.92	95426.7664976412	1378827.73732	2449476.17728139	0.00285306186335044	0.00506844102235017
H01-0077	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/29/2021 08:00 AM	11/30/2021 08:00 AM	1.2	12/03/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	95816.61746	106476.4349	101146.52618	435246.21827911	483668.353721771	459457.286000441	0.00362705181899259	0.00403056961434809	NA	72426.358372	63466.1223053394	372918.204097468	366465.523831957	0.00310765170081223	0.00305387936526631	68376.985426	60212.3350216802	350548.926686862	335316.465873305	NA	NA	64327.61248	65071.2478017135	328179.649276256	340175.046889945	0.00273483041063547	0.0028347920574162
N02-0043	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	02/17/2022 07:00 AM	02/18/2022 07:00 AM	8.451	02/22/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	75614.02649	89130.89946	82372.462975	2418930.50762308	2851342.03115335	2635136.26938822	0.00912872861205783	0.0107605933698896	NA	78892.37144	92914.4140538428	2329029.7992925	3204772.27896573	0.00878945505054157	0.0120943930823675	89866.557591	106735.978206904	2637729.92613676	3738152.25665929	NA	NA	100840.743742	121335.151024876	2946430.05298101	4297973.67823428	0.0111194431767719	0.0162199927475065
L01-0013	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/30/2022 09:00 AM	01/31/2022 09:00 AM	0.238	02/09/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	525835.982	641445.8978	583640.9399	473740.138740183	577896.300405881	525818.219573032	0.0839964785000325	0.102463883050688	NA	2655175.6792	2908383.6605151	3161565.75780945	4201154.29394591	0.560561304576144	0.744885513110976	2778452.18838	3089713.87358758	3308491.38545117	4465119.70556536	NA	NA	2901728.69756	3275286.11232806	3455417.01309289	4733124.26285577	0.612662590973917	0.839206429584357
M04-0020	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	02/24/2022 02:00 PM	02/25/2022 02:00 PM	0.126	03/02/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1861	2305	2083	887.62564926	1099.3966263	993.51113778	0.000145512401518033	0.000180228955131148	NA	2452.9137148	2773.3138512971	1242.41429795855	1158.89313146886	0.000203674475075172	0.000189982480568666	2094.5568574	988.483851247529	1129.76676187227	938.96578763686	NA	NA	1736.2	1541.66802694137	1017.119225786	1485.32993480399	0.00016674085668623	0.000243496710623605
H01-0162	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/19/2022 08:00 AM	03/20/2022 08:00 AM	2.1	03/25/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57011.18276	48454.56161	52732.872185	453202.472796216	385182.802334631	419192.637565424	0.0037766872733018	0.00320985668612193	NA	37251.02111	34552.583589167	331270.533189587	302659.180964783	0.0027605877765799	0.00252215984137319	35504.752575	37528.7530192914	315365.736354913	336982.821138036	NA	NA	33758.48404	41657.8313252333	299460.939520239	382115.991417647	0.00249550782933532	0.00318429992848039
C01-0011	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	09/28/2021 07:00 AM	09/29/2021 07:00 AM	NA	10/01/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	73315.46485	93348.72961	83332.09723	NA	NA	NA	NA	NA	NA	31687.7537082	51305.5743601536	630900.791222698	777192.188573827	0.0012618015824454	0.00155438437714765	39575.1410499	57404.0945849686	793048.291465228	1039860.28571989	NA	NA	47462.5283916	64118.9595955005	955195.791707759	1425175.16967097	0.00191039158341552	0.00285035033934193
E02-0068	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/02/2022 08:00 AM	03/03/2022 08:00 AM	0.127	03/04/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	965705.3697	930933.4731	948319.4214	464260.026966542	447543.539557749	455901.783262145	0.019416981470788	0.018717839379245	NA	259856.781812	729334.717204121	181250.011869257	338072.765705907	0.00758051074317261	0.0141393879425306	257374.058965	714916.096969221	182621.761423098	344100.275679178	NA	NA	254891.336118	701123.595248772	183993.510976938	353004.138933363	0.00769525349129812	0.0147638703025246
N02-0030	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	01/24/2022 07:00 AM	01/25/2022 07:00 AM	11	02/01/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	197625.1566	178099.519	187862.3378	8229014.68449727	7415976.70239569	7822495.69344648	0.031055229392774	0.0279869299660189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0344	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/09/2022 09:00 AM	02/11/2022 09:00 AM	NA	02/14/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3711.79766	11136.37984	7424.08875	NA	NA	NA	NA	NA	NA	331987.33068	737035.642697568	NA	NA	NA	NA	339252.385448	779617.178585224	NA	NA	NA	NA	346517.440216	825704.93059806	NA	NA	NA	NA
N02-0070	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/28/2022 07:00 AM	04/29/2022 07:00 AM	11.38	05/04/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2785.112606	2822	2803.556303	119976.985590417	121566.0194876	120771.502539008	0.000452777513738459	0.000458774320656653	NA	10793.5048276	17966.8382851964	467415.658779562	806068.962903336	0.00176396580413451	0.00304199925618287	10041.164654	15986.7946758794	433427.755233328	712214.059397321	NA	NA	9288.8244804	15230.0890159736	399439.851687095	671448.087176714	0.00150743396364667	0.00253395760878826
A0247	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/09/2020 12:00 AM	11/09/2020 11:59 PM	6.909	11/13/2020	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1542888	961152	1252020	40351763.4551287	25137390.4965389	32744576.9758338	0.0834956204583859	0.0520141336213766	NA	340226.88	1241013.65207155	8859564.01736492	32489044.5084033	0.0183321553082373	0.0672261308318228	275927.4	1006418.1808353	7186939.73113083	26347653.7496033	NA	NA	211627.92	772110.715842	5514315.44489673	20213243.8574469	0.0114101875618621	0.0418251197182728
J01-0031	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/19/2022 07:30 AM	04/20/2022 07:30 AM	0.225	04/27/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1915	1997	1956	1631.03853375	1700.87934825	1665.958941	0.000233005504821429	0.000242982764035714	NA	1738	1068.69303124113	1431.159043684	1230.00894677889	0.000204451291954857	0.000175715563825556	1636.7	1123.83943663662	1313.675437465	1101.48215814961	NA	NA	1535.4	1507.24390397906	1196.191831246	1169.08053905311	0.000170884547320857	0.000167011505579016
A03-0179	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	02/16/2022 06:00 AM	02/16/2022 02:00 PM	NA	02/18/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1014	1719	1366.5	NA	NA	NA	NA	NA	NA	4634.7119344	10836.5645172225	NA	NA	NA	NA	4735.7888442	10708.1564386007	NA	NA	NA	NA	4836.865754	10585.9254482257	NA	NA	NA	NA
A01-0125	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/13/2021 12:00 AM	12/14/2021 12:00 AM	7.7	01/10/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6472.859401	16184.02295	11328.4411755	188668.685629573	471726.349826728	330197.517728151	0.000390392082497876	0.00097609325820793	NA	54631.4381242	56419.7213552534	1980758.63109395	2677008.7400091	0.00409857356210469	0.00553925000001883	57277.0446701	50792.4458863423	2044061.81799929	2366007.02206285	NA	NA	59922.651216	47558.1827403011	2107365.00490462	2106324.28963516	0.00436054669116169	0.00435839324953476
P01-0033	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/10/2022 11:35 AM	03/11/2022 11:15 AM	0.358	03/23/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22551.39425	22551.39425	22551.39425	30561.1258442255	30561.1258442255	30561.1258442255	0.00105674709004929	0.00105674709004929	NA	33603.586988	53107.3220493501	45750.0248510312	72478.6846328728	0.00158195106677148	0.00250617858343267	33312.576784	56904.7515357544	45685.546540652	78119.507263769	NA	NA	33021.56658	61699.8404189061	45621.0682302728	84866.1636817175	0.00157749198583239	0.00293451465012855
A03-0168	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	01/12/2022 06:00 AM	01/12/2022 02:00 PM	NA	01/13/2022	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52238.90416	67176.27414	59707.58915	NA	NA	NA	NA	NA	NA	13437.0947756	40161.3836098612	NA	NA	NA	NA	19091.4977568	44364.5254190208	NA	NA	NA	NA	24745.900738	50658.9954272141	NA	NA	NA	NA
E01-0062	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/10/2022 09:45 AM	02/11/2022 09:45 AM	2.45	02/17/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	427423.1493	317411.2362	372417.19275	3964031.0657997	2943752.58567841	3453891.82573905	0.0110111974049992	0.00817709051577337	NA	285908.378426	247885.341748902	3437573.76571548	1703083.9705437	0.00954881601587632	0.00473078880706585	274779.510398	202887.680097559	3333933.00825628	1195147.66629463	NA	NA	263650.64237	180223.499281661	3230292.25079709	1183655.62725304	0.00897303402999192	0.0032879322979251
A03-0068	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	11/05/2021 06:00 AM	11/05/2021 01:30 PM	NA	11/10/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	108392.8621	46396.54905	77394.705575	NA	NA	NA	NA	NA	NA	22894.1576032	88025.0839240069	NA	NA	NA	NA	17373.2723281	61893.1769619485	NA	NA	NA	NA	11852.387053	36117.4346598325	NA	NA	NA	NA
A01-0015	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/25/2021 12:00 AM	08/25/2021 11:55 PM	8.915	08/27/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	438414.6786	180041.0271	309227.85285	14795149.5354489	6075831.96567796	10435490.7505634	0.0306140323113907	0.0125720740888883	NA	143462.20831	310994.422781884	5042350.73125169	10340958.5562503	0.0104336010827092	0.0213974477657885	117987.235286	214155.061136187	4176215.59691992	7152726.76738241	NA	NA	92512.262262	136800.194331133	3310080.46258816	4752444.83049609	0.00684919810997383	0.00983372957808329
N02-0026	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	01/26/2022 07:00 AM	01/27/2022 07:00 AM	9	02/01/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	141345.9916	152238.5269	146792.25925	4815472.770563	5186567.17901276	5001019.97478788	0.0181729669052872	0.01957342885883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1096	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	07/20/2021 12:00 AM	07/20/2021 11:55 PM	7.254	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	707	1167	937	19413.77044698	32045.07795138	25729.42419918	4.01708542604287e-05	6.63074779659411e-05	NA	2293.5	2746.66722178873	69038.962834471	73532.6185895491	0.000142854996760617	0.000152153241577448	2213.925	2294.2277442322	66094.3507854202	62233.2355670167	NA	NA	2134.35	2847.83626332447	63149.7387363695	83447.042337439	0.000130669050522201	0.000172668106144345
