Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
H01-0077	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/29/2021 08:00 AM	11/30/2021 08:00 AM	1.2	12/03/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	95816.61746	106476.4349	101146.52618	435246.21827911	483668.353721771	459457.286000441	36.2705181899259	40.3056961434809	38.2881071667034	72426.358372	63466.1223053394	372918.204097468	366465.523831957	31.0765170081224	30.5387936526631	68376.985426	60212.3350216802	350548.926686862	335316.465873305	29.2124105572385	27.9430388227754	64327.61248	65071.2478017135	328179.649276256	340175.046889945	27.3483041063547	28.347920574162
H01-0028	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/01/2021 08:00 AM	11/02/2021 08:00 AM	NA	11/11/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9137.5	10625	9881.25	NA	NA	NA	NA	NA	NA	7919.6811298	6092.50335453702	NA	NA	NA	NA	10717.6870709	3013.20516056246	NA	NA	NA	NA	13515.693012	3122.78271829261	NA	NA	NA	NA
A01-0082	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/06/2021 12:00 AM	11/06/2021 11:55 PM	6.698	11/10/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	60562.5	54187.5	57375	1535542.57615125	1373906.51550375	1454724.5458275	31.7733524282248	28.4287890147275	30.1010707214762	57671.486762	24509.4811394089	1646279.92708042	825652.215091337	34.0647228745328	17.0843447916598	56505.617656	16272.2971887263	1602639.49119305	510476.150617571	33.1617176624948	10.5627410738613	55339.74855	17699.1332352324	1558999.05530568	435064.52824161	32.2587124504569	9.00232842744599
H01-0075	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/15/2022 08:00 AM	01/16/2022 08:00 AM	NA	01/21/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1472859.135	1038868.55	1255863.8425	NA	NA	NA	NA	NA	NA	937695.18568	1070498.01959688	1918975.4413748	3456502.24981074	159.914620114566	288.041854150895	917019.16391	1022552.72396729	2006918.22784768	3637293.74322243	167.243185653974	303.107811935202	896343.14214	1015426.36071362	2094861.01432057	3823762.16262384	174.571751193381	318.64684688532
Q01-0005	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	05/08/2022 08:00 AM	05/09/2022 08:00 AM	0.936	05/12/2022	24-hr time-weighted composite	Danville	25053	NA	-81.8472888	38.102484	4555	Boone	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	87323.21039	67155.54111	77239.37575	309398.687996496	237941.73643332	273670.212214908	67.9250687149277	52.2374833003996	60.0812760076636	35103.335957	60342.6928733275	112967.659733745	208341.730871731	24.8008034541701	45.7391286216753	34937.545093	54138.0949650024	111695.311317395	179465.40837023	24.5214733956959	39.3996505752426	34771.754229	49999.4735315775	110422.962901045	155556.47098597	24.2421433372217	34.1507071319364
A04-0044	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/25/2022 08:00 AM	03/26/2022 08:00 AM	0.651	03/29/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	42991.32787	14325.54284	28658.435355	105943.611383477	35302.4625823988	70623.036982938	52.9718056917386	17.6512312911994	35.311518491469	61449.434928	105236.277704527	141721.679188865	221984.125303068	70.8608395944325	110.992062651534	60102.938422	79098.7938190667	140239.755782932	159771.59915733	70.1198778914662	79.8857995786649	58756.441916	87961.2578082201	138757.832377	183096.162657457	69.3789161884999	91.5480813287287
N02-0024	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/14/2022 07:00 AM	03/15/2022 07:00 AM	12.1	03/23/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1392227.24	1461848.223	1427037.7315	63768826.0904776	66957708.0700998	65363267.0802887	2406.552422465	2526.89667409238	2466.72454827869	286551.300534	1138338.95667956	13080927.7118671	52184405.5428318	493.65717080033	1969.3714824829	294354.2116913	1166136.59126084	13431482.061867	53464679.5592685	506.886635288209	2017.68735599927	302157.1228486	1193962.24059271	13782036.4118668	54745852.9752046	520.116099776089	2066.03717168105
A01-0147	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/08/2022 12:00 AM	01/09/2022 12:00 AM	14.1	01/11/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77242.4908	38603.45118	57922.97099	4122762.40909912	2060431.4508511	3091596.92997511	85.3079458926319	42.6343207012726	63.9711332969522	75767.777912	78145.9338642145	3062368.34536852	2594064.1294403	63.3663372241459	53.6762152259622	65948.046039	42488.6828174369	2675590.31231651	1193967.86441132	55.363149981719	24.7055095268027	56128.314166	35157.831432836	2288812.27926451	1080134.84218594	47.359962739292	22.3500836406625
M03-0074	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/28/2022 11:00 AM	04/29/2022 11:00 AM	0.182	05/04/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10941.5915	5470.438488	8206.014994	7538.15059816273	3768.82916534853	5653.48988175563	6.90939559868261	3.45447219555319	5.1819338971179	32515.3846006	56021.1507470984	21006.354149739	31813.0312774551	19.2542201189175	29.1595153780523	32571.5939556	62016.4163050779	20873.7071065175	35603.0067325031	19.1326371278804	32.6333700572897	32627.8033106	68033.5500015647	20741.060063296	39405.5571166707	19.0110541368433	36.1187507943819
N03-0002	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	03/17/2022 07:30 AM	03/18/2022 07:30 AM	0.666	03/23/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30163.19957	43576.0358	36869.617685	76043.9314713263	109858.805677334	92951.3685743299	41.0382792613741	59.286997127541	50.1626381944576	14305.7543094	20962.0545177851	37973.7901306507	51335.9733959579	20.493140923179	27.7042489994376	14361.768098	25160.8470975394	38057.2646689259	62063.1425103395	20.5381892438888	33.4933310903073	14417.7818866	30796.1251758582	38140.7392072012	76365.1573702546	20.5832375645986	41.2116337670019
S01-0028	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	04/26/2022 06:00 AM	04/27/2022 06:00 AM	0.699	05/19/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	47861.865386367	52215.6612575053	50038.7633219361	126642.571912693	138162.72271026	132402.647311477	19.5798657873675	21.3609651685622	20.4704154779649	42907.7955674734	70084.4888151389	121448.341045137	202173.217391568	18.7767997905283	31.2574547606011	40330.5753175872	63404.731627187	113901.852526189	182159.806188264	17.6100575952673	28.1632353414138	37753.3550677011	58009.2357216322	106355.36400724	165558.599094017	16.4433154000062	25.5965675779246
E02-0059	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/18/2022 08:00 AM	03/19/2022 08:00 AM	0.115	03/25/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1184	2925.267052	2054.633526	515.4214256	1273.4335424008	894.427484000401	0.215567304726056	0.532594538854371	0.374080921790214	5059.2920316	9960.586140774	2944.08698059104	5783.73453614958	1.23132035992934	2.41896049190698	4495.5124567	6550.0512071475	2616.38880706751	3874.34286607994	1.09426549856441	1.62038597493933	3931.7328818	5203.11744792243	2288.69063354397	3300.9135328807	0.957210637199485	1.3805577301885
A02-0249	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	12/04/2021 09:00 AM	12/06/2021 09:00 AM	NA	12/06/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	922	4947.091956	2934.545978	NA	NA	NA	NA	NA	NA	1879.1519608	1730.30227063859	NA	NA	NA	NA	4142.1288077	4005.39030067466	NA	NA	NA	NA	6405.1056546	8745.50622392607	NA	NA	NA	NA
A01-0252	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/13/2022 12:00 AM	05/14/2022 12:00 AM	8.2	05/17/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	345614.100694656	290491.186380386	318052.643537521	10727986.7978666	9016951.58305665	9872469.19046161	221.982842200517	186.578206899864	204.280524550191	187133.743024931	220334.595284256	6738946.10503604	6153051.40029219	139.441857826437	127.318560674809	178295.183910504	199915.697696416	6443753.85226514	5642380.56357421	133.333757909807	116.751791168147	169456.624796077	180944.380434175	6148561.59949424	5230288.5959879	127.225657993177	108.224809551148
A02-0537	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	05/11/2022 09:00 AM	05/13/2022 09:00 AM	NA	05/13/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	432	1102	767	NA	NA	NA	NA	NA	NA	317445.7556836	1030684.305522	NA	NA	NA	NA	330966.5406276	1068527.06506794	NA	NA	NA	NA	344487.3255716	1106374.92672984	NA	NA	NA	NA
C01-0016	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/06/2021 07:00 AM	10/07/2021 07:00 AM	NA	10/08/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35385.10725	66198.29983	50791.70354	NA	NA	NA	NA	NA	NA	28647.218108	20675.6576984623	705804.806177049	625706.282386592	14.116096123541	12.5141256477318	36254.881338	20777.2140242895	842134.534004001	663617.620628924	16.84269068008	13.2723524125785	43862.544568	26112.9904878171	978464.261830953	753954.31766211	19.5692852366191	15.0790863532422
A02-0231	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	11/20/2021 10:12 AM	11/22/2021 10:12 AM	NA	11/22/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2738	75	1406.5	NA	NA	NA	NA	NA	NA	2852.7038212	2767.96176703288	NA	NA	NA	NA	4954.6020664	6877.16220915141	NA	NA	NA	NA	7056.5003116	11785.0613515713	NA	NA	NA	NA
L01-0028	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/19/2022 09:00 AM	02/20/2022 09:00 AM	0.37479	03/02/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	89297.1459	99230.80623	94263.976065	126688.880373092	140782.10017906	133735.490276076	224.625674420375	249.613652799751	237.119663610063	288039.776702	573993.211226163	311808.622134034	534722.192119878	552.852166904315	948.088993120352	289731.325775	596213.492837928	309885.690697706	561569.12828344	549.442714003025	995.689943764964	291422.874848	631696.285342181	307962.759261378	603695.116040948	546.033261101735	1070.38141142012
G01-0076	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	01/18/2022 09:00 AM	01/19/2022 08:00 AM	0.86	01/20/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	942162.4339	988416.9459	965289.6899	3067165.14506208	3217744.51641421	3142454.83073815	375.50993450809	393.94521503602	384.727574772055	912169.2481	152665.315794277	3136913.91599652	504929.759986111	384.049206169995	61.8180411344406	683837.73708	308007.193683191	2342310.16178715	925790.203306339	286.766670150239	113.343560639855	455506.22606	561981.929554317	1547706.40757778	1785459.19675603	189.484134130482	218.591968261022
L01-0075	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/14/2022 09:00 AM	03/15/2022 09:00 AM	0.39	03/16/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27275.20801	20454.74019	23864.9741	40266.6596097223	30197.5354444249	35232.0975270736	71.3947865420608	53.5417295113916	62.4682580267262	11510.1203366	17101.9771220361	16487.6628489776	25372.548212914	29.2334447676908	44.9867876115496	10120.0994001	16366.213234886	14401.1539965521	23764.6909897387	25.5339609867945	42.1359769321608	8730.0784636	16457.5486792734	12314.6451441266	23216.6505068445	21.8344772058983	41.1642739483059
G01-0063	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/27/2021 09:00 AM	10/28/2021 08:00 AM	NA	11/02/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	91382.07674	28082.003	59732.03987	NA	NA	NA	NA	NA	NA	83462.63796	55638.4742691366	NA	NA	NA	NA	74532.818955	63298.515851171	NA	NA	NA	NA	65602.99995	80976.4617054107	NA	NA	NA	NA
A02-0470	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	04/23/2022 09:00 AM	04/25/2022 09:00 AM	NA	04/25/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16234.38293	933	8583.691465	NA	NA	NA	NA	NA	NA	12044.644168	22530.9004589862	NA	NA	NA	NA	10322.6422275	24595.4218372812	NA	NA	NA	NA	8600.640287	28297.8224455156	NA	NA	NA	NA
I01-0046	not institution specific	wwtp	WWTP	WWTP	17884	WarmSpringsWWTP-01	11/29/2021 07:00 AM	11/30/2021 07:00 AM	0.374	12/03/2021	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	70703.08037	65648.90139	68175.99088	100097.415151312	92941.9949212092	96519.7050362607	30.7518940557027	28.5536082707248	29.6527511632137	20462.3215462	54312.7746253783	50193.2857755418	223313.296799517	15.4203642935612	68.6062355758883	20180.6284092	52544.8771166078	49770.9719112523	215458.216333437	15.2906211708916	66.193000409658	19898.9352722	50875.2859758718	49348.6580469628	208392.640522755	15.160878048222	64.0223165968524
