"county"	"target"	"epi_year"	"epi_week"	"abundance_per_person"	"abundance_alert_level"	"trend_alert_level"	"county_fips"
"StarCityWWTP-01"	"SARS-CoV-2"	2021	37	64.7968521726408	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	38	392.569275365378	"VERY HIGH"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	39	160.903342455786	"HIGH"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	40	57.8724786094307	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	41	24.1944595707045	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	42	5.5534099645465	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	43	29.9346473639258	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	44	34.3486015066821	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	45	52.1462526351792	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	46	49.9450922891357	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	47	40.5939533707645	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	48	137.876379439605	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	49	55.0462157500974	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	50	30.715774676778	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	51	49.7181978201986	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2021	52	53.5665919587447	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	1	44.2233115067475	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	2	47.8833147527144	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	3	466.110304958491	"VERY HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	4	1936.1975542912	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	5	353.060262603384	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	6	126.334010435239	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	7	99.4591016574987	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	8	128.850964550248	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	9	45.9673402038134	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	10	41.3797153215924	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	11	28.389851498	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	12	20.8112329096412	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	13	39.1607682725472	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	14	20.1174835507072	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	15	33.8654225419489	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	16	37.2961243593728	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	17	62.1282048292364	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	18	86.8293486706426	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	19	57.1830550651962	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	20	167.166108537501	"VERY HIGH"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	21	86.4411682468666	"HIGH"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	22	7.8613019798332	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	23	91.9767545077575	"HIGH"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	24	212.356756267279	"VERY HIGH"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	25	180.494652063261	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	26	209.484974792035	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	27	238.693338922589	"HIGH"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	28	1002.05011539955	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	29	557.101950963714	"HIGH"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	30	815.736263069125	"VERY HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	31	926.282312856093	"HIGH"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	32	1049.68873412711	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	33	1720.16924579668	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	34	2470.55335944848	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	35	1354.16108266694	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	36	1076.8977897199	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	37	12382.3520487317	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	38	695.409582423827	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	39	482.497532303714	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	40	387.241513169011	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	41	383.211576531804	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	42	921.298850058573	"LOW"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	43	525.7474549408	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	44	747.537586862057	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	45	682.292076059739	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	46	779.448232581594	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	47	1168.47654531508	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	48	1024.66413807162	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	49	847.758964531387	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	50	1655.59492140021	"HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	51	1544.1165511942	"HIGH"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2022	52	1392.43570366703	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	1	959.994511068201	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	2	706.7348489819	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	3	738.274623819277	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	4	1627.25180685124	"MODERATE"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	5	1741.81036286029	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	6	1583.37104354905	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	7	1013.88241231293	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	8	592.862195040217	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	9	549.433847794473	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	10	479.774404917487	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	11	408.629877415026	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	12	393.481785948127	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	13	565.560497188349	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	14	295.780092195062	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	15	366.151910131826	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	16	299.871197800362	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	17	340.478998213569	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	18	239.602013990681	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	19	408.070821716434	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	20	348.110417402574	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	21	145.554945591217	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	22	174.606314724667	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	23	1292.92551497154	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	24	130.327535791873	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	25	194.759943378398	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	26	101.771424270293	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	27	108.829051610551	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	28	276.331949586023	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	29	129.10721354994	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	30	206.309168917025	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	31	258.494486573631	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	32	190.074074473425	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	33	635.738014466378	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	34	1908.65647491662	"VERY HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	35	501.624321238597	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	36	800.118074915853	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	37	867.735373636506	"HIGH"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	38	1096.03789834436	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	39	711.829726582159	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	40	431.427599403344	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	41	389.146389895625	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	42	536.79360613317	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	43	356.374143748814	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	44	373.12099729829	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	45	1011.49471648515	"MODERATE"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	46	832.143297757554	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	47	457.22115267456	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	48	283.61911060606	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	49	344.439649411025	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	50	737.830474562611	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	51	600.280804776902	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2023	52	1204.61914513526	"HIGH"	"SURGING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	1	435.76485023276	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	2	349.436883196759	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	4	141.197710795763	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	5	194.266273468323	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	6	237.137226292714	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	7	103.081813744105	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	8	187.139571257223	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	9	172.167890867519	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	10	98.0577759077738	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	11	73.2683306715474	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	12	143.547696596547	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	13	137.413579877806	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	14	22.3947443305474	"LOW"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	15	45.9882189161573	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	19	23.0993692991768	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	20	51.6190545549607	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	21	58.6096365349894	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	22	41.1707826749166	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	23	64.9789193397832	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	24	76.1481733089536	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	25	68.835296226906	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	27	72.4379502183874	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	29	112.854499474614	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	30	154.127946491902	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	31	234.820956108892	"VERY HIGH"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	32	229.687805055348	"HIGH"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	33	158.018800117452	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	34	230.346283346152	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	35	535.066180619353	"VERY HIGH"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	36	418.265494000656	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	37	387.144988957723	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	38	297.690120799146	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	39	171.383739830534	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	40	145.121335829441	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	41	77.2654043520479	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	42	79.2239452810032	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	43	67.6387058867672	"LOW"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	44	66.0281902594255	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	45	67.7833934990488	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	46	54.9368730461325	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	47	84.3094263349876	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	48	64.1076461448207	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	49	99.5486495173703	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	50	167.11096457689	"HIGH"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	51	132.743885190011	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2024	52	199.07295948579	"HIGH"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	1	120.721587644224	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	2	154.02140232296	"MODERATE"	"INCR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	3	86.0216932492285	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	4	123.870446680438	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	5	97.0025147512826	"MODERATE"	"DECR. RAPIDLY"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	6	91.0307769239968	"MODERATE"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	7	95.9957995133138	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	8	65.8157010712986	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	9	66.6984116494446	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	10	61.7340400590928	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	11	49.411652387576	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	12	31.1699238491126	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	13	21.1208007970262	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	14	13.3512012369384	"LOW"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	15	44.2084498546067	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	16	18.4179663793062	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	17	23.422857029626	"LOW"	"INCREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	18	26.7391540188702	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	19	18.0116407775266	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	20	25.586799986371	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	21	36.7858898399961	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	22	15.6336015773362	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	23	19.131746495131	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	24	26.0585922157339	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	25	10.7431342216129	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	26	10.6803213572106	"LOW"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	27	11.1513606795713	"MODERATE"	"DECREASING"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	28	13.9487881548719	"MODERATE"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	29	34.8097833869196	"HIGH"	"STABLE"	NA
"StarCityWWTP-01"	"SARS-CoV-2"	2025	30	57.6509765441661	"HIGH"	"STABLE"	NA
