Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
E01-0254	not institution specific	WWTP	WWTP	WWTP	58758	PrincetonWWTP-01	active	2023-03-29	2023-03-30	2023-03-30	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	2.637		972784.73480625			NA			NA																			
A02-0831	higher ed dorm	upstream	Sewer Network	Sewer Network	105612	HonorsSummit-01	active	2022-11-09	2022-11-11	2022-11-11	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			8371.26132375			NA			NA																			
R02-0162	not institution specific	WWTP	WWTP	WWTP	28695	ElkinsWWTP-01	active	2022-11-03	2022-11-04	2022-11-04	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.7371		2149778.0301375			NA			NA																			
N03-0206	not institution specific	WWTP	WWTP	WWTP	67256	SalemWWTP-01	active	2022-11-08	2022-11-09	2022-11-09	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.36859		114178.7678175			NA			NA																			
K01-0015	not institution specific	WWTP	WWTP	WWTP	83518	ParkersburgWWTP-01	active	2021-12-17	2021-12-18	2021-12-18	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	4.913		7042.8101325			NA			NA																			
M04-0249	not institution specific	WWTP	WWTP	WWTP	56072	FarmingtonWWTP-01	active	2023-04-17	2023-04-18	2023-05-18	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.062		20120.703564375			NA			NA																			
H01-0399	not institution specific	WWTP	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	2022-11-09	2022-11-10	2022-11-10	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.3		123587.96152125			NA			NA																			
Q01-0348	not institution specific	WWTP	WWTP	WWTP	21809	MadisonWWTP-01	active	2023-05-04	2023-05-05	2023-05-05	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.381		340373.103613125			NA			NA																			
A03-0032	k12	upstream	Sewer Network	Sewer Network	105612	BrookhavenES-01	inactive	2021-09-30	2021-09-30	2021-09-30	8-hr time-weighted composite	Brookhaven Elementary	26508		-79.90501	39.61021	579	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			167385.334975			NA			NA																			
L01-0450	not institution specific	WWTP	WWTP	WWTP	8448	WestUnionWWTP-01	active	2023-05-07	2023-05-08	2023-05-08	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.539		124485.868948125			NA			NA																			
L01-0453	not institution specific	WWTP	WWTP	WWTP	8448	WestUnionWWTP-01	active	2023-06-23	2023-06-24	2023-06-24	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.196		8725.5823725			NA			NA																			
K01-0308	not institution specific	WWTP	WWTP	WWTP	83518	ParkersburgWWTP-01	active	2023-08-03	2023-08-04	2023-08-04	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	4.142		454406.05235625			NA			NA																			
H01-0261	not institution specific	WWTP	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	2022-06-24	2022-06-25	2022-06-25	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.5		46516.94923875			NA			NA																			
L01-0482	not institution specific	WWTP	WWTP	WWTP	8448	WestUnionWWTP-01	active	2023-07-12	2023-07-13	2023-07-13	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.165		158			NA			NA																			
A02-0142	higher ed dorm	upstream	Sewer Network	Sewer Network	105612	CollegePark-02	inactive	2021-10-02	2021-10-04	2021-10-04	48-hr time-weighted composite	College Park Apartments	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			5107.52094875			NA			NA																			
A04-0313	not institution specific	WWTP	WWTP	WWTP	105612	CheatLakeWWTP-01	active	2023-02-24	2023-02-25	2023-02-25	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.649		731839.4566125			NA			NA																			
N03-0312	not institution specific	WWTP	WWTP	WWTP	67256	SalemWWTP-01	active	2023-04-25	2023-04-26	2023-04-26	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.40708		124506.771845625			NA			NA																			
A04-0310	not institution specific	WWTP	WWTP	WWTP	105612	CheatLakeWWTP-01	active	2023-01-31	2023-02-01	2023-02-01	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.837		2464553.546925			NA			NA																			
B01-0296	not institution specific	WWTP	WWTP	WWTP	183279	CharlestonWWTP-01	active	2022-12-05	2022-12-06	2022-12-06	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	6.9		1374633.40065			NA			NA																			
H01-0079	not institution specific	WWTP	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	2021-12-01	2021-12-02	2021-12-02	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			515882.32755			NA			NA																			
C01-0545	not institution specific	WWTP	WWTP	WWTP	41411	WheelingWWTP-01	active	2023-11-26	2023-11-27	2023-11-27	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.015		43134.4715505839			NA			NA																			
L01-0231	not institution specific	WWTP	WWTP	WWTP	8448	WestUnionWWTP-01	active	2022-09-28	2022-09-29	2022-09-29	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.189		9052.95040125			NA			NA																			
A02-0002	higher ed dorm	upstream	Sewer Network	Sewer Network	105612	OaklandE-02	active	2021-08-11	2021-08-12	2021-08-12	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			5965.30561			NA			NA																			
Q01-0115	not institution specific	WWTP	WWTP	WWTP	21809	MadisonWWTP-01	active	2022-08-28	2022-08-29	2022-08-29	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.328		1385590.631775			NA			NA																			
N02-0236	not institution specific	WWTP	WWTP	WWTP	67256	ClarksburgWWTP-01	active	2023-03-05	2023-03-06	2023-03-06	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	11.5		168191.39062125			NA			NA																			
A02-0782	higher ed dorm	upstream	Sewer Network	Sewer Network	105612	OaklandE-02	active	2022-10-22	2022-10-24	2022-10-24	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			103			NA			NA																			
R02-0170	not institution specific	WWTP	WWTP	WWTP	28695	ElkinsWWTP-01	active	2022-11-23	2022-11-24	2022-11-24	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	2.0029		875267.7115875			NA			NA																			
R02-0173	not institution specific	WWTP	WWTP	WWTP	28695	ElkinsWWTP-01	active	2022-11-08	2022-11-09	2022-11-09	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.5491		1302342.8250375			NA			NA																			
N03-0326	not institution specific	WWTP	WWTP	WWTP	67256	SalemWWTP-01	active	2023-05-30	2023-05-31	2023-05-31	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	3.6379		9325.733911875			NA			NA																			
A02-0581	mixed use	upstream	Sewer Network	Sewer Network	105612	Evansdale-01	active	2022-09-07	2022-09-08	2022-09-08	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969		Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			516412.80766875			NA			NA																			
E01-0375	not institution specific	WWTP	WWTP	WWTP	58758	PrincetonWWTP-01	active	2023-10-26	2023-10-27	2023-10-27	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.275		28660.137795			NA			NA																			
N03-0217	not institution specific	WWTP	WWTP	WWTP	67256	SalemWWTP-01	active	2022-11-09	2022-11-10	2022-11-10	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.41489		9716.69823			NA			NA																			
G01-0161	not institution specific	WWTP	WWTP	WWTP	26868	KeyserWWTP-01	active	2022-05-27	2022-05-28	2022-05-28	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.375		89486.800875			NA			NA																			
A04-0515	not institution specific	WWTP	WWTP	WWTP	105612	CheatLakeWWTP-01	active	2023-10-22	2023-10-23	2023-10-23	24-hr time-weighted composite	Cheat Lake	26508		-79.857	39.67712	2000	Monongalia	0.75	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.793		771120.876225			NA			NA																			
R01-0297	not institution specific	WWTP	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	2023-03-19	2023-03-20	2023-03-20	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.171		136950.43668			NA			NA																			
R02-0284	not institution specific	WWTP	WWTP	WWTP	28695	ElkinsWWTP-01	active	2023-04-28	2023-04-29	2023-04-29	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.825		234276.972418125			NA			NA																			
N02-0267	not institution specific	WWTP	WWTP	WWTP	67256	ClarksburgWWTP-01	active	2023-04-11	2023-04-12	2023-04-12	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.067		93742.635088125			NA			NA																			
A01-0507	not institution specific	WWTP	WWTP	WWTP	105612	StarCityWWTP-01	active	2023-03-06	2023-03-07	2023-03-07	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	11.2		928533.70785			NA			NA																			
R01-0063	not institution specific	WWTP	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	2022-07-07	2022-07-08	2022-07-08	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.14		30777.064108125			NA			NA																			
R01-0060	not institution specific	WWTP	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	2022-07-05	2022-07-06	2022-07-06	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.128		85216.850184375			NA			NA																			
N02-0093	not institution specific	WWTP	WWTP	WWTP	67256	ClarksburgWWTP-01	active	2022-06-20	2022-06-21	2022-06-21	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	3.71		76439.50002			NA			NA																			
N02-0090	not institution specific	WWTP	WWTP	WWTP	67256	ClarksburgWWTP-01	active	2022-05-18	2022-05-19	2022-05-19	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	8.36		9579.832430625			NA			NA																			
R02-0265	not institution specific	WWTP	WWTP	WWTP	28695	ElkinsWWTP-01	active	2023-03-07	2023-03-08	2023-03-08	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	2.39		861902.3572875			NA			NA																			
H01-0695	not institution specific	WWTP	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	2023-09-01	2023-09-02	2023-09-02	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.3		395185.0819125			NA			NA																			
R01-0392	not institution specific	WWTP	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	2023-08-30	2023-08-31	2023-08-31	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.204		3770615.101125			NA			NA																			
Q01-0306	not institution specific	WWTP	WWTP	WWTP	21809	MadisonWWTP-01	active	2023-03-18	2023-03-19	2023-03-19	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.431		262522.797875625			NA			NA																			
O01-0295	not institution specific	WWTP	WWTP	WWTP	16695	GraftonWWTP-01	active	2023-03-14	2023-03-15	2023-03-15	24-hr flow-weighted composite	Grafton	26354		-80.01837	39.33877	6071	Taylor	2.3	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.33		39671.39751			NA			NA																			
N03-0248	not institution specific	WWTP	WWTP	WWTP	67256	SalemWWTP-01	active	2023-01-17	2023-01-18	2023-01-18	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.76197		215642.71065			NA			NA																			
B01-0030	not institution specific	WWTP	WWTP	WWTP	183279	CharlestonWWTP-01	active	2021-12-14	2021-12-15	2021-12-15	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	6.758		1846			NA			NA																			
O01-0054	not institution specific	WWTP	WWTP	WWTP	16695	GraftonWWTP-01	active	2022-05-12	2022-05-13	2022-05-13	24-hr flow-weighted composite	Grafton	26354		-80.01837	39.33877	6071	Taylor	2.3	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.72		18835.3386375			NA			NA																			
B01-0033	not institution specific	WWTP	WWTP	WWTP	183279	CharlestonWWTP-01	active	2021-12-13	2021-12-14	2021-12-14	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.429		2503			NA			NA																			
C01-0059	not institution specific	WWTP	WWTP	WWTP	41411	WheelingWWTP-01	active	2021-12-14	2021-12-15	2021-12-15	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.516		111757.674969375			NA			NA																			
J01-0259	not institution specific	WWTP	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	2023-04-03	2023-04-04	2023-04-04	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.19		9783.3299475			NA			NA																			
C01-0432	not institution specific	WWTP	WWTP	WWTP	41411	WheelingWWTP-01	active	2023-05-29	2023-05-30	2023-05-30	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	5.764		106288.138936875			NA			NA																			
A01-0516	not institution specific	WWTP	WWTP	WWTP	105612	StarCityWWTP-01	active	2023-03-17	2023-03-18	2023-03-18	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.9		597738.8049			NA			NA																			
A01-0100	not institution specific	WWTP	WWTP	WWTP	105612	StarCityWWTP-01	active	2021-11-27	2021-11-27	2021-11-28	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	6.235		27462.11742375			NA			NA																			
B01-0489	not institution specific	WWTP	WWTP	WWTP	183279	CharlestonWWTP-01	active	2023-06-04	2023-06-05	2023-06-05	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	5.92		274481.109384375			NA			NA																			
Q01-0212	not institution specific	WWTP	WWTP	WWTP	21809	MadisonWWTP-01	active	2022-12-23	2022-12-24	2022-12-24	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.412		2213876.5023375			NA			NA																			
K01-0346	not institution specific	WWTP	WWTP	WWTP	83518	ParkersburgWWTP-01	active	2023-09-27	2023-09-28	2023-09-28	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	4.565		1507039.12494375			NA			NA																			
O01-0412	not institution specific	WWTP	WWTP	WWTP	16695	GraftonWWTP-01	active	2023-08-11	2023-08-12	2023-08-12	24-hr flow-weighted composite	Grafton	26354		-80.01837	39.33877	6071	Taylor	2.3	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.35		9180.0601875			NA			NA																			
J01-0123	not institution specific	WWTP	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	2022-08-30	2022-08-31	2022-08-31	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.117		598493.517675			NA			NA																			
J01-0120	not institution specific	WWTP	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	2022-08-25	2022-08-26	2022-08-26	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.055		742593.3837			NA			NA																			
A01-0522	not institution specific	WWTP	WWTP	WWTP	105612	StarCityWWTP-01	active	2023-03-24	2023-03-25	2023-03-25	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	17.6		202194.373006875			NA			NA																			
A01-0040	not institution specific	WWTP	WWTP	WWTP	105612	StarCityWWTP-01	active	2021-09-19	2021-09-19	2021-09-19	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.236		195995.87438125			NA			NA																			
E01-0177	not institution specific	WWTP	WWTP	WWTP	58758	PrincetonWWTP-01	active	2022-09-20	2022-09-21	2022-09-21	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	1.984		1076415.9036375			NA			NA																			
A01-0721	not institution specific	WWTP	WWTP	WWTP	105612	StarCityWWTP-01	active	2023-11-12	2023-11-13	2023-11-13	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	7.3		1815079.64356875			NA			NA																			
A02-0245	mixed use	upstream	Sewer Network	Sewer Network	105612	Evansdale-01	active	2021-12-01	2021-12-03	2021-12-03	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969		Monongalia	20.8	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU			6501.476145			NA			NA																			
J01-0081	not institution specific	WWTP	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	2022-06-28	2022-06-29	2022-06-29	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.069		534			NA			NA																			
C01-0281	not institution specific	WWTP	WWTP	WWTP	41411	WheelingWWTP-01	active	2022-10-10	2022-10-11	2022-10-11	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	5.529		529104.410925			NA			NA																			
Q01-0317	not institution specific	WWTP	WWTP	WWTP	21809	MadisonWWTP-01	active	2023-04-03	2023-04-04	2023-04-04	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	West Virginia University Zoonotic Pathogen Testing Laboratory	ZooWVU	0.614		281958.912309375			NA			NA																			
