Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
G01-0006	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/13/2021 09:00 AM	12/14/2021 08:00 AM	0.673	NA	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	109123.1789	72717.20365	90920.191275	278000.129586618	185252.961301666	231626.545444142	34.0352754146203	22.6803331662177	28.357804290419	95590.92049	81921.0740960563	221124.991375266	222356.276277754	27.0721096198905	27.2228545883636	69040.215462	53425.1279116243	160232.141694747	152202.867670119	19.6170594631179	18.6340435443339	42489.510434	42467.7890270121	99339.2920142278	114756.497694946	12.1620093063452	14.049522244729
B01-0028	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/07/2021 07:00 AM	12/08/2021 07:00 AM	7.295	12/10/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13229.02808	35286.69108	24257.85958	365313.868369562	974426.657985937	669870.263177749	7.30627736739124	19.4885331597187	13.397405263555	12936.76154	15545.3765878599	332840.62749978	387452.103741926	6.65681254999561	7.74904207483852	12659.6565814	15376.3717809252	332673.666207694	426791.023662057	6.65347332415388	8.53582047324114	12382.5516228	25064.6534894034	332506.704915608	698140.584522557	6.65013409831216	13.9628116904511
C01-0028	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/26/2021 07:00 AM	10/27/2021 07:00 AM	NA	10/29/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24119.63388	1854.530703	12987.0822915	NA	NA	NA	NA	NA	NA	23551.632254	15921.172340954	705804.806177049	625706.282386592	14.116096123541	12.5141256477318	19143.1722403	12514.7669286366	842134.534004001	663617.620628924	16.84269068008	13.2723524125785	14734.7122266	15772.0004498633	978464.261830953	753954.31766211	19.5692852366191	15.0790863532422
K01-0015	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	12/17/2021 06:20 AM	12/18/2021 06:28 AM	4.913	12/16/2021	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38750.11124	7042.810125	22896.4606825	720663.692847798	130980.205999232	425821.949423515	14.9982038053652	2.72591479707039	8.8620593012178	53740.904644	33465.2575937185	999458.261109406	622377.468034128	20.8003800439002	12.9527048498258	41914.0809235	50620.1099798499	779506.31299016	941418.597858981	16.2228160872042	19.592478623496	30087.257203	78601.3044929332	559554.364870915	1461804.99993144	11.6452521305081	30.4225806437344
N03-0028	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	02/24/2022 07:30 AM	02/25/2022 07:35 AM	0.69283	03/09/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	385053.978	436124.9399	410589.45895	1009860.12513025	1143801.15917109	1076830.64215067	544.986575893283	617.269918602853	581.128247248068	157375.27304	263685.780826732	391229.537774859	686317.66372883	211.133047908721	370.381901634555	160057.991622	282775.91423613	398968.990806692	741590.002115814	215.309762982565	400.210470650736	162740.710204	306083.582070896	406708.443838526	805436.928261169	219.486478056409	434.666448063232
K01-0085	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	05/02/2022 06:23 AM	05/03/2022 06:23 AM	5.334	05/11/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	60051.66315	57190.10599	58620.88457	1212525.76653556	1154746.98728264	1183636.3769091	25.2346673576599	24.0321953648833	24.6334313612716	32843.214042	29716.5819267489	598539.560230823	664642.103946039	12.456598547988	13.8323018511142	33102.820482	29449.0245187666	596291.660991979	641975.074906226	12.4098160456187	13.3605634735947	33362.426922	30368.2520507286	594043.761753134	631538.54624656	12.3630335432494	13.1433620446735
A0024	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/23/2020 12:00 AM	11/23/2020 11:59 PM	7.092	11/30/2020	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23962.8	7980	15971.4	643308.389328816	214232.0992056	428770.244267208	13.3112975775703	4.43287740451912	8.8720874910447	29293.68	36742.3021700069	926473.90936847	1364649.71322717	19.1705410811221	28.2372478320471	25343.38	35217.6693841457	812585.003285172	1334527.09114268	16.8139588496352	27.613952390802	21393.08	35747.8181753826	698696.097201874	1353309.96277737	14.4573766181484	28.0026064140327
L01-0040	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/21/2022 09:00 AM	02/22/2022 09:00 AM	0.32	03/02/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	206470.9318	227525.0548	216997.9933	250104.681582412	275608.19766095	262856.439621681	443.448016990092	488.667017129344	466.057517059718	196997.707342	458190.071497133	218508.777746752	441406.753947828	387.426910898496	782.636088559979	221065.597568	514514.786209142	244920.502779337	493499.17608838	434.256210601661	874.998539163794	245133.487794	571648.160245187	271332.227811921	546957.266914243	481.085510304825	969.782388145821
A03-0142	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/20/2021 06:00 AM	12/20/2021 02:00 PM	NA	12/21/2021	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2657.942316	5316.052912	3986.997614	NA	NA	NA	NA	NA	NA	75401.9779152	266150.097737042	NA	NA	NA	NA	73399.4410528	248103.642846661	NA	NA	NA	NA	71396.9041904	230531.28243075	NA	NA	NA	NA
R01-0026	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	05/01/2022 09:00 AM	05/02/2022 08:30 AM	0.195	05/04/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	719	1885	1302	530.73340905	1391.42208075	961.0777449	0.252609904355069	0.662266578177059	0.457438241266064	1608.4	2014.3672170602	1024.159331304	1243.24804127005	0.48746279452832	0.591741095321299	1420	1433.87291172014	922.230731857	912.004150532081	0.438948468280343	0.434080985498373	1231.6	1407.35151524709	820.30213241	982.005880575559	0.390434142032366	0.467399276808929
G01-0087	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	01/30/2022 09:00 AM	01/31/2022 08:00 AM	0.737	02/03/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	304430.9843	301493.1965	302962.0904	849315.920009669	841119.941029779	845217.930519724	103.98089128424	102.977465845957	103.479178565098	466267.22004	323474.281175585	1529535.01821273	1075250.69747024	187.259429262087	131.64185816237	448220.98805	323925.142534021	1466490.45899878	1051543.77924111	179.540947477814	128.73944407947	430174.75606	333108.739832515	1403445.89978484	1059202.57774546	171.822465693541	129.677103054047
E02-0008	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/12/2021 08:00 AM	11/13/2021 08:00 AM	NA	11/16/2021	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21632.98145	24724.93887	23178.96016	NA	NA	NA	NA	NA	NA	14717.574346	16538.460054916	NA	NA	NA	NA	14038.937416	15604.3809913309	NA	NA	NA	NA	13360.300486	17548.8990056817	NA	NA	NA	NA
A03-0252	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	03/11/2022 06:00 AM	03/11/2022 01:30 PM	NA	03/15/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2291	6790.629057	4540.8145285	NA	NA	NA	NA	NA	NA	2123.2	1166.23265959298	NA	NA	NA	NA	2438.2398155	2287.01081099906	NA	NA	NA	NA	2753.279631	4319.20793064726	NA	NA	NA	NA
A02-0308	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	01/24/2022 09:00 AM	01/26/2022 09:00 AM	NA	01/26/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1606662.984	1717394.242	1662028.613	NA	NA	NA	NA	NA	NA	1454206.16974	1818065.80216796	NA	NA	NA	NA	1475069.754421	2145105.74572656	NA	NA	NA	NA	1495933.339102	2494365.7029337	NA	NA	NA	NA
A03-0322	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/20/2022 06:00 AM	04/20/2022 02:00 AM	NA	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	223	2612	1417.5	NA	NA	NA	NA	NA	NA	1091.2	2319.89028057281	NA	NA	NA	NA	1188.5	1376.65220152833	NA	NA	NA	NA	1285.8	1948.6827549849	NA	NA	NA	NA
A02-0465	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	04/23/2022 09:00 AM	04/25/2022 09:00 AM	NA	04/25/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1486	4514.894625	3000.4473125	NA	NA	NA	NA	NA	NA	2971.741324	7367.81106809906	NA	NA	NA	NA	3178.6404273	5951.42814754618	NA	NA	NA	NA	3385.5395306	4883.03334978563	NA	NA	NA	NA
A03-0113	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	12/01/2021 06:00 AM	12/01/2021 02:00 PM	NA	12/14/2021	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1444	1609	1526.5	NA	NA	NA	NA	NA	NA	1176.4	1197.28476611405	NA	NA	NA	NA	1271.8901407	1447.81619480986	NA	NA	NA	NA	1367.3802814	1965.31987215598	NA	NA	NA	NA
A1005	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/14/2021 05:30 AM	03/14/2021 11:59 AM	8.712	03/19/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2194	551	1372.5	72354.81127248	18171.14904792	45262.9801602	1.49716129929813	0.37599629713458	0.936578798216355	14268.8	18497.5603932992	455137.293525936	580143.014012002	9.41767285064426	12.0042835211886	11617.5	15724.6693187519	369989.76638082	490427.208911903	7.65580546227487	10.1478896066856	8966.2	13723.9576021013	284842.239235704	428042.012419102	5.89393807390548	8.85701896248763
H01-0026	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/25/2021 08:00 AM	10/25/2021 08:00 AM	NA	10/29/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7383.343279	14768.86764	11076.1054595	NA	NA	NA	NA	NA	NA	14597.9689178	40807.8526274697	NA	NA	NA	NA	15986.5319699	34415.9714710714	NA	NA	NA	NA	17375.095022	28739.2139060561	NA	NA	NA	NA
G01-0139	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/20/2022 09:00 AM	03/21/2022 08:00 AM	0.824	03/24/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	696	2657.605489	1676.8027445	2170.94777664	8289.54414875116	5230.24596269558	0.265786946209598	1.01488052751606	0.640333736862828	40445.092736	61871.9663172841	153006.043440519	223219.754232729	18.7323755436483	27.3285693233018	41444.9333869	76741.3463053883	155641.447233137	274645.134289311	19.0550253713439	33.6245267249402	42444.7740378	98422.5567414518	158276.851025755	355054.94165581	19.3776751990395	43.4690183222098
E01-0058	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/03/2022 09:40 AM	02/04/2022 09:40 AM	6.712	02/10/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	92546.03103	89650.86445	91098.44774	2351379.19390838	2277819.75128999	2314599.47259919	65.3160887196772	63.2727708691664	64.2944297944218	245112.285056	284062.776267163	2938835.92812319	2297337.93550082	81.6343313367553	63.8149426528006	243760.326385	271087.937126945	2946396.15518041	1963281.94551154	81.8443376439003	54.5356095975429	242408.367714	260466.109934817	2953956.38223763	1669731.86432112	82.0543439510452	46.3814406755866
K01-0078	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/28/2022 06:16 AM	04/29/2022 06:16 AM	4.784	05/04/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	33890.50081	36972.81674	35431.658775	613736.684170935	669555.580712212	641646.132441574	12.7728758412265	13.934559432096	13.3537176366613	23211.69726	15304.5354946589	409720.984573409	251730.458845503	8.52697158321351	5.23892734329871	23460.0758228	18912.4559425606	406539.427610091	278830.953841424	8.46075811883644	5.80293348265191	23708.4543856	23500.5356329146	403357.870646773	330003.954972747	8.39454465445938	6.86792830328297
F01-0022	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	11/01/2021 10:00 AM	11/02/2021 10:00 AM	NA	11/03/2021	24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31142.43984	26222.63357	28682.536705	NA	NA	NA	NA	NA	NA	104142.6275	197374.150341022	NA	NA	NA	NA	106515.643486	197688.314234576	NA	NA	NA	NA	108888.659472	198264.018114554	NA	NA	NA	NA
K01-0038	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/17/2022 06:22 AM	02/18/2022 06:45 AM	10.137	02/23/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	144589.6107	23572.4216	84081.01615	5548293.92367774	904537.489910053	3226415.70679389	115.469176351254	18.824921746307	67.1470490487803	191073.3701	72257.1009216529	4974922.35125448	1179561.99072722	103.536365270645	24.5486366436467	129604.613363	53704.6032678615	3398047.4140238	1518575.77056634	70.7189888454484	31.6040743093931	68135.856626	83911.5898075869	1821172.47679311	2677882.75617913	37.9016124202521	55.7311707841651
N02-0002	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/09/2022 07:00 AM	03/10/2022 07:00 AM	10.071	03/16/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9391.290117	21916.28493	15653.7875235	358022.876947977	835511.552182431	596767.214565204	13.511316965355	31.531117525188	22.5212172452715	17641.1877254	11653.31394448	670975.824243548	369354.923113175	25.3217535000207	13.9389736249217	22252.5487957	11322.4699127124	851619.266055006	336927.2026383	32.1390016625785	12.715193699083	26863.909866	14914.9092544927	1032262.70786646	513241.56975933	38.9562498251364	19.3690682224821
C01-0134	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/23/2022 07:00 AM	03/24/2022 07:00 AM	10.435	03/29/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2993.376665	8980.771266	5987.0739655	118240.633327811	354747.230671033	236493.931999422	2.36481266655621	7.09494461342067	4.72987863998844	7360.0876804	5047.63475150539	216711.958401649	124116.552201628	4.33423916803298	2.48233104403255	8299.2201159	4865.98600012455	250875.907669257	132379.631278105	5.01751815338514	2.6475926255621	9238.3525514	8409.7491145256	285039.856936865	258144.566804016	5.7007971387373	5.16289133608031
S01-0046	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/07/2022 06:00 AM	03/08/2022 06:00 AM	0.944	03/16/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	971	1304	1137.5	3469.79765584	4659.74886016	4064.773258	0.536456038317873	0.720431178132344	0.628443608225108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0174	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	04/06/2022 07:00 AM	04/07/2022 07:00 AM	14.9	04/08/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2541.570123	5083.294725	3812.432424	143351.185893651	286711.084805938	215031.135349794	2.86702371787302	5.73422169611875	4.30062270699588	14289.0651106	16304.6258720985	430273.584464588	544098.947282765	8.60547168929176	10.8819789456553	13269.5619038	12346.1319038852	406607.340545907	396041.669863417	8.13214681091815	7.92083339726835	12250.058697	9640.13014930166	382941.096627227	291000.009079746	7.65882193254454	5.82000018159493
J01-0045	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	05/09/2022 07:30 AM	05/10/2022 07:30 AM	0.288	05/11/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2008	2837.91611	2422.958055	2189.11774464	3093.89069432307	2641.50421948153	3.12731106377143	4.41984384903296	3.77357745640219	1645.8677212	1715.53953865596	1599.30172553909	1974.93166606099	2.28471675077013	2.82133095151571	2495.9670846	4573.09277469679	2189.26237381198	3578.67511857484	3.12751767687426	5.11239302653548	3346.066448	8000.96265638286	2779.22302208487	6253.71853831457	3.97031860297839	8.93388362616367
