Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A03-0300	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	inactive	04/13/2022	04/13/2022	04/18/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2136	1744	1940	NA	NA	NA	NA	NA	NA	4238.3909516	7439.67112935024	NA	NA	NA	NA	2975.6566513	4167.72406755423	NA	NA	NA	NA	1712.922351	2055.12643568162	NA	NA	NA	NA
O01-0160	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	09/07/2022	09/08/2022	09/14/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.65	6715.73194675147	6715.73194675147	6715.73194675147	41945.9681331116	41945.9681331116	41945.9681331116	6.90923540324684	6.90923540324684	6.90923540324684	17224.3389867559	49642.7226054695	91726.5317225331	252396.113449437	15.1089658577719	41.574059207616	15288.1862450547	40319.9757932816	81455.8233063745	204315.012150573	13.4172003469568	33.654259949032	13352.0335033536	31306.5012170906	71185.1148902159	157757.395048528	11.7254348361416	25.9854052130667
H01-0222	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	05/16/2022	05/17/2022	05/20/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.9	27041.3031801581	31549.8854219913	29295.5943010747	194488.596995284	226915.578372994	210702.087684139	16.2073830829404	18.9096315310828	17.5585073070116	137600.015804171	318658.50384066	1052513.63606127	2271142.08210138	87.7094696717723	189.261840175115	136470.579184592	315815.422285897	1041653.42175985	2248464.99827756	86.8044518133207	187.372083189797	135341.142565012	313053.748008807	1030793.20745843	2226610.28287116	85.8994339548691	185.55085690593
J01-0049	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	05/13/2022	05/14/2022	05/18/2022	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.128	1213	7035.91380268334	4124.45690134167	587.73789824	3409.12876388039	1998.43333106019	0.839625568914286	4.87018394840056	2.85490475865742	2172.2224590227	1085.00461689926	1697.85669961175	1295.55720379035	2.42550957087393	1.85079600541479	2535.90545029104	1769.12581083075	1858.5204044241	1221.95282190264	2.65502914917729	1.74564688843234	2899.58844155937	4483.09139255732	2019.18410923645	2313.62385623003	2.88454872748064	3.30517693747148
G01-0231	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	07/19/2022	07/20/2022	07/21/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.011	71083.7578028439	65814.158320427	68448.9580616355	272041.060468332	251874.042351253	261957.551409792	33.3057125940662	30.8366849107802	32.0711987524232	118251.909300685	71256.600937145	469250.639032871	482730.153516167	57.4498823497638	59.1001657096189	115335.77144891	74371.7144504939	452161.425410053	447845.335389081	55.3576671657754	54.8292526186436	112419.633597135	78208.4673054176	435072.211787236	414198.58384956	53.265451981787	50.7099147710039
C01-0093	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	03/07/2022	03/08/2022	03/15/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14.69	10471.39619	7853.302415	9162.3493025	582289.974139826	436703.8718781	509496.923008963	11.6457994827965	8.734077437562	10.1899384601793	10258.00769	8144.13687935512	730325.062983058	1054887.87330399	14.6065012596611	21.0977574660799	11622.232746	9602.53951442352	910240.838307619	1554269.11620934	18.2048167661524	31.0853823241868	12986.457802	11677.4284294801	1090156.61363218	2066809.07933877	21.8031322726436	41.3361815867754
H01-0085	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/06/2021	12/07/2021	12/10/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.4	24988.91596	10707.71003	17848.312995	227023.901673945	97279.3742991895	162151.637986567	18.9186584728287	8.10661452493246	13.5126364988806	50995.906432	67058.500248431	263838.691653997	272935.9618101	21.986557637833	22.744663484175	46313.056652	57161.9625584608	235127.138925727	225585.548113959	19.5939282438106	18.7987956761632	41630.206872	50693.9121340456	206415.586197457	201965.545766437	17.2012988497881	16.8304621472031
L01-0134	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	07/06/2022	07/07/2022	07/13/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.24	77575.7226347923	57670.8217710256	67623.2722029089	70477.4198925526	52393.8493056619	61435.6345991073	124.959964348498	92.8968959320247	108.928430140261	36048.13908239	89569.104358613	33760.5777227198	84324.8112033735	59.8591803594323	149.512076601726	33783.8372996151	78683.31402331	31650.5674015288	74233.1078617006	56.1180273076753	131.618985570391	31519.5355168402	68280.7053874059	29540.5570803379	64573.8665653856	52.3768742559182	114.492671215223
H01-0325	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	08/27/2022	08/28/2022	09/06/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.4	320276.454091072	332969.314455986	326622.884273529	1697328.76891324	1764595.52168877	1730962.145301	141.444064076103	147.049626807397	144.24684544175	395944.384753704	288502.612719909	2112702.89384953	1506688.64234443	176.05857448746	125.557386862036	396005.997776985	287483.339406513	2117011.73670997	1541134.53174292	176.41764472583	128.427877645243	396067.610800266	290461.652662143	2121320.57957041	1595170.17150101	176.776714964201	132.930847625084
A0218	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/12/2021	01/12/2021	01/15/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.288	41088	61632	51360	1133538.54127104	1700307.81190656	1416923.1765888	23.4551096935739	35.1826645403609	29.3188871169674	104314.8	95780.1739253441	3309173.78808571	3096186.68646556	68.4732202467661	64.0661042556192	105850.2	92564.7500818073	3322118.90002246	2788224.45033299	68.7410797058115	57.6937686296349	107385.6	93004.065606362	3335064.0119592	2603896.53083494	69.0089391648568	53.8796666701485
A02-0435	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	04/04/2022	04/06/2022	04/06/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	424	173	298.5	NA	NA	NA	NA	NA	NA	2001.1484574	1961.03868809546	NA	NA	NA	NA	1677.5484574	1829.28565768532	NA	NA	NA	NA	1353.9484574	2008.53356129491	NA	NA	NA	NA
M04-0087	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	active	06/27/2022	06/28/2022	06/29/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.051	237244.62389946	204997.043609619	221120.833754539	45801.476759518	39575.8908013647	42688.6837804413	75.0843881303574	64.8785095104339	69.9814488203956	120010.146741963	182363.003393168	28108.3725678323	34864.2046411229	46.0792992915283	57.1544338379064	113567.830145928	173371.883745347	26558.2715901207	33123.7580974675	43.5381501477389	54.3012427827336	107125.513549894	164634.421905991	25008.1706124092	31445.3678044508	40.9970010039494	51.5497832859848
L01-0071	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	03/09/2022	03/10/2022	03/16/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.439	6442.512609	3221.13235	4831.8224795	10706.135176648	5352.86160135693	8029.49838900248	18.982509178454	9.49088936410802	14.236699271281	32921.2321478	31688.5029588118	34716.9046705792	27577.9798763384	61.5547955152114	48.8971274403164	38303.8436509	41117.553120217	40217.7827689911	39453.7344895125	71.3081254769346	69.9534299459441	43686.455154	53796.2427333141	45718.660867403	54403.9823665189	81.0614554386578	96.4609616427639
C01-0235	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	08/07/2022	08/08/2022	08/09/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.884	116242.583245039	141647.499650717	128945.041447878	4349215.3733192	5299740.12857648	4824477.75094784	86.9843074663841	105.99480257153	96.4895550189568	130567.137211561	45550.0049427216	3307501.0994024	1448788.54102409	66.150021988048	28.9757708204818	140078.389048577	45198.3350609749	3557308.43949887	1609019.25848827	71.1461687899774	32.1803851697653	149589.640885592	45832.9864571866	3807115.77959534	1792286.77158019	76.1423155919067	35.8457354316038
T01-0016	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	08/14/2022	08/15/2022	08/22/2022	24-hr time-weighted composite	Point Pleasant			-82.1351148	38.8567084	5515	Mason	0.7	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.22	94279.6298861505	101022.00910449	97650.8194953203	78515.1518288133	84130.1391665301	81322.6454976717	14.2366549100296	15.2547849803318	14.7457199451807	308405.80227971	808454.631531802	344769.627443801	1093811.35271701	62.5148916489213	198.333880819042	295189.819827676	779004.006954876	330864.658361347	1053000.63581654	59.9935917246323	190.933932151685	281973.837375641	749693.00133785	316959.689278894	1012249.59303204	57.4722918003435	183.544803813606
A03-0205	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	inactive	11/19/2021	11/19/2021	11/24/2021	8-hr time-weighted composite	North Elementary	26505		-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	240	2508	1374	NA	NA	NA	NA	NA	NA	30799.3282704	114949.218908598	NA	NA	NA	NA	29801.7796842	108423.536923578	NA	NA	NA	NA	28804.231098	101925.310719166	NA	NA	NA	NA
K01-0143	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	08/11/2022	08/12/2022	08/17/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.026	281240.875124931	283592.49830246	282416.686713696	8544576.08140209	8616022.3928469	8580299.2371245	177.826765481833	179.313681432818	178.570223457326	433349.129676818	437606.254796268	8802493.97687501	5716548.10983931	183.194463618627	118.970824346292	428358.558878302	444417.370334846	8681764.04018837	6156065.89724352	180.681873885294	128.117916696015	423367.988079786	453684.845559661	8561034.10350172	6658659.64346075	178.169284151961	138.577724109485
A02-0101	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	active	09/11/2021	09/13/2021	09/13/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	117824.0675	107556.4206	112690.24405	NA	NA	NA	NA	NA	NA	183773.77856	105730.047765923	NA	NA	NA	NA	155249.759984	75893.8659084987	NA	NA	NA	NA	126725.741408	117588.522952585	NA	NA	NA	NA
G01-0013	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	12/14/2021	12/15/2021	12/16/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.558	112765.9066	101750.9946	107258.4506	238190.77630051	214924.431717583	226557.604009046	29.1614564520703	26.3129813562173	27.7372189041438	104799.528714	76779.4858052205	241788.30727863	203891.302123031	29.6018985404787	24.9622064303416	81858.284079	53184.572797671	188091.582805816	138167.905583764	23.0278627333271	16.9157572947801	58917.039444	56510.3445531532	134394.858333001	127537.018239094	16.4538269261755	15.6142284817696
C01-0206	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	06/20/2022	06/21/2022	06/29/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.704	25678.6055490375	17117.3235028982	21397.9645259679	748860.002982567	499189.05857076	624024.530776663	14.9772000596513	9.98378117141519	12.4804906155333	36005.7411342859	34200.7853010015	1265877.54986015	1176525.72166585	25.317550997203	23.5305144333171	37960.0140340626	35696.6739653991	1344587.59116987	1250637.12466247	26.8917518233973	25.0127424932493	39914.2869338394	38646.9101385221	1423297.63247958	1368374.87196651	28.4659526495916	27.3674974393302
A02-0553	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	08/31/2022	09/02/2022	09/02/2022	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	58875.8770376443	54948.2379108668	56912.0574742555	NA	NA	NA	NA	NA	NA	353834.228995442	525885.408491113	NA	NA	NA	NA	322627.181437611	474198.030293421	NA	NA	NA	NA	291420.133879781	447413.015956167	NA	NA	NA	NA
A03-0236	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	inactive	02/07/2022	02/07/2022	02/08/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2279.981794	2279.981794	2279.981794	NA	NA	NA	NA	NA	NA	16091.4444204	29907.0872896841	NA	NA	NA	NA	14782.9261604	26871.1415680676	NA	NA	NA	NA	13474.4079004	23938.7092787158	NA	NA	NA	NA
B01-0155	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	05/25/2022	05/26/2022	05/27/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.12	318453.102707863	2350.0385787338	160401.570643298	9788461.54331354	72234.3794349567	4930347.96137425	195.769230866271	1.44468758869913	98.6069592274849	322033.816516399	244242.860014696	10830420.5391642	7521813.79795707	216.608410783283	150.436275959141	256697.47615233	358556.944154414	8069654.55705312	8636119.7925596	161.393091141062	172.722395851192	191361.135788262	495977.671514738	5308888.57494208	13381532.6288152	106.177771498842	267.630652576305
S01-0017	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	active	05/23/2022	05/24/2022	06/02/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.712	237279.787659645	250650.051534176	243964.91959691	639519.312075344	675555.006643525	657537.159359435	98.874352516287	104.445733865727	101.660043191007	167748.343393206	211656.140083867	357070.223428143	575991.925697495	55.2056622492491	89.0525549934285	175353.896096349	226366.483201348	377793.602888931	616791.323447212	58.4096479420115	95.3604396176889	182959.448799491	241755.957743878	398516.982349718	659940.979310845	61.613633634774	102.031691297286
R01-0030	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	05/10/2022	05/11/2022	05/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.171	2462.28391304612	7387.28544674814	4924.78467989713	1593.84895918555	4781.8276187087	3187.83828894713	0.758614449874131	2.27597697225545	1.51729571106479	1471.25678260922	2310.68030789138	1045.78730853511	1858.32861769394	0.497756929336083	0.884497200235096	2084.77566027943	3520.51433144312	1456.3695621341	2613.30488193835	0.693179229954356	1.24383859206966	2698.29453794963	5403.69939505828	1866.95181573309	3747.95924867296	0.888601530572629	1.78389302649832
A01-0001	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	08/09/2021	08/09/2021	08/13/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.6	8987.49459	10271.68584	9629.590215	258562.274409082	295507.321446517	277034.7979278	5.35015466001247	6.11461929826431	5.73238697913839	10220.548918	18413.6986335119	302064.076262265	578381.874567612	6.25029126515197	11.9678421322548	12136.318043	19974.4119050501	355478.055614017	620334.588749842	7.35553003670784	12.8359251106986	14052.087168	22423.1968064821	408892.034965769	682634.528220056	8.46076880826371	14.1250316218353
S01-0039	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	active	03/31/2022	04/01/2022	04/14/2022	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.745	2686.393163	2686.393163	2686.393163	7575.97915964811	7575.97915964811	7575.97915964811	1.17130166352012	1.17130166352012	1.17130166352012	13322.5135158	31840.6874161523	36749.3471909323	86339.0560982177	5.68171725277246	13.3486481289761	11818.5125123	25786.4646347527	32695.9448937871	69905.5325932024	5.0550316780747	10.8079054720474	10314.5115088	19830.3435580508	28642.542596642	53787.6720221886	4.42834610337694	8.31596660825427
A0238	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/09/2021	02/09/2021	02/11/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.493	14880	39696	27288	534711.2692944	1426471.67647248	980591.47288344	11.0642126571429	29.5164640885714	20.2903383728571	125882.4	386053.325909387	4675178.77275898	14164721.8574932	96.7385112721192	293.095552422885	119053.8	335595.659265305	4426514.21852277	12297461.6071478	91.5931596284301	254.458318307146	112225.2	286392.921097051	4177849.66428656	10481869.2173863	86.447807984741	216.890192380944
G01-0045	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	12/04/2021	12/05/2021	12/10/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.572	77810.66582	67069.56826	72440.11704	168479.895870964	145222.685829414	156851.290850189	20.626823686455	17.7794669232877	19.2031453048713	78605.672564	51422.0041493077	179366.775704983	131548.244776766	21.9596934016874	16.1053189001918	76870.051364	52010.722877369	175129.031143046	131688.373806107	21.4408706100693	16.1224747558897	75134.430164	56540.0386618614	170891.286581109	140093.291265327	20.9220478184512	17.1514803214161
