Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
L01-0165	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	06/17/2022	06/18/2022	06/22/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.321	1946.62295049057	2214	2080.31147524528	2365.3738805483	2690.26817454	2527.82102754415	4.1939253201211	4.76997903287234	4.48195217649672	391457.311160887	933251.400785411	406991.310250522	983811.88613981	721.615798316528	1744.34731585073	393594.493059486	933531.474132136	408876.973793317	984579.016351077	724.959173392406	1745.70747579978	395731.674958085	933982.539186521	410762.637336113	985500.615353152	728.302548468285	1747.3415165836
A01-0115	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/02/2021	12/02/2021	12/03/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	121890.8514	121890.8514	121890.8514	NA	NA	NA	NA	NA	NA	437604.54762	765543.993020642	6730822.6825013	19073834.783256	139.273768467582	394.674614783479	420876.148937	760438.7933004	6085132.26555951	18322695.7199439	125.913182121327	379.132091539974	404147.750254	759836.670814364	5439441.84861773	17591679.8266373	112.552595775073	364.005955691055
C01-0089	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	03/01/2022	03/02/2022	03/08/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18.734	9752.592444	14629.74016	12191.166302	691613.587089123	1037480.7650723	864547.176080709	13.8322717417825	20.7496153014459	17.2909435216142	11819.3796076	16146.9046141336	826862.871227486	1148036.03310895	16.5372574245497	22.9607206621789	13977.8147183	21528.9990773011	982183.022756328	1551223.18369724	19.6436604551266	31.0244636739449	16136.249829	28318.099662101	1137503.17428517	2044020.52181344	22.7500634857034	40.8804104362687
G01-0179	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	06/21/2022	06/22/2022	06/24/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.647	165141.945183277	185325.807631016	175233.876407147	404459.0910534	453892.605055547	429175.848054474	49.5175184933154	55.5696137433334	52.5435661183244	313631.835222244	301647.55507725	692081.808562272	624463.543195215	84.7308776398472	76.4524416252712	307136.271625757	274943.046530887	679019.075915733	568719.822073518	83.1316204598106	69.6277940834376	300640.708029271	249311.484660253	665956.343269194	516005.543313229	81.532363279774	63.1740381137646
E02-0147	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	06/17/2022	06/18/2022	06/24/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.14	150060.174465179	170880.161225796	160470.167845488	79525.4999031127	90559.2059548037	85042.3529289582	33.2603512769187	37.8750338581362	35.5676925675275	244255.900561809	355326.338578006	108731.248883985	156122.621537396	45.4752191066439	65.2959521277273	251906.627655029	367806.100471249	112261.335386079	161859.008294458	46.9516250046337	67.6951101189702	259557.354748249	380942.204255494	115791.421888173	167838.01517418	48.4280309026235	70.1957403488833
N03-0084	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	06/07/2022	06/08/2022	06/15/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.44079	65525.9259045125	75463.0431532862	70494.4845288994	109334.651449599	125915.435861432	117625.043655516	59.0041292226655	67.9522049980746	63.47816711037	29527.8260931373	46049.5410974049	49226.3381381951	80628.9996055376	26.5657518284917	43.5126819241973	32807.8582193703	51177.8121514352	54827.3947672145	90099.3827788417	29.5884483363273	48.6235201181013	36087.8903456033	56559.6634816247	60428.4513962339	100010.094012041	32.611144844163	53.9719881338594
E02-0179	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	active	08/11/2022	08/12/2022	08/19/2022	24-hr time-weighted composite	Athens	24740		-81.01598	37.42163	2391	Mercer	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.085	140203.092992306	112124.932408333	126164.012700319	45111.7261707404	36077.3014329654	40594.5138018529	18.8673049647597	15.0887919000273	16.9780484323935	370036.233320832	675227.011422733	167231.357023615	268282.241974882	69.9420146481033	112.205036375944	357837.487488985	666670.255292858	161193.243251266	264957.408302593	67.4166638441097	110.8144744051	345638.741657138	658523.487645301	155155.129478918	261968.902646203	64.8913130401161	109.564576598161
A01-0137	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/28/2021	12/28/2021	01/04/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10.3	40241.73416	45610.2211	42925.97763	1569014.06793804	1778329.88665776	1673671.9772979	32.4659424751291	36.797092506575	34.631517490852	22710.3833924	27009.5113695693	803053.273136491	920402.406384972	16.6167288763551	19.0449099152659	24297.7050961	25830.8821019547	879634.609374165	906088.568469141	18.201345169967	18.7487288625464	25885.0267998	25405.8843240791	956215.94561184	925162.941166229	19.7859614635789	19.1434146078097
Q01-0082	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	07/25/2022	07/26/2022	07/28/2022	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.412	164196.770489216	157044.376730919	160620.573610067	256079.463954764	244924.669897847	250502.066926306	56.2194212853489	53.7705093079796	54.9949652966642	72471.8663468956	144264.533569174	113205.818463747	231099.060002744	24.8530885760147	50.7352491773313	71397.2917757928	140373.493018059	111483.605451159	224933.734989398	24.4749957082675	49.3817200854881	70322.71720469	136509.871535975	109761.39243857	218801.737070741	24.0969028405203	48.0355075896247
R02-0005	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	06/30/2022	07/01/2022	07/07/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.3721	67763.5768800972	61201.0254710911	64482.3011755942	351961.379669305	317875.743190116	334918.561429711	26.7529172749548	24.1620358156063	25.4574765452805	120656.481860206	253529.74227129	778898.051149235	1591361.40104346	59.204777375284	120.960884846721	118009.404265322	240586.006076124	759397.253013121	1516030.80729879	57.722503269468	115.234935185375	115362.326670438	228244.655062233	739896.454877006	1447108.14411976	56.240229163652	109.996058385509
G01-0147	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	02/21/2022	02/22/2022	02/24/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.187	21549.85137	21549.85137	21549.85137	96829.5521520454	96829.5521520454	96829.5521520454	11.8547443868812	11.8547443868812	11.8547443868812	37751.1729926	77353.4252804415	152374.793906731	236060.157702071	18.6550923000405	28.9006069664632	30405.2235159	50035.8768412405	127016.714824558	151484.68828707	15.5505282596178	18.5461175669773	23059.2740392	23381.0519119341	101658.635742385	75888.4599668381	12.445964219195	9.29094759633179
A0042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	12/16/2020	12/16/2020	12/18/2020	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.322	84394.8	84394.8	84394.8	2658620.3511415	2658620.3511415	2658620.3511415	55.0120085900823	55.0120085900823	55.0120085900823	89704.56	26688.5920381275	2519537.78416946	620221.818986647	52.1341206788913	12.8335916857028	87201.36	18646.3745599452	2457689.14819905	557829.676744558	50.8543525119817	11.5425773204883	84698.16	17093.8699372718	2395840.51222864	665108.820519515	49.5745843450721	13.7623907573149
A03-0122	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	inactive	01/26/2022	01/26/2022	01/31/2022	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	147284.3778	128453.2754	137868.8266	NA	NA	NA	NA	NA	NA	68200.150252	131261.647717254	NA	NA	NA	NA	67136.81904	125098.121275278	NA	NA	NA	NA	66073.487828	119657.79446567	NA	NA	NA	NA
K01-0043	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/28/2022	03/01/2022	03/09/2022	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.085	111388.2941	158103.995	134746.14455	3409043.17975402	4838779.0674192	4123911.12358661	70.9478289230806	100.702998281357	85.8254136022187	121305.753602	82937.4607328925	3818904.22922928	2727690.70919857	79.4777154886426	56.7677566950795	119171.099327	85991.1210616267	3758485.72637769	2771775.10105088	78.220306480285	57.6852258283222	117036.445052	102451.634335827	3698067.22352611	3207563.12272715	76.9628974719274	66.7546955822508
A01-0183	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/23/2022	02/23/2022	02/25/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10	192985.5448	182089.4507	187537.49775	7305294.11141368	6892832.27574287	7099063.19357827	151.160695899141	142.626060994514	146.893378446827	136101.444216	85180.0488477497	5618529.749762	3343391.26524521	116.258271597459	69.1812461770652	131280.450652	95535.421219033	5412170.02897768	3830233.98654985	111.988288962458	79.2549657869113	126459.457088	110032.197105505	5205810.30819337	4504831.42328745	107.718306327457	93.2136944067093
A02-0532	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	05/16/2022	05/18/2022	05/18/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	20915.7931432128	25565.1663243771	23240.4797337949	NA	NA	NA	NA	NA	NA	26358.1468073356	30893.6206198552	NA	NA	NA	NA	26014.7977992426	30549.4031543378	NA	NA	NA	NA	25671.4487911496	30532.2458604892	NA	NA	NA	NA
C01-0238	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	08/10/2022	08/11/2022	08/19/2022	24-hr flow-weighted composite	Wheeling	26003		-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.254	216489.290893078	233007.186949253	224748.238921165	5125157.54440385	5516201.45812702	5320679.50126543	102.503150888077	110.32402916254	106.413590025309	182385.444581509	101572.840270175	4738774.86404868	1629550.40227725	94.7754972809737	32.5910080455449	176210.853070021	89244.5614645851	4622900.59725288	1576148.12447213	92.4580119450576	31.5229624894425	170036.261558533	101312.684624689	4507026.33045708	2315459.05478532	90.1405266091415	46.3091810957064
A0233	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/02/2021	02/02/2021	02/04/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11.234	37704	34560	36132	1603373.75812176	1469674.2276864	1536523.99290408	33.1769110685681	30.4104086179109	31.7936598432395	83526	98292.5010632081	2914018.67961978	2796458.02085668	60.296695075728	57.8641371638942	83335.8	109545.149304062	2885572.03209853	3185368.77483873	59.7080787969403	65.9114545364743	83145.6	120973.958930472	2857125.38457728	3582603.43280488	59.1194625181527	74.1310096177139
B01-0003	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	09/21/2021	09/22/2021	09/24/2021	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	15182.38552	7590.328939	11386.3572295	NA	NA	NA	NA	NA	NA	32924.55443	45528.4167971784	NA	NA	NA	NA	31668.4695332	42646.203647178	NA	NA	NA	NA	30412.3846364	44607.7555874496	NA	NA	NA	NA
A01-0306	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	07/15/2022	07/16/2022	07/19/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.6	655683.245658876	698420.838117599	677052.041888237	16381397.4386671	17449140.8838037	16915269.1612354	338.962867047408	361.056548663377	350.009707855393	420110.19140482	441028.422473548	11582050.0008829	11406330.8982731	239.655065404794	236.019096554236	415246.080189943	443844.291588071	11440773.8353696	11249002.7534687	236.731787687668	232.763672270086	410381.968975067	449712.728747853	11299497.6698563	11193429.137959	233.808509970542	231.613746440138
A04-0125	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	06/22/2022	06/23/2022	06/29/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.613	169696.858227253	167488.608062267	168592.73314476	393774.148854542	388650.000780976	391212.074817759	196.887074427271	194.325000390488	195.60603740888	823081.555902958	2064896.05619557	1604257.64019134	4029227.14054388	802.128820095669	2014.61357027194	829899.759739638	2126709.69367217	1618338.22411981	4150238.20934719	809.169112059904	2075.11910467359	836717.963576317	2188710.28929912	1632418.80804828	4271519.87449536	816.209404024139	2135.75993724768
A01-0269	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	06/07/2022	06/08/2022	06/10/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.7	421125.09906292	480462.636351586	450793.867707253	13868941.1028208	15823108.1939634	14846024.6483921	286.975275261148	327.410780375009	307.193027818079	383426.782608032	166381.439943018	11424063.1394346	4197656.84540933	236.386010996412	86.8576569568227	385348.454922438	181369.015885284	11487367.1526894	4916325.04789218	237.69589374047	101.728295147579	387270.127236843	199969.934225356	11550671.1659443	5726301.84197046	239.005776484528	118.488285092916
L01-0219	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	08/21/2022	08/22/2022	08/24/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.153	463768.887519835	493388.494849203	478578.691184519	268599.973829488	285754.69456993	277177.334199709	476.241088350156	506.657259875762	491.449174112959	261136.679828167	246562.394906143	368655.027207968	665825.338481093	653.643665262355	1180.54138028563	266632.36105442	247030.633500687	367154.788989907	630801.852064585	650.983668421822	1118.44300011451	272128.042280673	249104.513690656	365654.550771847	595828.1138649	648.323671581288	1056.4328260016
D01-0125	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	active	07/17/2022	07/18/2022	07/20/2022	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.13	10740.6399585306	17902.5943949819	14321.6171767563	45943.2302731261	76578.5856290405	61260.9079510833	2.70254295724271	4.50462268406121	3.60358282065196	132603.328932077	135819.627587404	593483.001317382	607360.233137347	34.9107647833754	35.727072537491	132591.527519748	135907.66342456	593041.915192022	607076.409585183	34.8848185407072	35.7103770344225	132579.726107418	136747.504728599	592600.829066663	610155.779515634	34.858872298039	35.8915164420961
G01-0193	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	active	06/11/2022	06/12/2022	06/16/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.725	239395.100176334	274977.631866932	257186.366021633	657001.23946491	754654.731147917	705827.985306413	80.4359989550575	92.3916174275119	86.4138081912847	174471.142172813	127427.193235085	476170.669452419	349793.881968789	58.2970946929994	42.8249120921633	185223.509117961	130876.969781536	505891.525645295	362000.595002367	61.9357891338511	44.3193676545503	195975.876063109	136409.043310125	535612.381838172	380308.539578145	65.5744835747027	46.5607908396358
B01-0220	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	08/28/2022	08/29/2022	08/31/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.58	298992.832303047	6207.31143280863	152600.071867928	7447312.80922006	154611.699512312	3800962.25436619	148.946256184401	3.09223399024624	76.0192450873238	249593.286681175	120305.689190712	6937992.7455087	2606474.11027322	138.759854910174	52.1294822054645	203580.261501297	100848.919675792	5791710.77145362	3235302.90133749	115.834215429072	64.7060580267497	157567.23632142	217543.869403545	4645428.79739855	6501336.76608198	92.9085759479709	130.02673532164
L01-0086	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	04/24/2022	04/15/2022	04/27/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.284	540	761	650.5	580.5304776	818.11795084	699.32421422	1.02930935744681	1.45056374262411	1.23993655003546	1595.077148	2207.45692761821	1585.18211566661	2518.63814010593	2.81060658806136	4.46567046118072	1678.677148	1894.36887186533	1681.86716518161	2248.26768972495	2.98203398081845	3.98629023000878	1762.277148	1600.94719712629	1778.55221469661	2012.48893330054	3.15346137357554	3.56824278953997
A04-0057	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	04/14/2022	04/15/2022	04/19/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.649	10016.75276	6677.569393	8347.1610765	24608.4679263353	16404.9923334155	20506.7301298754	12.3042339631677	8.20249616670776	10.2533650649377	54344.983861	89547.9136650828	145829.852021731	229536.320713477	72.9149260108653	114.768160356738	44293.9010968	73415.5022765303	119459.786115628	181909.704718532	59.729893057814	90.954852359266	34242.8183326	61731.1948056917	93089.7202095252	150204.382344083	46.5448601047626	75.1021911720416
