Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A02-0126	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	09/22/2021 10:21 AM	09/24/2021 10:21 AM	NA	09/27/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	54050.04263	67114.13175	60582.08719	NA	NA	NA	NA	NA	NA	70838.84838	183580.976875654	NA	NA	NA	NA	71412.763439	183924.063548099	NA	NA	NA	NA	71986.678498	184485.320850242	NA	NA	NA	NA
H01-0160	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/17/2022 08:00 AM	03/18/2022 08:00 AM	2.3	03/25/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25617.56797	25617.56797	25617.56797	223037.895329431	223037.895329431	223037.895329431	18.5864912774526	18.5864912774526	NA	27698.020374	33532.1686668659	272345.116035729	302512.868316385	22.6954263363107	25.2094056930321	26770.643406	37425.1755992877	262282.691908342	338504.544357969	NA	NA	25843.266438	42407.1791427258	252220.267780956	387777.393812349	21.018355648413	32.3147828176958
A02-0479	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	04/27/2022 09:00 AM	04/29/2022 09:00 AM	NA	04/29/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26034.84672	20247.92802	23141.38737	NA	NA	NA	NA	NA	NA	8970.593394	20263.3386985953	NA	NA	NA	NA	9731.0891865	18871.9913989139	NA	NA	NA	NA	10491.584979	18617.4267812801	NA	NA	NA	NA
A04-0042	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/24/2022 08:00 AM	03/25/2022 08:00 AM	0.885	03/31/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12676.52705	28527.57722	20602.052135	42467.4792504013	95569.8898346588	69018.6845425301	21.2337396252007	47.7849449173294	NA	68337.00735	103928.818222125	157229.230913452	220569.029803457	78.614615456726	110.284514901728	70502.978823	72924.6435648219	164341.965144949	145434.628173026	NA	NA	72668.950296	76015.4402106244	171454.699376447	151566.690358811	85.7273496882233	75.7833451794055
M04-0045	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/30/2022 01:30 PM	03/31/2022 01:30 PM	0.086	04/06/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2410	1921	2165.5	784.5640766	625.37244446	704.96826053	1.28617061737705	1.02520072862295	NA	1247.8	1347.11145517779	460.781303496	421.703703060479	0.755379186059016	0.691317546000786	1475.5600422	1508.16529719522	555.495610109185	569.129181271763	NA	NA	1703.3200844	2851.41364995066	650.209916722369	1164.41533107876	1.06591789626618	1.90887759193239
N02-0068	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/27/2022 07:00 AM	04/28/2022 07:00 AM	11.86	05/04/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5945.353098	5945.353098	5945.353098	266916.404978504	266916.404978504	266916.404978504	10.0730774012569	10.0730774012569	NA	12481.0539184	16016.0191566235	538905.320215605	725131.657493368	20.337584731512	27.3655240959079	11163.8445178	14424.1780199788	480885.649775791	647791.566459793	NA	NA	9846.6351172	14375.2206472381	422865.979335977	636361.663807637	15.958411175786	24.0154601784149
A02-0194	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	10/27/2021 09:25 AM	10/29/2021 09:25 AM	NA	10/29/2021	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12989.42313	5566.06926	9277.746195	NA	NA	NA	NA	NA	NA	7406.9098616	11230.7045821752	NA	NA	NA	NA	12294.2006378	24864.1810961741	NA	NA	NA	NA	17181.491414	41516.0792190539	NA	NA	NA	NA
A02-0501	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	05/09/2022 09:00 AM	05/11/2022 09:00 AM	NA	05/11/2022	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1799	1722	1760.5	NA	NA	NA	NA	NA	NA	1420.2	1240.80552119385	NA	NA	NA	NA	1270.8	770.92343356172	NA	NA	NA	NA	1121.4	1547.06983754848	NA	NA	NA	NA
A02-0446	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	04/09/2022 09:00 AM	04/11/2022 09:00 AM	NA	04/11/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8740.418684	2913.270285	5826.8444845	NA	NA	NA	NA	NA	NA	28081.2574728	94988.8664229561	NA	NA	NA	NA	24865.3561231	88027.1926455362	NA	NA	NA	NA	21649.4547734	81132.7043669353	NA	NA	NA	NA
A03-0102	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	10/20/2021 06:00 AM	10/20/2021 02:00 PM	NA	10/22/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2076	257	1166.5	NA	NA	NA	NA	NA	NA	30445.5367816	115815.376203557	NA	NA	NA	NA	24924.2942588	80121.4221307005	NA	NA	NA	NA	19403.051736	48304.1862863526	NA	NA	NA	NA
A1009	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/18/2021 12:01 PM	03/18/2021 11:59 AM	9.989	03/19/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30639	34062	32350.5	1158535.97695311	1287968.02921038	1223252.00308175	23.972355093385	26.6505551483691	NA	7252.6	24143.1725803055	268600.702178202	918093.855633843	5.55786918925265	18.9971415252823	7535.1	25557.7738190508	279034.190037454	972349.500354227	NA	NA	7817.6	27078.0325173751	289467.677896706	1029413.30232915	5.98964736584808	21.3005566613381
A02-0201	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/30/2021 09:00 AM	11/01/2021 09:00 AM	NA	11/01/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2096.523885	4193.223827	3144.873856	NA	NA	NA	NA	NA	NA	24250.507688	65702.4793336395	NA	NA	NA	NA	27685.1340902	79560.5367763276	NA	NA	NA	NA	31119.7604924	93882.7524054789	NA	NA	NA	NA
K01-0075	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/25/2022 06:20 AM	04/26/2022 06:20 AM	4.934	05/04/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18744.67939	16066.356	17405.517695	350098.368459059	300074.752181847	325086.560320453	7.28612629467345	6.24505207454416	NA	12144.0916114	11664.699872433	286438.569305061	252432.219519291	5.96126054745183	5.25353214400189	9040.36453	10320.0574310157	206175.652538428	172083.70414396	NA	NA	5936.6374486	12137.033207121	125912.735771796	224423.779631811	2.62045235737349	4.67063016923643
M04-0048	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/13/2022 12:00 PM	04/14/2022 12:00 PM	0.095	04/20/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1864	1736	1800	670.3204028	624.2898172	647.30511	1.09888590622951	1.02342592983607	NA	2171.2806772	1106.06448575486	1251.00826065743	725.052748718989	2.05083321419251	1.18861106347375	1729.3403386	305.591207053241	1135.61727548572	1492.92965546622	NA	NA	1287.4	1698.84360949068	1020.226290314	2497.3427728102	1.67250211526885	4.0940045455905
A03-0290	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	03/30/2022 06:00 AM	03/30/2022 02:00 PM	NA	03/31/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2192	2428	2310	NA	NA	NA	NA	NA	NA	4237.2635376	8320.22539118201	NA	NA	NA	NA	6422.2913248	12235.0754750641	NA	NA	NA	NA	8607.319112	16229.481152311	NA	NA	NA	NA
H01-0106	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/22/2022 08:00 AM	01/23/2022 08:00 AM	1.9	01/28/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2203444.519	1988131.821	2095788.17	15847787.7416688	14299198.7454101	15073493.2435394	1320.6489784724	1191.59989545084	NA	1208691.45752	1338591.98327878	9372714.80814965	10573113.8918037	781.059567345804	881.092824316971	1209842.28422	1301141.09821849	9412918.55915144	10536181.8494242	NA	NA	1210993.11092	1276403.4038934	9453122.31015323	10599764.0017701	787.760192512769	883.313666814172
H01-0185	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/11/2022 08:00 AM	04/12/2022 08:00 AM	2.9	04/18/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1887	1244	1565.5	20714.899143	13656.245116	17185.5721295	1.72624159525	1.13802042633333	NA	1164.2	951.272771218956	12768.0365136	11678.4316879454	1.0640030428	0.973202640662115	1317.7223137	656.33551457085	13968.1932424081	5782.16248871025	NA	NA	1471.2446274	1567.63142937376	15168.3499712162	14794.4304318209	1.26402916426802	1.23286920265174
B01-0100	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	02/13/2022 07:00 AM	02/14/2022 07:00 AM	8.4	02/15/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	247544.0723	207302.3424	227423.20735	7871268.7764912	6591684.62353283	7231476.70001201	157.425375529824	131.833692470657	NA	275827.28346	137636.032131608	11125484.4509897	5438574.45106014	222.509689019794	108.771489021203	285533.85385	158144.512071787	11570519.0399972	6470697.11223923	NA	NA	295240.42424	182402.284140579	12015553.6290047	7551419.63611792	240.311072580094	151.028392722358
R01-0024	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/20/2022 09:00 AM	04/21/2022 08:30 AM	NA	04/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2639	1353	1996	NA	NA	NA	NA	NA	NA	1673.6	1635.16171118484	1518.33453858776	2423.78946829362	0.722672317271663	1.15363611056336	1876.6762019	1736.54067134956	1660.64067237758	1722.79153278001	NA	NA	2079.7524038	3527.45432336285	1802.9468061674	2579.69912375203	0.858137461288623	1.22784346680249
K01-0021	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/06/2022 06:30 AM	01/07/2022 06:51 AM	5.672	01/12/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	204155.6105	204155.6105	204155.6105	4383393.57508679	4383393.57508679	4383393.57508679	91.2256727385388	91.2256727385388	NA	63755.344474	147347.199915992	1548378.76942362	3009750.54880838	32.2243240254656	62.6378886328486	65463.6406604	145342.798880942	1611362.66307368	2958534.60356	NA	NA	67171.9368468	143517.67633965	1674346.55672374	2919248.52937301	34.8459220962277	60.754391870406
B01-0048	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/07/2022 07:00 AM	03/08/2022 07:00 AM	5.7	03/11/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7962.213457	10616.62082	9289.4171385	171799.381920896	229073.096923946	200436.239422421	3.43598763841791	4.58146193847893	NA	25805.2759314	42963.6562452637	493144.428879851	822516.397102144	9.86288857759702	16.4503279420429	31141.3892637	57468.8882046487	596570.415627114	1098214.04679089	NA	NA	36477.502596	72355.8810724138	699996.402374377	1380480.92609036	13.9999280474875	27.6096185218072
K01-0004	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	12/28/2021 06:44 AM	12/29/2021 06:30 AM	6.292	01/05/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4741.417933	9483.372029	7112.394981	112930.14271701	225873.055656972	169401.599186991	2.3502631158587	4.70079200118568	NA	32068.0380806	39184.2434849497	618909.441403805	704225.982729628	12.8805294777067	14.6561078611785	23193.3651847	26500.9345642018	456305.746155404	484693.504923897	NA	NA	14318.6922888	21468.141347872	293702.050907002	433130.670558478	6.11242561721128	9.01416588050942
N03-0017	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/08/2022 08:00 AM	04/09/2022 08:00 AM	0.94815	04/13/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	822	308	565	2950.270196013	1105.454039382	2027.8621176975	1.59215876741123	0.596575304577442	NA	14024.651576	25910.9724139922	33173.3858251411	57039.6820622421	17.902528777734	30.7823432607891	11557.7653138	22080.3745361824	27081.0453596421	48480.8668661073	NA	NA	9090.8790516	18295.6602782294	20988.7048941431	40179.0857945709	11.3268779784906	21.6832627061904
M03-0022	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/23/2022 11:00 AM	03/24/2022 11:00 AM	0.243	03/30/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8349.788273	19485.42863	13917.6084515	7680.59140243875	17923.7617428401	12802.1765726394	7.03995545594753	16.428745868781	NA	9687.2504662	12318.4491559707	7978.0006227952	10681.530067103	7.31255785774079	9.7905866792878	10900.3948164	13566.9963274755	9123.10834517778	12289.4355142604	NA	NA	12113.5391666	16676.8404237216	10268.2160675604	15276.4712082419	9.41174708300675	14.0022650854646
A04-0035	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/15/2022 08:00 AM	03/16/2022 08:00 AM	0.759	03/18/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	47105.10984	41214.07583	44159.592835	135338.924764131	118413.240663819	126876.082713975	67.6694623820654	59.2066203319095	NA	73819.49071	71908.3312221617	212698.689716584	211875.958349839	106.349344858292	105.937979174919	68466.638898	65990.5288441093	198434.317567027	201642.719304688	NA	NA	63113.787086	64002.9783733047	184169.94541747	201175.993798586	92.0849727087349	100.587996899293
K01-0009	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	02/15/2022 06:27 AM	02/16/2022 06:24 AM	5.839	02/23/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	175341.7119	65237.6765	120289.6942	3875579.43444769	1441948.95016621	2658764.19230695	80.6572202798687	30.0093433957588	NA	155059.883586	100779.522193537	4112240.740448	1914813.93858399	85.5825336201456	39.8504461724034	120239.315756	55236.2461408841	3281794.30431572	1697124.73731032	NA	NA	85418.747926	72272.981268784	2451347.86818345	2525108.21807007	51.0166049569916	52.5516798765883
N02-0020	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/22/2022 07:00 AM	03/23/2022 07:00 AM	7.23	03/30/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12140.42092	3034.775304	7587.598112	332265.283557039	83057.2913048108	207661.287430925	12.5392589462238	3.13447397180205	NA	9647.1040742	9276.95550203315	331400.181157414	309358.256085361	12.5066111086653	11.6747775713398	7919.2209668	8240.42536435523	280550.39556994	326456.034215995	NA	NA	6191.3378594	9577.5364787992	229700.609982466	411838.111486622	8.66860178060481	15.542233809594
J01-0021	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/04/2022 07:30 AM	04/05/2022 07:30 AM	0.171	04/06/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1766	2526	2146	1143.14082426	1635.09270786	1389.11676606	1.63305832037143	2.33584672551429	NA	1962.0413034	2067.50661627845	1607.30264624293	2063.6195107088	2.29614663748989	2.94802787244115	2173.1872768	2941.60441302251	1682.4242527029	2561.19787854346	NA	NA	2384.3332502	4615.73072971359	1757.54585916287	3781.29920077329	2.5107797988041	5.40185600110469
H01-0213	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	05/08/2022 08:00 AM	05/09/2022 08:00 AM	4.3	05/13/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14037.26583	10527.50744	12282.386635	228488.267715823	171359.007335337	199923.63752558	19.0406889763186	14.2799172779447	NA	33776.695296	75964.0974656462	346918.202149904	604269.317777033	28.9098501791587	50.3557764814195	28366.500868	55467.4416144834	304261.137925621	428376.263411761	NA	NA	22956.30644	35159.2651806337	261604.073701337	269130.251617618	21.8003394751114	22.4275209681349
M03-0050	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/22/2022 11:00 AM	03/23/2022 11:00 AM	0.188	03/30/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11046.85452	5523.063093	8284.9588065	7861.572230888	3930.52695342015	5896.04959215408	7.20584072492026	3.60268281706705	NA	9212.7225298	12686.3607603552	7754.18790908318	10747.5065556229	7.10741329888467	9.85106008764698	9013.4347446	14006.0683467386	7546.89049237287	11999.6724853838	NA	NA	8814.1469594	16015.2948191379	7339.59307566256	13737.4308146225	6.72739970271545	12.5915956137695
