Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A01-0052	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/30/2021 12:00 AM	09/30/2021 11:55 PM	7.101	10/05/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	195818.4087	291314.5196	243566.46415	5263637.28654965	7830591.5039328	6547114.39524122	0.0108914858602666	0.0162030117197749	NA	433508.85398	728709.195291825	13448668.8026814	26382936.5155284	0.0278279026706699	0.0545914097738959	439099.741257	722024.824294145	13638583.9886446	26434047.1500972	NA	NA	444690.628534	721608.915424905	13828499.1746078	26605957.5545846	0.0286138453372948	0.0550528835345651
E02-0077	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	02/15/2022 08:00 AM	02/16/2022 08:00 AM	0.12	02/18/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2582458.076	2761744.738	2672101.407	1173079.51505654	1254520.33784071	1213799.92644862	0.0490622967401313	0.0524684373835512	NA	5821245.528686	20842315.1048328	2501147.0746454	8806729.57531014	0.104606736706207	0.368328296750738	6009184.754878	21671964.966414	2577074.26877138	9162814.02713624	NA	NA	6197123.98107	22502024.9096365	2653001.46289736	9519243.97633372	0.110957819443637	0.39812814622893
H01-0093	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/15/2021 08:00 AM	12/16/2021 08:00 AM	1.6	12/17/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17261.33885	22194.45661	19727.89773	104545.991513886	134424.188793696	119485.090153791	0.000871216595949047	0.0011202015732808	NA	19287.0240148	26851.6106018151	169671.476639477	348084.497947731	0.00141392897199564	0.00290070414956443	23897.5034448	32402.2702346613	174735.308333301	276161.771912086	NA	NA	28507.9828748	38639.4926531151	179799.140027125	220325.253219386	0.00149832616689271	0.00183604377682821
N03-0075	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/27/2022 07:30 AM	04/28/2022 07:30 AM	0.66727	05/04/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	985	2667	1826	2488.0021727395	6736.5500453769	4612.2761090582	0.000134268870628144	0.000363548302502801	NA	4920.6435128	9728.62301001407	11325.0822129981	21758.4732444958	0.000611175510685275	0.00117422953289238	5457.0838793	12053.3569353996	11354.3739254437	19762.3040367624	NA	NA	5993.5242458	16016.0254230554	11383.6656378892	25590.3708398852	0.000614337055471623	0.00138102379060362
A04-0005	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	01/31/2022 09:00 AM	02/01/2022 09:00 AM	0.575	02/01/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	767457.3219	660568.1884	714012.75515	1670455.85701375	1437799.81997947	1554127.83849661	0.0835227928506875	0.0718899909989733	NA	1159601.55056	927302.676649369	2732792.00968309	2500244.44163087	0.136639600484154	0.125012222081544	1043131.21314	687771.61890458	2444381.51374476	1823242.53619688	NA	NA	926660.87572	642985.8478266	2155971.01780644	1579487.1912852	0.107798550890322	0.0789743595642601
A03-0234	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	02/07/2022 06:00 AM	02/07/2022 02:00 PM	NA	02/08/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2350	2118.842429	2234.4212145	NA	NA	NA	NA	NA	NA	35461.8520876	92886.202847983	NA	NA	NA	NA	38750.3233635	110065.471100531	NA	NA	NA	NA	42038.7946394	127457.132394453	NA	NA	NA	NA
M04-0035	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/24/2022 11:15 AM	03/25/2022 11:15 AM	0.108	03/30/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2429	235	1332	993.03417612	96.0737058	544.55394096	0.000162792487888525	1.57497878360656e-05	NA	79404.49864	320552.557331341	31574.0970771645	127395.688893875	0.00517608148805975	0.0208845391629304	75318.6697122	303006.932369972	29952.3893621892	120419.536945574	NA	NA	71232.8407844	285470.552199581	28330.681647214	113447.279918555	0.00464437404052689	0.0185979147407466
C01-0058	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/13/2021 07:00 AM	12/14/2021 07:00 AM	8.278	12/21/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	208484.6601	74523.52524	141504.09267	6532996.91449171	2335241.16458468	4434119.03953819	0.0130659938289834	0.00467048232916936	NA	110513.770548	112109.312956952	3184438.54302733	3671861.74336428	0.00636887708605466	0.00734372348672855	106539.321571	66970.1137375226	3038706.08233846	2123847.18160315	NA	NA	102564.872594	72469.1191942734	2892973.62164959	2008229.19894452	0.00578594724329918	0.00401645839788904
R01-0032	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/30/2022 09:00 AM	03/31/2022 08:30 AM	0.117	04/06/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22763.11152	35776.15745	29269.634485	10081.622067534	15845.0086282181	12963.3153478761	0.000479848741910234	0.000754165094156027	NA	50828.4648246	121510.650542507	27957.7853974823	63641.9858581389	0.00133068945252177	0.00302912831309562	36760.8124909	69783.2038731083	20241.445645056	36195.5091263968	NA	NA	22693.1601572	26946.2924317073	12525.1058926297	13159.5289595432	0.000596149733109455	0.000626345976180067
H01-0056	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/28/2021 08:00 AM	12/29/2021 08:00 AM	3.5	01/03/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	343	3475.991311	1909.4956555	4544.384705	46053.1829400038	25298.7838225019	3.78698725416667e-05	0.000383776524500032	NA	4521.2247832	9734.68061223132	44136.7521877518	95031.4956841323	0.000367806268231265	0.000791929130701103	5585.9076166	7785.28321307206	56169.4401855449	78233.3601919403	NA	NA	6650.59045	6476.53534177719	68202.128183338	74041.9901700031	0.000568351068194483	0.000617016584750025
R01-0039	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/20/2022 09:00 AM	03/21/2022 08:00 AM	0.157	03/23/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8871.153658	415	4643.076829	5272.20974165918	246.63838855	2759.42406510459	0.000250938112406434	1.17390951237506e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0069	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	05/01/2022 07:30 AM	05/02/2022 07:30 AM	0.3872	05/04/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28041.92025	12460.76044	20251.340345	41101.3440171515	18263.8705550043	29682.6072860779	0.00221809735656511	0.000985637914463262	NA	9942.512552	19326.2104973398	19042.8004526287	27902.6720921982	0.00102767406652071	0.00150581069035068	7811.3687236	13188.6637695719	14870.9324282327	16953.9316829082	NA	NA	5680.2248952	7955.00809322836	10699.0644038368	10212.7682190794	0.000577391495080236	0.000551147772211515
H01-0155	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/12/2022 08:00 AM	03/13/2022 08:00 AM	2.9	03/18/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25831.59763	29061.66505	27446.63134	283571.245155277	319029.920741069	301300.582948173	0.00236309370962731	0.00265858267284225	NA	38305.5440996	118508.333130453	413096.02682702	1249637.64383728	0.00344246689022516	0.0104136470319773	39311.0708372	122405.637131924	422802.664127088	1292001.3709451	NA	NA	40316.5975748	126357.104082306	432509.301427156	1335065.52979694	0.00360424417855964	0.0111255460816412
A0048	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/24/2020 12:00 PM	12/24/2020 11:59 AM	10.973	01/07/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35424	50616	43020	1471417.45441632	2102452.17572088	1786934.8150686	0.00304464793580599	0.00435038109526751	NA	46424.52	33194.1453316074	1935829.05982907	1411811.39694979	0.00400560556991614	0.00292131144874564	47475	38673.1812968192	1953151.99025433	1477961.60333265	NA	NA	48525.48	58486.8847915513	1970474.92067959	2264178.50188601	0.00407729457184156	0.00468502421347047
A02-0329	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	02/02/2022 09:00 AM	02/04/2022 09:00 AM	NA	02/04/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	507531.4611	534992.9988	521262.22995	NA	NA	NA	NA	NA	NA	996002.18342	1137421.20474199	NA	NA	NA	NA	1023443.16648	1209305.89743546	NA	NA	NA	NA	1050884.14954	1281608.69224954	NA	NA	NA	NA
A02-0365	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/21/2022 09:00 AM	02/23/2022 09:00 AM	NA	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36008.87954	23145.01628	29576.94791	NA	NA	NA	NA	NA	NA	51265.387818	58374.8797602569	NA	NA	NA	NA	43215.3005818	55548.6620500037	NA	NA	NA	NA	35165.2133456	53076.2163803083	NA	NA	NA	NA
E02-0013	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/19/2021 08:00 AM	11/20/2021 08:00 AM	0.13	11/30/2021	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	93283.82447	61093.52969	77188.67708	45905.2778583078	30064.327569097	37984.8027137024	0.00191991960929769	0.00125739554868662	NA	50107.126258	54537.337325756	22884.8369251766	27414.8224561528	0.000957124087209395	0.00114658395885206	50766.555268	39175.3986799878	22969.2041581649	19638.8009263789	NA	NA	51425.984278	32660.6734245684	23053.5713911532	15071.9085645941	0.000964181153958729	0.000630360040342706
A02-0131	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	09/27/2021 09:59 AM	09/29/2021 09:59 AM	NA	09/29/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1309	1083	1196	NA	NA	NA	NA	NA	NA	545802.575688	1854544.65097263	NA	NA	NA	NA	557969.925015	1938859.11562656	NA	NA	NA	NA	570137.274342	2023853.57195067	NA	NA	NA	NA
C01-0028	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/26/2021 07:00 AM	10/27/2021 07:00 AM	NA	10/29/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24119.63388	1854.530703	12987.0822915	NA	NA	NA	NA	NA	NA	23551.632254	15921.172340954	705804.806177049	625706.282386592	0.0014116096123541	0.00125141256477318	19143.1722403	12514.7669286366	842134.534004001	663617.620628924	NA	NA	14734.7122266	15772.0004498633	978464.261830953	753954.31766211	0.00195692852366191	0.00150790863532422
N03-0013	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	05/05/2022 07:30 AM	05/06/2022 07:30 AM	0.45847	05/11/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2025	2366	2195.5	3514.3812684675	4106.1857191082	3810.28349378785	0.000189658999917296	0.000221596638915715	NA	7705.3751994	20947.114186453	12158.3809224923	29850.4402764937	0.000656145759443731	0.00161092500142977	6353.9398343	14372.2462499433	10177.0573345604	20180.2898809874	NA	NA	5002.5044692	8079.81672966459	8195.73374662854	11046.8103020783	0.000442295399170455	0.000596158138266505
A03-0324	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/27/2022 06:00 AM	04/27/2022 02:00 PM	NA	04/28/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1769	831	1300	NA	NA	NA	NA	NA	NA	1631.2	333.211044994178	NA	NA	NA	NA	1609.2	496.478846120026	NA	NA	NA	NA	1587.2	942.085415543809	NA	NA	NA	NA
L01-0067	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/16/2022 09:00 AM	03/17/2022 09:00 AM	0.37	03/23/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1059	3349.323738	2204.161869	1483.2372003	4691.06852129315	3087.15286079658	0.000262985319202128	0.000831749737817935	NA	11729.972275	17759.7417014896	16752.0579237759	26435.4307358096	0.00297022303613048	0.0046871331091861	11976.3931921	15440.9133110356	17092.4202056851	22972.5357060032	NA	NA	12222.8141092	14720.9358716469	17432.7824875942	21759.1038483268	0.00309091888077912	0.00385799713622815
H01-0104	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/20/2022 08:00 AM	01/21/2022 08:00 AM	2.2	01/28/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	614581.5325	662232.4705	638407.0015	5118174.77366982	5515007.11554189	5316590.94460585	0.0426514564472485	0.0459583926295158	NA	1016983.31198	1091597.04046668	6890770.43823039	9276962.08307117	0.0574230869852532	0.0773080173589264	1001674.1303	1070866.2211268	7179491.65365574	9753740.79400874	NA	NA	986364.94862	1092631.12367054	7468212.86908109	10231138.9995961	0.0622351072423425	0.0852594916633007
C01-0142	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/05/2022 07:00 AM	04/06/2022 07:00 AM	7.634	04/12/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3230.069275	12921.77092	8075.9200975	93341.9603026764	373411.009352088	233376.484827382	0.000186683920605353	0.000746822018704176	NA	11936.628611	11935.1352939485	342583.392726224	338293.174532846	0.000685166785452448	0.000676586349065692	9949.0739344	7752.91802389271	285183.75609222	209558.903476816	NA	NA	7961.5192578	8877.45331702705	227784.119458216	243773.345146426	0.000455568238916433	0.000487546690292852
P01-0027	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/02/2022 09:39 AM	03/03/2022 09:30 AM	0.236	03/08/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	216967.3991	118747.1093	167857.2542	193829.292685603	106083.532823614	149956.412754608	0.00670225770005543	0.00366817195102399	NA	149025.502898	280492.26516451	142896.604494011	219616.693995807	0.00494109974045682	0.00759393824328517	105264.002898	163783.803179111	105567.076933869	121344.979749373	NA	NA	61502.502898	69506.3755328279	68237.5493737271	57978.0226135159	0.0023595279866434	0.00200477256616583
J01-0012	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	03/22/2022 09:00 AM	03/23/2022 07:30 AM	0.112	03/30/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2636.871929	7911.114525	5273.993227	1117.94383330066	3354.04294781699	2235.99339055882	0.000159706261900094	0.000479148992545284	NA	11190.9791846	28882.2079169094	7658.56406895265	16361.2717821178	0.00109408058127895	0.00233732454030254	12184.7973935	34833.9244528272	7337.36598921539	16907.5124837539	NA	NA	13178.6156024	41219.6718264225	7016.16790947812	19333.5090197444	0.00100230970135402	0.00276192985996349
F01-0011	not institution specific	wwtp	WWTP	WWTP	16166	WestonWWTP-01	09/27/2021 10:00 AM	09/28/2021 10:00 AM	NA	09/30/2021	24-hr time-weighted composite	Weston	26452		-80.45991	39.06224	10364	Lewis	2.5	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	81719.3979	66278.8859	73999.1419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0172	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/07/2022 12:00 AM	02/08/2022 12:00 AM	11.9	02/11/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	181249.9881	157434.7794	169342.38375	8164655.65769809	7091866.74063379	7628261.19916594	0.0168942552096054	0.0146744469885652	NA	414574.88386	525151.439580591	14900149.5747903	14993120.800248	0.0308312977462141	0.0310236732334216	415284.29489	529451.927140305	14879710.9430721	15148315.2507656	NA	NA	415993.70592	534472.489772987	14859272.3113539	15336985.8172663	0.0307467147644303	0.0317351966091423
