Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
H01-0172	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/29/2022 08:00 AM	03/30/2022 08:00 AM	1.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	408	2441	1424.5	2934.449832	17556.353039	10245.4014355	11142.4131373286	12500.7475665302	19327.4831012402	15369.4698920826	2835.14754666388	11778.7946510689	2293.98048824966	3897.30196975533	5907.09360560775	12239.4405623563	97050.5652566998	118125.272918466	167852.596639601	138078.024633434	20391.1721617722	84716.3774141952	16555.5017174478	27905.3688397005	62576.1910053634	151808.916169819	9775.54017859772	11622.1867098324	18211.3859728995	15428.0354067422	2579.27012787511	5217.61014244004	2677.78848152012	1480.26183851047	4619.27931682979	7043.79532935775	82451.9083582609	98832.1762024507	156690.533817298	136884.167724535	18550.8303760435	37526.5078576585	19926.1652413951	11461.7385323889	46333.2461793734	90378.6103571481	8408.66721986682	11947.8494910111	17095.2888445588	15996.7213670884	2323.39270908634	1924.79531506452	3061.59647479058	2708.24309421672	3331.46502805182	2636.6444291654	67853.251459822	94428.4716707536	145528.470994996	141959.977818098	16710.4885903148	13843.6649238369	23296.8287653425	24626.6287383657	30090.3013533834	33072.3219281633
S01-0045	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/22/2022 06:00 AM	03/23/2022 06:00 AM	0.657	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6164.40145298838	15412.7039574087	10788.5527051985	15330.954996031	38331.6162226313	26831.2856093311	NA	NA	NA	NA	10373.2519224286	17107.4314310862	10793.7967982143	11687.2068696624	NA	NA	NA	NA	NA	NA	27741.0703128306	55960.7452524567	31215.3043659662	37667.4289439394	NA	NA	NA	NA	NA	NA	9809.09158328672	9529.77732283633	8823.54021170438	6433.45664839133	NA	NA	NA	NA	NA	NA	26236.320317621	39170.9138341784	25154.7578391329	19854.3535672238	NA	NA	NA	NA	NA	NA	9244.93124414485	29659.6346221442	6853.28362519444	10223.5089814659	NA	NA	NA	NA	NA	NA	24731.5703224113	76898.1645337894	19094.2113122996	25697.304623725	NA	NA
M04-0050	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/31/2022 01:00 PM	04/01/2022 01:00 PM	0.116	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2286	1365	1825.5	1003.79988216	599.3818194	801.59085078	40282.5493217469	120073.816214529	29737.7328435619	80618.8236811012	1935	4442.2946883871	1620.6	1625.62466425525	57096.7847453527	190867.191628443	16003.8616824366	47727.8760686413	11823.8158338662	32042.863500874	729.4863611	1694.21699222955	623.728062356	614.889267802861	22681.7331715237	75870.5918488667	38221.9920450926	113539.976070461	27993.9755012306	76282.10571235	1471.16666666667	1910.79855624456	1325.9	647.040531918031	53918.3640542712	180596.861042249	15190.9894511681	45128.9104314966	11131.5185858627	30318.7606314886	563.546604733333	1010.58187254905	516.05737448	306.905501774439	21426.1290556448	71784.2285175325	36161.4347684384	107009.714153871	26250.2181588991	71954.9079756836	1007.33333333333	2223.75296116015	1031.2	875.263290500882	50739.9433631897	170329.327313635	14378.1172198997	42531.2598772591	10439.2213378591	28598.6071676576	397.606848366667	1060.48335765828	408.386686604	379.280003249652	20170.524939766	67698.8159123937
A03-0252	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	03/11/2022 06:00 AM	03/11/2022 01:30 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2298	6790.629057	4544.3145285	NA	NA	NA	8717.8222102	13010.9421282015	6661.09928571429	9007.32884998749	1430.66666666667	5310.67642878911	1344.2	1859.05319572162	1683.88645885714	1321.12816680475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8306.48298795	11636.9248319003	7319.7984035	8023.8041462742	2168.10484283333	9743.07295557723	1830.0398155	3055.23075353945	2030.9148985	1822.489209343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7895.1437657	10349.1875910302	7978.49752128571	7782.4553214536	2905.543019	15773.3542057527	2315.879631	4771.70684161695	2377.94333814286	2754.2824812463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
J01-0005	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	12/24/2021 09:00 AM	12/25/2021 09:00 AM	0.121	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11623.59221	2811	7217.296105	5324.00752470639	1287.53528871	3305.77140670819	NA	NA	NA	NA	5213.217173	26598.826657849	5939.68206	8822.10997153229	NA	NA	NA	NA	NA	NA	2423.561267787	12102.3034222493	2952.24419381096	4570.71560772709	NA	NA	NA	NA	NA	NA	5347.26822816667	12661.844667525	5010.3378563	4830.39592179854	NA	NA	NA	NA	NA	NA	2466.41436409454	5568.59637637617	2446.46292689947	2501.25165610362	NA	NA	NA	NA	NA	NA	5481.31928333333	28180.3210503068	4080.9936526	8819.89355506941	NA	NA	NA	NA	NA	NA	2509.26746040207	12712.0943257035	1940.68165998798	3983.6091957188	NA	NA
O01-0009	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/11/2022 06:00 AM	04/12/2022 06:00 AM	2.48	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1210	2712	1961	11359.258328	25459.7591616	18409.5087448	5284.82670485527	6937.98754628272	4555.40560900208	4915.98913086515	1417.94817207009	6743.01233524209	2563.6106963411	6502.6025392128	3831.3800004146	5678.77113510042	41411.4243459249	49366.2487772195	35512.7292804819	35341.6195398059	14780.2031433691	73679.9307256227	27702.9124271653	72015.3705826721	34373.6149596809	50846.7472380487	4823.88435301334	4599.84113436979	4188.16145197808	3254.48647025496	1546.14075270171	5355.05074090261	2867.32624472007	6011.45665561724	3628.37560168973	4433.97398033736	38278.2191881632	34897.7031885399	32953.4724912691	24850.2721416554	15824.1086139846	55857.5210222167	30029.1470657746	67717.2223463658	32892.136426505	43297.6544000515	4362.94200117141	3017.80297889697	3820.91729495408	2144.10726111152	1674.33333333333	5456.95785901323	3171.04179309905	5732.33553566625	3425.37120296487	3550.0436966751	35145.0140304016	26225.811837145	30394.2157020564	18579.1479937267	16868.0140846	51071.6954190034	32355.3817043838	64856.7335963666	31410.6578933291	38706.0761146794
A02-0008	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/11/2021 09:45 AM	08/13/2021 09:45 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6589.87239	1317.83566	3953.854025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0112	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	04/03/2022 07:00 AM	04/04/2022 07:00 AM	7.6	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9735.97778007388	9735.97778007388	9735.97778007388	280095.474128368	280095.474128368	280095.474128368	8176.15664284675	2982.71290063014	7495.74668292328	3060.09997094154	11475.4303637892	17946.0342539621	9891.47400856016	6410.70244894181	8870.97862815217	4334.34009729239	224474.765008088	110833.255432037	196257.984764692	99014.7122070338	295157.870470863	840587.778641265	273653.476393025	240326.498855462	246965.706117526	151026.759825343	8437.56361151263	4534.55052088007	7646.74669576542	3625.33110698487	13386.352728121	17462.6887432829	11464.674229268	8028.8505302887	9253.8730462103	6731.24331018882	240820.417013436	133079.907563503	201826.041791221	108950.452543982	329134.019191654	812514.70800252	307140.234348073	265675.353285058	254435.524259181	192305.776404556	8698.9705801785	6654.8333457321	7797.74670860757	4911.95323774167	15297.2750924528	22627.7889974562	13037.8744499758	11593.3568448452	9636.76746426843	10064.5400885356	257166.069018785	174788.183531251	207394.09881775	134451.812293112	363110.167912445	810421.000231445	340626.992303121	339223.531007231	261905.342400836	261931.716697699
A01-0213	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/28/2022 12:00 AM	03/29/2022 12:00 AM	8.5	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45139.2220705747	51161.461919546	48150.3419950604	1452398.93225448	1646170.43130138	1549284.68177793	40052.0006194711	23127.6458126199	34762.1958529843	16866.5905565857	48960.8871936799	56219.0032136462	46995.1710663737	53178.2238639864	38269.4527879358	36186.9590680172	1393882.87674741	846608.214454283	1253268.00492677	594485.903407673	1678937.58799521	2307990.8646524	1688876.38936683	1974838.96861136	1369946.39094835	1337845.87154173	37552.3570692167	20378.0870112529	33185.8938682958	14884.9328479094	46498.4606578946	24514.9703878194	43826.1367678642	42775.2096842572	34830.3728085011	31664.1103561561	1305546.74844245	724065.828123652	1196928.89560727	510819.004576593	1585758.52514983	1038572.2219382	1576224.73897289	1534480.90085599	1248575.39723166	1142832.80201893	35052.7135189623	18785.3289492818	31609.5918836072	13804.2262488109	44036.0341221093	29679.0569836487	40657.1024693548	34872.3732986003	31391.2928290665	28700.3362713137	1217210.6201375	640274.628938915	1140589.78628778	461342.732339362	1492579.46230445	625371.344887479	1463573.08857895	1161802.75270766	1127204.40351498	1000955.2820345
A02-0238	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	11/29/2021 09:00 AM	12/01/2021 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9326.159656	23319.29348	16322.726568	NA	NA	NA	65198.9076672	186189.177499492	52088.5449808572	124804.725529679	4566.93805433333	20542.4868189929	7306.9734906	15363.2814017837	5753.98106471429	9499.83739386902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50942.6450409	132609.171964265	41473.1722443214	89087.4971436581	9518.3388605	31992.6150448219	11810.1689153	21268.6566195256	9028.43525814286	13711.8841336808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36686.3824146	79473.1965765317	30857.7995077857	53758.6675493095	14469.7396666667	53377.0079386117	16313.36434	28931.1163956957	12302.8894515714	18875.6174486562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0028	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/07/2021 07:00 AM	12/08/2021 07:00 AM	7.295	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13229.02808	35286.69108	24257.85958	365313.868369562	974426.657985937	669870.263177749	11494.4139952	7693.3954775355	13992.2961960714	9726.4529423256	14457.9011666667	32734.6295412975	12805.96154	15959.2212504614	13276.8819757143	9514.3480552881	303311.087534412	191838.065363337	327736.478786189	141767.167099393	368927.032163516	737991.213058411	329548.00217358	398223.047190357	348551.961880077	240924.096278183	11737.2953344	6718.62566908403	15053.1828943214	8748.91820375093	15760.0978248333	34976.6471657443	12681.6565814	15306.4703711389	12563.1688925714	8830.21278862241	316226.422321682	174750.280900184	344381.226540937	126499.033276554	414803.671553951	1038143.99004116	333227.471690694	425118.545665453	334086.380068257	245091.597292787	11980.1766736	9424.93472427333	16114.0695925714	9734.83821858254	17062.294483	76517.5395121687	12557.3516228	24730.1098176081	11849.4558094286	14343.7667180275	329141.757108952	255443.142744466	361025.974295685	180226.099838152	460680.310944386	2150927.41496133	336906.941207808	689976.862592058	319620.798256437	399633.029277556
M03-0051	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/20/2022 11:00 AM	04/21/2022 11:00 AM	0.254	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2903.5827331245	1263	2083.29136656225	2791.77778290439	1214.36709882	2003.0724408622	2467.44929574877	2234.98801577809	3265.45027912515	1795.51683860215	2266.19424437483	2612.69669279853	1886.9165466249	1778.51785085775	2607.57588261792	3582.88972853732	4062.62019074905	3396.54890496036	4008.5827192493	2253.86988320571	3048.4171888048	1055.35367625905	2298.00961654288	2266.52257664941	3374.20093443818	5080.6238396187	2318.30497442558	1270.66734187575	3178.5301039477	1564.34165129451	1792.59712218742	1202.48173557499	1917.41015592217	868.658401624978	2299.79828072765	2042.16939223185	3832.18102101945	2515.81757151182	3855.68079883125	1746.78222640129	2463.2041500674	2024.59908904947	2170.80937204312	1028.39274593539	2791.61056054876	3032.17110740209	2169.1606531024	1221.16602737931	3091.60992877026	2015.32115806656	1319	908.389055171602	1947.90376521945	3215.51129049853	1992.02067883738	1928.86279719437	3601.74185128985	2423.45448777522	3702.77887841319	1901.59646332216	1877.99111133	3213.0383614263	2043.60912754337	2319.25424109674	2209.02018665933	1695.63888848091
B01-0011	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	09/20/2021 07:00 AM	09/21/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	968	5483.457893	3225.7289465	NA	NA	NA	NA	NA	NA	NA	32807.8548133333	144174.802706974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29947.2480771667	111202.170105087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27086.641341	88590.1510570178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0228	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/26/2021 12:00 AM	01/26/2021 11:59 PM	10.032	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1872270	1312800	1592535	71099889.7135824	49853886.039936	60476887.8767592	245181.3	557886.437829943	202976.785714286	373807.196132825	678999	4836362.82574474	424243.8	1491536.34030533	319615.285714286	888698.678709944	8786877.53308644	21354866.6034413	7099101.61332668	14311066.4709683	25267156.0282755	185722812.682048	15694684.3498542	57050380.8481401	11721822.8434039	33973565.0758815	215977.35	472039.511825108	183752.035714286	315891.053107852	577313.5	4114452.51389574	362444.1	1266897.59753581	275681.785714286	753610.999091887	7688515.68248936	18091221.8404734	6360664.16615478	12109171.8245823	21489759.0314811	157979136.757089	13403403.8626385	48468631.8471674	10092570.0743879	28825567.6111352	186773.4	386376.977476133	164527.285714286	258247.246260962	475628	3392592.11929516	300644.4	1042302.45571093	231748.285714286	618598.053808926	6590153.83189228	14831141.4602735	5622226.71898288	9912748.65430195	17712362.0346868	130236550.717655	11112123.3754229	39887934.5059447	8463317.30537196	23679424.1526647
J01-0032	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/20/2022 07:30 AM	04/21/2022 07:30 AM	0.272	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2590	2679.00951672346	2634.50475836173	2666.7456368	2758.39264079844	2712.56913879922	1371.11142084077	997.234371846355	1309.07958631484	724.382814981414	1509.33333333333	4991.14322731795	1449.8	2100.60915509547	1550.44488691539	1340.7548996097	1410.15041065956	1063.19826716765	1284.88064470754	770.154621059505	1453.54065885	5284.3782676348	1295.87076153	1987.13746046289	1422.36890895223	1310.18880195835	1506.90618625656	744.589299914203	1407.64727589754	559.307200757939	1714.16825278724	4339.88451013281	1403.80095167235	1578.78793197777	1460.36598036651	1152.91875732852	1648.6423227762	948.203749226478	1450.73953999443	707.196108094322	1640.81472639141	4670.19014752342	1257.84464816484	1725.91582039203	1344.327423256	1242.16356543514	1642.70095167235	927.508994003155	1506.21496548025	676.841093067354	1919.00317224115	3696.39072959319	1357.80190334469	1770.47164436154	1370.28707381764	1334.16378814396	1887.13423489284	1303.65642949826	1616.59843528132	944.993993503327	1828.08879393281	4056.00869190904	1219.81853479969	1906.2664196482	1266.28593755978	1401.77350957785
J01-0017	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	03/29/2022 07:30 AM	03/30/2022 07:30 AM	0.122	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2020	1929	1974.5	932.8764404	890.85081858	911.86362949	7876.72794821205	11024.0990642249	7503.68810408004	7501.98514405586	2630.49014983078	2539.63975142101	4997.47671084106	6014.14564856698	4337.60792621225	3755.28624550497	5020.48795793516	6512.52639268598	4901.19530696123	4445.72455296978	1298.61602790869	1483.01340365153	2582.67063459625	3273.68231291056	2191.0992847344	2074.19444915906	8330.83466511727	13072.3110834725	7570.14946361948	8724.40642579606	2220.24507491539	1627.78346341474	4461.07193630189	5716.65223322533	4244.1932726678	3525.09811346791	4829.37656484264	6595.6839310237	4486.3931248749	4395.11892349288	1090.22878534434	858.844608760954	2313.70275796376	3176.54271043141	2117.20507374967	1932.81598514738	8784.94138202249	15322.2128490295	7636.61082315892	10427.8013050819	1810	2057.4375781337	3924.66716176272	5620.99284198198	4150.77861912336	4053.07298574352	4638.26517175011	7312.86926342692	4071.59094278857	4963.52835032609	881.84154278	872.027497111658	2044.73488133127	3172.48666093087	2043.31086276493	2073.13940359894
D01-0072	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/13/2022 07:15 AM	03/14/2022 07:15 AM	1.21	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	47487.6049160956	3955.2461821586	25721.4255491271	217509.665975779	18116.39642499	117813.031200385	117329.763057146	64219.9369989317	134218.76496939	74480.4152888954	53518.8607871532	81695.5209400285	106369.159972292	138381.769862988	93624.6538959228	84779.5247716968	564909.664589439	310736.557992464	589537.166069449	371063.140344255	251765.329390769	400186.715261342	502086.571864904	654134.123446457	444028.665184029	399092.747832308	87916.5510162637	52895.0000611339	105843.388938046	65480.6961635343	43823.4693510458	126642.43705178	81431.2733446275	102284.220964722	70231.2447889482	64515.1003612475	424015.401555494	258973.605098217	459516.116433299	321857.089925294	207009.635674502	613014.325006084	385276.579268607	487095.486836142	333527.49681029	305835.787840569	58503.3389753815	60535.7689661478	77468.0129067011	64812.7632688415	34128.0779149383	177384.803208328	56493.386716963	95735.9372677743	46837.8356819736	60092.1602846934	283121.13852155	297573.342702013	329495.066797149	310929.393368942	162253.941958235	848080.43231741	268466.58667231	457593.467013345	223026.328436551	286683.359360756
L01-0023	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/16/2022 09:00 AM	01/17/2022 09:00 AM	0.346	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1259938.116	1338432.326	1299185.221	1650206.2909159	1753014.22846263	1701610.25968926	NA	NA	NA	NA	910624.7878	1461518.56092454	NA	NA	NA	NA	NA	NA	NA	NA	1081058.33205007	2337443.23605401	NA	NA	NA	NA	NA	NA	NA	NA	937410.705633333	1487460.66017928	NA	NA	NA	NA	NA	NA	NA	NA	1113089.12793241	2398744.15002893	NA	NA	NA	NA	NA	NA	NA	NA	964196.623466667	1522872.08138639	NA	NA	NA	NA	NA	NA	NA	NA	1145119.92381476	2467003.63375002	NA	NA	NA	NA
J01-0034	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/22/2022 07:30 AM	04/23/2022 07:30 AM	0.186	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	377	1185	781	265.44052002	834.3422181	549.89136906	1371.81142084077	996.248028575578	1234.07958631484	765.236996231973	1092.66666666667	6068.95572980427	1043.2	1820.25853145207	1133.85714285714	1396.43244766018	1370.90744373056	1099.56972041313	1225.13957447397	806.158796741458	1098.65342413667	6357.85970621292	997.967322432	1867.38222622156	1015.50977760857	1301.23556106765	1394.35618625656	804.442633857944	1369.61156161183	566.699549626621	1396.50158612058	5016.24756430021	1339.50095167235	1533.53174215085	1224.8578226231	990.762938091851	1397.3020764652	996.769466779935	1432.87348634014	717.758742718101	1389.26729197307	5425.93295838662	1275.53538325884	1609.854863751	1106.35085399203	1056.23285278903	1416.90095167235	859.448530981834	1505.14353690882	651.558288971576	1700.33650557449	3967.31561248071	1635.80190334469	1252.83854979851	1315.85850238907	1022.65176480714	1423.69670919984	1043.55860008175	1640.60739820632	934.905406103223	1679.88115980948	4598.93952544479	1553.10344408569	1383.59689824415	1197.19193037549	1121.1946754769
R01-0022	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/13/2022 09:00 AM	04/14/2022 08:30 AM	0.208	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1580	1275	1427.5	1244.0371424	1003.890732	1123.9639372	8396.22475318685	7176.88359950307	12202.1746823037	8218.12352407374	4388.4307214121	11380.0927617231	7050.04237069189	9582.93947837081	5801.31657315258	6169.34181433324	5521.95676331308	4607.10784353635	13209.0623257339	17540.0517526368	2767.4107382262	6279.35766619645	5015.1248391389	7820.32911693546	4103.6104691242	4931.52178466332	7563.04176775626	6853.0370226723	11180.4401792711	7380.02167591942	4827.24089292189	17204.7902106213	5429.17639983073	5409.78346894803	4611.05516539461	3610.56123695294	5127.39411253191	4524.88485751083	9965.56100063354	10740.0946621188	2959.90754632204	8904.90630740634	3680.83562526097	3578.81199317932	3128.27907060068	2401.10286669461	6729.85878232568	7527.83212321819	10158.7056762385	8305.68002784366	5266.05106443168	26100.9174901365	3808.31042896957	8395.01981846313	3420.79375763664	4916.49849661431	4732.83146175074	5488.05834055134	6722.05967553314	5331.51360936838	3152.40435441789	13983.3879994126	2346.54641138304	4617.74044958828	2152.94767207716	2700.23027579209
O01-0013	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/17/2022 06:15 AM	03/18/2022 06:15 AM	1.82	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3281.40655998141	3281.40655998141	3281.40655998141	22607.073955319	22607.073955319	22607.073955319	14456.5587696177	15970.091548607	13406.3509222269	11215.0712116351	5174.53089822084	7916.55688671966	6528.84712535888	7243.0819237013	6666.13332195473	4184.07388622816	98735.9545662371	108870.535983586	89982.6037106725	76290.9461094129	35008.6850526552	50334.9403819306	46828.4715842622	57401.5385526977	48321.4928109262	33511.369938247	12232.8211426532	9638.51599530867	12064.3640243237	7014.97389356259	4699.29233426228	7811.58914849861	5981.1123968102	4663.73412481651	7037.8274739986	3697.07715206102	84099.0421689794	65534.6316400978	81050.7981233289	47433.0058456673	31626.6161653538	45239.4167262301	42611.5816784653	37178.4511166498	51112.3863557581	30672.8669310928	10009.0835156887	5818.42732196418	10722.3771264205	4864.05115338836	4224.05377030372	9435.7578728304	5433.37766826152	4116.86025909082	7409.52162604247	5274.53156442459	69462.1297717216	41040.4358184908	72118.9925359853	32978.5871488862	28244.5472780524	55334.7187337321	38394.6917726683	30178.3334379095	53903.2799005901	42492.4668465239
L01-0009	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/31/2022 09:10 AM	02/01/2022 09:10 AM	0.315	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1794125.44	2055206.201	1924665.8205	2139322.62027658	2450636.40317813	2294979.51172735	1746787.68711	931563.076362537	1787865.86367143	724149.497127374	1542697.11433333	4292057.48338507	2025562.594	1723958.19218273	2049193.78042857	1131550.51724846	2170440.75414693	1182475.8026289	2174929.06416822	910569.264214543	2248588.97095608	8571021.14839552	2306046.4772567	2539228.29836604	2504290.31308431	1573476.94620926	1780865.360225	945923.553933418	1818061.33943929	736138.201935739	1630646.76913333	4376085.32879621	2108739.61488	1727972.52707391	2120959.8287	1130632.97503557	2195648.11209447	1204294.47693891	2202633.00741917	926262.077303586	2362897.015572	8758328.8529591	2398139.87089868	2584614.54449236	2543002.53992339	1598782.35221598	1814943.03334	967215.659411893	1848256.81520714	752221.832908852	1718596.42393333	4465588.28308138	2191916.63576	1733936.77945779	2192725.87697143	1131289.71963621	2220855.47004201	1235153.01353403	2230336.95067012	947182.066391004	2477205.06018791	8949077.4302465	2490233.26454065	2632354.28668155	2581714.76676247	1640794.04286585
