sample_id	sbatch_id	variant	proportion	aliases
C01-0733	SARS_20240930	KZ.1.1	0.00156372	KZ.1.1
C01-0733	SARS_20240930	KP.3.2.3	0.00152649	KP.3.2.3
C01-0733	SARS_20240930	MC.16	0.02040820	MC.16
C01-0733	SARS_20240930	KP.3.1.1	0.95242942	KP.3.1.1
C01-0733	SARS_20240930	LB.1.1	0.01116936	LB.1.1
A01-0852	SARS_20240930	LF.3	0.00484751	LF.3
A01-0852	SARS_20240930	KP.3.2.3	0.02150470	KP.3.2.3
A01-0852	SARS_20240930	JN.1.14	0.00163184	JN.1.14
A01-0852	SARS_20240930	JN.1.16.3	0.00118298	JN.1.16.3
A01-0852	SARS_20240930	LF.3.1	0.00123983	LF.3.1
A01-0852	SARS_20240930	JN.1.18.1	0.01254856	JN.1.18.1
A01-0852	SARS_20240930	MH.1	0.00107592	MH.1
A01-0852	SARS_20240930	JN.14	0.00233454	JN.14
A01-0852	SARS_20240930	JN.1.7.7	0.00170979	JN.1.7.7
A01-0852	SARS_20240930	MD.1.1	0.00222937	MD.1.1
A01-1042	SARS_20240930	MC.11.1	0.00155521	MC.11.1
A01-1042	SARS_20240930	JN.1.11.1	0.10813126	JN.1.11.1
A01-1042	SARS_20240930	KP.3.1.4	0.02616651	KP.3.1.4
A01-1042	SARS_20240930	KP.2.3.4	0.07525480	KP.2.3.4
A01-1042	SARS_20240930	JN.1.58	0.07359308	JN.1.58
A01-1042	SARS_20240930	JN.1.37	0.02292742	JN.1.37
A01-1042	SARS_20240930	KP.3.1.1	0.25478783	KP.3.1.1
A01-1042	SARS_20240930	LK.1	0.00134638	LK.1
A01-1042	SARS_20240930	KP.6	0.00100100	KP.6
A01-1042	SARS_20240930	MC.13	0.00127848	MC.13
A01-1042	SARS_20240930	LF.3.1	0.00564721	LF.3.1
A01-1042	SARS_20240930	KP.3.2	0.00673476	KP.3.2,XDY
A01-1042	SARS_20240930	JN.1.58.3	0.00506360	JN.1.58.3
A01-1042	SARS_20240930	KP.5	0.03420254	KP.5
A01-1042	SARS_20240930	MC.16	0.17851400	MC.16
A01-1042	SARS_20240930	JN.1.18.5	0.13581080	JN.1.18.5
A01-1042	SARS_20240930	MC.1	0.04181594	MC.1
A01-1042	SARS_20240930	KP.3.3.4	0.00112149	KP.3.3.4
A01-0352	SARS_20240930	JN.1.32	0.93442021	JN.1.32
A01-0353	SARS_20240930	ML.1	0.00192593	ML.1
A01-0353	SARS_20240930	JN.1.42.2	0.01041670	JN.1.42.2
A01-0353	SARS_20240930	LC.1	0.00110866	LC.1
A01-0353	SARS_20240930	JN.1.18	0.32178390	JN.1.18
A01-0353	SARS_20240930	MC.16	0.00121212	MC.16
A01-0353	SARS_20240930	KP.2.3	0.00161223	KP.2.3
A01-0353	SARS_20240930	KP.2	0.01007855	KP.2
A01-0353	SARS_20240930	JN.1.7.3	0.05024786	JN.1.7.3
A01-0353	SARS_20240930	JN.1.52	0.00539787	JN.1.52
A01-0353	SARS_20240930	JN.1.6.1	0.00137552	JN.1.6.1
A01-0353	SARS_20240930	JN.1.18.1	0.01521322	JN.1.18.1
A01-0353	SARS_20240930	JN.1.26	0.45343683	JN.1.26
A01-0353	SARS_20240930	JN.1.58.2	0.08949306	JN.1.58.2
A01-0353	SARS_20240930	KP.3.3	0.00960999	KP.3.3,XEC
A01-0353	SARS_20240930	KP.1.1	0.00119807	KP.1.1
A01-0353	SARS_20240930	JN.1.14	0.00115340	JN.1.14
A01-0353	SARS_20240930	KP.3.2.3	0.00298904	KP.3.2.3
C01-0643	SARS_20240930	JN.10	0.00373305	JN.10
C01-0643	SARS_20240930	KP.2.3.1	0.01265876	KP.2.3.1
C01-0643	SARS_20240930	JN.1.18.5	0.04940648	JN.1.18.5
C01-0643	SARS_20240930	KP.5	0.05468334	KP.5
C01-0643	SARS_20240930	JN.1.28	0.00492446	JN.1.28
C01-0643	SARS_20240930	JN.1.66	0.00411523	JN.1.66
C01-0643	SARS_20240930	KP.3.3.2	0.00184162	KP.3.3.2
C01-0643	SARS_20240930	KP.3.1	0.06497674	KP.3.1
C01-0643	SARS_20240930	LB.1.3.1	0.02611940	LB.1.3.1
C01-0643	SARS_20240930	KP.3.1.2	0.00214884	KP.3.1.2
C01-0643	SARS_20240930	MD.1.1	0.00709220	MD.1.1
C01-0643	SARS_20240930	JN.1.52	0.02516027	JN.1.52
C01-0643	SARS_20240930	JN.1.7.7	0.00100972	JN.1.7.7
C01-0643	SARS_20240930	KP.3.3.4	0.03885144	KP.3.3.4
C01-0643	SARS_20240930	JN.1.53	0.00361011	JN.1.53
C01-0643	SARS_20240930	KP.2.3	0.02816001	KP.2.3
C01-0643	SARS_20240930	XEA	0.00404858	XEA,EG.5,JN.1.63.1
C01-0643	SARS_20240930	MC.10	0.00124752	MC.10
C01-0643	SARS_20240930	KP.3	0.34569105	KP.3
C01-0643	SARS_20240930	ML.1	0.00638794	ML.1
C01-0643	SARS_20240930	JN.1.36.1	0.00365864	JN.1.36.1
C01-0643	SARS_20240930	XAH	0.00126518	XAH,BA.1*,BA.2*
C01-0643	SARS_20240930	JN.1.28.1	0.00301205	JN.1.28.1
C01-0643	SARS_20240930	JN.1.14	0.00279578	JN.1.14
C01-0643	SARS_20240930	JN.1.11.1	0.25025009	JN.1.11.1
C01-0643	SARS_20240930	JN.1.26	0.00227326	JN.1.26
C01-0643	SARS_20240930	JN.1.3	0.00649351	JN.1.3
C01-0643	SARS_20240930	XDP	0.03883529	XDP,FL.15,JN.1.4
C01-0731	SARS_20240930	MD.3.1	0.00166251	MD.3.1
C01-0731	SARS_20240930	MC.1	0.00501606	MC.1
C01-0731	SARS_20240930	KP.3.3.4	0.06794612	KP.3.3.4
C01-0731	SARS_20240930	KP.2.3	0.01020604	KP.2.3
C01-0731	SARS_20240930	LR.1	0.04225349	LR.1
C01-0731	SARS_20240930	LB.1.1	0.08627689	LB.1.1
C01-0731	SARS_20240930	JN.1.14	0.01137223	JN.1.14
C01-0731	SARS_20240930	KP.3.2.2	0.01923080	KP.3.2.2
C01-0731	SARS_20240930	KP.3.1.3	0.02308783	KP.3.1.3
C01-0731	SARS_20240930	JN.10	0.00380284	JN.10
C01-0731	SARS_20240930	KP.5	0.00285267	KP.5
C01-0731	SARS_20240930	JN.1.11	0.08640134	JN.1.11
C01-0731	SARS_20240930	KP.3.1	0.29761740	KP.3.1
C01-0731	SARS_20240930	LK.1	0.00104499	LK.1
C01-0731	SARS_20240930	LB.1.8	0.00900901	LB.1.8
C01-0731	SARS_20240930	KS.1.2	0.00100301	KS.1.2
C01-0731	SARS_20240930	JN.1.28	0.19683649	JN.1.28
C01-0731	SARS_20240930	KP.3.1.2	0.02310230	KP.3.1.2
C01-0731	SARS_20240930	LB.1.3.1	0.01076920	LB.1.3.1
C01-0731	SARS_20240930	KP.3.2.3	0.05063220	KP.3.2.3
C01-0731	SARS_20240930	KP.2.22	0.00333333	KP.2.22
C01-0731	SARS_20240930	MD.1.1	0.00128411	MD.1.1
C01-0731	SARS_20240930	KP.2	0.03212456	KP.2
A01-0354	SARS_20240930	KP.1.2	0.00303298	KP.1.2
A01-0354	SARS_20240930	XDP	0.00140796	XDP,FL.15,JN.1.4
A01-0354	SARS_20240930	KP.3.3	0.04370835	KP.3.3,XEC
A01-0354	SARS_20240930	LB.1.3.1	0.03113075	LB.1.3.1
A01-0354	SARS_20240930	KP.3.1.2	0.00323703	KP.3.1.2
A01-0354	SARS_20240930	JN.1.14	0.27658307	JN.1.14
A01-0354	SARS_20240930	JN.1.51.1	0.00102669	JN.1.51.1
A01-0354	SARS_20240930	KP.3	0.42696759	KP.3
A01-0354	SARS_20240930	ML.1	0.00111759	ML.1
A01-0354	SARS_20240930	LB.1.1	0.03411868	LB.1.1
A01-0354	SARS_20240930	JN.14	0.00123355	JN.14
A01-0354	SARS_20240930	KS.1	0.09224637	KS.1
A01-0354	SARS_20240930	KP.5	0.06609742	KP.5
A01-0354	SARS_20240930	KP.2.3	0.00186204	KP.2.3
A01-0855	SARS_20240930	LP.1	0.00181450	LP.1
A01-0855	SARS_20240930	JN.1.18.1	0.01348874	JN.1.18.1
A01-0855	SARS_20240930	JN.1.58.2	0.00245064	JN.1.58.2
A01-0855	SARS_20240930	KP.2	0.01017813	KP.2
A01-0855	SARS_20240930	JN.1.7.7	0.00165366	JN.1.7.7
A01-0855	SARS_20240930	JN.1.56	0.43643802	JN.1.56
A01-0855	SARS_20240930	JN.1.30.1	0.01248187	JN.1.30.1
A01-0855	SARS_20240930	JN.1.11	0.48356319	JN.1.11
A01-0855	SARS_20240930	KP.3.2.3	0.00684932	KP.3.2.3
A01-0855	SARS_20240930	KP.3.1.2	0.00195059	KP.3.1.2
A01-0855	SARS_20240930	KP.3.3	0.00760463	KP.3.3,XEC
A01-0855	SARS_20240930	JN.1.14	0.00269945	JN.1.14
A01-1043	SARS_20240930	XEF	0.01900000	XEF
A01-1043	SARS_20240930	KP.2.3.7	0.04656376	KP.2.3.7
A01-1043	SARS_20240930	KP.3.1.3	0.15120165	KP.3.1.3
A01-1043	SARS_20240930	KP.3.2.2	0.00208117	KP.3.2.2
A01-1043	SARS_20240930	XEC	0.06425129	XEC,KS.1.1,KP.3.3
A01-1043	SARS_20240930	MC.1	0.03344200	MC.1
A01-1043	SARS_20240930	MC.11	0.03911110	MC.11
A01-1043	SARS_20240930	KP.2.3	0.05700260	KP.2.3
A01-1043	SARS_20240930	MC.10	0.05245560	MC.10
A01-1043	SARS_20240930	KP.3.2	0.19558421	KP.3.2,XDY
A01-1043	SARS_20240930	LW.1	0.04530296	LW.1
A01-1043	SARS_20240930	XEE	0.01111874	XEE
A01-1043	SARS_20240930	MC.2	0.09176130	MC.2
A01-1043	SARS_20240930	LR.1	0.00103746	LR.1
A01-1043	SARS_20240930	LP.1.1	0.03374980	LP.1.1
A01-1043	SARS_20240930	KP.2.14	0.00263158	KP.2.14
A01-1043	SARS_20240930	KP.3.1.1	0.13324155	KP.3.1.1
A01-1044	SARS_20240930	KP.3.2.3	0.05988973	KP.3.2.3
A01-1044	SARS_20240930	MC.13.1	0.00578035	MC.13.1
A01-1044	SARS_20240930	KP.3.1.3	0.16499955	KP.3.1.3
A01-1044	SARS_20240930	KU.2	0.00320320	KU.2
A01-1044	SARS_20240930	KP.3.2.2	0.00102354	KP.3.2.2
A01-1044	SARS_20240930	KS.1	0.00196415	KS.1
A01-1044	SARS_20240930	KP.3.3.4	0.00108675	KP.3.3.4
A01-1044	SARS_20240930	KZ.1.1	0.00126238	KZ.1.1
A01-1044	SARS_20240930	KP.3.2	0.30116748	KP.3.2,XDY
A01-1044	SARS_20240930	JN.1.49.2	0.00183155	JN.1.49.2
A01-1044	SARS_20240930	LW.1	0.03899789	LW.1
A01-1044	SARS_20240930	JN.1.16.1	0.00808258	JN.1.16.1
A01-1044	SARS_20240930	MC.2	0.01687849	MC.2
A01-1044	SARS_20240930	LR.1	0.00253384	LR.1
A01-1044	SARS_20240930	KP.2.14	0.04981859	KP.2.14
A01-1044	SARS_20240930	LB.1.1	0.14093554	LB.1.1
A01-1044	SARS_20240930	KP.3.1.1	0.18092067	KP.3.1.1
A01-1046	SARS_20240930	KP.2.3.3	0.11918052	KP.2.3.3
A01-1046	SARS_20240930	KP.3.2.3	0.24882699	KP.3.2.3
A01-1046	SARS_20240930	LR.1	0.06813616	LR.1
A01-1046	SARS_20240930	KP.2	0.11587298	KP.2
A01-1046	SARS_20240930	MC.11.1	0.00133867	MC.11.1
A01-1046	SARS_20240930	KP.3.1.1	0.42697179	KP.3.1.1
