sample_id	sbatch_id	variant	proportion	aliases
E01-0656	SARS_20241014	KP.2.24	0.01880420	KP.2.24
E01-0656	SARS_20241014	ML.1	0.00218665	ML.1
E01-0656	SARS_20241014	KP.1.1.3	0.00143951	KP.1.1.3
E01-0656	SARS_20241014	KP.3.2	0.00231353	KP.3.2,XDY
E01-0656	SARS_20241014	MC.13.1	0.00311634	MC.13.1
E01-0656	SARS_20241014	KP.2.3.4	0.87116600	KP.2.3.4
E01-0656	SARS_20241014	MC.8	0.00952381	MC.8
E01-0656	SARS_20241014	KP.2	0.00315458	KP.2
A01-1061	SARS_20241014	KP.2.11	0.00142066	KP.2.11
A01-1061	SARS_20241014	KP.3.1.1	0.29606797	KP.3.1.1
A01-1061	SARS_20241014	KP.2.3.3	0.00339948	KP.2.3.3
A01-1061	SARS_20241014	LR.1	0.00505150	LR.1
A01-1061	SARS_20241014	KP.2	0.17972902	KP.2
A01-1061	SARS_20241014	ML.1	0.00190390	ML.1
A01-1061	SARS_20241014	KP.1.1.3	0.43180387	KP.1.1.3
A01-1061	SARS_20241014	LF.3.1	0.00199272	LF.3.1
A01-1061	SARS_20241014	LB.1.1	0.00831322	LB.1.1
A01-1061	SARS_20241014	XEE	0.04723541	XEE
A01-1061	SARS_20241014	LB.1.3.2	0.00136701	LB.1.3.2
A01-1064	SARS_20241014	JN.1.22	0.00117292	JN.1.22
A01-1064	SARS_20241014	JN.1.62	0.00119633	JN.1.62
A01-1064	SARS_20241014	MC.6	0.00501253	MC.6
A01-1064	SARS_20241014	JN.1.16	0.05660014	JN.1.16
A01-1064	SARS_20241014	JN.1.51.1	0.00118623	JN.1.51.1
A01-1064	SARS_20241014	KP.3.2.1	0.00215934	KP.3.2.1
A01-1064	SARS_20241014	KP.2.3.2	0.00162867	KP.2.3.2
A01-1064	SARS_20241014	LB.1.3.2	0.00125092	LB.1.3.2
A01-1064	SARS_20241014	KP.6	0.00292740	KP.6
A01-1064	SARS_20241014	KU.2	0.00416825	KU.2
A01-1064	SARS_20241014	JN.1.11.1	0.48502280	JN.1.11.1
A01-1064	SARS_20241014	KP.3.1.1	0.39697108	KP.3.1.1
A01-1064	SARS_20241014	KP.3.3.4	0.01328939	KP.3.3.4
A01-1064	SARS_20241014	JN.1.14	0.00115674	JN.1.14
A01-1064	SARS_20241014	LR.1	0.00181457	LR.1
A01-1060	SARS_20241014	JN.1.16	0.03671561	JN.1.16
A01-1060	SARS_20241014	JN.1.53	0.00249250	JN.1.53
A01-1060	SARS_20241014	JN.1.17	0.00105152	JN.1.17
A01-1060	SARS_20241014	JN.1.16.1	0.03705560	JN.1.16.1
A01-1060	SARS_20241014	JN.1.55.2	0.00139324	JN.1.55.2
A01-1060	SARS_20241014	MC.17	0.00174795	MC.17
A01-1060	SARS_20241014	JN.1.11.1	0.21210451	JN.1.11.1
A01-1060	SARS_20241014	KP.3.1.1	0.11407479	KP.3.1.1
A01-1060	SARS_20241014	KS.1.2	0.09184570	KS.1.2
A01-1060	SARS_20241014	KU.2	0.00963928	KU.2
A01-1060	SARS_20241014	JN.1.11	0.06171844	JN.1.11
A01-1060	SARS_20241014	LR.1	0.00564881	LR.1
A01-1060	SARS_20241014	KP.2	0.22397563	KP.2
A01-1060	SARS_20241014	JN.1.51.1	0.00161290	JN.1.51.1
A01-1060	SARS_20241014	KP.1	0.02673604	KP.1
A01-1060	SARS_20241014	JN.1.62	0.00118616	JN.1.62
A01-1060	SARS_20241014	LB.1.3.2	0.00119280	LB.1.3.2
A01-1060	SARS_20241014	LB.1.7.3	0.00334169	LB.1.7.3
A01-1060	SARS_20241014	KP.2.3.4	0.11111317	KP.2.3.4
A01-1060	SARS_20241014	KP.1.1	0.02691586	KP.1.1
A01-1060	SARS_20241014	KP.6	0.00210526	KP.6
A01-1060	SARS_20241014	MC.11.1	0.00129032	MC.11.1
A01-1060	SARS_20241014	MC.13.1	0.00243013	MC.13.1
E01-0655	SARS_20241014	KP.2.3.4	0.78419600	KP.2.3.4
E01-0655	SARS_20241014	KP.2.9	0.00460829	KP.2.9
E01-0655	SARS_20241014	LK.1	0.00159172	LK.1
E01-0655	SARS_20241014	KP.1	0.00214574	KP.1
E01-0655	SARS_20241014	MC.11.1	0.00511509	MC.11.1
E01-0655	SARS_20241014	KP.3.1.1	0.06053956	KP.3.1.1
E01-0655	SARS_20241014	JN.1.11.1	0.03754337	JN.1.11.1
E01-0655	SARS_20241014	KP.2.3	0.08366837	KP.2.3
E01-0655	SARS_20241014	KP.3.3.4	0.00260216	KP.3.3.4
E01-0655	SARS_20241014	MC.1	0.00149824	MC.1
E01-0655	SARS_20241014	MC.4	0.00176678	MC.4
E01-0655	SARS_20241014	XZ	0.00120384	XZ,BA.2*,BA.1*
E01-0655	SARS_20241014	KP.2.3.8	0.00150863	KP.2.3.8
E01-0655	SARS_20241014	KP.5	0.00147585	KP.5
C01-0750	SARS_20241014	JN.11	0.00151108	JN.11
C01-0750	SARS_20241014	KP.2.3	0.00562622	KP.2.3
C01-0750	SARS_20241014	KP.3.1.1	0.86565250	KP.3.1.1
C01-0750	SARS_20241014	LR.1	0.02105260	LR.1
C01-0750	SARS_20241014	MC.13.1	0.04545450	MC.13.1
C01-0750	SARS_20241014	KP.2.3.3	0.00385567	KP.2.3.3
C01-0750	SARS_20241014	KP.1.1.3	0.00777394	KP.1.1.3
C01-0750	SARS_20241014	KS.1	0.00344924	KS.1
C01-0750	SARS_20241014	MC.10	0.01251428	MC.10
C01-0750	SARS_20241014	XDY	0.00190423	XDY,KP.3.2,LB.1.2.1
C01-0750	SARS_20241014	JN.1.62	0.00289054	JN.1.62
C01-0750	SARS_20241014	JN.1.16.5	0.00601138	JN.1.16.5
C01-0750	SARS_20241014	JN.1.51.1	0.00407332	JN.1.51.1
C01-0750	SARS_20241014	KP.3.3	0.00189054	KP.3.3,XEC
C01-0750	SARS_20241014	KP.3.4	0.00129244	KP.3.4
C01-0750	SARS_20241014	LB.1.3.2	0.00263158	LB.1.3.2
A01-1062	SARS_20241014	XEF	0.00112548	XEF
A01-1062	SARS_20241014	MC.13	0.00111629	MC.13
A01-1062	SARS_20241014	KP.3.1	0.11414347	KP.3.1
A01-1062	SARS_20241014	KP.3.1.1	0.78146640	KP.3.1.1
A01-1062	SARS_20241014	LB.1.1	0.01906147	LB.1.1
A01-1062	SARS_20241014	KP.3.1.3	0.05968565	KP.3.1.3
A01-1062	SARS_20241014	LB.1.3.2	0.00142045	LB.1.3.2
A01-1062	SARS_20241014	XEC	0.00106871	XEC,KS.1.1,KP.3.3
A01-1062	SARS_20241014	XDY	0.00281926	XDY,KP.3.2,LB.1.2.1
A01-1058	SARS_20241014	MC.17	0.00151303	MC.17
A01-1058	SARS_20241014	MC.13.1	0.25587100	MC.13.1
A01-1058	SARS_20241014	MC.10	0.09450075	MC.10
A01-1058	SARS_20241014	XEH	0.00205297	XEH
A01-1058	SARS_20241014	MC.18	0.04369454	MC.18
A01-1058	SARS_20241014	KP.3.1.1	0.58912565	KP.3.1.1
E01-0654	SARS_20241014	JN.1.53	0.00150807	JN.1.53
E01-0654	SARS_20241014	KP.1	0.00569997	KP.1
E01-0654	SARS_20241014	JN.1.4.5	0.00113951	JN.1.4.5
E01-0654	SARS_20241014	KP.3.3	0.00110011	KP.3.3,XEC
E01-0654	SARS_20241014	KP.3.4	0.00112454	KP.3.4
E01-0654	SARS_20241014	KP.3.3.4	0.00130503	KP.3.3.4
E01-0654	SARS_20241014	KP.3.1.1	0.49333751	KP.3.1.1
E01-0654	SARS_20241014	JN.1.11.1	0.40241067	JN.1.11.1
E01-0654	SARS_20241014	KP.6	0.00294118	KP.6
E01-0654	SARS_20241014	JN.1.20	0.00333334	JN.1.20
E01-0654	SARS_20241014	JN.1.4.9	0.01041095	JN.1.4.9
E01-0654	SARS_20241014	KS.1	0.00103331	KS.1
E01-0654	SARS_20241014	MC.10	0.01185770	MC.10
E01-0654	SARS_20241014	MC.11.1	0.00118064	MC.11.1
E01-0654	SARS_20241014	ML.1	0.00199119	ML.1
E01-0654	SARS_20241014	JN.1.66	0.00157003	JN.1.66
E01-0654	SARS_20241014	KP.3.1.3	0.03512815	KP.3.1.3
A01-1059	SARS_20241014	MC.6	0.04340390	MC.6
A01-1059	SARS_20241014	MR.1	0.00132013	MR.1
A01-1059	SARS_20241014	KP.3	0.16496385	KP.3
A01-1059	SARS_20241014	KP.2.3.3	0.00256642	KP.2.3.3
A01-1059	SARS_20241014	KP.3.1.3	0.00141102	KP.3.1.3
A01-1059	SARS_20241014	MC.13.1	0.01156330	MC.13.1
A01-1059	SARS_20241014	ML.1	0.00107027	ML.1
A01-1059	SARS_20241014	MC.4	0.00143782	MC.4
A01-1059	SARS_20241014	KP.2.11	0.00123001	KP.2.11
A01-1059	SARS_20241014	XEH	0.00157603	XEH
A01-1059	SARS_20241014	KP.3.1.1	0.52846187	KP.3.1.1
A01-1059	SARS_20241014	KP.3.1	0.09616592	KP.3.1
A01-1059	SARS_20241014	KP.3.3.4	0.00182426	KP.3.3.4
A01-1059	SARS_20241014	MC.13	0.12327570	MC.13
