sample_id	sbatch_id	variant	proportion	aliases
A01-0822	SARS_20240326	JN.1.4.5	0.06158640	JN.1.4.5
A01-0822	SARS_20240326	KR.3	0.00564787	KR.3
A01-0822	SARS_20240326	JN.1.8.2	0.01144256	JN.1.8.2
A01-0822	SARS_20240326	JN.1.39.3	0.00390625	JN.1.39.3
A01-0822	SARS_20240326	LF.2	0.00863558	LF.2
A01-0822	SARS_20240326	JN.1.1.3	0.16085943	JN.1.1.3
E01-0411	SARS_20240326	JN.1.10	0.05062677	JN.1.10
E01-0411	SARS_20240326	JN.1.37	0.00456621	JN.1.37
E01-0411	SARS_20240326	JN.1.51.1	0.00471698	JN.1.51.1
E01-0411	SARS_20240326	JN.1.22	0.00321026	JN.1.22
E01-0411	SARS_20240326	JN.1.30	0.00526316	JN.1.30
E01-0411	SARS_20240326	JN.1.45	0.16434000	JN.1.45
E01-0411	SARS_20240326	JN.1.7.4	0.01191825	JN.1.7.4
E01-0411	SARS_20240326	JN.12	0.00238663	JN.12
E01-0411	SARS_20240326	JN.1.26	0.00658694	JN.1.26
E01-0411	SARS_20240326	JN.1.3	0.05062677	JN.1.3
E01-0411	SARS_20240326	JN.1.8	0.09090900	JN.1.8
E01-0411	SARS_20240326	JN.10	0.00457036	JN.10
E01-0411	SARS_20240326	BA.2.86	0.00454137	BA.2.86
E01-0411	SARS_20240326	JN.1.16	0.05062677	JN.1.16
E01-0411	SARS_20240326	JN.1.8.1	0.07412270	JN.1.8.1
E01-0411	SARS_20240326	JN.1.8.2	0.12587730	JN.1.8.2
E01-0411	SARS_20240326	JN.1.4.5	0.00591716	JN.1.4.5
E01-0411	SARS_20240326	JN.1.7	0.01191825	JN.1.7
E01-0411	SARS_20240326	JN.1	0.05062677	JN.1,XDV,XDD
E01-0411	SARS_20240326	LF.2	0.00427350	LF.2
E01-0411	SARS_20240326	JN.1.48	0.00299401	JN.1.48
E01-0411	SARS_20240326	XEB	0.00319473	XEB,JN.1.4,FL.15
E01-0411	SARS_20240326	XAP	0.00137931	XAP,BA.1*,BA.2*
E01-0411	SARS_20240326	JN.1.53	0.00108103	JN.1.53
E01-0411	SARS_20240326	LF.4	0.00194932	LF.4
E01-0411	SARS_20240326	JN.1.52	0.05062677	JN.1.52
E01-0411	SARS_20240326	JN.1.4.9	0.03346791	JN.1.4.9
E01-0411	SARS_20240326	JN.1.47	0.04024520	JN.1.47
E01-0411	SARS_20240326	XDR	0.00222536	XDR,JN.1.1,JD.1.1.1
E01-0411	SARS_20240326	JN.1.64	0.00257732	JN.1.64
E01-0411	SARS_20240326	XBB.1.5.34	0.00157233	XBB.1.5.34
E01-0411	SARS_20240326	XED	0.01315790	XED,LF.1.1.1,JN.1.4
E01-0411	SARS_20240326	JZ.1	0.00243440	JZ.1
E01-0411	SARS_20240326	JN.1.60	0.05062677	JN.1.60
E01-0411	SARS_20240326	JN.1.46	0.00164204	JN.1.46
E01-0411	SARS_20240326	JN.1.51	0.00471698	JN.1.51
E01-0411	SARS_20240326	JN.1.61	0.05062677	JN.1.61
C01-0616	SARS_20240326	BA.2.29	0.00280004	BA.2.29
C01-0616	SARS_20240326	JN.1.8.2	0.03130150	JN.1.8.2
C01-0616	SARS_20240326	JN.1.4.5	0.01080247	JN.1.4.5
C01-0616	SARS_20240326	FD.4	0.00147383	FD.4
C01-0616	SARS_20240326	MD.1	0.25500609	MD.1
C01-0616	SARS_20240326	JN.1.4.4	0.10021911	JN.1.4.4
C01-0616	SARS_20240326	XDK	0.01260189	XDK,XBB.1.16.11,JN.1.1.1
C01-0616	SARS_20240326	BA.2.86.4	0.00164745	BA.2.86.4,XDT
C01-0616	SARS_20240326	JN.1.4.6	0.04126889	JN.1.4.6
C01-0616	SARS_20240326	LF.3.1	0.00505046	LF.3.1
C01-0616	SARS_20240326	XBW	0.00287353	XBW,XBB.1.5,BQ.1.14
C01-0616	SARS_20240326	JN.1.64.1	0.25500609	JN.1.64.1
C01-0616	SARS_20240326	KQ.1	0.03355290	KQ.1
C01-0616	SARS_20240326	XZ	0.00349442	XZ,BA.1*,BA.2*
C01-0616	SARS_20240326	JN.1.22	0.00156740	JN.1.22
C01-0616	SARS_20240326	JN.1.7.3	0.00572596	JN.1.7.3
C01-0616	SARS_20240326	JN.1.4.9	0.22666622	JN.1.4.9
C01-0616	SARS_20240326	LF.4.1	0.00368323	LF.4.1
C01-0616	SARS_20240326	XDP.3	0.00158738	XDP.3
A01-0817	SARS_20240326	LF.2	0.00338578	LF.2
A01-0817	SARS_20240326	JN.1.39.3	0.00126541	JN.1.39.3
A01-0817	SARS_20240326	JN.1.32	0.02301189	JN.1.32
A01-0817	SARS_20240326	JN.1.21	0.02098130	JN.1.21
A01-0817	SARS_20240326	JN.1.16	0.03262746	JN.1.16
A01-0817	SARS_20240326	JN.10	0.04941728	JN.10
A01-0817	SARS_20240326	BA.2.86	0.00268130	BA.2.86
A01-0817	SARS_20240326	JN.1.18.2	0.00115607	JN.1.18.2
A01-0817	SARS_20240326	JN.1.4.5	0.00307167	JN.1.4.5
A01-0817	SARS_20240326	JN.1.7	0.00151752	JN.1.7
A01-0817	SARS_20240326	JN.1	0.03262746	JN.1,XDV,XDD
A01-0817	SARS_20240326	JN.1.8.1	0.00323725	JN.1.8.1
A01-0817	SARS_20240326	JN.1.8.2	0.00363709	JN.1.8.2
A01-0817	SARS_20240326	JN.1.18.5	0.10528712	JN.1.18.5
A01-0817	SARS_20240326	JN.1.45	0.00227432	JN.1.45
A01-0817	SARS_20240326	JN.1.7.4	0.00151752	JN.1.7.4
A01-0817	SARS_20240326	JN.1.16.3	0.02301189	JN.1.16.3
A01-0817	SARS_20240326	JN.1.7.3	0.00156837	JN.1.7.3
A01-0817	SARS_20240326	JN.1.10	0.03262746	JN.1.10
A01-0817	SARS_20240326	JN.1.22	0.00142806	JN.1.22
A01-0817	SARS_20240326	JN.1.30	0.00290416	JN.1.30
A01-0817	SARS_20240326	LQ.1	0.00110984	LQ.1
A01-0817	SARS_20240326	JN.1.18	0.10528712	JN.1.18
A01-0817	SARS_20240326	JN.1.61	0.03262746	JN.1.61
A01-0817	SARS_20240326	JN.1.4.6	0.05128741	JN.1.4.6
A01-0817	SARS_20240326	LB.1.4	0.00465116	LB.1.4
A01-0817	SARS_20240326	JN.1.60	0.03262746	JN.1.60
A01-0817	SARS_20240326	JN.1.18.3	0.10528712	JN.1.18.3
A01-0817	SARS_20240326	XDP	0.00119882	XDP,FL.15,JN.1.4
A01-0817	SARS_20240326	JN.1.52	0.03262746	JN.1.52
A01-0817	SARS_20240326	JN.1.4.9	0.14946292	JN.1.4.9
A01-0817	SARS_20240326	JN.1.16.1	0.10528712	JN.1.16.1
A01-0817	SARS_20240326	BA.5.5.1	0.00106127	BA.5.5.1
A01-0817	SARS_20240326	JN.1.28	0.00628931	JN.1.28
E01-0412	SARS_20240326	JN.1.7	0.00381010	JN.1.7
E01-0412	SARS_20240326	JN.1.4.5	0.00348311	JN.1.4.5
E01-0412	SARS_20240326	XZ	0.00416996	XZ,BA.1*,BA.2*
E01-0412	SARS_20240326	JN.1.8.2	0.01187868	JN.1.8.2
E01-0412	SARS_20240326	JN.1.4.4	0.04494552	JN.1.4.4
E01-0412	SARS_20240326	JN.1.4.9	0.29745940	JN.1.4.9
E01-0412	SARS_20240326	JN.1.7.3	0.00353311	JN.1.7.3
E01-0412	SARS_20240326	JN.1.4.6	0.01945471	JN.1.4.6
E01-0412	SARS_20240326	JN.1.4	0.59836507	JN.1.4,XDP,XEB,XED
E01-0412	SARS_20240326	JN.1.45	0.00125426	JN.1.45
E01-0413	SARS_20240326	JN.1.48.2	0.00115741	JN.1.48.2
E01-0413	SARS_20240326	JN.1.51	0.00121654	JN.1.51
E01-0413	SARS_20240326	JN.1.18	0.01979600	JN.1.18
E01-0413	SARS_20240326	JN.1.4.6	0.16820721	JN.1.4.6
E01-0413	SARS_20240326	JN.1.16.1	0.01979600	JN.1.16.1
E01-0413	SARS_20240326	JN.1.28	0.00285714	JN.1.28
E01-0413	SARS_20240326	KR.5	0.00163132	KR.5
E01-0413	SARS_20240326	JN.1.18.3	0.01979600	JN.1.18.3
E01-0413	SARS_20240326	JN.1.15	0.00341880	JN.1.15
E01-0413	SARS_20240326	LB.1.9	0.00172712	LB.1.9
E01-0413	SARS_20240326	XED	0.00173611	XED,LF.1.1.1,JN.1.4
E01-0413	SARS_20240326	LF.5	0.00408163	LF.5
E01-0413	SARS_20240326	MD.1	0.00140845	MD.1
E01-0413	SARS_20240326	JN.1.4.5	0.00144731	JN.1.4.5
E01-0413	SARS_20240326	JN.1.55	0.00118765	JN.1.55
E01-0413	SARS_20240326	JN.1.8.2	0.08693190	JN.1.8.2
E01-0413	SARS_20240326	JN.1.8.1	0.38935600	JN.1.8.1
E01-0413	SARS_20240326	JN.1.14	0.00111032	JN.1.14
E01-0413	SARS_20240326	JN.1.64.1	0.00140845	JN.1.64.1
E01-0413	SARS_20240326	LF.2	0.01485150	LF.2
E01-0413	SARS_20240326	JN.1.39.3	0.00120084	JN.1.39.3
E01-0413	SARS_20240326	JN.1.32	0.02404975	JN.1.32
E01-0413	SARS_20240326	JN.1.34	0.00142966	JN.1.34
E01-0413	SARS_20240326	JN.1.16.3	0.02404975	JN.1.16.3
E01-0413	SARS_20240326	JN.1.7.3	0.07888345	JN.1.7.3
E01-0413	SARS_20240326	JN.1.30	0.00262861	JN.1.30
E01-0413	SARS_20240326	JN.1.22	0.03088380	JN.1.22
E01-0413	SARS_20240326	JN.1.51.1	0.00121654	JN.1.51.1
E01-0413	SARS_20240326	KQ.1	0.04968400	KQ.1
E01-0413	SARS_20240326	JN.1.18.5	0.01979600	JN.1.18.5
E01-0413	SARS_20240326	JN.1.45	0.00319596	JN.1.45
C01-0612	SARS_20240326	XZ	0.00195751	XZ,BA.1*,BA.2*
C01-0612	SARS_20240326	JN.1.22	0.00222469	JN.1.22
C01-0612	SARS_20240326	KQ.1	0.15030522	KQ.1
C01-0612	SARS_20240326	JN.1.4.9	0.18581719	JN.1.4.9
C01-0612	SARS_20240326	JN.1.7.3	0.00902527	JN.1.7.3
C01-0612	SARS_20240326	LB.1.9	0.00137931	LB.1.9
C01-0612	SARS_20240326	JN.1.26	0.00295421	JN.1.26
C01-0612	SARS_20240326	BA.5.5.3	0.00125300	BA.5.5.3
C01-0612	SARS_20240326	JN.1.45	0.03754438	JN.1.45
C01-0612	SARS_20240326	JN.1.4.5	0.00146627	JN.1.4.5
C01-0612	SARS_20240326	JN.1.4.2	0.18581719	JN.1.4.2
C01-0612	SARS_20240326	JN.1.8.2	0.00860585	JN.1.8.2
C01-0612	SARS_20240326	JN.1.4.4	0.28110578	JN.1.4.4
C01-0612	SARS_20240326	JN.1.21	0.00142993	JN.1.21
C01-0612	SARS_20240326	XDK	0.00158039	XDK,XBB.1.16.11,JN.1.1.1
C01-0612	SARS_20240326	LQ.2	0.00101833	LQ.2
C01-0612	SARS_20240326	JN.1.4.6	0.11795520	JN.1.4.6
C01-0612	SARS_20240326	XBW	0.00109651	XBW,XBB.1.5,BQ.1.14
A01-0823	SARS_20240326	XAD	0.00122926	XAD,BA.2*,BA.1*
A01-0823	SARS_20240326	JN.1.64	0.01959427	JN.1.64
A01-0823	SARS_20240326	JN.1.16.1	0.00103122	JN.1.16.1
A01-0823	SARS_20240326	JN.1.28	0.00523560	JN.1.28
A01-0823	SARS_20240326	KR.1.2	0.00187970	KR.1.2
A01-0823	SARS_20240326	XZ	0.00458774	XZ,BA.1*,BA.2*
A01-0823	SARS_20240326	JN.1.4.4	0.00106339	JN.1.4.4
A01-0823	SARS_20240326	LF.6	0.14118234	LF.6
A01-0823	SARS_20240326	JN.1.18.5	0.00103122	JN.1.18.5
A01-0823	SARS_20240326	JN.1.19	0.00113422	JN.1.19
A01-0823	SARS_20240326	JN.1.26	0.00625000	JN.1.26
A01-0823	SARS_20240326	JN.1.7.3	0.00112623	JN.1.7.3
A01-0823	SARS_20240326	JN.1.22	0.00110906	JN.1.22
A01-0823	SARS_20240326	JN.1.30	0.00843882	JN.1.30
A01-0823	SARS_20240326	LF.2	0.01060540	LF.2
A01-0823	SARS_20240326	JN.1.32	0.00410280	JN.1.32
A01-0823	SARS_20240326	MD.1	0.00107242	MD.1
A01-0823	SARS_20240326	JN.1.8.1	0.01891242	JN.1.8.1
A01-0823	SARS_20240326	JN.1.55	0.00133869	JN.1.55
A01-0823	SARS_20240326	BA.2.29	0.00134892	BA.2.29
A01-0823	SARS_20240326	JN.1.63	0.00214133	JN.1.63
A01-0823	SARS_20240326	JN.1	0.01134894	JN.1,XDV,XDD
A01-0823	SARS_20240326	JN.1.7	0.15113089	JN.1.7
A01-0823	SARS_20240326	JN.1.18.3	0.00103122	JN.1.18.3
A01-0823	SARS_20240326	JN.1.4	0.01699702	JN.1.4,XDP,XEB,XED
A01-0823	SARS_20240326	LB.1.9	0.00332779	LB.1.9
A01-0823	SARS_20240326	LB.1.5	0.00108284	LB.1.5
A01-0823	SARS_20240326	JN.1.52	0.01134894	JN.1.52
A01-0823	SARS_20240326	JN.1.47	0.00120772	JN.1.47
A01-0823	SARS_20240326	JN.1.50	0.00214792	JN.1.50
A01-0823	SARS_20240326	JN.1.4.3	0.00466257	JN.1.4.3
A01-0823	SARS_20240326	JN.1.18	0.00103122	JN.1.18
A01-0823	SARS_20240326	JN.1.61	0.01134894	JN.1.61
A01-0823	SARS_20240326	JN.1.60	0.01134894	JN.1.60
A01-0823	SARS_20240326	JN.1.45	0.00488918	JN.1.45
A01-0823	SARS_20240326	JN.1.7.4	0.15113089	JN.1.7.4
A01-0823	SARS_20240326	JN.1.3	0.01134894	JN.1.3
A01-0823	SARS_20240326	BA.2.1	0.09332566	BA.2.1
A01-0823	SARS_20240326	BA.2.23.1	0.00146800	BA.2.23.1
A01-0823	SARS_20240326	JN.1.16.3	0.00410280	JN.1.16.3
A01-0823	SARS_20240326	JN.1.12	0.00925926	JN.1.12
A01-0823	SARS_20240326	JN.1.64.1	0.00107242	JN.1.64.1
A01-0823	SARS_20240326	JN.1.34	0.00369903	JN.1.34
A01-0823	SARS_20240326	XDK	0.21575392	XDK,XBB.1.16.11,JN.1.1.1
A01-0823	SARS_20240326	JN.1.16	0.01134894	JN.1.16
A01-0823	SARS_20240326	JN.1.2	0.01134894	JN.1.2
A01-0823	SARS_20240326	JN.1.8.2	0.00128413	JN.1.8.2
A01-0823	SARS_20240326	JN.1.4.5	0.00228727	JN.1.4.5
A01-0814	SARS_20240326	JN.1.47.1	0.00115207	JN.1.47.1
A01-0814	SARS_20240326	JN.1.4.5	0.00153198	JN.1.4.5
A01-0814	SARS_20240326	JN.1.8.1	0.21738768	JN.1.8.1
A01-0814	SARS_20240326	JN.1.8.2	0.01073932	JN.1.8.2
A01-0814	SARS_20240326	LB.1.7.3	0.00197628	LB.1.7.3
A01-0814	SARS_20240326	JN.1.42.2	0.00193798	JN.1.42.2
A01-0814	SARS_20240326	JN.1.1.2	0.00246002	JN.1.1.2
A01-0814	SARS_20240326	LU.2.1.1	0.00129032	LU.2.1.1
A01-0814	SARS_20240326	JN.1.32	0.02084388	JN.1.32
A01-0814	SARS_20240326	JN.1.56.1	0.01400230	JN.1.56.1
A01-0814	SARS_20240326	LF.2	0.00532362	LF.2
A01-0814	SARS_20240326	JN.1.8.3	0.00172414	JN.1.8.3
A01-0814	SARS_20240326	JN.1.30	0.00857143	JN.1.30
A01-0814	SARS_20240326	KQ.1	0.21145477	KQ.1
A01-0814	SARS_20240326	JN.1.67.1	0.00105820	JN.1.67.1
A01-0814	SARS_20240326	JN.1.7.3	0.02796830	JN.1.7.3
A01-0814	SARS_20240326	LM.1	0.00106762	LM.1
A01-0814	SARS_20240326	JN.1.8	0.21790986	JN.1.8
A01-0814	SARS_20240326	JN.1.38.1	0.01893640	JN.1.38.1
A01-0814	SARS_20240326	JN.1.26	0.00220264	JN.1.26
A01-0814	SARS_20240326	JN.1.45	0.00380711	JN.1.45
A01-0814	SARS_20240326	BA.2.86.4	0.00106542	BA.2.86.4,XDT
A01-0814	SARS_20240326	MH.1	0.00102564	MH.1
A01-0814	SARS_20240326	JN.1.4.6	0.11512851	JN.1.4.6
A01-0814	SARS_20240326	JN.1.18	0.00732683	JN.1.18
A01-0814	SARS_20240326	XZ	0.00391484	XZ,BA.1*,BA.2*
A01-0814	SARS_20240326	BA.5.5.1	0.00125723	BA.5.5.1
A01-0814	SARS_20240326	KR.5	0.00259740	KR.5
A01-0814	SARS_20240326	JN.1.28	0.01775150	JN.1.28
A01-0814	SARS_20240326	JN.1.62	0.06260220	JN.1.62
A01-0818	SARS_20240326	JN.1.45	0.00305986	JN.1.45
A01-0818	SARS_20240326	JN.1.8	0.09861452	JN.1.8
A01-0818	SARS_20240326	JN.1.7.3	0.00183554	JN.1.7.3
A01-0818	SARS_20240326	KQ.1	0.17753757	KQ.1
A01-0818	SARS_20240326	JN.1.30	0.00219405	JN.1.30
A01-0818	SARS_20240326	JN.1.64.1	0.00179030	JN.1.64.1
A01-0818	SARS_20240326	JN.1.39.3	0.00138120	JN.1.39.3
A01-0818	SARS_20240326	LF.2	0.00448356	LF.2
A01-0818	SARS_20240326	JN.1.55	0.00156372	JN.1.55
A01-0818	SARS_20240326	JN.1.8.2	0.00401891	JN.1.8.2
A01-0818	SARS_20240326	JN.1.8.1	0.00410893	JN.1.8.1
A01-0818	SARS_20240326	JN.1.4.5	0.00139115	JN.1.4.5
A01-0818	SARS_20240326	JN.1.7	0.00183172	JN.1.7
A01-0818	SARS_20240326	JN.1.64	0.00178667	JN.1.64
A01-0818	SARS_20240326	JN.1.4	0.07487868	JN.1.4,XDP,XEB,XED
A01-0818	SARS_20240326	XED	0.00289017	XED,LF.1.1.1,JN.1.4
A01-0818	SARS_20240326	LB.1.5	0.00129757	LB.1.5
A01-0818	SARS_20240326	JN.1.47	0.14248253	JN.1.47
A01-0818	SARS_20240326	MA.1	0.00225008	MA.1
A01-0818	SARS_20240326	JN.1.4.3	0.14777828	JN.1.4.3
A01-0818	SARS_20240326	JN.1.4.6	0.21823763	JN.1.4.6
A01-0818	SARS_20240326	JN.1.43.1	0.00153610	JN.1.43.1
A01-0818	SARS_20240326	JN.1.4.4	0.08182982	JN.1.4.4
E01-0407	SARS_20240326	JN.1.42.2	0.00113679	JN.1.42.2
E01-0407	SARS_20240326	LF.5	0.00109170	LF.5
E01-0407	SARS_20240326	JN.1.8.2	0.00908003	JN.1.8.2
E01-0407	SARS_20240326	LY.1	0.00113895	LY.1
E01-0407	SARS_20240326	JN.1.4.5	0.00160183	JN.1.4.5
E01-0407	SARS_20240326	JN.1.39.3	0.00126984	JN.1.39.3
E01-0407	SARS_20240326	LF.2	0.00357654	LF.2
E01-0407	SARS_20240326	JN.1.14	0.00167224	JN.1.14
E01-0407	SARS_20240326	JN.1.18	0.07221604	JN.1.18
E01-0407	SARS_20240326	LL.1	0.01560827	LL.1
E01-0407	SARS_20240326	JN.1.4.6	0.49285295	JN.1.4.6
E01-0407	SARS_20240326	JN.1.7.3	0.01148250	JN.1.7.3
E01-0407	SARS_20240326	JN.1.16.1	0.07221604	JN.1.16.1
E01-0407	SARS_20240326	LB.1.5	0.00129769	LB.1.5
E01-0407	SARS_20240326	JN.1.28	0.02942343	JN.1.28
E01-0407	SARS_20240326	JN.1.47	0.00177305	JN.1.47
E01-0407	SARS_20240326	JN.1.30	0.00631819	JN.1.30
E01-0407	SARS_20240326	JN.1.18.3	0.07221604	JN.1.18.3
E01-0407	SARS_20240326	JN.1.45	0.00134469	JN.1.45
E01-0407	SARS_20240326	JN.1.18.5	0.07221604	JN.1.18.5
E01-0407	SARS_20240326	JN.1.8	0.10673756	JN.1.8
A01-0820	SARS_20240326	JN.1.30	0.01608190	JN.1.30
A01-0820	SARS_20240326	JN.1.45	0.00581395	JN.1.45
A01-0820	SARS_20240326	JN.1.8	0.03064730	JN.1.8
A01-0820	SARS_20240326	JN.1.26	0.00573066	JN.1.26
A01-0820	SARS_20240326	JN.1.19	0.00139331	JN.1.19
A01-0820	SARS_20240326	JN.1.4.5	0.22627700	JN.1.4.5
