sample_id	sbatch_id	variant	proportion	aliases
C01-0572	SARS_20240226	XBB.1.5.57	0.00270588	XBB.1.5.57,XBL
C01-0572	SARS_20240226	BA.5.1.6	0.00151057	BA.5.1.6
C01-0572	SARS_20240226	XBB.1.36	0.00400802	XBB.1.36
C01-0572	SARS_20240226	XBB.1	0.00112280	XBB.1,XBV,XCG
C01-0572	SARS_20240226	FL.35	0.01586485	FL.35
C01-0572	SARS_20240226	XBB.1.44	0.00653595	XBB.1.44
C01-0572	SARS_20240226	JN.1.4.2	0.00334129	JN.1.4.2
C01-0572	SARS_20240226	JN.1.8	0.00484570	JN.1.8
C01-0572	SARS_20240226	XBB.1.8	0.00201613	XBB.1.8
C01-0572	SARS_20240226	XBB.1.13	0.00112280	XBB.1.13
C01-0572	SARS_20240226	JG.4	0.00769231	JG.4,XCT
C01-0572	SARS_20240226	XBB.1.3	0.00112280	XBB.1.3
C01-0572	SARS_20240226	XBB.1.28	0.00112280	XBB.1.28
C01-0572	SARS_20240226	BA.2.6	0.00165289	BA.2.6
C01-0572	SARS_20240226	HV.1.6.1	0.00114025	HV.1.6.1
C01-0572	SARS_20240226	BA.2.15	0.00101010	BA.2.15
C01-0572	SARS_20240226	BA.2.31	0.00183824	BA.2.31
C01-0572	SARS_20240226	JN.1.18	0.36913833	JN.1.18
C01-0572	SARS_20240226	EG.5.1	0.07608918	EG.5.1
C01-0572	SARS_20240226	FL.18	0.01096383	FL.18
C01-0572	SARS_20240226	FL.1.1	0.00168634	FL.1.1
C01-0572	SARS_20240226	XBB.1.5	0.00112280	XBB.1.5,XBW,XCQ
C01-0572	SARS_20240226	EG.10	0.00456621	EG.10
C01-0572	SARS_20240226	EG.5.1.19	0.01785710	EG.5.1.19
C01-0572	SARS_20240226	XZ	0.00540314	XZ,BA.1*,BA.2*
C01-0572	SARS_20240226	EG.5.1.13	0.00128991	EG.5.1.13
C01-0572	SARS_20240226	XBB.1.17	0.00763359	XBB.1.17
A01-0795	SARS_20240226	EG.5.1.13	0.00103914	EG.5.1.13
A01-0795	SARS_20240226	XBW	0.00515789	XBW,BQ.1.14,XBB.1.5
A01-0795	SARS_20240226	EG.14	0.00109810	EG.14
A01-0795	SARS_20240226	EG.6	0.00532545	EG.6
A01-0795	SARS_20240226	XDP	0.03276554	XDP
A01-0795	SARS_20240226	XDR	0.01758175	XDR
A01-0795	SARS_20240226	JN.1.8.1	0.12598620	JN.1.8.1
A01-0795	SARS_20240226	EG.5.1.14	0.01043220	EG.5.1.14
A01-0795	SARS_20240226	XBB.1.23	0.00163399	XBB.1.23
A01-0795	SARS_20240226	JN.1.11	0.00108696	JN.1.11
A01-0795	SARS_20240226	FY.4.1.2	0.00129870	FY.4.1.2
A01-0795	SARS_20240226	HV.1.4	0.00125786	HV.1.4
A01-0795	SARS_20240226	HV.1.10	0.00121655	HV.1.10
A01-0795	SARS_20240226	JN.1.18	0.59685780	JN.1.18
A01-0795	SARS_20240226	XBB.1.9.7	0.00134590	XBB.1.9.7
A01-0795	SARS_20240226	EG.11	0.00434388	EG.11
A01-0795	SARS_20240226	EG.5.1.18	0.00434783	EG.5.1.18
A01-0795	SARS_20240226	JN.1.4.2	0.10233200	JN.1.4.2
A01-0795	SARS_20240226	JN.1.7	0.06412610	JN.1.7
C01-0598	SARS_20240226	JN.1.4.1	0.00203252	JN.1.4.1
C01-0598	SARS_20240226	JN.1.8.1	0.00681818	JN.1.8.1
C01-0598	SARS_20240226	JN.1.18	0.75497776	JN.1.18
C01-0598	SARS_20240226	FL.10.1	0.00230611	FL.10.1
C01-0598	SARS_20240226	JN.1.7	0.00269784	JN.1.7
C01-0598	SARS_20240226	JN.1.4.2	0.01243960	JN.1.4.2
C01-0598	SARS_20240226	XBW	0.00117977	XBW,BQ.1.14,XBB.1.5
C01-0598	SARS_20240226	XDD	0.04325209	XDD
C01-0598	SARS_20240226	XDP	0.15198097	XDP
C01-0598	SARS_20240226	JN.1.4.3	0.00593608	JN.1.4.3
C01-0598	SARS_20240226	XDD.1	0.00568182	XDD.1
C01-0598	SARS_20240226	XDR	0.00463900	XDR
C01-0599	SARS_20240226	JG.3.2	0.02719035	JG.3.2
C01-0599	SARS_20240226	JN.1.18	0.67877640	JN.1.18
C01-0599	SARS_20240226	JG.3	0.02719035	JG.3
C01-0599	SARS_20240226	BA.2.1	0.08587090	BA.2.1
C01-0599	SARS_20240226	JG.4	0.00365497	JG.4,XCT
C01-0599	SARS_20240226	JN.1.9.1	0.01935480	JN.1.9.1
C01-0599	SARS_20240226	BA.5.1.8	0.00135501	BA.5.1.8
C01-0599	SARS_20240226	EG.5.1.3	0.01603843	EG.5.1.3,XCV,XCY
C01-0599	SARS_20240226	JN.1.19	0.00103520	JN.1.19
C01-0599	SARS_20240226	XDP	0.13201690	XDP
C01-0599	SARS_20240226	BA.2.29	0.00267559	BA.2.29
A01-0804	SARS_20240226	JN.1.1.1	0.10515498	JN.1.1.1
A01-0804	SARS_20240226	FY.4.1.2	0.00105374	FY.4.1.2
A01-0804	SARS_20240226	JN.1.8	0.00268713	JN.1.8
A01-0804	SARS_20240226	JN.1.4.2	0.05336920	JN.1.4.2
A01-0804	SARS_20240226	JN.1.7	0.00108167	JN.1.7
A01-0804	SARS_20240226	BA.2.85	0.00278358	BA.2.85
A01-0804	SARS_20240226	GE.1.2.1	0.00270173	GE.1.2.1
A01-0804	SARS_20240226	XBB.9	0.05426984	XBB.9
A01-0804	SARS_20240226	XCW	0.00109810	XCW,XBB.2.3.20,XBB.1.16.15
A01-0804	SARS_20240226	XBB.1.34.1	0.00333828	XBB.1.34.1
A01-0804	SARS_20240226	BA.5.1.38	0.00176056	BA.5.1.38
A01-0804	SARS_20240226	JN.1.4.1	0.00101010	JN.1.4.1
A01-0804	SARS_20240226	FZ.2	0.00220751	FZ.2
A01-0804	SARS_20240226	JN.1.14	0.00209096	JN.1.14
A01-0804	SARS_20240226	GE.1.1	0.01672223	GE.1.1
A01-0804	SARS_20240226	JN.1.18	0.59743587	JN.1.18
A01-0804	SARS_20240226	BA.2.16	0.00136054	BA.2.16
A01-0804	SARS_20240226	BJ.1	0.00167504	BJ.1,XBB
A01-0804	SARS_20240226	XBB.1.17	0.00118805	XBB.1.17
A01-0804	SARS_20240226	XDD	0.00149592	XDD
A01-0804	SARS_20240226	XCQ	0.00140056	XCQ,XBB.2.3,XBB.1.5
A01-0804	SARS_20240226	JN.1.1.3	0.11400402	JN.1.1.3
A01-0804	SARS_20240226	XDR	0.00698893	XDR
A01-0802	SARS_20240226	XBL	0.00198610	XBL,XBB.1.5.57,BA.2.75*
A01-0802	SARS_20240226	XDD	0.03769840	XDD
A01-0802	SARS_20240226	JN.1.19	0.00183679	JN.1.19
A01-0802	SARS_20240226	XDP	0.01478090	XDP
A01-0802	SARS_20240226	JN.1.2	0.00298567	JN.1.2
A01-0802	SARS_20240226	JN.1.8.1	0.22065200	JN.1.8.1
A01-0802	SARS_20240226	BA.5.1.38	0.00158856	BA.5.1.38
A01-0802	SARS_20240226	JN.1.23	0.00103986	JN.1.23
A01-0802	SARS_20240226	XBB.1.12	0.00110497	XBB.1.12
A01-0802	SARS_20240226	JN.1.22	0.00129324	JN.1.22
A01-0802	SARS_20240226	JN.1.18	0.32691121	JN.1.18
A01-0802	SARS_20240226	JN.1.14	0.00111919	JN.1.14
A01-0802	SARS_20240226	JN.1.10	0.00298567	JN.1.10
A01-0802	SARS_20240226	JN.1	0.00298567	JN.1
A01-0802	SARS_20240226	JN.1.7	0.04565850	JN.1.7
A01-0802	SARS_20240226	JN.1.4.2	0.10109410	JN.1.4.2
A01-0802	SARS_20240226	JN.1.4	0.22869090	JN.1.4
A01-0793	SARS_20240226	EG.6	0.00196951	EG.6
A01-0793	SARS_20240226	JN.1.19	0.00118554	JN.1.19
A01-0793	SARS_20240226	XZ	0.00152665	XZ,BA.1*,BA.2*
A01-0793	SARS_20240226	BF.7.16.1	0.00112685	BF.7.16.1
A01-0793	SARS_20240226	XDD	0.02180127	XDD
A01-0793	SARS_20240226	BA.2.21	0.00149925	BA.2.21
A01-0793	SARS_20240226	EG.5.1.13	0.00147384	EG.5.1.13
A01-0793	SARS_20240226	JN.1.18	0.72679356	JN.1.18
A01-0793	SARS_20240226	JN.1.14	0.00387889	JN.1.14
A01-0793	SARS_20240226	BA.2.16	0.00160514	BA.2.16
A01-0793	SARS_20240226	JD.2.1	0.00108311	JD.2.1
A01-0793	SARS_20240226	XAD	0.00110436	XAD,BA.1*,BA.2*
A01-0793	SARS_20240226	JN.1.1.1	0.04298003	JN.1.1.1
A01-0793	SARS_20240226	JN.1.4.1	0.00153374	JN.1.4.1
A01-0793	SARS_20240226	FL.17	0.00202137	FL.17
A01-0793	SARS_20240226	XBB.1.9.2	0.00417243	XBB.1.9.2,EG
A01-0793	SARS_20240226	JN.1.8.1	0.15492187	JN.1.8.1
A01-0803	SARS_20240226	EG.5.1.7	0.00854701	EG.5.1.7
A01-0803	SARS_20240226	JN.1.13	0.02045780	JN.1.13
A01-0803	SARS_20240226	EG.6	0.00251009	EG.6
A01-0803	SARS_20240226	JN.1.4.3	0.08949936	JN.1.4.3
A01-0803	SARS_20240226	JN.1.18	0.16919618	JN.1.18
A01-0803	SARS_20240226	HV.1.11	0.07737315	HV.1.11
A01-0803	SARS_20240226	JN.1.7	0.02895550	JN.1.7
A01-0803	SARS_20240226	JN.1.8	0.01885000	JN.1.8
A01-0803	SARS_20240226	EG.11	0.00683510	EG.11
A01-0803	SARS_20240226	JN.1.4.2	0.14834964	JN.1.4.2
A01-0803	SARS_20240226	JN.1.9.1	0.13142416	JN.1.9.1
A01-0803	SARS_20240226	HV.1.3	0.07737315	HV.1.3
A01-0803	SARS_20240226	JN.1.8.1	0.03565730	JN.1.8.1
A01-0803	SARS_20240226	XBB.1.34.1	0.00200803	XBB.1.34.1
A01-0803	SARS_20240226	EG.5.1.6	0.07737315	EG.5.1.6
A01-0803	SARS_20240226	HV.1	0.07737315	HV.1
A01-0803	SARS_20240226	XAD	0.00117905	XAD,BA.1*,BA.2*
A01-0792	SARS_20240226	XBB.1.5.44	0.01123471	XBB.1.5.44,HC
A01-0792	SARS_20240226	GE.1.2.1	0.00234055	GE.1.2.1
A01-0792	SARS_20240226	XBW	0.00154560	XBW,BQ.1.14,XBB.1.5
A01-0792	SARS_20240226	JN.1.19	0.00107991	JN.1.19
A01-0792	SARS_20240226	JN.1.4.3	0.05004164	JN.1.4.3
A01-0792	SARS_20240226	JN.12	0.00160901	JN.12
A01-0792	SARS_20240226	XBB.1.5.106	0.00137741	XBB.1.5.106
A01-0792	SARS_20240226	JN.7	0.00162075	JN.7
A01-0792	SARS_20240226	XDR	0.00745791	XDR
A01-0792	SARS_20240226	JN.10	0.02837730	JN.10
A01-0792	SARS_20240226	JN.1.8.1	0.00801974	JN.1.8.1
A01-0792	SARS_20240226	JN.1.1.1	0.01570886	JN.1.1.1
A01-0792	SARS_20240226	JN.1.1	0.14635131	JN.1.1
A01-0792	SARS_20240226	JN.1.18	0.47561917	JN.1.18
A01-0792	SARS_20240226	JN.1.8	0.17593726	JN.1.8
A01-0792	SARS_20240226	JN.1.4.2	0.05709336	JN.1.4.2
A01-0792	SARS_20240226	JN.1.7	0.00166667	JN.1.7
A01-0792	SARS_20240226	JN.1.9.1	0.00212014	JN.1.9.1
A01-0794	SARS_20240226	HV.1.6.1	0.00130976	HV.1.6.1
A01-0794	SARS_20240226	EG.6.1.2	0.00127551	EG.6.1.2
A01-0794	SARS_20240226	FL.3.1	0.00111982	FL.3.1
A01-0794	SARS_20240226	XBB.1.23	0.00208570	XBB.1.23
A01-0794	SARS_20240226	JN.1.8.1	0.09289620	JN.1.8.1
A01-0794	SARS_20240226	KL.1	0.00130976	KL.1
A01-0794	SARS_20240226	JN.1	0.05586675	JN.1
A01-0794	SARS_20240226	JN.1.10	0.05586675	JN.1.10
A01-0794	SARS_20240226	JN.1.4.2	0.17306565	JN.1.4.2
A01-0794	SARS_20240226	XDN	0.00181159	XDN
A01-0794	SARS_20240226	XDP	0.06965235	XDP
A01-0794	SARS_20240226	JC.2	0.00119332	JC.2
A01-0794	SARS_20240226	XBB.2.11	0.00166667	XBB.2.11
A01-0794	SARS_20240226	JN.1.12	0.00240385	JN.1.12
A01-0794	SARS_20240226	JN.1.2	0.05586675	JN.1.2
A01-0794	SARS_20240226	JN.1.11	0.00106838	JN.1.11
A01-0794	SARS_20240226	EG.2.2	0.00305810	EG.2.2
A01-0794	SARS_20240226	JN.1.16	0.05586675	JN.1.16
A01-0794	SARS_20240226	JN.1.4	0.27959335	JN.1.4
A01-0794	SARS_20240226	GA.3	0.00132363	GA.3
A01-0794	SARS_20240226	JN.1.18	0.10668090	JN.1.18
A01-0794	SARS_20240226	JN.1.14	0.02581030	JN.1.14
A01-0774	SARS_20240226	XBB.1.3	0.11596361	XBB.1.3
A01-0774	SARS_20240226	XDF	0.00111234	XDF
A01-0774	SARS_20240226	JN.1.6.1	0.01550390	JN.1.6.1
A01-0774	SARS_20240226	BA.2.19	0.00102669	BA.2.19
A01-0774	SARS_20240226	XBB.1.15	0.02465290	XBB.1.15
A01-0774	SARS_20240226	JN.1.4.3	0.01396648	JN.1.4.3
A01-0774	SARS_20240226	JN.1.19	0.00103093	JN.1.19
A01-0774	SARS_20240226	JN.1.1	0.08365239	JN.1.1
A01-0774	SARS_20240226	BA.2.10	0.01669348	BA.2.10
A01-0774	SARS_20240226	BA.3	0.00100999	BA.3
A01-0774	SARS_20240226	JN.1.4.2	0.11057000	JN.1.4.2
A01-0774	SARS_20240226	XBB.1.8	0.01503759	XBB.1.8
A01-0774	SARS_20240226	BA.2.23.1	0.00153999	BA.2.23.1
A01-0774	SARS_20240226	XBB.1.4	0.01699017	XBB.1.4
A01-0774	SARS_20240226	BA.5.1.17	0.00118480	BA.5.1.17
A01-0774	SARS_20240226	XDQ	0.00114286	XDQ
A01-0774	SARS_20240226	XDD.1	0.04977011	XDD.1
A01-0774	SARS_20240226	XBB.1.16.13	0.00925926	XBB.1.16.13,HF
A01-0774	SARS_20240226	XBE	0.00113110	XBE,BA.5.2,BE.4.1
A01-0774	SARS_20240226	XBB.1.17	0.00138888	XBB.1.17
A01-0774	SARS_20240226	BA.2.3.5	0.00561798	BA.2.3.5
A01-0774	SARS_20240226	JN.1.1.3	0.01428570	JN.1.1.3
A01-0774	SARS_20240226	BA.2.10.2	0.01669348	BA.2.10.2
A01-0774	SARS_20240226	HV.1.11	0.19996179	HV.1.11
A01-0774	SARS_20240226	JN.1.4	0.14499051	JN.1.4
A01-0774	SARS_20240226	BA.2.86	0.11653833	BA.2.86
A01-0774	SARS_20240226	XBB.1.16.17	0.00124558	XBB.1.16.17
A01-0774	SARS_20240226	BA.2.3.15	0.00156477	BA.2.3.15
A01-0774	SARS_20240226	XBB.1.16.4	0.00258396	XBB.1.16.4
A01-0774	SARS_20240226	BA.5.1.22	0.00108635	BA.5.1.22
A01-0780	SARS_20240226	XDD	0.19630331	XDD
A01-0780	SARS_20240226	XBB.1.10	0.00236967	XBB.1.10
A01-0780	SARS_20240226	XBB.1	0.00747979	XBB.1,XBV,XCG
A01-0780	SARS_20240226	EG.6	0.00389712	EG.6
A01-0780	SARS_20240226	XBB.1.26	0.00125467	XBB.1.26
A01-0780	SARS_20240226	XBB.1.31	0.00154321	XBB.1.31
A01-0780	SARS_20240226	XBB.1.5.6	0.00324675	XBB.1.5.6
A01-0780	SARS_20240226	XDD.1	0.06263550	XDD.1
A01-0780	SARS_20240226	HV.2	0.00121951	HV.2
A01-0780	SARS_20240226	BA.2.3.15	0.00115004	BA.2.3.15
A01-0780	SARS_20240226	EG.5.2.3	0.00169698	EG.5.2.3
A01-0780	SARS_20240226	XBB.1.5.87	0.00167224	XBB.1.5.87
A01-0780	SARS_20240226	XBB.1.5.9	0.00333704	XBB.1.5.9
A01-0780	SARS_20240226	XBB.1.5.78	0.00279525	XBB.1.5.78
A01-0780	SARS_20240226	JN.1.18	0.41025915	JN.1.18
A01-0780	SARS_20240226	XBB.1.22.1	0.00125467	XBB.1.22.1,FY
A01-0780	SARS_20240226	JN.1.9.1	0.02608729	JN.1.9.1
A01-0780	SARS_20240226	EM.1	0.01041665	EM.1
A01-0780	SARS_20240226	XBB.1.5.93	0.00288809	XBB.1.5.93,HD
A01-0780	SARS_20240226	XBW	0.00837989	XBW,BQ.1.14,XBB.1.5
A01-0780	SARS_20240226	XBB.1.5.97	0.00257069	XBB.1.5.97
A01-0780	SARS_20240226	XBB.1.5.102	0.03351764	XBB.1.5.102,JD
A01-0780	SARS_20240226	XBB.1.5.92	0.00970874	XBB.1.5.92,HQ
A01-0780	SARS_20240226	XBB.1.22	0.00125467	XBB.1.22
A01-0780	SARS_20240226	XBB.1.5.99	0.00271739	XBB.1.5.99
A01-0780	SARS_20240226	XBB.1.3	0.00747979	XBB.1.3
A01-0780	SARS_20240226	EG.5.2	0.00172887	EG.5.2
A01-0780	SARS_20240226	FW.1	0.04238266	FW.1
A01-0780	SARS_20240226	XBB.1.23	0.00297324	XBB.1.23
A01-0780	SARS_20240226	JN.1.8.1	0.00130208	JN.1.8.1
A01-0780	SARS_20240226	XAP	0.00139276	XAP,BA.2*,BA.1*
A01-0780	SARS_20240226	XBB.1.5.62	0.00140449	XBB.1.5.62
A01-0780	SARS_20240226	XBB.1.5.7	0.01041665	XBB.1.5.7,EM
A01-0780	SARS_20240226	FY.5	0.00125467	FY.5
A01-0780	SARS_20240226	JN.1.7	0.00118203	JN.1.7
A01-0780	SARS_20240226	JN.1.4.2	0.10596000	JN.1.4.2
A01-0780	SARS_20240226	FT.1	0.00282087	FT.1
A01-0780	SARS_20240226	KA.1	0.00184502	KA.1
A01-0807	SARS_20240226	XBB.1.5.93	0.00252059	XBB.1.5.93,HD
A01-0807	SARS_20240226	XCG	0.00100254	XCG,XBB.1,BA.5.2*
A01-0807	SARS_20240226	XBW	0.00304751	XBW,BQ.1.14,XBB.1.5
A01-0807	SARS_20240226	EG.6	0.00233281	EG.6
A01-0807	SARS_20240226	JN.1.8.1	0.09179420	JN.1.8.1
A01-0807	SARS_20240226	EG.8	0.00112613	EG.8
A01-0807	SARS_20240226	XBB.1.5.34	0.00129926	XBB.1.5.34
A01-0807	SARS_20240226	XBB.1.8	0.00236669	XBB.1.8
A01-0807	SARS_20240226	HP.1.1	0.00137765	HP.1.1
A01-0807	SARS_20240226	XBB.1.5.87	0.00126422	XBB.1.5.87
A01-0807	SARS_20240226	BJ.1	0.00102041	BJ.1,XBB
A01-0807	SARS_20240226	JN.1.18	0.69188702	JN.1.18
A01-0807	SARS_20240226	XBB.1.9.7	0.00126103	XBB.1.9.7
A01-0807	SARS_20240226	JN.1.4.2	0.16639900	JN.1.4.2
C01-0600	SARS_20240226	HV.1.6	0.00357995	HV.1.6
C01-0600	SARS_20240226	XDP	0.24444380	XDP
C01-0600	SARS_20240226	JN.1.4.3	0.00418410	JN.1.4.3
C01-0600	SARS_20240226	XDD	0.03350220	XDD
C01-0600	SARS_20240226	EG.5.1.13	0.00184672	EG.5.1.13
C01-0600	SARS_20240226	B.1.131	0.00209054	B.1.131
C01-0600	SARS_20240226	JN.1.4	0.22553290	JN.1.4
C01-0600	SARS_20240226	EG.11	0.00115302	EG.11
C01-0600	SARS_20240226	JN.1.18	0.47744334	JN.1.18
C01-0600	SARS_20240226	FY.5.3	0.00158629	FY.5.3
C01-0600	SARS_20240226	HV.1.10	0.00146628	HV.1.10
C01-0600	SARS_20240226	XDC	0.00100503	XDC
A01-0805	SARS_20240226	GE.1.2.1	0.01516800	GE.1.2.1
A01-0805	SARS_20240226	HV.1.2	0.00102939	HV.1.2
A01-0805	SARS_20240226	JN.1.4.3	0.01765300	JN.1.4.3
A01-0805	SARS_20240226	XBB.1.10	0.00101523	XBB.1.10
A01-0805	SARS_20240226	XBB.2.3.11	0.06833442	XBB.2.3.11,GS
A01-0805	SARS_20240226	XBB.2.8	0.00356661	XBB.2.8
A01-0805	SARS_20240226	GE.1.2	0.05626060	GE.1.2
A01-0805	SARS_20240226	XBB.2.4	0.00356661	XBB.2.4
A01-0805	SARS_20240226	XBB.2.9	0.00105970	XBB.2.9
A01-0805	SARS_20240226	JN.1.8.1	0.04619350	JN.1.8.1
A01-0805	SARS_20240226	HV.1.10	0.00223090	HV.1.10
A01-0805	SARS_20240226	XBB.2.3.4	0.06833442	XBB.2.3.4,GZ
A01-0805	SARS_20240226	JN.1.18	0.33651343	JN.1.18
A01-0805	SARS_20240226	XBB.2	0.00356661	XBB.2
A01-0805	SARS_20240226	GE.1.1	0.01869270	GE.1.1
A01-0805	SARS_20240226	JN.1.9.1	0.02808220	JN.1.9.1
A01-0805	SARS_20240226	JN.1.8	0.08346880	JN.1.8
A01-0805	SARS_20240226	JN.1.4.2	0.16556500	JN.1.4.2
A01-0805	SARS_20240226	JN.1.7	0.05340730	JN.1.7
A01-0805	SARS_20240226	XBB.2.3.16	0.00334697	XBB.2.3.16
A01-0800	SARS_20240226	HV.1.3	0.00224611	HV.1.3
A01-0800	SARS_20240226	JN.1.4.2	0.17203900	JN.1.4.2
A01-0800	SARS_20240226	JN.1	0.03477820	JN.1
A01-0800	SARS_20240226	JN.1.16	0.03477820	JN.1.16
A01-0800	SARS_20240226	JN.1.14	0.01489210	JN.1.14
A01-0800	SARS_20240226	HV.1.11	0.00224611	HV.1.11
A01-0800	SARS_20240226	JN.1.18	0.48019594	JN.1.18
A01-0800	SARS_20240226	XBB.1.9.7	0.00123762	XBB.1.9.7
A01-0800	SARS_20240226	JN.1.1	0.06713550	JN.1.1
A01-0800	SARS_20240226	JN.1.22	0.05387210	JN.1.22
A01-0800	SARS_20240226	HV.1	0.00224611	HV.1
A01-0800	SARS_20240226	EG.5.1.6	0.00224611	EG.5.1.6
A01-0800	SARS_20240226	HV.1.10	0.00268817	HV.1.10
A01-0800	SARS_20240226	JN.1.11	0.00165017	JN.1.11
A01-0800	SARS_20240226	JN.1.8.1	0.06588240	JN.1.8.1
A01-0800	SARS_20240226	JG.4	0.00128663	JG.4,XCT
A01-0800	SARS_20240226	JN.1.13	0.05010120	JN.1.13
