sample_id	sbatch_id	variant	proportion	aliases
A01-0971	SARS_20240826	XDV.1	0.09631987	XDV.1
A01-0971	SARS_20240826	JN.1.11.1	0.00504746	JN.1.11.1
A01-0971	SARS_20240826	LB.1.3.1	0.00133156	LB.1.3.1
A01-0971	SARS_20240826	MM.1	0.00133511	MM.1
A01-0971	SARS_20240826	XDK.5	0.00116959	XDK.5
A01-0971	SARS_20240826	KP.2.15	0.00185529	KP.2.15
A01-0971	SARS_20240826	KP.3.3	0.04867160	KP.3.3,XEC
A01-0971	SARS_20240826	LJ.1	0.00108460	LJ.1
A01-0971	SARS_20240826	KP.2.3.6	0.08614961	KP.2.3.6
A01-0971	SARS_20240826	LR.1	0.00111982	LR.1
A01-0971	SARS_20240826	KP.3.1.1	0.36504028	KP.3.1.1
A01-0971	SARS_20240826	XEC	0.00116764	XEC,KS.1.1,KP.3.3
A01-0971	SARS_20240826	LB.1.1	0.07624002	LB.1.1
E01-0322	SARS_20240826	LQ.1	0.03793102	LQ.1
E01-0322	SARS_20240826	BA.2.86	0.00336090	BA.2.86
E01-0322	SARS_20240826	JN.1.52	0.00289715	JN.1.52
E01-0322	SARS_20240826	KP.2.3.4	0.09987754	KP.2.3.4
E01-0322	SARS_20240826	KP.3.3.4	0.03312152	KP.3.3.4
E01-0322	SARS_20240826	JN.1.13	0.03125000	JN.1.13
E01-0322	SARS_20240826	ML.1	0.00533998	ML.1
E01-0322	SARS_20240826	JN.1.49.1	0.02500000	JN.1.49.1
E01-0322	SARS_20240826	LR.1	0.01169590	LR.1
E01-0322	SARS_20240826	MC.1	0.05983194	MC.1
E01-0322	SARS_20240826	LB.1.3.1	0.01515150	LB.1.3.1
E01-0322	SARS_20240826	KP.3.3	0.06390050	KP.3.3,XEC
E01-0322	SARS_20240826	KP.2.3	0.01012200	KP.2.3
E01-0322	SARS_20240826	XDV.1	0.00277228	XDV.1
E01-0322	SARS_20240826	XBB.1.10	0.00787400	XBB.1.10
E01-0322	SARS_20240826	KU.2	0.01666670	KU.2
E01-0322	SARS_20240826	JN.1.2	0.00901160	JN.1.2
E01-0322	SARS_20240826	KP.3.2	0.06772500	KP.3.2,XDY
E01-0322	SARS_20240826	JN.1.64.1	0.02933768	JN.1.64.1
E01-0322	SARS_20240826	MD.1	0.02948582	MD.1
E01-0322	SARS_20240826	KP.3.1.1	0.19389906	KP.3.1.1
E01-0322	SARS_20240826	KP.2.3.6	0.00538546	KP.2.3.6
E01-0322	SARS_20240826	LB.1.8	0.02702700	LB.1.8
E01-0322	SARS_20240826	JN.1.50.1	0.00412614	JN.1.50.1
E01-0322	SARS_20240826	JN.1.28	0.00840336	JN.1.28
E01-0322	SARS_20240826	LP.1	0.03750000	LP.1
E01-0322	SARS_20240826	KP.2.15	0.00613497	KP.2.15
E01-0322	SARS_20240826	KP.3.2.3	0.03703700	KP.3.2.3
E01-0322	SARS_20240826	XBB.1.5.26	0.01408489	XBB.1.5.26,EU
E01-0322	SARS_20240826	KP.3	0.09201080	KP.3
E01-0322	SARS_20240826	LR.2	0.01052630	LR.2
C01-0713	SARS_20240826	KP.2.3.4	0.00119055	KP.2.3.4
C01-0713	SARS_20240826	KP.3.3.4	0.00489595	KP.3.3.4
C01-0713	SARS_20240826	XDV.1	0.00166807	XDV.1
C01-0713	SARS_20240826	KP.3.2.3	0.00244947	KP.3.2.3
C01-0713	SARS_20240826	LQ.2	0.00145952	LQ.2
C01-0713	SARS_20240826	MC.4	0.04347830	MC.4
C01-0713	SARS_20240826	KP.2.3.6	0.00233099	KP.2.3.6
C01-0713	SARS_20240826	KP.3.2	0.00176719	KP.3.2,XDY
C01-0713	SARS_20240826	LB.1	0.01636701	LB.1
C01-0713	SARS_20240826	KP.3.1.1	0.91383869	KP.3.1.1
A01-0964	SARS_20240826	KP.2.2	0.06007670	KP.2.2
A01-0964	SARS_20240826	KP.3.2.2	0.00106157	KP.3.2.2
A01-0964	SARS_20240826	LB.1	0.04702869	LB.1
A01-0964	SARS_20240826	KP.2.3.4	0.04011078	KP.2.3.4
A01-0964	SARS_20240826	JN.1.16	0.00134128	JN.1.16
A01-0964	SARS_20240826	JN.1.16.3	0.00130689	JN.1.16.3
A01-0964	SARS_20240826	KP.2.3.6	0.00675052	KP.2.3.6
A01-0964	SARS_20240826	LR.1	0.00145908	LR.1
A01-0964	SARS_20240826	MC.1	0.04636429	MC.1
A01-0964	SARS_20240826	KP.3.1.1	0.49127027	KP.3.1.1
A01-0964	SARS_20240826	KP.3	0.05806148	KP.3
A01-0964	SARS_20240826	KP.1.1.3	0.03675636	KP.1.1.3
A01-0964	SARS_20240826	LB.1.3.1	0.00784910	LB.1.3.1
A01-0964	SARS_20240826	LP.1	0.01774100	LP.1
A01-0964	SARS_20240826	KP.3.3	0.00165511	KP.3.3,XEC
A01-0964	SARS_20240826	JN.1.61	0.02112999	JN.1.61
A01-0964	SARS_20240826	LB.1.7.3	0.00250447	LB.1.7.3
A01-0964	SARS_20240826	JN.1.16.1	0.05433359	JN.1.16.1
A01-0964	SARS_20240826	KP.2.3	0.08164289	KP.2.3
C01-0708	SARS_20240826	LQ.2	0.00125945	LQ.2
C01-0708	SARS_20240826	BA.5.1.5	0.00106895	BA.5.1.5
C01-0708	SARS_20240826	KP.3.1	0.00577031	KP.3.1
C01-0708	SARS_20240826	KP.3.2	0.01235471	KP.3.2,XDY
C01-0708	SARS_20240826	BA.2.10.4	0.00128583	BA.2.10.4
C01-0708	SARS_20240826	XBW	0.00166941	XBW,BQ.1.14,XBB.1.5
C01-0708	SARS_20240826	MD.1.1	0.00152905	MD.1.1
C01-0708	SARS_20240826	BA.2.86.4	0.00102424	BA.2.86.4,XDT
C01-0708	SARS_20240826	KP.3	0.46284077	KP.3
C01-0708	SARS_20240826	KP.3.2.3	0.00257069	KP.3.2.3
C01-0708	SARS_20240826	LP.1	0.00190684	LP.1
C01-0708	SARS_20240826	KP.2.3.6	0.01102789	KP.2.3.6
C01-0708	SARS_20240826	XDY	0.06319960	XDY,KP.3.2,LB.1.2.1
C01-0708	SARS_20240826	KP.2.9	0.00108992	KP.2.9
C01-0708	SARS_20240826	KP.3.1.1	0.00672880	KP.3.1.1
C01-0708	SARS_20240826	KP.3.3.4	0.00528305	KP.3.3.4
C01-0708	SARS_20240826	BA.2.86	0.03190039	BA.2.86
C01-0708	SARS_20240826	KP.1.1	0.00106367	KP.1.1
C01-0708	SARS_20240826	XDV.1	0.00116416	XDV.1
C01-0708	SARS_20240826	KP.2.3	0.36764634	KP.2.3
C01-0708	SARS_20240826	KP.3.3	0.00178908	KP.3.3,XEC
C01-0708	SARS_20240826	MC.1	0.00941330	MC.1
C01-0707	SARS_20240826	JN.1.2	0.00786026	JN.1.2
C01-0707	SARS_20240826	JN.11	0.00165052	JN.11
C01-0707	SARS_20240826	KP.5	0.12952263	KP.5
C01-0707	SARS_20240826	KP.2.2	0.00142012	KP.2.2
C01-0707	SARS_20240826	KP.3.3.4	0.02564100	KP.3.3.4
C01-0707	SARS_20240826	JN.1.11	0.04546298	JN.1.11
C01-0707	SARS_20240826	JN.1.8	0.01532205	JN.1.8
C01-0707	SARS_20240826	KP.3.1	0.30672910	KP.3.1
C01-0707	SARS_20240826	JN.1.52	0.00153374	JN.1.52
C01-0707	SARS_20240826	KP.3.1.1	0.00578560	KP.3.1.1
C01-0707	SARS_20240826	MD.1	0.01782122	MD.1
C01-0707	SARS_20240826	MC.1	0.00566730	MC.1
C01-0707	SARS_20240826	JN.1.1.8	0.00909091	JN.1.1.8
C01-0707	SARS_20240826	KP.2.3.6	0.00336886	KP.2.3.6
C01-0707	SARS_20240826	KP.3.3	0.13086518	KP.3.3,XEC
C01-0707	SARS_20240826	JN.1.64	0.03481037	JN.1.64
C01-0707	SARS_20240826	XDV.1	0.00143550	XDV.1
C01-0707	SARS_20240826	LK.1	0.00226317	LK.1
C01-0707	SARS_20240826	JN.1.11.1	0.24304179	JN.1.11.1
A01-0965	SARS_20240826	MC.1	0.00611881	MC.1
A01-0965	SARS_20240826	KP.2.18	0.02103120	KP.2.18
A01-0965	SARS_20240826	JN.1.49.2	0.00345423	JN.1.49.2
A01-0965	SARS_20240826	KP.2.3.6	0.36293845	KP.2.3.6
A01-0965	SARS_20240826	JN.1.49.1	0.03824407	JN.1.49.1
A01-0965	SARS_20240826	KP.3.1.1	0.09570025	KP.3.1.1
A01-0965	SARS_20240826	LB.1.4	0.00206612	LB.1.4
A01-0965	SARS_20240826	JN.1.18.6	0.00109735	JN.1.18.6
A01-0965	SARS_20240826	JN.1.16.1	0.12446867	JN.1.16.1
A01-0965	SARS_20240826	KP.2.15	0.00186800	KP.2.15
A01-0965	SARS_20240826	KP.3.3	0.00399710	KP.3.3,XEC
A01-0965	SARS_20240826	LB.1.3.1	0.00493105	LB.1.3.1
A01-0965	SARS_20240826	LB.1.2.2	0.02752290	LB.1.2.2
A01-0965	SARS_20240826	LB.1.3.2	0.00106842	LB.1.3.2
A01-0965	SARS_20240826	LB.1.6	0.00191205	LB.1.6
A01-0965	SARS_20240826	MC.4	0.00242718	MC.4
A01-0965	SARS_20240826	KP.2.2	0.01215133	KP.2.2
A01-0965	SARS_20240826	LB.1	0.03216933	LB.1
A01-0965	SARS_20240826	KU.2	0.00355619	KU.2
A01-0965	SARS_20240826	KP.2.4	0.01234570	KP.2.4
A01-0965	SARS_20240826	XZ	0.00110900	XZ,BA.1*,BA.2*
A01-0965	SARS_20240826	KP.3.1.2	0.00135318	KP.3.1.2
A01-0965	SARS_20240826	KP.3.1	0.22791671	KP.3.1
C01-0714	SARS_20240826	KP.3.1	0.01004312	KP.3.1
C01-0714	SARS_20240826	XZ	0.00119725	XZ,BA.1*,BA.2*
C01-0714	SARS_20240826	MC.4	0.00195312	MC.4
C01-0714	SARS_20240826	BA.2.86.4	0.00452489	BA.2.86.4,XDT
C01-0714	SARS_20240826	KP.3.2.3	0.00327869	KP.3.2.3
C01-0714	SARS_20240826	KP.3	0.56108909	KP.3
C01-0714	SARS_20240826	KP.2.3.2	0.00425532	KP.2.3.2
C01-0714	SARS_20240826	KP.3.1.4	0.00150038	KP.3.1.4
C01-0714	SARS_20240826	JN.1	0.02183540	JN.1,XDV,XDD
C01-0714	SARS_20240826	JN.1.16.3	0.01241131	JN.1.16.3
C01-0714	SARS_20240826	JN.1.9	0.00502257	JN.1.9
C01-0714	SARS_20240826	JN.1.25	0.00463698	JN.1.25
C01-0714	SARS_20240826	JN.1.32	0.00808664	JN.1.32
C01-0714	SARS_20240826	JN.1.52	0.00128041	JN.1.52
C01-0714	SARS_20240826	KP.3.3.4	0.00161068	KP.3.3.4
C01-0714	SARS_20240826	JN.1.13	0.00175562	JN.1.13
C01-0714	SARS_20240826	JN.1.16	0.22765207	JN.1.16
C01-0714	SARS_20240826	JN.1.32.1	0.00363544	JN.1.32.1
C01-0714	SARS_20240826	LQ.1	0.00746269	LQ.1
C01-0714	SARS_20240826	JN.1.40	0.03846150	JN.1.40
C01-0714	SARS_20240826	BA.2.86	0.05081252	BA.2.86
C01-0714	SARS_20240826	JN.1.7.9	0.00101368	JN.1.7.9
C01-0714	SARS_20240826	JN.1.53	0.00313480	JN.1.53
C01-0714	SARS_20240826	KP.1.1.3	0.00271123	KP.1.1.3
C01-0714	SARS_20240826	XDV.1	0.00172513	XDV.1
C01-0714	SARS_20240826	KP.3.3	0.00802154	KP.3.3,XEC
A01-0969	SARS_20240826	KP.3.3.4	0.07111528	KP.3.3.4
A01-0969	SARS_20240826	KP.2.3.4	0.00128415	KP.2.3.4
A01-0969	SARS_20240826	KU.2	0.00190717	KU.2
A01-0969	SARS_20240826	LB.1.6	0.00206398	LB.1.6
A01-0969	SARS_20240826	MC.4	0.08486971	MC.4
A01-0969	SARS_20240826	LB.1.7.3	0.00117096	LB.1.7.3
A01-0969	SARS_20240826	JN.1.16.1	0.10313230	JN.1.16.1
A01-0969	SARS_20240826	KP.2.15	0.10025163	KP.2.15
A01-0969	SARS_20240826	KP.2.3	0.18948198	KP.2.3
A01-0969	SARS_20240826	KP.3.3	0.00813820	KP.3.3,XEC
A01-0969	SARS_20240826	JN.1.18.5	0.03040172	JN.1.18.5
A01-0969	SARS_20240826	KP.3.2.3	0.03437820	KP.3.2.3
A01-0969	SARS_20240826	MD.1	0.14998145	MD.1
A01-0969	SARS_20240826	KP.3.1.3	0.08706469	KP.3.1.3
A01-0969	SARS_20240826	KP.2.3.6	0.02941886	KP.2.3.6
A01-0969	SARS_20240826	JN.1.16.3	0.00610591	JN.1.16.3
A01-0969	SARS_20240826	MC.1	0.07667029	MC.1
A01-0969	SARS_20240826	LR.1	0.00710052	LR.1
C01-0715	SARS_20240826	MD.1.1	0.00251678	MD.1.1
C01-0715	SARS_20240826	XBB.1.10	0.00263819	XBB.1.10
C01-0715	SARS_20240826	KP.2.2	0.00348432	KP.2.2
C01-0715	SARS_20240826	LL.1	0.00145490	LL.1
C01-0715	SARS_20240826	JN.1.58.2	0.01591320	JN.1.58.2
C01-0715	SARS_20240826	KY.1	0.00142653	KY.1
C01-0715	SARS_20240826	KP.3.1.1	0.42929289	KP.3.1.1
C01-0715	SARS_20240826	LB.1.1	0.03883125	LB.1.1
C01-0715	SARS_20240826	XDY	0.01161189	XDY,KP.3.2,LB.1.2.1
C01-0715	SARS_20240826	XEC	0.00135318	XEC,KS.1.1,KP.3.3
C01-0715	SARS_20240826	KP.2.3.6	0.00427397	KP.2.3.6
C01-0715	SARS_20240826	MC.1	0.01670073	MC.1
C01-0715	SARS_20240826	JN.1.28	0.00149165	JN.1.28
C01-0715	SARS_20240826	KP.3.3	0.00323749	KP.3.3,XEC
C01-0715	SARS_20240826	KP.2.15	0.00819672	KP.2.15
C01-0715	SARS_20240826	KP.3.2.3	0.00519481	KP.3.2.3
C01-0715	SARS_20240826	KP.2	0.38456134	KP.2
C01-0715	SARS_20240826	JN.1.18.5	0.04785020	JN.1.18.5
C01-0715	SARS_20240826	LR.2	0.01265820	LR.2
A01-0968	SARS_20240826	KP.3.2	0.19428534	KP.3.2,XDY
A01-0968	SARS_20240826	LQ.1	0.00142653	LQ.1
A01-0968	SARS_20240826	KP.1.1	0.00157729	KP.1.1
A01-0968	SARS_20240826	MD.1.1	0.00179372	MD.1.1
A01-0968	SARS_20240826	KP.2.3.3	0.15080490	KP.2.3.3
A01-0968	SARS_20240826	KP.2.3.4	0.00339860	KP.2.3.4
A01-0968	SARS_20240826	KP.3.3.4	0.00383158	KP.3.3.4
A01-0968	SARS_20240826	KP.2.3.6	0.05089410	KP.2.3.6
A01-0968	SARS_20240826	KP.3.1.1	0.29436956	KP.3.1.1
A01-0968	SARS_20240826	XDY	0.02004735	XDY,KP.3.2,LB.1.2.1
A01-0968	SARS_20240826	JN.1.42.2	0.00105191	JN.1.42.2
A01-0968	SARS_20240826	KP.3.1.4	0.10337008	KP.3.1.4
A01-0968	SARS_20240826	KP.3.1.5	0.00135044	KP.3.1.5
A01-0968	SARS_20240826	KP.2.3	0.15711928	KP.2.3
A01-0968	SARS_20240826	KP.2.15	0.00200669	KP.2.15
A01-0967	SARS_20240826	KP.3.3.4	0.00271095	KP.3.3.4
A01-0967	SARS_20240826	KP.2.3.4	0.00288970	KP.2.3.4
A01-0967	SARS_20240826	JN.1.52	0.00508470	JN.1.52
A01-0967	SARS_20240826	JN.1.16	0.07714913	JN.1.16
A01-0967	SARS_20240826	LQ.1	0.04626426	LQ.1
A01-0967	SARS_20240826	KP.1.1	0.01378733	KP.1.1
A01-0967	SARS_20240826	KP.2.2	0.00162075	KP.2.2
A01-0967	SARS_20240826	KU.2	0.00233463	KU.2
A01-0967	SARS_20240826	KP.2.3.3	0.14515814	KP.2.3.3
A01-0967	SARS_20240826	KP.3.2.3	0.02215949	KP.3.2.3
A01-0967	SARS_20240826	KP.2.3	0.01002993	KP.2.3
A01-0967	SARS_20240826	KP.1.1.1	0.00167084	KP.1.1.1
A01-0967	SARS_20240826	KP.2.15	0.00692042	KP.2.15
A01-0967	SARS_20240826	JN.1.16.1	0.13272809	JN.1.16.1
A01-0967	SARS_20240826	LP.1	0.00160171	LP.1
A01-0967	SARS_20240826	KP.3.1.4	0.09019500	KP.3.1.4
A01-0967	SARS_20240826	KP.1	0.01282698	KP.1
A01-0967	SARS_20240826	KP.3.1.3	0.01324482	KP.3.1.3
A01-0967	SARS_20240826	KP.2.3.6	0.05595515	KP.2.3.6
A01-0967	SARS_20240826	JN.17	0.00151899	JN.17
A01-0967	SARS_20240826	KP.3.1.1	0.33979600	KP.3.1.1
A01-0962	SARS_20240826	KP.1.1.3	0.08879855	KP.1.1.3
A01-0962	SARS_20240826	KS.1	0.00170399	KS.1
A01-0962	SARS_20240826	LB.1.5	0.00111773	LB.1.5
A01-0962	SARS_20240826	KP.3	0.03105136	KP.3
A01-0962	SARS_20240826	KP.3.2.3	0.00102775	KP.3.2.3
A01-0962	SARS_20240826	JN.1.16.1	0.06649859	JN.1.16.1
A01-0962	SARS_20240826	KP.2.3	0.02134540	KP.2.3
A01-0962	SARS_20240826	LP.1	0.00160305	LP.1
A01-0962	SARS_20240826	MC.1	0.13088924	MC.1
A01-0962	SARS_20240826	KP.2.3.6	0.04900276	KP.2.3.6
A01-0962	SARS_20240826	XEC	0.00129478	XEC,KS.1.1,KP.3.3
A01-0962	SARS_20240826	LB.1.1	0.05781252	LB.1.1
A01-0962	SARS_20240826	KP.3.1.1	0.23757343	KP.3.1.1
A01-0962	SARS_20240826	KP.3.3.4	0.26013978	KP.3.3.4
A01-0962	SARS_20240826	LQ.1	0.00321285	LQ.1
A01-0962	SARS_20240826	KP.3.2.2	0.00105932	KP.3.2.2
A01-0962	SARS_20240826	KU.2	0.00228571	KU.2
A01-0962	SARS_20240826	MD.1.1	0.00117383	MD.1.1
A01-0962	SARS_20240826	KP.2.4	0.02557209	KP.2.4
C01-0706	SARS_20240826	LK.1	0.01487123	LK.1
C01-0706	SARS_20240826	JN.1.18.5	0.03034026	JN.1.18.5
C01-0706	SARS_20240826	KP.2.3	0.22732916	KP.2.3
C01-0706	SARS_20240826	LT.1	0.00112994	LT.1
C01-0706	SARS_20240826	LP.1	0.01851850	LP.1
C01-0706	SARS_20240826	MC.1	0.09983796	MC.1
C01-0706	SARS_20240826	KP.2.3.6	0.00375602	KP.2.3.6
C01-0706	SARS_20240826	JN.1.18.7	0.00148987	JN.1.18.7
C01-0706	SARS_20240826	JN.1.18	0.11590771	JN.1.18
C01-0706	SARS_20240826	KP.3.1.1	0.44463928	KP.3.1.1
C01-0706	SARS_20240826	JN.1.58.1	0.00112464	JN.1.58.1
C01-0706	SARS_20240826	LW.1	0.00103699	LW.1
C01-0706	SARS_20240826	JN.1.52	0.00173267	JN.1.52
C01-0706	SARS_20240826	JN.1.25.1	0.00111669	JN.1.25.1
C01-0706	SARS_20240826	KP.1.1	0.01671181	KP.1.1
C01-0706	SARS_20240826	KP.2.4	0.00514138	KP.2.4
E01-0324	SARS_20240826	KP.3.1.1	0.49812085	KP.3.1.1
E01-0324	SARS_20240826	LB.1.1	0.03313929	LB.1.1
E01-0324	SARS_20240826	JN.1.16.3	0.04035362	JN.1.16.3
E01-0324	SARS_20240826	KP.2.3.6	0.00281550	KP.2.3.6
E01-0324	SARS_20240826	JN.1.49.2	0.00129358	JN.1.49.2
E01-0324	SARS_20240826	MC.1	0.09686388	MC.1
E01-0324	SARS_20240826	KP.2.3.2	0.00261097	KP.2.3.2
E01-0324	SARS_20240826	KP.3.1.4	0.00254453	KP.3.1.4
E01-0324	SARS_20240826	KP.3.3	0.00191218	KP.3.3,XEC
E01-0324	SARS_20240826	KP.2.15	0.00109170	KP.2.15
E01-0324	SARS_20240826	XDK.5	0.00175945	XDK.5
E01-0324	SARS_20240826	JN.1.11.1	0.16326483	JN.1.11.1
E01-0324	SARS_20240826	KP.2.2	0.00170068	KP.2.2
E01-0324	SARS_20240826	KP.5	0.06951197	KP.5
E01-0324	SARS_20240826	LQ.1	0.00156740	LQ.1
E01-0324	SARS_20240826	JN.11	0.00366082	JN.11
E01-0324	SARS_20240826	JN.1.16	0.06074497	JN.1.16
E01-0324	SARS_20240826	KP.2.3.4	0.00247416	KP.2.3.4
E01-0324	SARS_20240826	KP.3.3.4	0.00106379	KP.3.3.4
A01-0972	SARS_20240826	JN.1.11	0.09275625	JN.1.11
A01-0972	SARS_20240826	KP.3.3.4	0.01897163	KP.3.3.4
A01-0972	SARS_20240826	KP.2.3.4	0.01160839	KP.2.3.4
A01-0972	SARS_20240826	KP.2.14	0.03684205	KP.2.14
A01-0972	SARS_20240826	LQ.1	0.00315456	LQ.1
A01-0972	SARS_20240826	KP.2.3.3	0.02606210	KP.2.3.3
A01-0972	SARS_20240826	XDK.4	0.00161756	XDK.4
A01-0972	SARS_20240826	XDV.1	0.09013540	XDV.1
A01-0972	SARS_20240826	LB.1.3.1	0.03208910	LB.1.3.1
A01-0972	SARS_20240826	MM.1	0.00150943	MM.1
A01-0972	SARS_20240826	KP.2.3	0.03604380	KP.2.3
A01-0972	SARS_20240826	LB.1.7.3	0.00116614	LB.1.7.3
A01-0972	SARS_20240826	KP.3.3	0.01478980	KP.3.3,XEC
A01-0972	SARS_20240826	LR.1	0.02050226	LR.1
A01-0972	SARS_20240826	XEC	0.00220022	XEC,KS.1.1,KP.3.3
A01-0972	SARS_20240826	LW.1	0.09863950	LW.1
A01-0972	SARS_20240826	MD.1.1	0.00136224	MD.1.1
A01-0972	SARS_20240826	KP.3	0.01145438	KP.3
A01-0972	SARS_20240826	KP.2	0.02402427	KP.2
A01-0972	SARS_20240826	KP.3.2.3	0.04492549	KP.3.2.3
A01-0972	SARS_20240826	KP.3.2.1	0.00235294	KP.3.2.1
A01-0972	SARS_20240826	JN.1.24.1	0.01518777	JN.1.24.1
A01-0972	SARS_20240826	KP.2.3.6	0.04847853	KP.2.3.6
A01-0972	SARS_20240826	KP.2.18	0.00677143	KP.2.18
A01-0972	SARS_20240826	KP.3.1.1	0.22858677	KP.3.1.1
A01-0972	SARS_20240826	KP.2.9	0.00128202	KP.2.9
A01-0972	SARS_20240826	LB.1.1	0.11226616	LB.1.1
C01-0712	SARS_20240826	KP.2.3.4	0.21212100	KP.2.3.4
C01-0712	SARS_20240826	KP.3.3.4	0.00393443	KP.3.3.4
C01-0712	SARS_20240826	JN.1.52	0.35277535	JN.1.52
C01-0712	SARS_20240826	JN.1.11	0.13362875	JN.1.11
C01-0712	SARS_20240826	KP.3.2.3	0.00415251	KP.3.2.3
C01-0712	SARS_20240826	KP.2	0.19602559	KP.2
C01-0712	SARS_20240826	KP.3.3	0.02903257	KP.3.3,XEC
C01-0712	SARS_20240826	LB.1.3.1	0.00109649	LB.1.3.1
C01-0712	SARS_20240826	LP.1	0.03597120	LP.1
C01-0712	SARS_20240826	MC.1	0.00776901	MC.1
C01-0712	SARS_20240826	KP.3.1.1	0.01187189	KP.3.1.1
A01-0966	SARS_20240826	KP.3.1.2	0.00483969	KP.3.1.2
A01-0966	SARS_20240826	KP.1.2	0.00128199	KP.1.2
A01-0966	SARS_20240826	KP.2.3.4	0.02933698	KP.2.3.4
A01-0966	SARS_20240826	JN.1.52	0.00433134	JN.1.52
A01-0966	SARS_20240826	KP.2.14	0.01404565	KP.2.14
A01-0966	SARS_20240826	JN.1.40	0.00961538	JN.1.40
A01-0966	SARS_20240826	KP.5	0.00139088	KP.5
A01-0966	SARS_20240826	KP.3.3.3	0.00743141	KP.3.3.3
A01-0966	SARS_20240826	JN.1.20	0.01693093	JN.1.20
A01-0966	SARS_20240826	JN.1.58.3	0.00246305	JN.1.58.3
A01-0966	SARS_20240826	XDV.1	0.00112796	XDV.1
