sample_id	sbatch_id	variant	proportion	aliases
A01-0932	SARS_20240718	BA.2.16	0.00189300	BA.2.16
A01-0932	SARS_20240718	LQ.1.1	0.00375940	LQ.1.1
A01-0926	SARS_20240718	LJ.1	0.00174520	LJ.1
A01-0926	SARS_20240718	KP.2.2	0.00168350	KP.2.2
A01-0926	SARS_20240718	KP.2	0.10976432	KP.2
A01-0926	SARS_20240718	LF.1.1.1	0.00101283	LF.1.1.1
A01-0926	SARS_20240718	JN.1.11	0.06299587	JN.1.11
A01-0926	SARS_20240718	LB.1.1	0.41447306	LB.1.1
A01-0926	SARS_20240718	JN.1.11.1	0.08765759	JN.1.11.1
A01-0926	SARS_20240718	KP.2.10	0.00183582	KP.2.10
A01-0926	SARS_20240718	LB.1.7	0.00456100	LB.1.7
A01-0926	SARS_20240718	KP.2.3	0.03341978	KP.2.3
A01-0926	SARS_20240718	KP.3.1	0.10298381	KP.3.1
A01-0926	SARS_20240718	KP.3.2.3	0.09891300	KP.3.2.3
A01-0926	SARS_20240718	LR.1	0.00401303	LR.1
A01-0926	SARS_20240718	JN.1.18.5	0.05837123	JN.1.18.5
A01-0926	SARS_20240718	LB.1.5	0.00138889	LB.1.5
A01-0926	SARS_20240718	KP.3.3	0.00182260	KP.3.3
C01-0681	SARS_20240718	KP.3.1.1	0.14925400	KP.3.1.1
C01-0681	SARS_20240718	KP.3.2	0.14232750	KP.3.2
C01-0681	SARS_20240718	KP.2.3.2	0.02040820	KP.2.3.2
C01-0681	SARS_20240718	KP.3.3	0.01282050	KP.3.3
C01-0681	SARS_20240718	JN.1.18.5	0.05793100	JN.1.18.5
C01-0681	SARS_20240718	XDY	0.00193200	XDY
C01-0681	SARS_20240718	JN.1.48	0.01801800	JN.1.48
C01-0681	SARS_20240718	KP.5	0.06250000	KP.5
C01-0681	SARS_20240718	KP.2	0.17965350	KP.2
C01-0681	SARS_20240718	LF.3.1	0.01100800	LF.3.1
C01-0681	SARS_20240718	KP.2.3	0.21959180	KP.2.3
C01-0681	SARS_20240718	KP.3.1	0.10074600	KP.3.1
C01-0681	SARS_20240718	KP.2.2	0.02380950	KP.2.2
A01-0933	SARS_20240718	JN.1.28	0.00123094	JN.1.28
A01-0933	SARS_20240718	KP.3.1.1	0.06493510	KP.3.1.1
A01-0933	SARS_20240718	KU.2	0.00757576	KU.2
A01-0933	SARS_20240718	KP.3.3	0.13228590	KP.3.3
A01-0933	SARS_20240718	LB.1.7	0.01204820	LB.1.7
A01-0933	SARS_20240718	KP.2.3	0.04346500	KP.2.3
A01-0933	SARS_20240718	KP.3.2.3	0.05000000	KP.3.2.3
A01-0933	SARS_20240718	JN.1.43.1	0.00277008	JN.1.43.1
A01-0933	SARS_20240718	KP.2.14	0.05773890	KP.2.14
A01-0933	SARS_20240718	KP.2.3.3	0.06929958	KP.2.3.3
A01-0933	SARS_20240718	JN.1.11.1	0.46505699	JN.1.11.1
A01-0933	SARS_20240718	JN.1.62	0.00626000	JN.1.62
A01-0933	SARS_20240718	JN.1.16	0.02199830	JN.1.16
A01-0933	SARS_20240718	JN.1.1.8	0.00116959	JN.1.1.8
A01-0933	SARS_20240718	KP.2.3.2	0.05086797	KP.2.3.2
A01-0933	SARS_20240718	KP.5	0.00124103	KP.5
A01-0933	SARS_20240718	XT	0.00236900	XT,BA.2*,BA.1*
A01-0933	SARS_20240718	JN.1.16.3	0.00117571	JN.1.16.3
A01-0933	SARS_20240718	JN.1.48.1	0.00311715	JN.1.48.1
A01-0933	SARS_20240718	KP.2.7	0.00108460	KP.2.7
C01-0676	SARS_20240718	XDK.1	0.03368080	XDK.1
C01-0676	SARS_20240718	XBB.1.3	0.01666705	XBB.1.3
C01-0676	SARS_20240718	KP.3.1.5	0.00917412	KP.3.1.5
C01-0676	SARS_20240718	KP.2.10	0.00173605	KP.2.10
C01-0676	SARS_20240718	KP.2.3.1	0.03787866	KP.2.3.1
C01-0676	SARS_20240718	JZ.1	0.03966232	JZ.1
C01-0676	SARS_20240718	XDK.1.2	0.42785839	XDK.1.2
C01-0676	SARS_20240718	XBB.1.5.93	0.00520820	XBB.1.5.93,HD
C01-0676	SARS_20240718	KP.3.1	0.24001216	KP.3.1
C01-0676	SARS_20240718	KP.2.3	0.18625923	KP.2.3
A01-0935	SARS_20240718	KP.3.3	0.11056951	KP.3.3
A01-0935	SARS_20240718	KU.2	0.00243902	KU.2
A01-0935	SARS_20240718	KP.3.1.1	0.50215200	KP.3.1.1
A01-0935	SARS_20240718	JN.1.18.5	0.00474806	JN.1.18.5
A01-0935	SARS_20240718	LR.1	0.00543478	LR.1
A01-0935	SARS_20240718	KP.3.2.3	0.00233100	KP.3.2.3
A01-0935	SARS_20240718	KP.2.3	0.07239209	KP.2.3
A01-0935	SARS_20240718	LB.1.7	0.00379747	LB.1.7
A01-0935	SARS_20240718	KP.3.2	0.01995310	KP.3.2
A01-0935	SARS_20240718	JN.1.16.1	0.25315256	JN.1.16.1
A01-0935	SARS_20240718	KP.2.10	0.00214592	KP.2.10
A01-0935	SARS_20240718	JN.1.7.4	0.00114987	JN.1.7.4
A01-0935	SARS_20240718	JN.1.16.3	0.00379510	JN.1.16.3
A01-0935	SARS_20240718	LB.1.3	0.00843882	LB.1.3
A01-0929	SARS_20240718	LB.1	0.02863138	LB.1
A01-0929	SARS_20240718	KP.2.3	0.10493360	KP.2.3
A01-0929	SARS_20240718	LR.1	0.00443589	LR.1
A01-0929	SARS_20240718	JN.1.51.1	0.07248413	JN.1.51.1
A01-0929	SARS_20240718	LQ.1	0.00151214	LQ.1
A01-0929	SARS_20240718	LB.1.5	0.00169587	LB.1.5
A01-0929	SARS_20240718	KP.3.1.1	0.00217687	KP.3.1.1
A01-0929	SARS_20240718	KP.3.3	0.00214707	KP.3.3
A01-0929	SARS_20240718	LB.1.3	0.00191571	LB.1.3
A01-0929	SARS_20240718	KP.2	0.25467539	KP.2
A01-0929	SARS_20240718	KP.2.3.3	0.06257007	KP.2.3.3
A01-0929	SARS_20240718	KP.3	0.44490321	KP.3
A01-0929	SARS_20240718	JN.1.62	0.00111279	JN.1.62
A01-0929	SARS_20240718	KP.3.2	0.00276610	KP.3.2
A01-0929	SARS_20240718	KP.3.1.2	0.00117024	KP.3.1.2
C01-0679	SARS_20240718	JN.1.55	0.01459850	JN.1.55
C01-0679	SARS_20240718	JN.1.18.1	0.06753302	JN.1.18.1
C01-0679	SARS_20240718	KP.2	0.28224229	KP.2
C01-0679	SARS_20240718	JN.1.18	0.06753302	JN.1.18
C01-0679	SARS_20240718	KP.3	0.00667219	KP.3
C01-0679	SARS_20240718	LB.1.4	0.00568182	LB.1.4
C01-0679	SARS_20240718	KP.3.2	0.01225161	KP.3.2
C01-0679	SARS_20240718	JN.1.16.1	0.16455880	JN.1.16.1
C01-0679	SARS_20240718	JN.1.18.3	0.05405410	JN.1.18.3
C01-0679	SARS_20240718	KP.4.2	0.00322580	KP.4.2
C01-0679	SARS_20240718	KP.2.3	0.30405200	KP.2.3
C01-0679	SARS_20240718	JN.1.18.5	0.00409277	JN.1.18.5
C01-0679	SARS_20240718	JN.1.28	0.00152827	JN.1.28
A01-0925	SARS_20240718	KP.2.15	0.00411523	KP.2.15
A01-0925	SARS_20240718	KP.3.2	0.25022736	KP.3.2
A01-0925	SARS_20240718	KP.2.9	0.00238379	KP.2.9
A01-0925	SARS_20240718	KP.3	0.09203218	KP.3
A01-0925	SARS_20240718	XDY	0.01181643	XDY
A01-0925	SARS_20240718	KP.5	0.13794110	KP.5
A01-0925	SARS_20240718	KP.2	0.31505711	KP.2
A01-0925	SARS_20240718	LD.1	0.00317460	LD.1
A01-0925	SARS_20240718	KP.3.1.1	0.00223630	KP.3.1.1
A01-0925	SARS_20240718	KP.3.3	0.00559552	KP.3.3
A01-0925	SARS_20240718	JN.1.18.5	0.15466982	JN.1.18.5
A01-0925	SARS_20240718	KP.3.2.3	0.00563698	KP.3.2.3
A01-0925	SARS_20240718	KP.3.2.5	0.00138122	KP.3.2.5
A01-0925	SARS_20240718	KP.2.3	0.00367959	KP.2.3
A01-0936	SARS_20240718	KP.3.2.3	0.33167100	KP.3.2.3
A01-0936	SARS_20240718	KP.2.3	0.07121606	KP.2.3
A01-0936	SARS_20240718	JN.18	0.00344286	JN.18
A01-0936	SARS_20240718	KP.3.3	0.09474770	KP.3.3
A01-0936	SARS_20240718	KP.3.1.1	0.34172700	KP.3.1.1
A01-0936	SARS_20240718	XDY	0.00552100	XDY
A01-0936	SARS_20240718	KP.3	0.14328638	KP.3
A01-0936	SARS_20240718	KP.2.3.3	0.00100361	KP.2.3.3
C01-0683	SARS_20240718	JN.1.18.5	0.04571035	JN.1.18.5
C01-0683	SARS_20240718	KP.3.1.1	0.02739729	KP.3.1.1
C01-0683	SARS_20240718	LF.3.1	0.01724100	LF.3.1
C01-0683	SARS_20240718	KP.2.3	0.10120837	KP.2.3
C01-0683	SARS_20240718	KP.3.2.3	0.09677420	KP.3.2.3
C01-0683	SARS_20240718	JN.11	0.01653820	JN.11
C01-0683	SARS_20240718	KP.2.9	0.00249377	KP.2.9
C01-0683	SARS_20240718	KP.3	0.36413371	KP.3
C01-0683	SARS_20240718	XDY	0.00631880	XDY
C01-0683	SARS_20240718	JN.1.11.1	0.12837748	JN.1.11.1
C01-0683	SARS_20240718	JN.1.16	0.01179678	JN.1.16
C01-0683	SARS_20240718	JN.8	0.00469033	JN.8
C01-0683	SARS_20240718	JN.1.16.1	0.01179678	JN.1.16.1
C01-0683	SARS_20240718	LD.1	0.00513449	LD.1
C01-0683	SARS_20240718	JN.1.48	0.00151670	JN.1.48
C01-0683	SARS_20240718	KP.5	0.00702507	KP.5
C01-0683	SARS_20240718	JN.1.48.1	0.01660461	JN.1.48.1
C01-0683	SARS_20240718	KP.2	0.12837748	KP.2
C01-0683	SARS_20240718	JN.1.16.3	0.00457747	JN.1.16.3
A01-0931	SARS_20240718	KP.3.2.3	0.00398029	KP.3.2.3
A01-0931	SARS_20240718	LR.1	0.00570808	LR.1
A01-0931	SARS_20240718	KP.2.3	0.21898130	KP.2.3
A01-0931	SARS_20240718	KP.3.1.1	0.30349200	KP.3.1.1
A01-0931	SARS_20240718	KP.3.3	0.00198413	KP.3.3
A01-0931	SARS_20240718	LB.1.5	0.00197726	LB.1.5
A01-0931	SARS_20240718	KP.5	0.02399858	KP.5
A01-0931	SARS_20240718	JN.1.16.3	0.09302510	JN.1.16.3
A01-0931	SARS_20240718	KP.4.2	0.00578787	KP.4.2
A01-0931	SARS_20240718	KP.2.15	0.00155400	KP.2.15
A01-0931	SARS_20240718	KP.3.1.2	0.00307700	KP.3.1.2
A01-0931	SARS_20240718	KP.2.9	0.00220334	KP.2.9
A01-0931	SARS_20240718	LB.1.1	0.02123200	LB.1.1
A01-0931	SARS_20240718	KP.2.3.3	0.01918870	KP.2.3.3
A01-0931	SARS_20240718	KP.3	0.28238658	KP.3
NTC	SARS_20240718	KP.2.3.3	0.01336458	KP.2.3.3
NTC	SARS_20240718	KP.3	0.11841620	KP.3
NTC	SARS_20240718	KZ.1.1	0.03061220	KZ.1.1
NTC	SARS_20240718	JN.1.16.1	0.01125804	JN.1.16.1
NTC	SARS_20240718	KP.3.2	0.08267460	KP.3.2
NTC	SARS_20240718	KP.2.3.2	0.01337342	KP.2.3.2
NTC	SARS_20240718	JN.1.1.8	0.00840336	JN.1.1.8
NTC	SARS_20240718	JN.1.48	0.03968250	JN.1.48
NTC	SARS_20240718	BA.2.86.1	0.02678600	BA.2.86.1
NTC	SARS_20240718	KP.5	0.06198601	KP.5
NTC	SARS_20240718	JN.1.16.3	0.01008608	JN.1.16.3
NTC	SARS_20240718	KP.2	0.18706499	KP.2
NTC	SARS_20240718	JN.1.18.5	0.02089168	JN.1.18.5
NTC	SARS_20240718	KP.3.1.1	0.10576900	KP.3.1.1
NTC	SARS_20240718	KP.3.3	0.01960780	KP.3.3
NTC	SARS_20240718	LF.3.1	0.01467354	LF.3.1
NTC	SARS_20240718	LB.1.7	0.05555560	LB.1.7
NTC	SARS_20240718	KP.2.3	0.09826200	KP.2.3
NTC	SARS_20240718	KP.3.1	0.03708800	KP.3.1
NTC	SARS_20240718	KP.3.2.3	0.04444440	KP.3.2.3
C01-0685	SARS_20240718	KP.3.1.1	0.24179899	KP.3.1.1
C01-0685	SARS_20240718	KP.3.3	0.00118907	KP.3.3
C01-0685	SARS_20240718	KP.2.3	0.54870120	KP.2.3
C01-0685	SARS_20240718	KP.3.2.3	0.00639484	KP.3.2.3
C01-0685	SARS_20240718	JN.11	0.00116484	JN.11
C01-0685	SARS_20240718	KP.2.3.3	0.04045605	KP.2.3.3
C01-0685	SARS_20240718	KP.3	0.05091204	KP.3
C01-0685	SARS_20240718	JN.1.16	0.09540699	JN.1.16
C01-0685	SARS_20240718	JN.1.1.8	0.00168022	JN.1.1.8
C01-0685	SARS_20240718	LJ.1	0.00321542	LJ.1
C01-0685	SARS_20240718	JN.1.36.1	0.00125585	JN.1.36.1
C01-0685	SARS_20240718	JN.1.53.1	0.00153610	JN.1.53.1
A01-0927	SARS_20240718	KP.3	0.09158850	KP.3
A01-0927	SARS_20240718	KP.2.13	0.00127801	KP.2.13
A01-0927	SARS_20240718	KP.3.3	0.00168350	KP.3.3
A01-0927	SARS_20240718	KP.3.2	0.58506200	KP.3.2
A01-0927	SARS_20240718	KP.4.2	0.00162075	KP.4.2
A01-0927	SARS_20240718	KP.3.1.1	0.05585800	KP.3.1.1
A01-0927	SARS_20240718	KP.2.2	0.00241576	KP.2.2
A01-0927	SARS_20240718	KP.3.1	0.22448400	KP.3.1
A01-0927	SARS_20240718	KP.2.3	0.00352696	KP.2.3
A01-0927	SARS_20240718	LF.3.1	0.00270785	LF.3.1
A01-0927	SARS_20240718	KP.2	0.01150046	KP.2
A01-0927	SARS_20240718	LR.1	0.00329670	LR.1
A01-0927	SARS_20240718	KP.3.2.5	0.00738007	KP.3.2.5
A01-0927	SARS_20240718	KP.3.2.3	0.00123993	KP.3.2.3
C01-0682	SARS_20240718	JN.1.18.5	0.04082475	JN.1.18.5
C01-0682	SARS_20240718	KP.3.1.1	0.01359000	KP.3.1.1
C01-0682	SARS_20240718	KP.3.3	0.00337268	KP.3.3
C01-0682	SARS_20240718	KP.2.3	0.28884343	KP.2.3
C01-0682	SARS_20240718	KP.3.1	0.03085440	KP.3.1
C01-0682	SARS_20240718	KP.3.2.3	0.08571430	KP.3.2.3
C01-0682	SARS_20240718	KP.3.2.5	0.01724140	KP.3.2.5
C01-0682	SARS_20240718	LR.1	0.03703700	LR.1
C01-0682	SARS_20240718	LK.1	0.02083330	LK.1
C01-0682	SARS_20240718	KP.2.3.3	0.00330578	KP.2.3.3
C01-0682	SARS_20240718	KP.2.9	0.00561798	KP.2.9
C01-0682	SARS_20240718	KP.3	0.14684592	KP.3
C01-0682	SARS_20240718	KP.3.2	0.01445615	KP.3.2
C01-0682	SARS_20240718	KP.2.3.2	0.00330578	KP.2.3.2
C01-0682	SARS_20240718	JN.1.25.1	0.00200702	JN.1.25.1
C01-0682	SARS_20240718	KP.3.2.1	0.01445615	KP.3.2.1
C01-0682	SARS_20240718	LD.1	0.00175439	LD.1
C01-0682	SARS_20240718	KP.5	0.03562413	KP.5
C01-0682	SARS_20240718	KP.2	0.23304549	KP.2
