sample_id	sbatch_id	variant	proportion	aliases
C01-0743	SARS_20241008	JN.1.62	0.00702302	JN.1.62
C01-0743	SARS_20241008	KP.3.2.3	0.00392197	KP.3.2.3
C01-0743	SARS_20241008	KP.1.1.1	0.00581395	KP.1.1.1
C01-0743	SARS_20241008	B.1.1.27	0.00110802	B.1.1.27
C01-0743	SARS_20241008	KP.2.3	0.07471260	KP.2.3
C01-0743	SARS_20241008	XED	0.00105152	XED,LF.1.1.1,JN.1.4
C01-0743	SARS_20241008	KS.1.2	0.00135501	KS.1.2
C01-0743	SARS_20241008	MD.1.1	0.00102189	MD.1.1
C01-0743	SARS_20241008	LF.3	0.00966184	LF.3
C01-0743	SARS_20241008	JN.1.54.1	0.00358423	JN.1.54.1
A01-1056	SARS_20241008	MC.11.1	0.00242149	MC.11.1
A01-1056	SARS_20241008	KP.3.3.4	0.04173458	KP.3.3.4
A01-1056	SARS_20241008	KP.3.1.1	0.63219670	KP.3.1.1
A01-1056	SARS_20241008	LB.1.3.2	0.00114209	LB.1.3.2
A01-1056	SARS_20241008	KP.3.1.3	0.02567654	KP.3.1.3
A01-1056	SARS_20241008	JN.1.56.1	0.00116193	JN.1.56.1
A01-1056	SARS_20241008	XDY	0.00105932	XDY,KP.3.2,LB.1.2.1
A01-1056	SARS_20241008	LP.1.1	0.11526735	LP.1.1
A01-1056	SARS_20241008	MC.16	0.13805800	MC.16
A01-1056	SARS_20241008	LB.1.1	0.01465530	LB.1.1
A01-1056	SARS_20241008	MC.13.1	0.00264638	MC.13.1
A01-1056	SARS_20241008	LR.1	0.00209404	LR.1
A01-1057	SARS_20241008	MC.5	0.00121385	MC.5
A01-1057	SARS_20241008	MC.16	0.00370989	MC.16
A01-1057	SARS_20241008	KP.2	0.19511757	KP.2
A01-1057	SARS_20241008	MC.13.1	0.00190170	MC.13.1
A01-1057	SARS_20241008	KP.2.14	0.00144281	KP.2.14
A01-1057	SARS_20241008	KU.2	0.00238563	KU.2
A01-1057	SARS_20241008	KP.3.1.1	0.46060814	KP.3.1.1
A01-1057	SARS_20241008	LR.2	0.00107972	LR.2
A01-1057	SARS_20241008	XEE	0.07172890	XEE
A01-1057	SARS_20241008	JN.1.18.3	0.23761609	JN.1.18.3
A01-1057	SARS_20241008	LB.1.3.2	0.00113717	LB.1.3.2
