sample_id	sbatch_id	variant	proportion	aliases
E01-0540	SARS_20240730	JN.1.1.3	0.00173219	JN.1.1.3
E01-0540	SARS_20240730	LH.2	0.00175979	LH.2
E01-0540	SARS_20240730	KP.2.3.3	0.01038780	KP.2.3.3
E01-0540	SARS_20240730	JN.1.18.1	0.00285811	JN.1.18.1
E01-0540	SARS_20240730	MD.1.1	0.00234466	MD.1.1
E01-0540	SARS_20240730	JN.1.34	0.00193423	JN.1.34
A01-0923	SARS_20240730	KP.1.1	0.31098329	KP.1.1
A01-0923	SARS_20240730	JN.1.18	0.23975857	JN.1.18
A01-0923	SARS_20240730	JN.1.26	0.01127553	JN.1.26
A01-0923	SARS_20240730	JN.1.51	0.00348918	JN.1.51
A01-0923	SARS_20240730	KP.1	0.08826504	KP.1
A01-0923	SARS_20240730	JN.1.32	0.04032403	JN.1.32
A01-0923	SARS_20240730	KP.2.3.3	0.00159033	KP.2.3.3
A01-0923	SARS_20240730	JN.1.62	0.00284765	JN.1.62
A01-0923	SARS_20240730	KP.3	0.05044299	KP.3
A01-0923	SARS_20240730	JN.1.38	0.00100075	JN.1.38
A01-0923	SARS_20240730	JN.1.53	0.00114593	JN.1.53
A01-0923	SARS_20240730	KP.3.5	0.09557220	KP.3.5
A01-0923	SARS_20240730	JN.1.18.7	0.00243821	JN.1.18.7
A01-0923	SARS_20240730	ML.1	0.00124041	ML.1
A01-0923	SARS_20240730	KP.3.2	0.01075270	KP.3.2,XDY
A01-0923	SARS_20240730	JN.1.58.2	0.00166114	JN.1.58.2
A01-0923	SARS_20240730	JN.1.14	0.00387597	JN.1.14
A01-0923	SARS_20240730	JN.1.58	0.00163918	JN.1.58
A01-0923	SARS_20240730	JN.1.30	0.00163845	JN.1.30
A01-0923	SARS_20240730	JN.1	0.08102404	JN.1,XDV,XDD
A01-0923	SARS_20240730	KP.1.1.1	0.00130281	KP.1.1.1
A01-0923	SARS_20240730	KP.1.2	0.04202886	KP.1.2
A01-0914	SARS_20240730	JN.1.7.7	0.00135315	JN.1.7.7
A01-0914	SARS_20240730	JN.1.11.1	0.09934383	JN.1.11.1
A01-0914	SARS_20240730	KP.4	0.00186563	KP.4
A01-0914	SARS_20240730	KP.3	0.10126667	KP.3
A01-0914	SARS_20240730	JN.1.42	0.02337097	JN.1.42
A01-0914	SARS_20240730	JN.1.9.2	0.06933113	JN.1.9.2
A01-0914	SARS_20240730	JN.1.58	0.00446255	JN.1.58
A01-0914	SARS_20240730	KP.1.2	0.02058158	KP.1.2
A01-0914	SARS_20240730	JN.1.11	0.01801845	JN.1.11
A01-0914	SARS_20240730	JN.1.42.2	0.02424802	JN.1.42.2
A01-0914	SARS_20240730	KP.1.1	0.15843792	KP.1.1
A01-0914	SARS_20240730	KP.2	0.11739393	KP.2
A01-0914	SARS_20240730	KP.1	0.12723797	KP.1
A01-0914	SARS_20240730	JN.1.32.1	0.01763707	JN.1.32.1
A01-0914	SARS_20240730	KP.5	0.01968741	KP.5
A01-0914	SARS_20240730	JN.1.9	0.06261514	JN.1.9
A01-0914	SARS_20240730	JN.1.58.2	0.00449358	JN.1.58.2
A01-0914	SARS_20240730	JN.1.18.1	0.12499990	JN.1.18.1
A01-0918	SARS_20240730	BA.2.86.6	0.00112275	BA.2.86.6
A01-0918	SARS_20240730	KQ.1	0.00818488	KQ.1
A01-0918	SARS_20240730	KP.2.3.3	0.06741569	KP.2.3.3
A01-0918	SARS_20240730	KP.1.1	0.01916961	KP.1.1
A01-0918	SARS_20240730	LB.1.1	0.38042180	LB.1.1
A01-0918	SARS_20240730	LR.1	0.00200243	LR.1
A01-0918	SARS_20240730	KU.2	0.00150149	KU.2
A01-0918	SARS_20240730	KP.1.2	0.24653967	KP.1.2
A01-0918	SARS_20240730	LB.1.7	0.00679757	LB.1.7
A01-0918	SARS_20240730	JN.1.16.1	0.01913713	JN.1.16.1
A01-0918	SARS_20240730	JN.1.16.3	0.24097908	JN.1.16.3
A01-0920	SARS_20240730	KP.2.3.3	0.00330330	KP.2.3.3
A01-0920	SARS_20240730	KP.5	0.04837417	KP.5
A01-0920	SARS_20240730	KP.2.3.2	0.00330330	KP.2.3.2
A01-0920	SARS_20240730	KP.1.1.1	0.19418850	KP.1.1.1
A01-0920	SARS_20240730	KP.2.3	0.06006009	KP.2.3
A01-0920	SARS_20240730	KP.3.2	0.07535958	KP.3.2,XDY
A01-0920	SARS_20240730	JN.1.46	0.01492540	JN.1.46
A01-0920	SARS_20240730	JN.1.11.1	0.26613732	JN.1.11.1
A01-0920	SARS_20240730	KP.2	0.26974696	KP.2
A01-0920	SARS_20240730	KP.1.1.3	0.05882350	KP.1.1.3
NTC	SARS_20240730	JN.1.32.1	0.00242436	JN.1.32.1
NTC	SARS_20240730	KP.3.5	0.02777774	KP.3.5
NTC	SARS_20240730	KP.5	0.00246512	KP.5
NTC	SARS_20240730	JN.1.9	0.10050420	JN.1.9
NTC	SARS_20240730	LB.1.3.2	0.00227920	LB.1.3.2
NTC	SARS_20240730	JN.1.18.1	0.03892048	JN.1.18.1
NTC	SARS_20240730	JN.1.9.2	0.03892048	JN.1.9.2
NTC	SARS_20240730	JN.1	0.10050420	JN.1,XDV,XDD
NTC	SARS_20240730	KP.1.1.1	0.09090909	KP.1.1.1
NTC	SARS_20240730	KP.1.2	0.00236806	KP.1.2
NTC	SARS_20240730	JN.1.11	0.00268082	JN.1.11
NTC	SARS_20240730	KP.1.1	0.02739178	KP.1.1
NTC	SARS_20240730	JN.1.18	0.03892048	JN.1.18
NTC	SARS_20240730	MH.1	0.00118761	MH.1
NTC	SARS_20240730	KP.1	0.04780904	KP.1
NTC	SARS_20240730	KP.2	0.04962121	KP.2
NTC	SARS_20240730	JN.1.32	0.00242436	JN.1.32
NTC	SARS_20240730	KP.2.3.3	0.02419357	KP.2.3.3
NTC	SARS_20240730	KP.2.3.2	0.02419357	KP.2.3.2
NTC	SARS_20240730	JN.1.11.1	0.22172500	JN.1.11.1
NTC	SARS_20240730	KP.1.1.3	0.12499996	KP.1.1.3
NTC	SARS_20240730	KP.3	0.02777774	KP.3
A01-0922	SARS_20240730	KP.3.2.5	0.00100137	KP.3.2.5
A01-0922	SARS_20240730	KU.2	0.00126518	KU.2
A01-0922	SARS_20240730	LR.1	0.00128238	LR.1
A01-0922	SARS_20240730	JN.1.16	0.51164399	JN.1.16
A01-0922	SARS_20240730	KP.2.3	0.01889612	KP.2.3
A01-0922	SARS_20240730	JN.1.62	0.00107178	JN.1.62
A01-0922	SARS_20240730	JN.1.16.1	0.36938107	JN.1.16.1
A01-0922	SARS_20240730	JN.1.11.1	0.02062925	JN.1.11.1
A01-0922	SARS_20240730	LJ.1	0.00105926	LJ.1
A01-0922	SARS_20240730	KP.1.1	0.02047206	KP.1.1
A01-0922	SARS_20240730	JN.1.53	0.00192957	JN.1.53
A01-0922	SARS_20240730	KP.1	0.02078987	KP.1
A01-0922	SARS_20240730	KP.2	0.02032000	KP.2
A01-0917	SARS_20240730	JN.1.58	0.00493932	JN.1.58
A01-0917	SARS_20240730	JN.1.9.2	0.02967157	JN.1.9.2
A01-0917	SARS_20240730	JN.1	0.01351900	JN.1,XDV,XDD
A01-0917	SARS_20240730	JN.1.11	0.06088890	JN.1.11
A01-0917	SARS_20240730	KP.1.1.1	0.14313800	KP.1.1.1
A01-0917	SARS_20240730	JN.1.14	0.13597699	JN.1.14
A01-0917	SARS_20240730	JN.1.11.1	0.02267627	JN.1.11.1
A01-0917	SARS_20240730	KP.1.1.3	0.13320324	KP.1.1.3
A01-0917	SARS_20240730	KP.2.9	0.01388889	KP.2.9
A01-0917	SARS_20240730	KP.3	0.03457859	KP.3
A01-0917	SARS_20240730	JN.1.32	0.00570012	JN.1.32
A01-0917	SARS_20240730	JN.1.9	0.01351900	JN.1.9
A01-0917	SARS_20240730	KP.3.5	0.03457859	KP.3.5
A01-0917	SARS_20240730	KP.5	0.00686841	KP.5
A01-0917	SARS_20240730	JN.1.18.1	0.02967157	JN.1.18.1
A01-0917	SARS_20240730	JN.1.58.2	0.00616517	JN.1.58.2
A01-0917	SARS_20240730	KP.3.3	0.00562095	KP.3.3,XEC
A01-0917	SARS_20240730	JN.1.18	0.02967157	JN.1.18
A01-0917	SARS_20240730	JN.1.32.1	0.00570012	JN.1.32.1
A01-0917	SARS_20240730	KP.2.6	0.00153610	KP.2.6
A01-0917	SARS_20240730	KP.2	0.25941646	KP.2
A01-0913	SARS_20240730	LA.2	0.00106609	LA.2
A01-0913	SARS_20240730	JN.1.11	0.07662408	JN.1.11
A01-0913	SARS_20240730	KP.1.2	0.01284113	KP.1.2
A01-0913	SARS_20240730	JN.1.25	0.00781250	JN.1.25
A01-0913	SARS_20240730	JN.1.58	0.02739730	JN.1.58
A01-0913	SARS_20240730	JN.1	0.12365536	JN.1,XDV,XDD
A01-0913	SARS_20240730	KP.3	0.04248017	KP.3
A01-0913	SARS_20240730	JN.1.11.1	0.17976450	JN.1.11.1
A01-0913	SARS_20240730	JN.1.34	0.02777780	JN.1.34
A01-0913	SARS_20240730	KP.3.3	0.00163221	KP.3.3,XEC
A01-0913	SARS_20240730	KP.3.2	0.00431655	KP.3.2,XDY
A01-0913	SARS_20240730	KP.2.3.2	0.00376600	KP.2.3.2
A01-0913	SARS_20240730	KP.5	0.01251931	KP.5
A01-0913	SARS_20240730	KP.3.5	0.04248017	KP.3.5
A01-0913	SARS_20240730	JN.1.9	0.12365536	JN.1.9
A01-0913	SARS_20240730	JN.1.32	0.01213059	JN.1.32
A01-0913	SARS_20240730	KP.2.3.3	0.00376600	KP.2.3.3
A01-0913	SARS_20240730	JN.1.32.1	0.01213059	JN.1.32.1
A01-0913	SARS_20240730	KP.1	0.28157487	KP.1
A01-0913	SARS_20240730	JN.1.17	0.00107875	JN.1.17
A01-0924	SARS_20240730	JN.1.32.1	0.00174134	JN.1.32.1
A01-0924	SARS_20240730	LB.1.4	0.00120627	LB.1.4
A01-0924	SARS_20240730	KP.2	0.54599777	KP.2
A01-0924	SARS_20240730	JN.1.18	0.07548525	JN.1.18
A01-0924	SARS_20240730	JN.1.42.2	0.05882349	JN.1.42.2
A01-0924	SARS_20240730	JN.1.53.1	0.00274222	JN.1.53.1
A01-0924	SARS_20240730	JN.1.18.1	0.07548525	JN.1.18.1
A01-0924	SARS_20240730	KP.2.3.2	0.00139787	KP.2.3.2
A01-0924	SARS_20240730	ML.1	0.00621143	ML.1
A01-0924	SARS_20240730	JN.1.32	0.00174134	JN.1.32
A01-0924	SARS_20240730	KP.5	0.00178392	KP.5
A01-0924	SARS_20240730	KP.3.5	0.00691401	KP.3.5
A01-0924	SARS_20240730	KP.2.3.3	0.00139787	KP.2.3.3
A01-0924	SARS_20240730	KP.3	0.00691401	KP.3
A01-0924	SARS_20240730	LB.1.7	0.00119474	LB.1.7
A01-0924	SARS_20240730	KP.2.3	0.09556496	KP.2.3
A01-0924	SARS_20240730	KP.1.1.1	0.03296369	KP.1.1.1
A01-0924	SARS_20240730	JN.1.9.2	0.07548525	JN.1.9.2
C01-0668	SARS_20240730	KP.1	0.07628821	KP.1
C01-0668	SARS_20240730	KP.2	0.07780642	KP.2
C01-0668	SARS_20240730	JN.1.18.5	0.01111110	JN.1.18.5
C01-0668	SARS_20240730	KP.1.1	0.05452409	KP.1.1
C01-0668	SARS_20240730	JN.1.18	0.03297329	JN.1.18
C01-0668	SARS_20240730	KP.2.3.2	0.04054056	KP.2.3.2
C01-0668	SARS_20240730	KP.2.3.3	0.04054056	KP.2.3.3
C01-0668	SARS_20240730	JN.1.32	0.01773716	JN.1.32
C01-0668	SARS_20240730	KP.3	0.01111109	KP.3
C01-0668	SARS_20240730	KP.1.1.3	0.06666669	KP.1.1.3
C01-0668	SARS_20240730	JN.1.11.1	0.13457952	JN.1.11.1
C01-0668	SARS_20240730	JN.1.32.1	0.01773716	JN.1.32.1
C01-0668	SARS_20240730	JN.1.53	0.02777780	JN.1.53
C01-0668	SARS_20240730	JN.1.18.1	0.03297329	JN.1.18.1
C01-0668	SARS_20240730	KP.5	0.02597675	KP.5
C01-0668	SARS_20240730	KP.3.5	0.01111109	KP.3.5
C01-0668	SARS_20240730	JN.1.9	0.04298194	JN.1.9
C01-0668	SARS_20240730	KP.1.2	0.02275940	KP.1.2
C01-0668	SARS_20240730	JN.1.11	0.09639697	JN.1.11
C01-0668	SARS_20240730	KP.1.1.1	0.07142860	KP.1.1.1
C01-0668	SARS_20240730	JN.1	0.04298194	JN.1,XDV,XDD
C01-0668	SARS_20240730	JN.1.9.2	0.03297329	JN.1.9.2
C01-0668	SARS_20240730	JN.1.30	0.01075269	JN.1.30
A01-0921	SARS_20240730	KP.1	0.53012051	KP.1
A01-0921	SARS_20240730	KP.1.1.3	0.00142044	KP.1.1.3
A01-0921	SARS_20240730	KP.1.1	0.22694026	KP.1.1
A01-0921	SARS_20240730	JN.1.11	0.00474168	JN.1.11
A01-0921	SARS_20240730	JN.1.28	0.00120047	JN.1.28
A01-0921	SARS_20240730	ML.1	0.00126636	ML.1
A01-0921	SARS_20240730	KP.1.2	0.00174174	KP.1.2
A01-0921	SARS_20240730	KP.1.1.1	0.11111100	KP.1.1.1
A01-0921	SARS_20240730	KP.2.3.2	0.05797115	KP.2.3.2
A01-0921	SARS_20240730	KP.2.3.3	0.05797085	KP.2.3.3
A01-0915	SARS_20240730	JN.1.34	0.00216920	JN.1.34
A01-0915	SARS_20240730	JN.1.42.1	0.00141892	JN.1.42.1
A01-0915	SARS_20240730	JN.1.30	0.00120120	JN.1.30
A01-0915	SARS_20240730	KP.3.5	0.00213169	KP.3.5
A01-0915	SARS_20240730	JN.1.47	0.00311042	JN.1.47
A01-0915	SARS_20240730	KP.3	0.00106674	KP.3
A01-0915	SARS_20240730	KP.1	0.28578963	KP.1
A01-0915	SARS_20240730	JN.1.64	0.00171642	JN.1.64
A01-0915	SARS_20240730	JN.1.11.1	0.69184223	JN.1.11.1
C01-0667	SARS_20240730	JN.1.11.1	0.06908662	JN.1.11.1
C01-0667	SARS_20240730	KP.3	0.02666665	KP.3
C01-0667	SARS_20240730	KP.1.1.3	0.21153821	KP.1.1.3
C01-0667	SARS_20240730	JN.1	0.11210026	JN.1,XDV,XDD
C01-0667	SARS_20240730	JN.1.30	0.01298700	JN.1.30
C01-0667	SARS_20240730	KP.1.2	0.01001593	KP.1.2
C01-0667	SARS_20240730	JN.1.11	0.17973897	JN.1.11
C01-0667	SARS_20240730	JN.1.38	0.01136360	JN.1.38
C01-0667	SARS_20240730	KP.1	0.05050485	KP.1
C01-0667	SARS_20240730	JN.1.32.1	0.00953913	JN.1.32.1
C01-0667	SARS_20240730	KP.2.3.3	0.04807690	KP.2.3.3
C01-0667	SARS_20240730	JN.1.32	0.00953913	JN.1.32
C01-0667	SARS_20240730	JN.1.9	0.11210026	JN.1.9
C01-0667	SARS_20240730	JN.1.22	0.05263158	JN.1.22
C01-0667	SARS_20240730	KP.5	0.00936730	KP.5
C01-0667	SARS_20240730	KP.3.5	0.02666665	KP.3.5
C01-0667	SARS_20240730	KP.2.3.2	0.04807690	KP.2.3.2
