sample_id	sbatch_id	variant	proportion	aliases
E01-0398	SARS_20240229_B	JN.1.7	0.00400641	JN.1.7
E01-0398	SARS_20240229_B	JN.1.11	0.00204918	JN.1.11
E01-0398	SARS_20240229_B	JN.1.10	0.18693746	JN.1.10
E01-0398	SARS_20240229_B	XBW	0.00103966	XBW,XBB.1.5,BQ.1.14
E01-0398	SARS_20240229_B	JN.1	0.18693746	JN.1
E01-0399	SARS_20240229_B	B.1.1.323	0.00114482	B.1.1.323
E01-0399	SARS_20240229_B	JN.1.8.1	0.00232019	JN.1.8.1
E01-0399	SARS_20240229_B	BA.2.86	0.11496031	BA.2.86
E01-0399	SARS_20240229_B	JN.1.5	0.00218818	JN.1.5
E01-0399	SARS_20240229_B	JN.1.1	0.06341500	JN.1.1
E01-0399	SARS_20240229_B	BA.2.29	0.00224719	BA.2.29
E01-0399	SARS_20240229_B	BA.2.86.2	0.00478469	BA.2.86.2
E01-0399	SARS_20240229_B	JN.10	0.01635000	JN.10
E01-0399	SARS_20240229_B	JN.1.1.5	0.16127086	JN.1.1.5
E01-0399	SARS_20240229_B	XBB.1.4	0.03030300	XBB.1.4
E01-0399	SARS_20240229_B	JN.1.1.1	0.03872914	JN.1.1.1
E01-0399	SARS_20240229_B	JN.1.7	0.00187617	JN.1.7
E01-0399	SARS_20240229_B	JN.1.4.2	0.02183040	JN.1.4.2
E01-0399	SARS_20240229_B	XBB.1.5.57	0.01075820	XBB.1.5.57,XBL
E01-0399	SARS_20240229_B	JN.1.2	0.09265479	JN.1.2
E01-0399	SARS_20240229_B	JN.1.8	0.00910841	JN.1.8
E01-0399	SARS_20240229_B	JN.1.16	0.09265479	JN.1.16
E01-0399	SARS_20240229_B	XBB.1.45.1	0.00201207	XBB.1.45.1
E01-0399	SARS_20240229_B	XBB	0.01640110	XBB,BM.1.1.1,BJ.1
E01-0399	SARS_20240229_B	JN.1	0.09265479	JN.1
E01-0399	SARS_20240229_B	JN.1.9.1	0.08648650	JN.1.9.1
E01-0399	SARS_20240229_B	JN.1.10	0.09265479	JN.1.10
E01-0399	SARS_20240229_B	XBB.1.17	0.00323625	XBB.1.17
E01-0399	SARS_20240229_B	XBB.1.23	0.00158730	XBB.1.23
E01-0399	SARS_20240229_B	BA.2.1	0.03437343	BA.2.1
E01-0406	SARS_20240229_B	JN.7	0.00111111	JN.7
E01-0406	SARS_20240229_B	JN.2.4	0.00102987	JN.2.4
E01-0406	SARS_20240229_B	JN.1.8.1	0.00177305	JN.1.8.1
E01-0406	SARS_20240229_B	BA.2.86	0.00286200	BA.2.86
E01-0406	SARS_20240229_B	JN.1.5	0.00262009	JN.1.5
E01-0406	SARS_20240229_B	JN.1.1	0.03657549	JN.1.1
E01-0406	SARS_20240229_B	JN.3	0.00327869	JN.3
E01-0406	SARS_20240229_B	JN.1.19	0.00132363	JN.1.19
E01-0406	SARS_20240229_B	XDK	0.00304569	XDK
E01-0406	SARS_20240229_B	JN.10	0.04251069	JN.10
E01-0406	SARS_20240229_B	JN.1.18	0.39806382	JN.1.18
E01-0406	SARS_20240229_B	JN.1.4.3	0.03778690	JN.1.4.3
E01-0406	SARS_20240229_B	JN.1	0.05221383	JN.1
E01-0406	SARS_20240229_B	JN.1.1.1	0.00986982	JN.1.1.1
E01-0406	SARS_20240229_B	JN.1.1.2	0.00157729	JN.1.1.2
E01-0406	SARS_20240229_B	JN.1.7	0.01098900	JN.1.7
E01-0406	SARS_20240229_B	KQ.1	0.10177610	KQ.1
E01-0406	SARS_20240229_B	JN.1.11	0.00499168	JN.1.11
E01-0406	SARS_20240229_B	B.1.1.175	0.00140600	B.1.1.175
E01-0406	SARS_20240229_B	JN.1.22	0.00364520	JN.1.22
E01-0406	SARS_20240229_B	JN.1.14	0.00254453	JN.1.14
E01-0406	SARS_20240229_B	JN.9	0.03081964	JN.9
E01-0406	SARS_20240229_B	JN.1.3	0.05221383	JN.1.3
E01-0406	SARS_20240229_B	JN.1.23	0.04395600	JN.1.23
E01-0406	SARS_20240229_B	JN.1.8	0.14974195	JN.1.8
A01-0811	SARS_20240229_B	JN.1.19	0.00156250	JN.1.19
A01-0811	SARS_20240229_B	XDK	0.00234900	XDK
A01-0811	SARS_20240229_B	BA.5.1.17	0.00346550	BA.5.1.17
A01-0811	SARS_20240229_B	JN.1.18	0.25476048	JN.1.18
A01-0811	SARS_20240229_B	BA.2.86	0.00713996	BA.2.86
A01-0811	SARS_20240229_B	JN.1.8.1	0.00178571	JN.1.8.1
A01-0811	SARS_20240229_B	XAD	0.00206057	XAD,BA.2*,BA.1*
A01-0811	SARS_20240229_B	JN.1.14	0.00162866	JN.1.14
A01-0811	SARS_20240229_B	JN.1.23	0.00130039	JN.1.23
A01-0811	SARS_20240229_B	JN.1.6.1	0.25476048	JN.1.6.1
A01-0811	SARS_20240229_B	JN.1.8	0.01408729	JN.1.8
A01-0811	SARS_20240229_B	JN.1.7	0.00524659	JN.1.7
A01-0811	SARS_20240229_B	KQ.1	0.44332500	KQ.1
E01-0403	SARS_20240229_B	JN.1.1.4	0.00168634	JN.1.1.4
E01-0403	SARS_20240229_B	JN.1.9	0.07158384	JN.1.9
E01-0403	SARS_20240229_B	JN.1.4.3	0.01753781	JN.1.4.3
E01-0403	SARS_20240229_B	XZ	0.01088613	XZ,BA.2*,BA.1*
E01-0403	SARS_20240229_B	JN.1.20	0.07158384	JN.1.20
E01-0403	SARS_20240229_B	JN.1.21	0.00168350	JN.1.21
E01-0403	SARS_20240229_B	JN.1.4	0.40862460	JN.1.4
E01-0403	SARS_20240229_B	JN.1.8.1	0.00195312	JN.1.8.1
E01-0403	SARS_20240229_B	XAD	0.00125707	XAD,BA.2*,BA.1*
E01-0403	SARS_20240229_B	JN.1.5	0.00141743	JN.1.5
E01-0403	SARS_20240229_B	JN.1.22	0.00152439	JN.1.22
E01-0403	SARS_20240229_B	JN.1.3	0.07158384	JN.1.3
E01-0403	SARS_20240229_B	JN.1.4.2	0.00626959	JN.1.4.2
E01-0403	SARS_20240229_B	JN.1.8	0.07403468	JN.1.8
E01-0403	SARS_20240229_B	JN.1.2	0.07158384	JN.1.2
E01-0403	SARS_20240229_B	JN.1	0.07158384	JN.1
E01-0403	SARS_20240229_B	XBW	0.00178253	XBW,XBB.1.5,BQ.1.14
E01-0403	SARS_20240229_B	JN.1.1.1	0.00558639	JN.1.1.1
E01-0403	SARS_20240229_B	JN.1.9.1	0.02083330	JN.1.9.1
E01-0403	SARS_20240229_B	JN.1.7	0.00580271	JN.1.7
E01-0403	SARS_20240229_B	JN.1.11	0.00613723	JN.1.11
E01-0403	SARS_20240229_B	JN.1.10	0.07158384	JN.1.10
A01-0812	SARS_20240229_B	JN.1.5	0.00168634	JN.1.5
A01-0812	SARS_20240229_B	JN.1.6	0.07452565	JN.1.6
A01-0812	SARS_20240229_B	JN.1.8.1	0.01408450	JN.1.8.1
A01-0812	SARS_20240229_B	BA.2.86	0.00317909	BA.2.86
A01-0812	SARS_20240229_B	JN.1.21	0.00178571	JN.1.21
A01-0812	SARS_20240229_B	JN.1.18	0.07452565	JN.1.18
A01-0812	SARS_20240229_B	JN.1.7.1	0.06842718	JN.1.7.1
A01-0812	SARS_20240229_B	DE.1	0.00138381	DE.1
A01-0812	SARS_20240229_B	JN.5	0.08064520	JN.5
A01-0812	SARS_20240229_B	KQ.1	0.01073757	KQ.1
A01-0812	SARS_20240229_B	JN.1.7	0.06842718	JN.1.7
A01-0812	SARS_20240229_B	JN.1.8	0.00830360	JN.1.8
A01-0812	SARS_20240229_B	JN.1.2	0.07452565	JN.1.2
A01-0812	SARS_20240229_B	JN.1.4.2	0.06529586	JN.1.4.2
A01-0812	SARS_20240229_B	JN.1.6.1	0.07452565	JN.1.6.1
A01-0812	SARS_20240229_B	JN.1.3	0.07452565	JN.1.3
A01-0812	SARS_20240229_B	JN.1.22	0.00694444	JN.1.22
A01-0812	SARS_20240229_B	JN.1.1.3	0.04761900	JN.1.1.3
A01-0812	SARS_20240229_B	JQ.1	0.00111982	JQ.1
A01-0812	SARS_20240229_B	JN.8	0.00160840	JN.8
A01-0812	SARS_20240229_B	JN.1.4.3	0.01073757	JN.1.4.3
A01-0812	SARS_20240229_B	JN.1.9	0.07452565	JN.1.9
A01-0812	SARS_20240229_B	BA.2.86.4	0.00171527	BA.2.86.4
A01-0812	SARS_20240229_B	BA.5.1.17	0.00244349	BA.5.1.17
A01-0812	SARS_20240229_B	BA.2.86.3	0.00111982	BA.2.86.3
A01-0812	SARS_20240229_B	JN.1.10	0.07452565	JN.1.10
A01-0812	SARS_20240229_B	XBW	0.00178571	XBW,XBB.1.5,BQ.1.14
A01-0812	SARS_20240229_B	JN.1	0.07452565	JN.1
A01-0812	SARS_20240229_B	JN.9	0.00160840	JN.9
A01-0812	SARS_20240229_B	JN.1.14	0.00144300	JN.1.14
A01-0810	SARS_20240229_B	JN.1.4	0.45299400	JN.1.4
A01-0810	SARS_20240229_B	JN.2.4	0.00166667	JN.2.4
A01-0810	SARS_20240229_B	JN.1.8.1	0.15917957	JN.1.8.1
A01-0810	SARS_20240229_B	JN.1.5	0.07665260	JN.1.5
A01-0810	SARS_20240229_B	JN.1.7.2	0.00120192	JN.1.7.2
A01-0810	SARS_20240229_B	XDK	0.00358852	XDK
A01-0810	SARS_20240229_B	JN.1	0.01276140	JN.1
A01-0810	SARS_20240229_B	JN.1.10	0.01276140	JN.1.10
A01-0810	SARS_20240229_B	XDP	0.12184500	XDP
A01-0810	SARS_20240229_B	JN.1.4.2	0.14049600	JN.1.4.2
A01-0810	SARS_20240229_B	JN.1.2	0.01276140	JN.1.2
A01-0808	SARS_20240229_B	JC.2	0.00227101	JC.2
A01-0808	SARS_20240229_B	XBB.1.10	0.00179211	XBB.1.10
A01-0808	SARS_20240229_B	XBB.1.5.87	0.00289855	XBB.1.5.87
A01-0808	SARS_20240229_B	JN.1.18	0.13752166	JN.1.18
A01-0808	SARS_20240229_B	JN.1.21	0.00192493	JN.1.21
A01-0808	SARS_20240229_B	EG.6	0.00344043	EG.6
A01-0808	SARS_20240229_B	JN.1.4	0.03028093	JN.1.4
A01-0808	SARS_20240229_B	JN.1.20	0.12500000	JN.1.20
A01-0808	SARS_20240229_B	FL.35	0.00376304	FL.35
A01-0808	SARS_20240229_B	JN.1.8.1	0.37687100	JN.1.8.1
A01-0808	SARS_20240229_B	FY.4.1.1	0.00189873	FY.4.1.1
A01-0808	SARS_20240229_B	JN.1.4.2	0.05058370	JN.1.4.2
A01-0808	SARS_20240229_B	JN.1.6.1	0.13752166	JN.1.6.1
A01-0808	SARS_20240229_B	JN.1.8	0.03209300	JN.1.8
A01-0808	SARS_20240229_B	XCG	0.00201613	XCG,BA.5.2*,XBB.1
A01-0808	SARS_20240229_B	FP.2	0.00154143	FP.2
A01-0808	SARS_20240229_B	FL.35.1	0.00376304	FL.35.1
A01-0808	SARS_20240229_B	KQ.1	0.06374637	KQ.1
A01-0808	SARS_20240229_B	JN.1.11	0.00158861	JN.1.11
A01-0809	SARS_20240229_B	XBB.1.23	0.00295955	XBB.1.23
A01-0809	SARS_20240229_B	XBH	0.00252525	XBH,BA.2.75.2,BA.2.3.17
A01-0809	SARS_20240229_B	JN.1.4.2	0.01444040	JN.1.4.2
A01-0809	SARS_20240229_B	JN.1.4	0.62288360	JN.1.4
A01-0809	SARS_20240229_B	XBW	0.00118661	XBW,XBB.1.5,BQ.1.14
A01-0809	SARS_20240229_B	XZ	0.00115183	XZ,BA.2*,BA.1*
A01-0809	SARS_20240229_B	EQ.1	0.00336813	EQ.1
A01-0809	SARS_20240229_B	CA.6	0.00143041	CA.6
A01-0809	SARS_20240229_B	JN.1.5	0.13657400	JN.1.5
A01-0809	SARS_20240229_B	JN.1.8.1	0.16388900	JN.1.8.1
A01-0809	SARS_20240229_B	JN.1.7	0.04625600	JN.1.7
A01-0809	SARS_20240229_B	XAD	0.00113186	XAD,BA.2*,BA.1*
E01-0405	SARS_20240229_B	JN.1.16	0.05106453	JN.1.16
E01-0405	SARS_20240229_B	JN.1	0.05106453	JN.1
E01-0405	SARS_20240229_B	BA.2.86	0.00744068	BA.2.86
E01-0405	SARS_20240229_B	JN.1.8.1	0.00980392	JN.1.8.1
E01-0405	SARS_20240229_B	JN.1.11	0.00233100	JN.1.11
E01-0405	SARS_20240229_B	JN.1.10	0.05106453	JN.1.10
E01-0405	SARS_20240229_B	JN.5	0.00314755	JN.5
E01-0405	SARS_20240229_B	JN.1.22	0.00109051	JN.1.22
E01-0405	SARS_20240229_B	JN.1.4.2	0.69013700	JN.1.4.2
E01-0405	SARS_20240229_B	JN.1.8	0.07197178	JN.1.8
E01-0405	SARS_20240229_B	JN.1.2	0.05106453	JN.1.2
C01-0607	SARS_20240229_B	JN.1.7.1	0.33772915	JN.1.7.1
C01-0607	SARS_20240229_B	JN.1.4.2	0.30067300	JN.1.4.2
C01-0607	SARS_20240229_B	JN.12	0.00775194	JN.12
C01-0607	SARS_20240229_B	XT	0.00653595	XT,BA.1*,BA.2*
C01-0607	SARS_20240229_B	JN.1.14	0.00364964	JN.1.14
C01-0607	SARS_20240229_B	JN.1.5	0.00146199	JN.1.5
C01-0607	SARS_20240229_B	XAD	0.00132655	XAD,BA.2*,BA.1*
C01-0607	SARS_20240229_B	JN.1.7	0.33772915	JN.1.7
C01-0607	SARS_20240229_B	FY.8.1	0.00193050	FY.8.1
E01-0401	SARS_20240229_B	BA.2.85	0.00729927	BA.2.85
E01-0401	SARS_20240229_B	JN.10	0.22042800	JN.10
E01-0401	SARS_20240229_B	JN.1.4.3	0.02020200	JN.1.4.3
E01-0401	SARS_20240229_B	BA.2.86	0.01132400	BA.2.86
E01-0401	SARS_20240229_B	BA.2.54	0.00688140	BA.2.54
E01-0401	SARS_20240229_B	JN.1.1.3	0.61509400	JN.1.1.3
E01-0401	SARS_20240229_B	BA.2.31.1	0.00129199	BA.2.31.1
E01-0401	SARS_20240229_B	XDP	0.00153752	XDP
E01-0401	SARS_20240229_B	JN.1.4.1	0.00943396	JN.1.4.1
E01-0401	SARS_20240229_B	JN.1.4.2	0.07738852	JN.1.4.2
E01-0401	SARS_20240229_B	BA.2.23.1	0.00146024	BA.2.23.1
E01-0401	SARS_20240229_B	XBW	0.00155400	XBW,XBB.1.5,BQ.1.14
E01-0401	SARS_20240229_B	BA.2.31	0.00129199	BA.2.31
E01-0401	SARS_20240229_B	KQ.1	0.02020200	KQ.1
E01-0402	SARS_20240229_B	BA.2.86	0.02690533	BA.2.86
E01-0402	SARS_20240229_B	JN.1.8.1	0.00242718	JN.1.8.1
E01-0402	SARS_20240229_B	JN.1.5	0.00265957	JN.1.5
E01-0402	SARS_20240229_B	B.4.2	0.00128700	B.4.2
E01-0402	SARS_20240229_B	JN.1	0.09264313	JN.1
E01-0402	SARS_20240229_B	XBW	0.00109769	XBW,XBB.1.5,BQ.1.14
E01-0402	SARS_20240229_B	JN.1.10	0.09264313	JN.1.10
E01-0402	SARS_20240229_B	JN.1.9.1	0.00434862	JN.1.9.1
E01-0402	SARS_20240229_B	JN.1.7	0.00303030	JN.1.7
E01-0402	SARS_20240229_B	JN.1.22	0.00156128	JN.1.22
E01-0402	SARS_20240229_B	JN.1.3	0.09264313	JN.1.3
E01-0402	SARS_20240229_B	JN.1.8	0.01300492	JN.1.8
E01-0402	SARS_20240229_B	JN.1.2	0.09264313	JN.1.2
E01-0402	SARS_20240229_B	JN.1.4.2	0.56467400	JN.1.4.2
E01-0402	SARS_20240229_B	JN.1.23	0.00102459	JN.1.23
E01-0395	SARS_20240229_B	JN.1.1.1	0.00289017	JN.1.1.1
E01-0395	SARS_20240229_B	XBB.1.5.20	0.00208551	XBB.1.5.20
E01-0395	SARS_20240229_B	BA.2.3.15	0.00103306	BA.2.3.15
E01-0395	SARS_20240229_B	XBB.1.5.101	0.00125313	XBB.1.5.101
E01-0395	SARS_20240229_B	FY.1.3	0.00128866	FY.1.3
E01-0395	SARS_20240229_B	XBB.1.5.47	0.00480769	XBB.1.5.47,FZ
E01-0395	SARS_20240229_B	XDN	0.01670800	XDN
E01-0395	SARS_20240229_B	JN.1.7	0.00626256	JN.1.7
E01-0395	SARS_20240229_B	FD.5.1	0.00205761	FD.5.1
E01-0395	SARS_20240229_B	JN.1.3	0.06431423	JN.1.3
E01-0395	SARS_20240229_B	JN.1.4.1	0.00549451	JN.1.4.1
E01-0395	SARS_20240229_B	JN.1.22	0.00253165	JN.1.22
E01-0395	SARS_20240229_B	JN.1.2	0.06431423	JN.1.2
E01-0395	SARS_20240229_B	JN.1.4.2	0.37359100	JN.1.4.2
E01-0395	SARS_20240229_B	XBB.1.5.51	0.00134771	XBB.1.5.51
E01-0395	SARS_20240229_B	JN.1.23	0.00156006	JN.1.23
E01-0395	SARS_20240229_B	XBB.1.5.57	0.00579901	XBB.1.5.57,XBL
E01-0395	SARS_20240229_B	XBB.1.5.102	0.00835260	XBB.1.5.102,JD
E01-0395	SARS_20240229_B	GN.1.2	0.00253927	GN.1.2
E01-0395	SARS_20240229_B	XCG	0.00787402	XCG,BA.5.2*,XBB.1
E01-0395	SARS_20240229_B	JN.1.21	0.00271739	JN.1.21
E01-0395	SARS_20240229_B	JN.1.4	0.16704549	JN.1.4
E01-0395	SARS_20240229_B	BA.2.37	0.01881386	BA.2.37
E01-0395	SARS_20240229_B	JD.2	0.00568182	JD.2
E01-0395	SARS_20240229_B	XBB.1.5.9	0.00900901	XBB.1.5.9
E01-0395	SARS_20240229_B	BA.2.86	0.00799000	BA.2.86
E01-0395	SARS_20240229_B	DH.1	0.00134771	DH.1
E01-0395	SARS_20240229_B	XBB.1.5.60	0.00904977	XBB.1.5.60
E01-0395	SARS_20240229_B	BA.5.1.24	0.00113572	BA.5.1.24
E01-0395	SARS_20240229_B	BA.5.1.23	0.00157071	BA.5.1.23
E01-0395	SARS_20240229_B	DY.3	0.00104439	DY.3
E01-0395	SARS_20240229_B	FP.2	0.00121212	FP.2
E01-0395	SARS_20240229_B	JN.1	0.06431423	JN.1
E01-0395	SARS_20240229_B	DJ.1.2	0.00111421	DJ.1.2
E01-0395	SARS_20240229_B	JN.1.10	0.06431423	JN.1.10
E01-0395	SARS_20240229_B	JN.1.9.1	0.00464037	JN.1.9.1
E01-0395	SARS_20240229_B	BA.2.23.1	0.00218126	BA.2.23.1
E01-0395	SARS_20240229_B	XBB.1.5.75	0.01754390	XBB.1.5.75
E01-0395	SARS_20240229_B	XBB.1.37	0.00174825	XBB.1.37
E01-0395	SARS_20240229_B	JN.1.19	0.00100503	JN.1.19
E01-0395	SARS_20240229_B	XBB.1.5.11	0.00775194	XBB.1.5.11
E01-0395	SARS_20240229_B	XBB.1.5.66	0.01000000	XBB.1.5.66
E01-0395	SARS_20240229_B	XBB.1.5.4	0.01351350	XBB.1.5.4
E01-0395	SARS_20240229_B	BA.5.1.17	0.00223464	BA.5.1.17
E01-0395	SARS_20240229_B	XBB.1.5.93	0.00198413	XBB.1.5.93,HD
A01-0813	SARS_20240229_B	JG.4	0.00259067	JG.4,XCT
A01-0813	SARS_20240229_B	XAD	0.00141176	XAD,BA.2*,BA.1*
A01-0813	SARS_20240229_B	JN.1.8.1	0.00140647	JN.1.8.1
A01-0813	SARS_20240229_B	BA.2.9.7	0.00106667	BA.2.9.7
A01-0813	SARS_20240229_B	JN.1.18	0.43981830	JN.1.18
A01-0813	SARS_20240229_B	XQ	0.00127200	XQ,BA.1.1*,BA.2*
A01-0813	SARS_20240229_B	XBB.1.5.93	0.00133333	XBB.1.5.93,HD
A01-0813	SARS_20240229_B	EG.5.1.3	0.09591733	EG.5.1.3,XCV,XCY
A01-0813	SARS_20240229_B	BA.2.85	0.00271003	BA.2.85
A01-0813	SARS_20240229_B	JN.1.1	0.00186220	JN.1.1
A01-0813	SARS_20240229_B	JG.3.4	0.25731000	JG.3.4
A01-0813	SARS_20240229_B	EG.5.1.13	0.00125471	EG.5.1.13
A01-0813	SARS_20240229_B	EG.5.1.14	0.02042554	EG.5.1.14
A01-0813	SARS_20240229_B	BA.5.3.2	0.00111607	BA.5.3.2
A01-0813	SARS_20240229_B	XBW	0.00231224	XBW,XBB.1.5,BQ.1.14
A01-0813	SARS_20240229_B	XBB.1.5.101	0.00100351	XBB.1.5.101
A01-0813	SARS_20240229_B	JN.1.8	0.08422043	JN.1.8
A01-0813	SARS_20240229_B	JN.1.4.2	0.00720288	JN.1.4.2
A01-0813	SARS_20240229_B	GN.1.2	0.00179211	GN.1.2
A01-0813	SARS_20240229_B	BA.2.1	0.06862728	BA.2.1
