sample_id	sbatch_id	variant	proportion	aliases
C01-0579	SARS_20240227	HV.1.10	0.00598802	HV.1.10
C01-0579	SARS_20240227	EG.5.1	0.01687686	EG.5.1
C01-0579	SARS_20240227	EG.5.1.4	0.01061400	EG.5.1.4
C01-0579	SARS_20240227	XDD	0.03248312	XDD
C01-0579	SARS_20240227	XBB.1.44	0.00550503	XBB.1.44
C01-0579	SARS_20240227	HV.1.2	0.00257598	HV.1.2
A01-0725	SARS_20240227	XAD	0.00109890	XAD,BA.2*,BA.1*
A01-0725	SARS_20240227	XBB.1.16.13	0.00150602	XBB.1.16.13,HF
A01-0725	SARS_20240227	JR.1.1	0.00360144	JR.1.1
A01-0725	SARS_20240227	XBB.1.16.6	0.13879014	XBB.1.16.6,JF
A01-0725	SARS_20240227	XBB.1.16.9	0.00638978	XBB.1.16.9
A01-0725	SARS_20240227	XBB.1.16.18	0.00265675	XBB.1.16.18
A01-0725	SARS_20240227	HV.1.2	0.00769230	HV.1.2
A01-0725	SARS_20240227	EG.5.1.4	0.10128355	EG.5.1.4
A01-0725	SARS_20240227	XBB.1.5.45	0.00108992	XBB.1.5.45
A01-0725	SARS_20240227	EG.5	0.02581465	EG.5
A01-0725	SARS_20240227	XBB.1.5.20	0.00102987	XBB.1.5.20
A01-0725	SARS_20240227	XBB.1.27	0.00114811	XBB.1.27
A01-0725	SARS_20240227	XBB.1.5.93	0.00385837	XBB.1.5.93,HD
A01-0725	SARS_20240227	XDD.1	0.00446106	XDD.1
A01-0725	SARS_20240227	XBB.1.16.4	0.00439560	XBB.1.16.4
A01-0725	SARS_20240227	FL.1.5.2	0.02094935	FL.1.5.2
A01-0725	SARS_20240227	HV.1.1	0.00769230	HV.1.1
A01-0725	SARS_20240227	EG.5.2.3	0.45923146	EG.5.2.3
A01-0725	SARS_20240227	EG.6	0.00129870	EG.6
A01-0725	SARS_20240227	FL.3.1	0.00115274	FL.3.1
A01-0725	SARS_20240227	EG.10.1	0.00113766	EG.10.1
A01-0725	SARS_20240227	CP.6	0.00216480	CP.6
A01-0725	SARS_20240227	EG.10	0.00186234	EG.10
A01-0725	SARS_20240227	JF.1.1.2	0.00183486	JF.1.1.2
A01-0725	SARS_20240227	FY.4.1.1	0.00174476	FY.4.1.1
A01-0725	SARS_20240227	GK.1.1.1	0.01098900	GK.1.1.1,XCR
A01-0725	SARS_20240227	EG.5.1.7	0.00151630	EG.5.1.7
A01-0725	SARS_20240227	XBB.1.5.66	0.15227939	XBB.1.5.66
A01-0725	SARS_20240227	JB.2.1	0.00140252	JB.2.1
C01-0536	SARS_20240227	BA.2.29	0.00182615	BA.2.29
C01-0536	SARS_20240227	XBB.1.16.6	0.05452086	XBB.1.16.6,JF
C01-0536	SARS_20240227	FL.33.1	0.00182482	FL.33.1
C01-0536	SARS_20240227	JN.1.23	0.00145773	JN.1.23
C01-0536	SARS_20240227	BA.2.23.1	0.00237530	BA.2.23.1
C01-0536	SARS_20240227	FL.33	0.00182482	FL.33
C01-0536	SARS_20240227	XDD	0.00940207	XDD
C01-0536	SARS_20240227	XAD	0.00107204	XAD,BA.2*,BA.1*
C01-0536	SARS_20240227	BA.2.70	0.00123431	BA.2.70
C01-0536	SARS_20240227	BA.2.85	0.00296263	BA.2.85
C01-0536	SARS_20240227	XBB.1.9.1	0.00179607	XBB.1.9.1,XCC,FL
C01-0536	SARS_20240227	HV.1.3	0.02890756	HV.1.3
C01-0536	SARS_20240227	XDJ	0.08171000	XDJ
C01-0536	SARS_20240227	FY.5.3	0.00123609	FY.5.3
C01-0536	SARS_20240227	FL.2.7.1	0.02777780	FL.2.7.1
C01-0536	SARS_20240227	FL.15	0.00104576	FL.15
C01-0536	SARS_20240227	FL.18	0.01610310	FL.18
C01-0536	SARS_20240227	FL.15.3	0.00109649	FL.15.3
C01-0536	SARS_20240227	BA.2.35	0.00840336	BA.2.35
C01-0536	SARS_20240227	JF.1	0.25956028	JF.1
C01-0536	SARS_20240227	XDB	0.00371058	XDB
C01-0536	SARS_20240227	BA.2.54	0.00560748	BA.2.54
C01-0536	SARS_20240227	BA.2.41	0.00249377	BA.2.41
C01-0536	SARS_20240227	HF.1	0.00133584	HF.1
C01-0536	SARS_20240227	FL.2	0.00179607	FL.2
C01-0536	SARS_20240227	FL.2.6	0.00312670	FL.2.6
C01-0536	SARS_20240227	EG.5.1.14	0.06577850	EG.5.1.14
C01-0536	SARS_20240227	JN.1.4	0.00137899	JN.1.4
C01-0536	SARS_20240227	BA.2.18	0.00277778	BA.2.18
C01-0536	SARS_20240227	EG.5.1.13	0.00119000	EG.5.1.13
C01-0536	SARS_20240227	JN.9	0.10204112	JN.9
C01-0536	SARS_20240227	XT	0.00259298	XT,BA.1*,BA.2*
C01-0536	SARS_20240227	EG.5.1.6	0.02890756	EG.5.1.6
C01-0536	SARS_20240227	BA.2.9.4	0.00348432	BA.2.9.4
C01-0536	SARS_20240227	XBW	0.00332644	XBW,XBB.1.5,BQ.1.14
C01-0536	SARS_20240227	JF.4	0.00104581	JF.4
C01-0536	SARS_20240227	HV.1.11	0.02890756	HV.1.11
C01-0536	SARS_20240227	JN.1.19	0.00102987	JN.1.19
C01-0536	SARS_20240227	HV.1	0.02890756	HV.1
C01-0536	SARS_20240227	BA.2	0.03725727	BA.2
C01-0536	SARS_20240227	FL.25	0.07923193	FL.25
C01-0536	SARS_20240227	JF.1.1	0.00176991	JF.1.1
C01-0536	SARS_20240227	BA.2.8	0.00148038	BA.2.8
C01-0536	SARS_20240227	JN.10	0.06295987	JN.10
C01-0536	SARS_20240227	FL.2.1	0.00179607	FL.2.1
C01-0538	SARS_20240227	EG.5.1.6	0.11989019	EG.5.1.6
C01-0538	SARS_20240227	XBB.1.42.1	0.08832323	XBB.1.42.1
C01-0538	SARS_20240227	XDB	0.12914984	XDB
C01-0538	SARS_20240227	JF.1	0.00726603	JF.1
C01-0538	SARS_20240227	EG.6	0.00187735	EG.6
C01-0538	SARS_20240227	EG.8	0.00144092	EG.8
C01-0538	SARS_20240227	EG.5.1.14	0.03061220	EG.5.1.14
C01-0538	SARS_20240227	JN.1.4	0.00136125	JN.1.4
C01-0538	SARS_20240227	EG.10.1	0.00103907	EG.10.1
C01-0538	SARS_20240227	JF.1.1	0.00140496	JF.1.1
C01-0538	SARS_20240227	XBB.1.9.2	0.06108008	XBB.1.9.2,EG
C01-0538	SARS_20240227	EG.10	0.00994993	EG.10
C01-0538	SARS_20240227	HV.1	0.11989026	HV.1
C01-0538	SARS_20240227	HV.1.11	0.11989019	HV.1.11
C01-0538	SARS_20240227	XBB.1.42	0.08832323	XBB.1.42
C01-0538	SARS_20240227	EG.5.1.2	0.00102775	EG.5.1.2
C01-0538	SARS_20240227	FL.17.2	0.00204708	FL.17.2
C01-0538	SARS_20240227	HV.1.10	0.00201005	HV.1.10
C01-0538	SARS_20240227	EG.2	0.06108008	EG.2
C01-0538	SARS_20240227	XDD	0.00626401	XDD
C01-0538	SARS_20240227	FY.1	0.00153433	FY.1,XCE
C01-0538	SARS_20240227	FL.18	0.00590319	FL.18
C01-0538	SARS_20240227	XDP	0.00108108	XDP
C01-0538	SARS_20240227	HV.1.3	0.11989019	HV.1.3
C01-0578	SARS_20240227	JN.2.5	0.02134850	JN.2.5
C01-0578	SARS_20240227	XDF	0.00148588	XDF
C01-0578	SARS_20240227	XT	0.00337110	XT,BA.1*,BA.2*
C01-0578	SARS_20240227	JN.1.4.2	0.01666670	JN.1.4.2
C01-0578	SARS_20240227	EG.5.1.12	0.00218341	EG.5.1.12
C01-0578	SARS_20240227	EG.5.1.6	0.00767739	EG.5.1.6
C01-0578	SARS_20240227	HP.1	0.00105319	HP.1
C01-0578	SARS_20240227	JF.4	0.00212540	JF.4
C01-0578	SARS_20240227	GN.1	0.00169100	GN.1
C01-0578	SARS_20240227	JN.1.4	0.21510430	JN.1.4
C01-0578	SARS_20240227	EG.5.1.14	0.00214946	EG.5.1.14
C01-0578	SARS_20240227	XZ	0.01351350	XZ,BA.1*,BA.2*
C01-0578	SARS_20240227	BE.3	0.00124038	BE.3
C01-0578	SARS_20240227	BA.2.87	0.00209205	BA.2.87
C01-0578	SARS_20240227	JN.1.7	0.00203252	JN.1.7
C01-0578	SARS_20240227	HV.1.11	0.00767739	HV.1.11
C01-0578	SARS_20240227	HV.1	0.00767739	HV.1
C01-0578	SARS_20240227	JN.1.1	0.13901300	JN.1.1
C01-0578	SARS_20240227	BA.2.76	0.10364924	BA.2.76,XBM,XBG
C01-0578	SARS_20240227	JN.1.18	0.30600012	JN.1.18
C01-0578	SARS_20240227	BA.5.1.23	0.00102669	BA.5.1.23
C01-0578	SARS_20240227	FL.25	0.04579224	FL.25
C01-0578	SARS_20240227	HK.3.2	0.00107643	HK.3.2
C01-0578	SARS_20240227	XBB.1.5.77	0.00144300	XBB.1.5.77,HR
C01-0578	SARS_20240227	XDQ	0.01427042	XDQ
C01-0578	SARS_20240227	XBB.1.16.29	0.00216651	XBB.1.16.29
C01-0578	SARS_20240227	BA.2.76.2	0.00420168	BA.2.76.2
C01-0578	SARS_20240227	HV.1.10	0.00775194	HV.1.10
C01-0578	SARS_20240227	HK.4	0.00445239	HK.4
C01-0578	SARS_20240227	JN.2	0.02134850	JN.2
C01-0578	SARS_20240227	FL.8	0.00348432	FL.8
C01-0578	SARS_20240227	EG.5.1.4	0.00383142	EG.5.1.4
C01-0578	SARS_20240227	JN.1.23	0.00189036	JN.1.23
C01-0578	SARS_20240227	BA.2.74	0.00140203	BA.2.74
C01-0578	SARS_20240227	BA.2.23	0.00186600	BA.2.23
C01-0578	SARS_20240227	HK.18	0.00206612	HK.18
C01-0578	SARS_20240227	HV.1.3	0.00767739	HV.1.3
C01-0578	SARS_20240227	XDJ	0.00798769	XDJ
C01-0575	SARS_20240227	JZ.1	0.00238663	JZ.1
C01-0575	SARS_20240227	HV.1.4	0.00275482	HV.1.4
C01-0575	SARS_20240227	XBB.1.9.2	0.02848897	XBB.1.9.2,EG
C01-0575	SARS_20240227	JN.1.19	0.00125156	JN.1.19
C01-0575	SARS_20240227	BA.2.76	0.03600064	BA.2.76,XBM,XBG
C01-0575	SARS_20240227	BF.7.17	0.00135087	BF.7.17
C01-0575	SARS_20240227	JN.1.18	0.65834042	JN.1.18
C01-0575	SARS_20240227	XDF	0.00113122	XDF
C01-0575	SARS_20240227	FL.1.5.2	0.00181818	FL.1.5.2
C01-0575	SARS_20240227	FL.2.4	0.00100402	FL.2.4
C01-0575	SARS_20240227	JN.1.4.2	0.08394340	JN.1.4.2
C01-0575	SARS_20240227	XBB.1.16.19	0.00369004	XBB.1.16.19,XCV
C01-0575	SARS_20240227	XDN	0.00101937	XDN
C01-0575	SARS_20240227	EG.5.1.14	0.02821870	EG.5.1.14
C01-0575	SARS_20240227	XZ	0.00171763	XZ,BA.1*,BA.2*
C01-0575	SARS_20240227	XBB.1.5.102	0.00141243	XBB.1.5.102,JD
C01-0575	SARS_20240227	EG.6	0.00293255	EG.6
C01-0575	SARS_20240227	HK.18	0.00153022	HK.18
C01-0575	SARS_20240227	HV.2	0.00115497	HV.2
C01-0575	SARS_20240227	XDP	0.06661192	XDP
C01-0575	SARS_20240227	FL.40	0.00103934	FL.40
C01-0575	SARS_20240227	HK.3.2	0.00135624	HK.3.2
C01-0575	SARS_20240227	XAD	0.00134771	XAD,BA.2*,BA.1*
C01-0575	SARS_20240227	BF.7.3	0.00110011	BF.7.3
C01-0575	SARS_20240227	XDQ	0.01664600	XDQ
C01-0575	SARS_20240227	JR.1.1	0.00283286	JR.1.1
C01-0575	SARS_20240227	XBB.1.16.6	0.00357143	XBB.1.16.6,JF
C01-0575	SARS_20240227	EG.2	0.02848897	EG.2
C01-0575	SARS_20240227	HV.1.10	0.00138122	HV.1.10
C01-0575	SARS_20240227	BA.2.52	0.00277008	BA.2.52
C01-0575	SARS_20240227	JN.1.22	0.00133333	JN.1.22
E01-0382	SARS_20240227	JN.1.19	0.00106120	JN.1.19
E01-0382	SARS_20240227	HV.1.4	0.00452396	HV.1.4
E01-0382	SARS_20240227	XCW	0.00134529	XCW,XBB.1.16.15,XBB.2.3.20
E01-0382	SARS_20240227	HK.3.12	0.00253807	HK.3.12
E01-0382	SARS_20240227	HK.5	0.03589865	HK.5
E01-0382	SARS_20240227	HK.18	0.00159204	HK.18
E01-0382	SARS_20240227	EG.5.1.14	0.02700270	EG.5.1.14
E01-0382	SARS_20240227	EG.5.1.4	0.00761027	EG.5.1.4
E01-0382	SARS_20240227	XBB.1.16.6	0.00159050	XBB.1.16.6,JF
E01-0382	SARS_20240227	EG.5.1.11	0.08065347	EG.5.1.11
E01-0382	SARS_20240227	EG.5.1.12	0.01447310	EG.5.1.12
E01-0382	SARS_20240227	JR.1.1	0.79134155	JR.1.1
E01-0382	SARS_20240227	JR.1.1.1	0.00166945	JR.1.1.1
E01-0382	SARS_20240227	JD.1.1.7	0.00815378	JD.1.1.7
E01-0382	SARS_20240227	FY.5.1	0.00144602	FY.5.1
E01-0382	SARS_20240227	EG.5.1.13	0.00147167	EG.5.1.13
E01-0382	SARS_20240227	XAD	0.00141019	XAD,BA.2*,BA.1*
C01-0537	SARS_20240227	HV.1.5	0.00105708	HV.1.5
C01-0537	SARS_20240227	HK.18	0.00379703	HK.18
C01-0537	SARS_20240227	FL.10.1	0.00598802	FL.10.1
C01-0537	SARS_20240227	EG.5	0.05863815	EG.5
C01-0537	SARS_20240227	JN.1.9.1	0.00579659	JN.1.9.1
C01-0537	SARS_20240227	XBB.1.17	0.00567913	XBB.1.17
C01-0537	SARS_20240227	XDJ	0.01109060	XDJ
C01-0537	SARS_20240227	XBB.1.5.93	0.00158103	XBB.1.5.93,HD
C01-0537	SARS_20240227	HV.1.3	0.00755469	HV.1.3
C01-0537	SARS_20240227	EG.5.1.8	0.00817831	EG.5.1.8
C01-0537	SARS_20240227	JR.1.1	0.00200133	JR.1.1
C01-0537	SARS_20240227	BA.2.10	0.03110970	BA.2.10
C01-0537	SARS_20240227	HV.1.2	0.00943395	HV.1.2
C01-0537	SARS_20240227	HV.1.10	0.00854701	HV.1.10
C01-0537	SARS_20240227	EG.5.1	0.00817831	EG.5.1
C01-0537	SARS_20240227	HK.3.13	0.00142531	HK.3.13
C01-0537	SARS_20240227	HV.1.4	0.45395800	HV.1.4
C01-0537	SARS_20240227	BA.2.3.5	0.00195625	BA.2.3.5
C01-0537	SARS_20240227	BA.2.10.2	0.03110970	BA.2.10.2
C01-0537	SARS_20240227	JN.1.18	0.03380577	JN.1.18
C01-0537	SARS_20240227	BA.2.50	0.00307692	BA.2.50
C01-0537	SARS_20240227	HV.1	0.00755469	HV.1
C01-0537	SARS_20240227	EG.5.2.3	0.00361011	EG.5.2.3
C01-0537	SARS_20240227	BA.2.19	0.00211416	BA.2.19
C01-0537	SARS_20240227	EG.5.1.6	0.00755469	EG.5.1.6
C01-0537	SARS_20240227	BA.2.9.4	0.00261780	BA.2.9.4
C01-0537	SARS_20240227	FL.2.4	0.00208333	FL.2.4
C01-0537	SARS_20240227	EG.5.1.13	0.00338600	EG.5.1.13
C01-0537	SARS_20240227	HV.1.1	0.00943395	HV.1.1
C01-0537	SARS_20240227	EG.5.1.18	0.01041670	EG.5.1.18
C01-0537	SARS_20240227	JN.1.11	0.00141243	JN.1.11
C01-0537	SARS_20240227	XBB.1.16.17	0.16095215	XBB.1.16.17
C01-0537	SARS_20240227	EG.5.1.17	0.00817831	EG.5.1.17
C01-0537	SARS_20240227	EG.5.1.14	0.05383360	EG.5.1.14
C01-0537	SARS_20240227	HF.1	0.00244499	HF.1
C01-0537	SARS_20240227	BA.2.41	0.00226757	BA.2.41
C01-0537	SARS_20240227	BF.7.16	0.00184672	BF.7.16
C01-0537	SARS_20240227	XDB	0.00530973	XDB
C01-0582	SARS_20240227	JN.1.18	0.73330470	JN.1.18
C01-0582	SARS_20240227	B.1.557	0.00108168	B.1.557
C01-0582	SARS_20240227	HV.1.4	0.00154799	HV.1.4
C01-0582	SARS_20240227	EG.6.1	0.00102459	EG.6.1
C01-0582	SARS_20240227	EG.10.1	0.00115009	EG.10.1
C01-0582	SARS_20240227	JN.1.4.3	0.18206400	JN.1.4.3
C01-0582	SARS_20240227	XZ	0.00253126	XZ,BA.1*,BA.2*
C01-0582	SARS_20240227	EG.6	0.00384000	EG.6
C01-0582	SARS_20240227	BA.5.11	0.00123916	BA.5.11
C01-0582	SARS_20240227	FL.35.1	0.00317531	FL.35.1
C01-0582	SARS_20240227	BA.2.1	0.01066350	BA.2.1
C01-0582	SARS_20240227	BA.2.86	0.01574091	BA.2.86
C01-0582	SARS_20240227	JN.1.11	0.00123305	JN.1.11
C01-0582	SARS_20240227	EG.5.1.13	0.00143062	EG.5.1.13
C01-0582	SARS_20240227	FL.35	0.00317531	FL.35
C01-0582	SARS_20240227	JR.1	0.00103758	JR.1
C01-0582	SARS_20240227	JN.1.9.1	0.00336564	JN.1.9.1
C01-0582	SARS_20240227	BA.2.86.3	0.00107009	BA.2.86.3
C01-0582	SARS_20240227	JN.1.22	0.00102249	JN.1.22
C01-0582	SARS_20240227	JN.1.21	0.01508300	JN.1.21
C01-0582	SARS_20240227	XBB.1.16.29	0.00238095	XBB.1.16.29
C01-0582	SARS_20240227	HV.1.10	0.00118765	HV.1.10
C01-0582	SARS_20240227	JR.1.1	0.00106326	JR.1.1
A01-0727	SARS_20240227	HK.18	0.00117881	HK.18
A01-0727	SARS_20240227	FY.4.1.2	0.00105374	FY.4.1.2
A01-0727	SARS_20240227	FL.18	0.01211756	FL.18
A01-0727	SARS_20240227	XBB.1.5.75	0.00173010	XBB.1.5.75
A01-0727	SARS_20240227	FL.15	0.00139903	FL.15
A01-0727	SARS_20240227	XBB.1.5.83	0.00242131	XBB.1.5.83
A01-0727	SARS_20240227	XDD.1	0.00428581	XDD.1
A01-0727	SARS_20240227	FL.17	0.00230865	FL.17
A01-0727	SARS_20240227	JR.1.1	0.00124844	JR.1.1
A01-0727	SARS_20240227	EG.5.1.4	0.00107515	EG.5.1.4
A01-0727	SARS_20240227	JN.1.22	0.00156740	JN.1.22
A01-0727	SARS_20240227	XBB.1.5.106	0.00221893	XBB.1.5.106
A01-0727	SARS_20240227	FL.8	0.00187970	FL.8
A01-0727	SARS_20240227	EG.2	0.14555730	EG.2
A01-0727	SARS_20240227	XBB.1.16.6	0.43084116	XBB.1.16.6,JF
A01-0727	SARS_20240227	EG.10	0.00756144	EG.10
A01-0727	SARS_20240227	XBB.1.9.2	0.14555730	XBB.1.9.2,EG
A01-0727	SARS_20240227	XBB.1.5.62	0.00384407	XBB.1.5.62
A01-0727	SARS_20240227	XBB.1.5.88	0.00729927	XBB.1.5.88
A01-0727	SARS_20240227	XBB.1.5.60	0.00165017	XBB.1.5.60
A01-0727	SARS_20240227	XBB.1.5.91	0.00248885	XBB.1.5.91
A01-0727	SARS_20240227	XBB.1.5.66	0.00136637	XBB.1.5.66
A01-0727	SARS_20240227	XBB.1.5.78	0.00102076	XBB.1.5.78
A01-0727	SARS_20240227	EG.5.1.7	0.00381679	EG.5.1.7
A01-0727	SARS_20240227	FY.2.1	0.00121433	FY.2.1
A01-0727	SARS_20240227	EG.5.1.13	0.00169851	EG.5.1.13
A01-0727	SARS_20240227	BA.3	0.00118267	BA.3
A01-0727	SARS_20240227	XBB.1.5.6	0.00627943	XBB.1.5.6
A01-0727	SARS_20240227	EG.6	0.00279139	EG.6
A01-0727	SARS_20240227	XBB.1.5.102	0.13694554	XBB.1.5.102,JD
A01-0727	SARS_20240227	EG.5.1.14	0.01101930	EG.5.1.14
A01-0727	SARS_20240227	XBB.1.23	0.01382424	XBB.1.23
A01-0727	SARS_20240227	XDB	0.00265722	XDB
C01-0580	SARS_20240227	JZ.1	0.00112233	JZ.1
C01-0580	SARS_20240227	JN.1.19	0.00104603	JN.1.19
C01-0580	SARS_20240227	JN.1.1	0.00531915	JN.1.1
C01-0580	SARS_20240227	EG.11	0.10218197	EG.11
C01-0580	SARS_20240227	GN.1.1	0.00136798	GN.1.1
C01-0580	SARS_20240227	FL.13	0.00480528	FL.13
C01-0580	SARS_20240227	JN.1.18	0.27831494	JN.1.18
C01-0580	SARS_20240227	FL.35	0.00161290	FL.35
C01-0580	SARS_20240227	BA.2.86	0.01231008	BA.2.86
C01-0580	SARS_20240227	FL.1.5.2	0.00196078	FL.1.5.2
C01-0580	SARS_20240227	EG.5.2.3	0.00307000	EG.5.2.3
C01-0580	SARS_20240227	EG.5.2	0.00412424	EG.5.2
C01-0580	SARS_20240227	JN.1.4.2	0.16620400	JN.1.4.2
C01-0580	SARS_20240227	XBW	0.00152871	XBW,XBB.1.5,BQ.1.14
C01-0580	SARS_20240227	JN.1.8	0.00316456	JN.1.8
C01-0580	SARS_20240227	JN.1.4	0.14902900	JN.1.4
C01-0580	SARS_20240227	FL.10.1	0.00412371	FL.10.1
C01-0580	SARS_20240227	XDP	0.16287800	XDP
C01-0580	SARS_20240227	BA.2.86.3	0.00278940	BA.2.86.3
C01-0580	SARS_20240227	BA.2.86.4	0.00156250	BA.2.86.4
C01-0580	SARS_20240227	XDD.1	0.01008790	XDD.1
C01-0580	SARS_20240227	XBB.1.5.93	0.00236967	XBB.1.5.93,HD
C01-0580	SARS_20240227	FL.17	0.00156658	FL.17
C01-0580	SARS_20240227	XBB.1.16.24	0.00229358	XBB.1.16.24
C01-0580	SARS_20240227	BA.2.29	0.00416089	BA.2.29
C01-0580	SARS_20240227	JN.1.5	0.00108932	JN.1.5
C01-0580	SARS_20240227	XDD	0.06772909	XDD
C01-0574	SARS_20240227	JG.3.2	0.00179222	JG.3.2
C01-0574	SARS_20240227	BA.2.40	0.00324675	BA.2.40
C01-0574	SARS_20240227	BA.5.1.17	0.00174216	BA.5.1.17
C01-0574	SARS_20240227	FL.1.6	0.00151730	FL.1.6
C01-0574	SARS_20240227	XAD	0.00213675	XAD,BA.2*,BA.1*
C01-0574	SARS_20240227	JR.1.1	0.00248139	JR.1.1
C01-0574	SARS_20240227	FL.17	0.00346741	FL.17
C01-0574	SARS_20240227	BA.2.29	0.00403836	BA.2.29
C01-0574	SARS_20240227	HV.1.10	0.00305810	HV.1.10
C01-0574	SARS_20240227	EG.5.1.4	0.00112937	EG.5.1.4
C01-0574	SARS_20240227	FL.5	0.01519633	FL.5
C01-0574	SARS_20240227	HV.1.11	0.00393491	HV.1.11
C01-0574	SARS_20240227	JN.1.1	0.00732601	JN.1.1
C01-0574	SARS_20240227	EG.5.1.7	0.01526390	EG.5.1.7
C01-0574	SARS_20240227	JN.1.18	0.77247762	JN.1.18
C01-0574	SARS_20240227	KB.3	0.00362319	KB.3
C01-0574	SARS_20240227	FL.35	0.00115393	FL.35
C01-0574	SARS_20240227	XT	0.00221484	XT,BA.1*,BA.2*
C01-0574	SARS_20240227	XBB.1.16.19	0.00293126	XBB.1.16.19,XCV
C01-0574	SARS_20240227	BA.2.1	0.01627769	BA.2.1
C01-0574	SARS_20240227	BA.2.19	0.00147820	BA.2.19
C01-0574	SARS_20240227	XDB	0.00173437	XDB
C01-0574	SARS_20240227	JN.1.8	0.11875000	JN.1.8
C01-0574	SARS_20240227	JN.1.4.3	0.00134680	JN.1.4.3
C01-0574	SARS_20240227	XZ	0.00163339	XZ,BA.1*,BA.2*
C01-0539	SARS_20240227	FL.18	0.01137980	FL.18
C01-0539	SARS_20240227	EG.4.2	0.00162955	EG.4.2
C01-0539	SARS_20240227	JN.1.9.1	0.00234742	JN.1.9.1
C01-0539	SARS_20240227	XBB.1.9	0.11869969	XBB.1.9
C01-0539	SARS_20240227	FL.34	0.00262238	FL.34
C01-0539	SARS_20240227	XBB.1.42.2	0.00434783	XBB.1.42.2,HL
C01-0539	SARS_20240227	XBB.1.15	0.00218126	XBB.1.15
C01-0539	SARS_20240227	EG.5.1.8	0.12842974	EG.5.1.8
C01-0539	SARS_20240227	XBB.1.16.29	0.00288600	XBB.1.16.29
C01-0539	SARS_20240227	EG.5.1	0.12842974	EG.5.1
C01-0539	SARS_20240227	HV.1.10	0.00558659	HV.1.10
C01-0539	SARS_20240227	HV.1.4	0.00267857	HV.1.4
C01-0539	SARS_20240227	FL.37	0.00100865	FL.37
C01-0539	SARS_20240227	EG.10	0.02279752	EG.10
C01-0539	SARS_20240227	JN.1.18	0.00605054	JN.1.18
C01-0539	SARS_20240227	FY.4.1.1	0.00150943	FY.4.1.1
C01-0539	SARS_20240227	HV.1	0.02159587	HV.1
C01-0539	SARS_20240227	EG.5.1.7	0.00277778	EG.5.1.7
C01-0539	SARS_20240227	EG.5.2.3	0.00543478	EG.5.2.3
C01-0539	SARS_20240227	EG.5.1.13	0.00215750	EG.5.1.13
C01-0539	SARS_20240227	EG.5.1.17	0.12842974	EG.5.1.17
C01-0539	SARS_20240227	FL.31	0.00152091	FL.31
C01-0539	SARS_20240227	FL.10	0.04347830	FL.10
C01-0539	SARS_20240227	HK.18	0.00191351	HK.18
C01-0539	SARS_20240227	FL.2.7.1	0.00157480	FL.2.7.1
C01-0539	SARS_20240227	HV.1.6.1	0.00193517	HV.1.6.1
C01-0539	SARS_20240227	XBB.1.5.93	0.00141643	XBB.1.5.93,HD
C01-0539	SARS_20240227	XDD.1	0.00157284	XDD.1
C01-0539	SARS_20240227	HV.1.3	0.02159587	HV.1.3
C01-0539	SARS_20240227	JG.4	0.00275932	JG.4,XCT
C01-0539	SARS_20240227	XDQ	0.00133824	XDQ
C01-0539	SARS_20240227	KL.1	0.00193517	KL.1
C01-0539	SARS_20240227	FL.17	0.00378644	FL.17
C01-0539	SARS_20240227	XBB.1.16.6	0.00123241	XBB.1.16.6,JF
