sample_id	sbatch_id	variant	proportion	aliases
C01-0784	SARS_20241029	XEK	0.00141672	XEK
C01-0784	SARS_20241029	MC.17	0.00269236	MC.17
C01-0784	SARS_20241029	XEC	0.06783356	XEC,KP.3.3,KS.1.1
C01-0785	SARS_20241029	MC.16	0.31428600	MC.16
C01-0785	SARS_20241029	KP.3.3.4	0.13754599	KP.3.3.4
C01-0785	SARS_20241029	ML.1	0.00477775	ML.1
C01-0785	SARS_20241029	KP.3.1.1	0.31489117	KP.3.1.1
C01-0785	SARS_20241029	KP.3	0.09205004	KP.3
C01-0785	SARS_20241029	KP.3.6	0.07870824	KP.3.6
C01-0785	SARS_20241029	XEL	0.00427967	XEL
C01-0785	SARS_20241029	MC.11.1	0.00169650	MC.11.1
C01-0785	SARS_20241029	XEC	0.04195800	XEC,KP.3.3,KS.1.1
C01-0781	SARS_20241029	MC.16	0.10714300	MC.16
C01-0781	SARS_20241029	LB.1.3	0.00607603	LB.1.3
C01-0781	SARS_20241029	LB.1.6	0.00101163	LB.1.6
C01-0781	SARS_20241029	KP.3.1.1	0.86817011	KP.3.1.1
C01-0781	SARS_20241029	MC.11.1	0.00266870	MC.11.1
C01-0781	SARS_20241029	XEC	0.00503302	XEC,KP.3.3,KS.1.1
C01-0781	SARS_20241029	MC.17	0.00188822	MC.17
A01-1070	SARS_20241029	MC.4	0.00339559	MC.4
A01-1070	SARS_20241029	MC.16	0.01086960	MC.16
A01-1070	SARS_20241029	KP.3.3.4	0.13957543	KP.3.3.4
A01-1070	SARS_20241029	KS.1.1.2	0.00113740	KS.1.1.2
A01-1070	SARS_20241029	MC.13	0.00154799	MC.13
A01-1070	SARS_20241029	KP.1.1	0.03207065	KP.1.1
A01-1070	SARS_20241029	ML.1	0.00519878	ML.1
A01-1070	SARS_20241029	KP.3.1.1	0.35199004	KP.3.1.1
A01-1070	SARS_20241029	KP.3.1	0.08082566	KP.3.1
A01-1070	SARS_20241029	LB.1.3.2	0.00120656	LB.1.3.2
A01-1070	SARS_20241029	LF.3	0.32827788	LF.3
A01-1070	SARS_20241029	LF.3.1.1	0.00139373	LF.3.1.1
A01-1070	SARS_20241029	LB.1.4	0.00337268	LB.1.4
A01-1070	SARS_20241029	XEK	0.00253165	XEK
A01-1070	SARS_20241029	KP.3.3	0.02229600	KP.3.3,XEC
A01-1070	SARS_20241029	XEL	0.00175131	XEL
A01-1071	SARS_20241029	KP.2.14	0.00788099	KP.2.14
A01-1071	SARS_20241029	MC.4	0.00165563	MC.4
A01-1071	SARS_20241029	MC.16	0.02034880	MC.16
A01-1071	SARS_20241029	LB.1.1	0.13014842	LB.1.1
A01-1071	SARS_20241029	MC.13	0.00149123	MC.13
A01-1071	SARS_20241029	LB.1	0.00110853	LB.1
A01-1071	SARS_20241029	KS.1.1.2	0.00170027	KS.1.1.2
A01-1071	SARS_20241029	KP.3.1.1	0.70165010	KP.3.1.1
A01-1071	SARS_20241029	LB.1.7.3	0.00197922	LB.1.7.3
A01-1071	SARS_20241029	MD.1.1.1	0.00132979	MD.1.1.1
A01-1071	SARS_20241029	LR.1	0.00208940	LR.1
A01-1071	SARS_20241029	KP.2.22	0.00307692	KP.2.22
A01-1071	SARS_20241029	MC.17	0.00227347	MC.17
A01-1071	SARS_20241029	KU.2	0.00108637	KU.2
A01-1071	SARS_20241029	KP.3.3.2	0.00168011	KP.3.3.2
A01-1071	SARS_20241029	ML.1	0.00218070	ML.1
A01-1071	SARS_20241029	LF.3.1	0.00344366	LF.3.1
A01-1071	SARS_20241029	LF.3.1.1	0.00242718	LF.3.1.1
A01-1071	SARS_20241029	MC.11.1	0.00561798	MC.11.1
A01-1071	SARS_20241029	KP.3.3	0.01311925	KP.3.3,XEC
A01-1071	SARS_20241029	MC.1	0.06689166	MC.1
A01-1071	SARS_20241029	XEL	0.00295955	XEL
A01-1071	SARS_20241029	KP.2.3.9	0.00112360	KP.2.3.9
A02-1366	SARS_20241029	MC.13	0.01063830	MC.13
A02-1366	SARS_20241029	MC.17	0.00102249	MC.17
A02-1366	SARS_20241029	KP.3.2.3	0.00304321	KP.3.2.3
A02-1366	SARS_20241029	MC.6	0.02666670	MC.6
A02-1366	SARS_20241029	MC.16	0.13043500	MC.16
A02-1366	SARS_20241029	XEC	0.00392250	XEC,KP.3.3,KS.1.1
A02-1366	SARS_20241029	MC.1.1	0.00115875	MC.1.1
A02-1366	SARS_20241029	XEK	0.00257258	XEK
A02-1366	SARS_20241029	KP.3.1.1	0.79797505	KP.3.1.1
A02-1366	SARS_20241029	JN.1.66	0.00149378	JN.1.66
A02-1366	SARS_20241029	LF.3.1.1	0.00101399	LF.3.1.1
A02-1366	SARS_20241029	LF.3.1	0.01214391	LF.3.1
A01-1075	SARS_20241029	KP.3.3.4	0.16803856	KP.3.3.4
A01-1075	SARS_20241029	MC.4	0.00170358	MC.4
A01-1075	SARS_20241029	KP.3.3.2	0.00123305	KP.3.3.2
A01-1075	SARS_20241029	MC.13	0.00118021	MC.13
A01-1075	SARS_20241029	KP.3.1.1	0.07201262	KP.3.1.1
A01-1075	SARS_20241029	KP.3	0.48338659	KP.3
A01-1075	SARS_20241029	ML.1	0.00448398	ML.1
A01-1075	SARS_20241029	MC.11.1	0.00153236	MC.11.1
A01-1075	SARS_20241029	LR.1	0.00194803	LR.1
A01-1075	SARS_20241029	MC.18	0.00177936	MC.18
A01-1075	SARS_20241029	KS.1	0.06487653	KS.1
A01-1075	SARS_20241029	XEC	0.18121818	XEC,KP.3.3,KS.1.1
