sample_id	sbatch_id	variant	proportion	aliases
A01-0738	SARS_20240214	B.1.1.521	0.00174538	B.1.1.521
A01-0738	SARS_20240214	XZ	0.00672000	XZ,BA.1*,BA.2*
A01-0738	SARS_20240214	XAT	0.00318979	XAT,BA.2.3.13,BA.1*
A01-0738	SARS_20240214	JN.2	0.01570315	JN.2
A01-0738	SARS_20240214	HV.1.11	0.00675445	HV.1.11
A01-0738	SARS_20240214	FL.35.1	0.00445075	FL.35.1
A01-0738	SARS_20240214	HV.1.8	0.00355147	HV.1.8
A01-0738	SARS_20240214	JN.1.8	0.03395503	JN.1.8
A01-0738	SARS_20240214	JN.1.4	0.18943659	JN.1.4
A01-0738	SARS_20240214	JN.1.8.1	0.18518500	JN.1.8.1
A01-0738	SARS_20240214	XDK	0.00138696	XDK
A01-0738	SARS_20240214	XT	0.00190476	XT,BA.2*,BA.1*
A01-0738	SARS_20240214	JN.1.10	0.01673058	JN.1.10
A01-0738	SARS_20240214	HV.1.10	0.00145985	HV.1.10
A01-0738	SARS_20240214	XBB.1.34	0.00112423	XBB.1.34
A01-0738	SARS_20240214	JN.1.3	0.01673058	JN.1.3
A01-0738	SARS_20240214	HK.3.5	0.00101317	HK.3.5
A01-0738	SARS_20240214	JN.1.4.2	0.00115741	JN.1.4.2
A01-0738	SARS_20240214	HV.1.3	0.00675445	HV.1.3
A01-0738	SARS_20240214	JN.1.18	0.20377321	JN.1.18
A01-0738	SARS_20240214	FY.6.1	0.00217391	FY.6.1
A01-0738	SARS_20240214	EG.5.1.13	0.00540541	EG.5.1.13
A01-0738	SARS_20240214	XBB.1.44	0.00110132	XBB.1.44
A01-0738	SARS_20240214	JN.1.1.3	0.00923813	JN.1.1.3
A01-0738	SARS_20240214	JN.2.3	0.01570315	JN.2.3
A01-0738	SARS_20240214	JN.1.16	0.01673058	JN.1.16
A01-0738	SARS_20240214	JN.2.5	0.01570315	JN.2.5
A01-0738	SARS_20240214	XCB	0.00105764	XCB,BQ.1.10*,BF.31.1
A01-0738	SARS_20240214	EG.5.1.6	0.00675445	EG.5.1.6
A01-0738	SARS_20240214	BA.2.15	0.01657460	BA.2.15
A01-0779	SARS_20240214	JN.1.6.1	0.01000000	JN.1.6.1
A01-0779	SARS_20240214	HK.28	0.00135685	HK.28
A01-0779	SARS_20240214	XBB.1.3	0.00431280	XBB.1.3
A01-0779	SARS_20240214	XDN	0.00167616	XDN
A01-0779	SARS_20240214	JN.1.8	0.00122961	JN.1.8
A01-0779	SARS_20240214	HK.3.4	0.00102041	HK.3.4
A01-0779	SARS_20240214	XBB.1.10	0.01100110	XBB.1.10
A01-0779	SARS_20240214	FW.1	0.00128760	FW.1
A01-0779	SARS_20240214	B.1.1.521	0.00121988	B.1.1.521
A01-0779	SARS_20240214	XBB.1.5.57	0.00545475	XBB.1.5.57,XBL
A01-0779	SARS_20240214	JN.1.7	0.16958600	JN.1.7
A01-0779	SARS_20240214	HK.3.13	0.00130890	HK.3.13
A01-0779	SARS_20240214	HK.18	0.00328228	HK.18
A01-0779	SARS_20240214	JN.1.13	0.00373134	JN.1.13
A01-0779	SARS_20240214	XBB.1.5.34	0.00199900	XBB.1.5.34
A01-0779	SARS_20240214	B.1.1.417	0.00100402	B.1.1.417
A01-0779	SARS_20240214	EG.5.1.1	0.00868365	EG.5.1.1,XCZ,XCN
A01-0779	SARS_20240214	XBB.1.5.93	0.00108413	XBB.1.5.93,HD
A01-0779	SARS_20240214	XBB.1.5.87	0.00128370	XBB.1.5.87
A01-0779	SARS_20240214	XBB.1.8	0.00107296	XBB.1.8
A01-0779	SARS_20240214	XBB.1.34.1	0.00290698	XBB.1.34.1
A01-0779	SARS_20240214	HK.29	0.00147275	HK.29
A01-0779	SARS_20240214	XBB.1.15.1	0.00146270	XBB.1.15.1
A01-0779	SARS_20240214	JD.2.1	0.00198020	JD.2.1
A01-0779	SARS_20240214	XBB.1.5.23	0.00193199	XBB.1.5.23
A01-0779	SARS_20240214	EG.5.1.13	0.00848656	EG.5.1.13
A01-0779	SARS_20240214	JN.1.18	0.21525748	JN.1.18
A01-0779	SARS_20240214	EG.5.1.7	0.00250000	EG.5.1.7
A01-0779	SARS_20240214	HK.3.5	0.00346154	HK.3.5
A01-0779	SARS_20240214	JN.1.4.2	0.34626900	JN.1.4.2
A01-0779	SARS_20240214	HK.30	0.00237530	HK.30
A01-0779	SARS_20240214	XDD	0.16232251	XDD
A01-0782	SARS_20240214	BA.2.9.2	0.00379147	BA.2.9.2
A01-0782	SARS_20240214	XBB.1.5.34	0.00201613	XBB.1.5.34
A01-0782	SARS_20240214	B.1.1.371	0.00100606	B.1.1.371
A01-0782	SARS_20240214	BA.2.87	0.00284775	BA.2.87
A01-0782	SARS_20240214	XBB.1.5.57	0.00407173	XBB.1.5.57,XBL
A01-0782	SARS_20240214	XBB.1.5.72	0.00112613	XBB.1.5.72
A01-0782	SARS_20240214	XBB.1.4	0.01389615	XBB.1.4
A01-0782	SARS_20240214	XBB.1.10	0.00272859	XBB.1.10
A01-0782	SARS_20240214	XBB.1.4.2	0.00117925	XBB.1.4.2
A01-0782	SARS_20240214	BA.2.82	0.00105152	BA.2.82
A01-0782	SARS_20240214	XBB.1.5.85	0.00199601	XBB.1.5.85
A01-0782	SARS_20240214	JN.1.6.1	0.01044390	JN.1.6.1
A01-0782	SARS_20240214	JN.1.4	0.04865500	JN.1.4
A01-0782	SARS_20240214	XDN	0.00562467	XDN
A01-0782	SARS_20240214	JG.2	0.02208128	JG.2
A01-0782	SARS_20240214	XBB.1.36	0.00170358	XBB.1.36
A01-0782	SARS_20240214	JN.1.4.2	0.14145700	JN.1.4.2
A01-0782	SARS_20240214	B.1.1.437	0.00119261	B.1.1.437
A01-0782	SARS_20240214	XCG	0.00238673	XCG,XBB.1,BA.5.2*
A01-0782	SARS_20240214	EG.5.1.3	0.02208128	EG.5.1.3,XCV,XCY
A01-0782	SARS_20240214	EG.11	0.10607247	EG.11
A01-0782	SARS_20240214	BA.2.3.15	0.00100604	BA.2.3.15
A01-0782	SARS_20240214	XBB.1.15	0.00102532	XBB.1.15
A01-0782	SARS_20240214	BM.2.1	0.00260417	BM.2.1
A01-0782	SARS_20240214	JN.1.18	0.54885742	JN.1.18
A01-0782	SARS_20240214	BA.5.1.28	0.00125000	BA.5.1.28
A01-0782	SARS_20240214	EG.8	0.00176243	EG.8
A01-0782	SARS_20240214	JG.4	0.00110237	JG.4,XCT
A01-0782	SARS_20240214	FY.8.1	0.00155039	FY.8.1
A01-0782	SARS_20240214	XBB.1.34.1	0.00234467	XBB.1.34.1
A01-0782	SARS_20240214	XN	0.00626118	XN,BA.2*,BA.1*
A01-0782	SARS_20240214	EG.10	0.00249377	EG.10
A01-0782	SARS_20240214	BA.2.15	0.00564972	BA.2.15
A01-0781	SARS_20240214	FY.4.2	0.00103573	FY.4.2
A01-0781	SARS_20240214	XAE	0.00137931	XAE,BA.2*,BA.1*
A01-0781	SARS_20240214	JN.1.1.3	0.01072960	JN.1.1.3
A01-0781	SARS_20240214	JD.2.1	0.00172590	JD.2.1
A01-0781	SARS_20240214	JZ.1	0.00200200	JZ.1
A01-0781	SARS_20240214	XBB.1.16.6	0.01040220	XBB.1.16.6,JF
A01-0781	SARS_20240214	XBB.1.5.100	0.00127986	XBB.1.5.100,HY
A01-0781	SARS_20240214	XBB.1.44	0.00124378	XBB.1.44
A01-0781	SARS_20240214	XBB.1.5.4	0.00106599	XBB.1.5.4
A01-0781	SARS_20240214	XDD.1.1	0.03563670	XDD.1.1
A01-0781	SARS_20240214	FZ.1	0.00485673	FZ.1
A01-0781	SARS_20240214	XDD	0.01821334	XDD
A01-0781	SARS_20240214	HV.1.3	0.00468155	HV.1.3
A01-0781	SARS_20240214	HS.1	0.00167926	HS.1
A01-0781	SARS_20240214	HV.1.8	0.00238663	HV.1.8
A01-0781	SARS_20240214	BA.2.40	0.00181416	BA.2.40
A01-0781	SARS_20240214	JN.1.6.1	0.01639340	JN.1.6.1
A01-0781	SARS_20240214	JN.1.4	0.05081750	JN.1.4
A01-0781	SARS_20240214	XAC	0.00156336	XAC,BA.2*,BA.1*
A01-0781	SARS_20240214	XZ	0.01369860	XZ,BA.1*,BA.2*
A01-0781	SARS_20240214	XDB	0.00139969	XDB
A01-0781	SARS_20240214	HY.1	0.00127986	HY.1
A01-0781	SARS_20240214	JN.1.2.1	0.00178253	JN.1.2.1
A01-0781	SARS_20240214	BA.2.33	0.00458716	BA.2.33
A01-0781	SARS_20240214	GB.2	0.00143541	GB.2
A01-0781	SARS_20240214	XBB.1.5.10	0.00251572	XBB.1.5.10
A01-0781	SARS_20240214	BA.2.40.1	0.00181416	BA.2.40.1
A01-0781	SARS_20240214	XBB.1.5.1	0.00201309	XBB.1.5.1,HJ
A01-0781	SARS_20240214	BA.2.9.2	0.00324675	BA.2.9.2
A01-0781	SARS_20240214	EG.5.1.2	0.00112549	EG.5.1.2
A01-0781	SARS_20240214	EG.5.1.6	0.00468155	EG.5.1.6
A01-0781	SARS_20240214	JF.1	0.03531600	JF.1
A01-0781	SARS_20240214	FY.6.2	0.00495050	FY.6.2
A01-0781	SARS_20240214	XBB.1.5.71	0.04210530	XBB.1.5.71
A01-0781	SARS_20240214	XBB.1.16.29	0.00114548	XBB.1.16.29
A01-0781	SARS_20240214	JN.1.18	0.17673854	JN.1.18
A01-0781	SARS_20240214	XBB.1.5.32	0.00114679	XBB.1.5.32
A01-0781	SARS_20240214	XBB.1.5.63	0.00178794	XBB.1.5.63
A01-0781	SARS_20240214	XBB.1.5.95	0.00167926	XBB.1.5.95,HS
A01-0781	SARS_20240214	JD.1.1.1	0.34520396	JD.1.1.1
A01-0781	SARS_20240214	BA.2.26	0.00313480	BA.2.26
A01-0781	SARS_20240214	BA.2.3.22	0.00191205	BA.2.3.22
A01-0781	SARS_20240214	XDP	0.05813280	XDP
A01-0781	SARS_20240214	XBB.1.5.11	0.00175747	XBB.1.5.11
A01-0781	SARS_20240214	XBB.1.25	0.00126743	XBB.1.25
A01-0781	SARS_20240214	XBB.1.5.72	0.00152858	XBB.1.5.72
A01-0781	SARS_20240214	XBB.1.5.56	0.01840490	XBB.1.5.56
A01-0781	SARS_20240214	JG.1	0.00110718	JG.1
A01-0781	SARS_20240214	JN.1.14	0.00185185	JN.1.14
A01-0781	SARS_20240214	FY.1.2	0.00107991	FY.1.2
A01-0781	SARS_20240214	HV.1	0.00468155	HV.1
A01-0781	SARS_20240214	BA.2.9.4	0.00112108	BA.2.9.4
A01-0781	SARS_20240214	XBB.1.5.6	0.04956270	XBB.1.5.6
A01-0783	SARS_20240214	BA.2.9.2	0.00546678	BA.2.9.2
A01-0783	SARS_20240214	XBB.1.5.34	0.00117096	XBB.1.5.34
A01-0783	SARS_20240214	B.10	0.00189766	B.10
A01-0783	SARS_20240214	XBB.1.5.6	0.01082540	XBB.1.5.6
A01-0783	SARS_20240214	XBB.1.5.1	0.00194175	XBB.1.5.1,HJ
A01-0783	SARS_20240214	BA.2.40.1	0.00503920	BA.2.40.1
A01-0783	SARS_20240214	XDR	0.00262101	XDR
A01-0783	SARS_20240214	JN.1.15	0.00174825	JN.1.15
A01-0783	SARS_20240214	XBB.1.5.56	0.00142653	XBB.1.5.56
A01-0783	SARS_20240214	BA.2.35	0.00229885	BA.2.35
A01-0783	SARS_20240214	BA.2.33	0.00545309	BA.2.33
A01-0783	SARS_20240214	XAD	0.00105820	XAD,BA.2*,BA.1*
A01-0783	SARS_20240214	JN.1.19	0.00302115	JN.1.19
A01-0783	SARS_20240214	BA.2.66	0.00127714	BA.2.66
A01-0783	SARS_20240214	XBB.1.5.18	0.00154959	XBB.1.5.18
A01-0783	SARS_20240214	XBB.1.4	0.00813008	XBB.1.4
A01-0783	SARS_20240214	XZ	0.00209992	XZ,BA.1*,BA.2*
A01-0783	SARS_20240214	XBL.2	0.00127214	XBL.2
A01-0783	SARS_20240214	XDK	0.00203874	XDK
A01-0783	SARS_20240214	JN.1.6.1	0.00606061	JN.1.6.1
A01-0783	SARS_20240214	XBB.1.9	0.07532432	XBB.1.9
A01-0783	SARS_20240214	JN.1.8	0.00159490	JN.1.8
A01-0783	SARS_20240214	BA.2.40	0.00503920	BA.2.40
A01-0783	SARS_20240214	XAH	0.00130548	XAH,BA.2*,BA.1*
A01-0783	SARS_20240214	BA.2.1	0.00246127	BA.2.1
A01-0783	SARS_20240214	JN.1.4.2	0.00159744	JN.1.4.2
A01-0783	SARS_20240214	XBB.1.5.79	0.00147710	XBB.1.5.79
A01-0783	SARS_20240214	BA.2.3.15	0.00202429	BA.2.3.15
A01-0783	SARS_20240214	XBB.1.15	0.00160858	XBB.1.15
A01-0783	SARS_20240214	JN.1.18	0.65849458	JN.1.18
A01-0783	SARS_20240214	XDD.1	0.06761937	XDD.1
A01-0783	SARS_20240214	XAV	0.00135501	XAV,BA.2*,BA.5*
A01-0783	SARS_20240214	XBB.1.5.106	0.00170648	XBB.1.5.106
A01-0783	SARS_20240214	JN.6	0.00372859	JN.6
A01-0783	SARS_20240214	XBB.1.5.47	0.00586265	XBB.1.5.47,FZ
A01-0783	SARS_20240214	XCV	0.00210084	XCV,EG.5.1.3,XBB.1.16.19
A01-0783	SARS_20240214	XBB.1.34.1	0.00120627	XBB.1.34.1
A01-0783	SARS_20240214	XBB.1.5.52	0.00147929	XBB.1.5.52
A01-0783	SARS_20240214	XBB.1.5.91	0.06344039	XBB.1.5.91
