sample_id	sbatch_id	variant	proportion	aliases
A01-1051	SARS_20241007	MC.10	0.00149843	MC.10
A01-1051	SARS_20241007	KP.3	0.44535313	KP.3
A01-1051	SARS_20241007	LP.1.1	0.00115090	LP.1.1
A01-1051	SARS_20241007	KP.2.3.6	0.04714945	KP.2.3.6
A01-1051	SARS_20241007	MC.13	0.00194766	MC.13
A01-1051	SARS_20241007	KP.3.3.4	0.00333659	KP.3.3.4
A01-1051	SARS_20241007	KP.3.3.2	0.00120144	KP.3.3.2
A01-1051	SARS_20241007	MU.1	0.00125984	MU.1
A01-1051	SARS_20241007	KP.3.2.3	0.00525545	KP.3.2.3
A01-1051	SARS_20241007	MC.1	0.24898939	MC.1
E01-0313	SARS_20241007	KP.3.1.1	0.01745358	KP.3.1.1
E01-0313	SARS_20241007	KP.2.9	0.00574803	KP.2.9
E01-0313	SARS_20241007	MC.10	0.00246960	MC.10
E01-0313	SARS_20241007	KP.3	0.05632733	KP.3
E01-0313	SARS_20241007	KP.6	0.00207900	KP.6
E01-0313	SARS_20241007	JN.1.11	0.06191474	JN.1.11
E01-0313	SARS_20241007	LF.3	0.00136514	LF.3
E01-0313	SARS_20241007	LP.1.1	0.00226040	LP.1.1
E01-0313	SARS_20241007	JN.1.46	0.00141104	JN.1.46
E01-0313	SARS_20241007	KP.3.3.2	0.00528512	KP.3.3.2
E01-0313	SARS_20241007	KP.2.3.7	0.54051521	KP.2.3.7
E01-0313	SARS_20241007	ML.1	0.00160333	ML.1
E01-0313	SARS_20241007	KP.2.3.6	0.00777366	KP.2.3.6
E01-0313	SARS_20241007	MC.13	0.00248654	MC.13
E01-0313	SARS_20241007	KP.2.3.2	0.00225225	KP.2.3.2
E01-0313	SARS_20241007	JN.1.51.1	0.00115907	JN.1.51.1
E01-0313	SARS_20241007	KP.1	0.25741563	KP.1
E01-0313	SARS_20241007	MC.11.1	0.00556874	MC.11.1
E01-0313	SARS_20241007	KP.3.2.3	0.00262597	KP.3.2.3
E01-0313	SARS_20241007	MU.1	0.00246576	MU.1
A01-1052	SARS_20241007	LP.1.1	0.00117463	LP.1.1
A01-1052	SARS_20241007	KP.2.3.3	0.00221456	KP.2.3.3
A01-1052	SARS_20241007	KP.3.1.1	0.37711598	KP.3.1.1
A01-1052	SARS_20241007	MC.10	0.08973980	MC.10
A01-1052	SARS_20241007	KP.3.2.3	0.31695062	KP.3.2.3
A01-1052	SARS_20241007	MU.1	0.00200123	MU.1
A01-1052	SARS_20241007	XDY	0.09225600	XDY,LB.1.2.1,KP.3.2
A01-1052	SARS_20241007	KP.3.3.2	0.00109091	KP.3.3.2
A01-1052	SARS_20241007	KP.3.3.4	0.09284672	KP.3.3.4
A01-1052	SARS_20241007	ML.1	0.00142824	ML.1
A01-1052	SARS_20241007	MC.13	0.00300994	MC.13
C01-0738	SARS_20241007	KP.3.3.2	0.00155262	KP.3.3.2
C01-0738	SARS_20241007	LB.1.3.2	0.00151624	LB.1.3.2
C01-0738	SARS_20241007	MC.13	0.00490196	MC.13
C01-0738	SARS_20241007	KP.2.3.6	0.00237427	KP.2.3.6
C01-0738	SARS_20241007	KP.3.3.4	0.09583943	KP.3.3.4
C01-0738	SARS_20241007	MC.4	0.00109489	MC.4
C01-0738	SARS_20241007	KP.2.3	0.00103817	KP.2.3
C01-0738	SARS_20241007	XDY	0.00266963	XDY,LB.1.2.1,KP.3.2
C01-0738	SARS_20241007	MU.1	0.00124238	MU.1
C01-0738	SARS_20241007	KP.3.2.3	0.00185874	KP.3.2.3
C01-0738	SARS_20241007	KP.3.1.1	0.84254296	KP.3.1.1
C01-0738	SARS_20241007	XEC	0.00166284	XEC,KP.3.3,KS.1.1
C01-0738	SARS_20241007	JN.1.13	0.00106247	JN.1.13
C01-0738	SARS_20241007	LP.1.1	0.02941176	LP.1.1
A01-1049	SARS_20241007	JN.1.11.1	0.00193405	JN.1.11.1
A01-1049	SARS_20241007	LP.1.1	0.44793800	LP.1.1
A01-1049	SARS_20241007	LP.1	0.13725816	LP.1
A01-1049	SARS_20241007	JN.1.16	0.00114614	JN.1.16
A01-1049	SARS_20241007	JN.1.16.1	0.00268472	JN.1.16.1
A01-1049	SARS_20241007	LR.1	0.00300919	LR.1
A01-1049	SARS_20241007	MC.10	0.04589060	MC.10
A01-1049	SARS_20241007	KP.3.1.1	0.05916135	KP.3.1.1
A01-1049	SARS_20241007	KP.2.9	0.00530017	KP.2.9
A01-1049	SARS_20241007	JN.1.16.3	0.00115055	JN.1.16.3
A01-1049	SARS_20241007	KP.2	0.05879454	KP.2
A01-1049	SARS_20241007	KP.2.14	0.02661734	KP.2.14
A01-1049	SARS_20241007	KP.5	0.00194663	KP.5
A01-1049	SARS_20241007	MC.5	0.01917060	MC.5
A01-1049	SARS_20241007	KP.2.3	0.07284450	KP.2.3
A01-1049	SARS_20241007	MC.1	0.07372129	MC.1
A01-1049	SARS_20241007	KP.3.2.3	0.00167049	KP.3.2.3
A01-1049	SARS_20241007	KP.3.3.2	0.00170832	KP.3.3.2
A01-1049	SARS_20241007	KU.2	0.00443843	KU.2
A01-1049	SARS_20241007	KP.2.3.6	0.00296254	KP.2.3.6
A01-1049	SARS_20241007	MC.13	0.00273686	MC.13
A01-1049	SARS_20241007	KP.3.3.4	0.00102084	KP.3.3.4
E01-0312	SARS_20241007	MC.13	0.00292563	MC.13
E01-0312	SARS_20241007	KP.2.3.6	0.15963687	KP.2.3.6
E01-0312	SARS_20241007	KP.3.3.2	0.00200141	KP.3.3.2
E01-0312	SARS_20241007	MU.1	0.00211225	MU.1
E01-0312	SARS_20241007	KP.3.2.3	0.00216035	KP.3.2.3
E01-0312	SARS_20241007	KP.1.1	0.07136645	KP.1.1
E01-0312	SARS_20241007	KP.2.3.5	0.00102249	KP.2.3.5
E01-0312	SARS_20241007	LB.1.1	0.23998565	LB.1.1
E01-0312	SARS_20241007	LR.1	0.00287494	LR.1
E01-0312	SARS_20241007	KP.2.9	0.04572253	KP.2.9
E01-0312	SARS_20241007	KP.3.1.1	0.29000945	KP.3.1.1
E01-0312	SARS_20241007	KP.2.2	0.00107319	KP.2.2
E01-0312	SARS_20241007	KP.2.3.3	0.15250650	KP.2.3.3
E01-0312	SARS_20241007	LP.1.1	0.00174267	LP.1.1
E01-0312	SARS_20241007	KP.3.2	0.00367129	KP.3.2,XDY
A01-1053	SARS_20241007	JN.1.16	0.02903102	JN.1.16
A01-1053	SARS_20241007	JN.1.11.1	0.06872173	JN.1.11.1
A01-1053	SARS_20241007	KP.6	0.00146747	KP.6
A01-1053	SARS_20241007	KP.2	0.05202582	KP.2
A01-1053	SARS_20241007	JN.1.3	0.02748450	JN.1.3
A01-1053	SARS_20241007	KP.3.1.1	0.11721073	KP.3.1.1
A01-1053	SARS_20241007	JN.1.16.1	0.02556506	JN.1.16.1
A01-1053	SARS_20241007	KP.3.1	0.00432465	KP.3.1
A01-1053	SARS_20241007	JN.1.62	0.00101063	JN.1.62
A01-1053	SARS_20241007	MU.1	0.56410300	MU.1
A01-1053	SARS_20241007	JN.1.51.1	0.00189880	JN.1.51.1
A01-1053	SARS_20241007	KP.1.1.5	0.00165042	KP.1.1.5
A01-1053	SARS_20241007	KP.1.1	0.00168172	KP.1.1
A01-1053	SARS_20241007	KP.1	0.00169503	KP.1
A01-1053	SARS_20241007	MC.13	0.00161259	MC.13
A01-1053	SARS_20241007	JN.1.18.6	0.01984439	JN.1.18.6
A01-1053	SARS_20241007	KP.3.3.4	0.00868262	KP.3.3.4
A01-1053	SARS_20241007	KP.2.3.2	0.00162948	KP.2.3.2
A01-1053	SARS_20241007	KP.2.10	0.03278958	KP.2.10
A01-1053	SARS_20241007	KP.3.3.2	0.00147001	KP.3.3.2
C01-0736	SARS_20241007	LR.1	0.00115635	LR.1
C01-0736	SARS_20241007	JN.1.16.1	0.01062749	JN.1.16.1
C01-0736	SARS_20241007	KP.2.9	0.00154625	KP.2.9
C01-0736	SARS_20241007	KP.3.1.1	0.61490246	KP.3.1.1
C01-0736	SARS_20241007	LQ.1	0.01151685	LQ.1
C01-0736	SARS_20241007	KP.3.4	0.00133689	KP.3.4
C01-0736	SARS_20241007	KP.2	0.10387214	KP.2
C01-0736	SARS_20241007	MC.5	0.00193424	MC.5
C01-0736	SARS_20241007	KP.2.22	0.00183150	KP.2.22
C01-0736	SARS_20241007	KP.2.3.7	0.00149504	KP.2.3.7
C01-0736	SARS_20241007	KP.3.3.2	0.00101549	KP.3.3.2
C01-0736	SARS_20241007	KU.2	0.00884445	KU.2
C01-0736	SARS_20241007	MC.13	0.00537633	MC.13
C01-0736	SARS_20241007	KP.1.1.2	0.00179855	KP.1.1.2
C01-0736	SARS_20241007	KP.3.3.4	0.00341846	KP.3.3.4
C01-0736	SARS_20241007	KP.2.3	0.00113830	KP.2.3
C01-0736	SARS_20241007	KP.1.1	0.13132678	KP.1.1
C01-0736	SARS_20241007	KS.1	0.00118894	KS.1
C01-0736	SARS_20241007	MU.1	0.00138179	MU.1
C01-0736	SARS_20241007	KP.3.3	0.06922238	KP.3.3,XEC
C01-0736	SARS_20241007	KP.3.2.3	0.00859413	KP.3.2.3
C01-0736	SARS_20241007	LF.1	0.00274943	LF.1
A01-1047	SARS_20241007	KP.2.3.2	0.00194721	KP.2.3.2
A01-1047	SARS_20241007	KP.3.3.4	0.36825687	KP.3.3.4
A01-1047	SARS_20241007	ML.1	0.00178768	ML.1
A01-1047	SARS_20241007	MC.13	0.00208518	MC.13
A01-1047	SARS_20241007	KU.2	0.00373315	KU.2
A01-1047	SARS_20241007	KP.3.3.2	0.00164194	KP.3.3.2
A01-1047	SARS_20241007	KP.3.2.3	0.00100068	KP.3.2.3
A01-1047	SARS_20241007	MC.16	0.00126422	MC.16
A01-1047	SARS_20241007	MC.11.1	0.00387597	MC.11.1
A01-1047	SARS_20241007	KP.3.1.1	0.59101844	KP.3.1.1
A01-1047	SARS_20241007	LP.1	0.00163295	LP.1
A01-1047	SARS_20241007	LP.1.1	0.00108960	LP.1.1
A02-1351	SARS_20241007	KP.3.3.2	0.05752210	KP.3.3.2
A02-1351	SARS_20241007	KP.2.16	0.00338983	KP.2.16
A02-1351	SARS_20241007	ML.1	0.00590400	ML.1
A02-1351	SARS_20241007	MC.1	0.07298480	MC.1
A02-1351	SARS_20241007	KP.1.1	0.13740996	KP.1.1
A02-1351	SARS_20241007	MU.1	0.00248818	MU.1
A02-1351	SARS_20241007	KP.3.2.3	0.00195274	KP.3.2.3
A02-1351	SARS_20241007	MC.11.1	0.00149813	MC.11.1
A02-1351	SARS_20241007	KP.3.4	0.00138904	KP.3.4
A02-1351	SARS_20241007	KP.3	0.08253751	KP.3
A02-1351	SARS_20241007	KP.2.9	0.00528634	KP.2.9
A02-1351	SARS_20241007	KP.2	0.10787538	KP.2
A02-1351	SARS_20241007	LF.3.1.1	0.00139026	LF.3.1.1
A02-1351	SARS_20241007	KP.2.4	0.01284666	KP.2.4
A02-1351	SARS_20241007	ML.2	0.01256217	ML.2
A02-1351	SARS_20241007	LP.1	0.00179238	LP.1
A02-1351	SARS_20241007	KP.3.1.2	0.00613497	KP.3.1.2
A02-1351	SARS_20241007	LP.1.1	0.00223447	LP.1.1
A02-1351	SARS_20241007	KU.2	0.00472885	KU.2
A02-1351	SARS_20241007	BF.7.20	0.00107643	BF.7.20
A02-1351	SARS_20241007	JN.1.18.5	0.01272260	JN.1.18.5
A02-1351	SARS_20241007	KP.2.3.6	0.00529960	KP.2.3.6
A02-1351	SARS_20241007	MC.13	0.00116186	MC.13
A02-1351	SARS_20241007	JN.1.18.1	0.00547266	JN.1.18.1
A02-1351	SARS_20241007	KP.3.1.1	0.34116674	KP.3.1.1
A02-1351	SARS_20241007	LF.2	0.00621098	LF.2
A02-1351	SARS_20241007	LF.3	0.01500314	LF.3
A02-1351	SARS_20241007	KP.3.2.2	0.00139470	KP.3.2.2
A02-1351	SARS_20241007	KP.3.2	0.07343308	KP.3.2,XDY
C01-0740	SARS_20241007	LF.3	0.00775426	LF.3
C01-0740	SARS_20241007	JN.1.11	0.00563046	JN.1.11
C01-0740	SARS_20241007	KP.2.14	0.06659431	KP.2.14
C01-0740	SARS_20241007	LQ.1	0.00122399	LQ.1
C01-0740	SARS_20241007	KP.2.9	0.07023700	KP.2.9
C01-0740	SARS_20241007	KP.3.1.1	0.52088694	KP.3.1.1
C01-0740	SARS_20241007	XEC	0.00133869	XEC,KP.3.3,KS.1.1
C01-0740	SARS_20241007	LP.1.1	0.00356530	LP.1.1
C01-0740	SARS_20241007	KP.2.3.3	0.00675866	KP.2.3.3
C01-0740	SARS_20241007	KP.3.2	0.02439391	KP.3.2,XDY
C01-0740	SARS_20241007	XEE	0.15688137	XEE
C01-0740	SARS_20241007	KP.3.3.4	0.03052077	KP.3.3.4
C01-0740	SARS_20241007	ML.1	0.00399958	ML.1
C01-0740	SARS_20241007	XEH	0.00444965	XEH
C01-0740	SARS_20241007	MC.13	0.00154400	MC.13
C01-0740	SARS_20241007	KP.3.3.2	0.04019290	KP.3.3.2
C01-0740	SARS_20241007	KP.3.2.3	0.00590909	KP.3.2.3
C01-0740	SARS_20241007	MU.1	0.01173020	MU.1
C01-0740	SARS_20241007	XDY	0.02242430	XDY,LB.1.2.1,KP.3.2
C01-0740	SARS_20241007	KS.1	0.00178571	KS.1
C01-0740	SARS_20241007	KP.2.3	0.00396294	KP.2.3
