sample_id	sbatch_id	variant	proportion	aliases
A01-0907	SARS_20240813	ML.1	0.00640353	ML.1
A01-0907	SARS_20240813	JZ.1	0.00275718	JZ.1
A01-0907	SARS_20240813	KP.2.15	0.00306984	KP.2.15
A01-0907	SARS_20240813	KP.2.14	0.78840949	KP.2.14
A01-0907	SARS_20240813	KP.3.2.3	0.00722892	KP.3.2.3
A01-0907	SARS_20240813	KP.2.3.4	0.00209415	KP.2.3.4
A01-0907	SARS_20240813	KP.3.5	0.00154957	KP.3.5
A01-0907	SARS_20240813	LB.1.1	0.00623829	LB.1.1
A01-0907	SARS_20240813	KP.2.3	0.00159480	KP.2.3
A01-0907	SARS_20240813	KP.3.1.1	0.00149758	KP.3.1.1
C01-0702	SARS_20240813	KP.2.3	0.00725220	KP.2.3
C01-0702	SARS_20240813	KP.3.1.1	0.19405369	KP.3.1.1
C01-0702	SARS_20240813	KP.3.3.3	0.01934477	KP.3.3.3
C01-0702	SARS_20240813	KP.3.5	0.19885889	KP.3.5
C01-0702	SARS_20240813	JN.1.11.1	0.54073917	JN.1.11.1
C01-0702	SARS_20240813	JN.1.48	0.00235238	JN.1.48
C01-0702	SARS_20240813	ML.1	0.00965159	ML.1
C01-0702	SARS_20240813	KP.2.7	0.00355668	KP.2.7
C01-0702	SARS_20240813	KP.3.2.3	0.00258758	KP.3.2.3
