sample_id	sbatch_id	variant	proportion	aliases
A01-0789	SARS_20240219	JN.1.4.2	0.36494700	JN.1.4.2
A01-0789	SARS_20240219	XCG	0.00125707	XCG,BA.5.2*,XBB.1
A01-0791	SARS_20240219	XDD	0.02134483	XDD
A01-0791	SARS_20240219	EG.5.1.6	0.00564504	EG.5.1.6
A01-0791	SARS_20240219	HV.1.3	0.00564504	HV.1.3
A01-0791	SARS_20240219	JN.1.18	0.63144669	JN.1.18
A01-0791	SARS_20240219	HV.1.11	0.00564504	HV.1.11
A01-0791	SARS_20240219	EG.8	0.00164718	EG.8
A01-0791	SARS_20240219	HV.1	0.00564504	HV.1
A01-0791	SARS_20240219	JN.1.1	0.03088556	JN.1.1
A01-0791	SARS_20240219	JN.1.8.1	0.10330200	JN.1.8.1
A01-0791	SARS_20240219	JN.1.4.3	0.10273457	JN.1.4.3
A01-0791	SARS_20240219	EG.10	0.00214323	EG.10
A01-0791	SARS_20240219	JN.1.4	0.01538892	JN.1.4
A01-0791	SARS_20240219	EG.6	0.00254768	EG.6
A01-0791	SARS_20240219	JN.1.1.3	0.03816127	JN.1.1.3
A01-0791	SARS_20240219	XBB.1.9.4	0.00161290	XBB.1.9.4
C01-0563	SARS_20240219	JN.1.1	0.04784870	JN.1.1
C01-0563	SARS_20240219	HV.1	0.07556122	HV.1
C01-0563	SARS_20240219	XBB.1.5.93	0.00395648	XBB.1.5.93,HD
C01-0563	SARS_20240219	HK.4	0.00300300	HK.4
C01-0563	SARS_20240219	XBB.1.16.6	0.05493760	XBB.1.16.6,JF
C01-0563	SARS_20240219	EG.5.1.13	0.00109625	EG.5.1.13
C01-0563	SARS_20240219	XDD	0.00824281	XDD
C01-0563	SARS_20240219	XCY	0.00819438	XCY,EG.5.1.3,GK.4
C01-0563	SARS_20240219	XBW	0.00648502	XBW,BQ.1.14,XBB.1.5
C01-0563	SARS_20240219	XBB.1.22	0.05331899	XBB.1.22
C01-0563	SARS_20240219	EG.5.1.6	0.07556122	EG.5.1.6
C01-0563	SARS_20240219	JG.3	0.01078894	JG.3
C01-0563	SARS_20240219	HK.3.1	0.03647150	HK.3.1
C01-0563	SARS_20240219	XBB.1.16.9	0.00367229	XBB.1.16.9
C01-0563	SARS_20240219	XBB.1.5.34	0.00163132	XBB.1.5.34
C01-0563	SARS_20240219	JN.1.18	0.18619544	JN.1.18
C01-0563	SARS_20240219	HF.1	0.00105291	HF.1
C01-0563	SARS_20240219	EG.5.1.14	0.01545250	EG.5.1.14
C01-0563	SARS_20240219	JG.3.2	0.01078894	JG.3.2
C01-0563	SARS_20240219	EG.10	0.00649150	EG.10
C01-0563	SARS_20240219	EG.5.1.19	0.00322581	EG.5.1.19
C01-0563	SARS_20240219	HK.29	0.00277778	HK.29
C01-0563	SARS_20240219	XBB.1.9	0.05902779	XBB.1.9
C01-0563	SARS_20240219	JN.1.1.3	0.02678570	JN.1.1.3
C01-0563	SARS_20240219	HK.19	0.03647150	HK.19
C01-0563	SARS_20240219	XBB.1.5.106	0.00564972	XBB.1.5.106
C01-0563	SARS_20240219	XBB.1.5.66	0.01448776	XBB.1.5.66
C01-0563	SARS_20240219	EG.5	0.12212752	EG.5
C01-0563	SARS_20240219	HV.1.3	0.07556122	HV.1.3
C01-0563	SARS_20240219	EG.5.1.4	0.01664782	EG.5.1.4
C01-0563	SARS_20240219	JG.3.1	0.00680272	JG.3.1
A01-0788	SARS_20240219	JN.1.22	0.00186567	JN.1.22
A01-0788	SARS_20240219	JN.9	0.18607656	JN.9
A01-0788	SARS_20240219	JN.5	0.00248139	JN.5
A01-0788	SARS_20240219	JN.3	0.02300150	JN.3
A01-0788	SARS_20240219	JN.1.4.2	0.06634640	JN.1.4.2
A01-0788	SARS_20240219	JN.1.7	0.19358700	JN.1.7
A01-0788	SARS_20240219	JN.1.18	0.51633868	JN.1.18
A01-0798	SARS_20240219	BK.1	0.00187234	BK.1
A01-0798	SARS_20240219	BA.2.10.4	0.00150376	BA.2.10.4
A01-0798	SARS_20240219	BA.2.86	0.01041122	BA.2.86
A01-0798	SARS_20240219	JN.1.4.2	0.25841100	JN.1.4.2
A01-0798	SARS_20240219	JN.1.1.3	0.00674076	JN.1.1.3
A01-0798	SARS_20240219	XDP	0.03517365	XDP
A01-0798	SARS_20240219	JN.1.8.1	0.05263160	JN.1.8.1
A01-0798	SARS_20240219	JN.1.1	0.08161684	JN.1.1
A01-0798	SARS_20240219	HV.1	0.00757059	HV.1
A01-0798	SARS_20240219	JN.10	0.00719556	JN.10
A01-0798	SARS_20240219	HV.1.1	0.00757059	HV.1.1
A01-0798	SARS_20240219	HV.1.11	0.00757059	HV.1.11
A01-0798	SARS_20240219	JN.1.14	0.00109439	JN.1.14
A01-0798	SARS_20240219	JN.1.18	0.41983054	JN.1.18
A01-0798	SARS_20240219	BA.2.54	0.00158364	BA.2.54
A01-0798	SARS_20240219	EG.5.1.6	0.00757059	EG.5.1.6
A01-0798	SARS_20240219	HV.1.2	0.00757059	HV.1.2
A01-0798	SARS_20240219	HV.1.3	0.00757059	HV.1.3
A01-0798	SARS_20240219	XZ	0.00306037	XZ,BA.1*,BA.2*
A01-0798	SARS_20240219	EG.5.1.13	0.00112170	EG.5.1.13
A01-0798	SARS_20240219	XDR	0.05325924	XDR
C01-0571	SARS_20240219	XBB.1.13	0.00446647	XBB.1.13
C01-0571	SARS_20240219	JN.1	0.06163603	JN.1
C01-0571	SARS_20240219	BA.2.28	0.00131234	BA.2.28
C01-0571	SARS_20240219	FW.1	0.00787587	FW.1
C01-0571	SARS_20240219	BA.5.3.2	0.00117942	BA.5.3.2
C01-0571	SARS_20240219	XBB.1.3	0.00446647	XBB.1.3
C01-0571	SARS_20240219	XBB.1.5.57	0.00180511	XBB.1.5.57,XBL
C01-0571	SARS_20240219	XBB.1.5	0.00446647	XBB.1.5,XBW,XCQ
C01-0571	SARS_20240219	BA.2.54	0.00409417	BA.2.54
C01-0571	SARS_20240219	BA.5.1.17	0.00254042	BA.5.1.17
C01-0571	SARS_20240219	XBB.1.49	0.00350877	XBB.1.49
C01-0571	SARS_20240219	JN.1.7	0.06077020	JN.1.7
C01-0571	SARS_20240219	JN.1.10	0.06163603	JN.1.10
C01-0571	SARS_20240219	BA.5.5.1	0.00167078	BA.5.5.1
C01-0571	SARS_20240219	BA.2.40	0.00609755	BA.2.40
C01-0571	SARS_20240219	XBB.1	0.00446647	XBB.1,XBV,XCG
C01-0571	SARS_20240219	XDD.1.1	0.00200000	XDD.1.1
C01-0571	SARS_20240219	BA.2.86.4	0.00119332	BA.2.86.4
C01-0571	SARS_20240219	BA.2.10.4	0.00244573	BA.2.10.4
C01-0571	SARS_20240219	JN.1.4.2	0.03409090	JN.1.4.2
C01-0571	SARS_20240219	BA.2.52	0.00116414	BA.2.52
C01-0571	SARS_20240219	XBB.1.5.93	0.00260794	XBB.1.5.93,HD
C01-0571	SARS_20240219	XBB.1.28	0.00446647	XBB.1.28
C01-0571	SARS_20240219	JN.1.2	0.06163603	JN.1.2
C01-0571	SARS_20240219	JN.1.3	0.06163603	JN.1.3
C01-0571	SARS_20240219	BA.2.7	0.00402685	BA.2.7
C01-0571	SARS_20240219	BA.3	0.00103527	BA.3
C01-0571	SARS_20240219	XBW	0.00118293	XBW,BQ.1.14,XBB.1.5
C01-0571	SARS_20240219	BA.2.19	0.00127959	BA.2.19
C01-0571	SARS_20240219	XDD	0.04556268	XDD
C01-0571	SARS_20240219	BA.2.85	0.00177515	BA.2.85
C01-0571	SARS_20240219	JN.1.14	0.00316790	JN.1.14
C01-0571	SARS_20240219	JN.1.18	0.45054426	JN.1.18
C01-0571	SARS_20240219	JN.1.11	0.00160000	JN.1.11
C01-0571	SARS_20240219	BA.2.40.1	0.00609755	BA.2.40.1
C01-0571	SARS_20240219	JN.1.16	0.06163603	JN.1.16
A01-0797	SARS_20240219	JN.1.8	0.19453490	JN.1.8
A01-0797	SARS_20240219	HV.1.11	0.01445887	HV.1.11
A01-0797	SARS_20240219	JN.1.7	0.07238360	JN.1.7
A01-0797	SARS_20240219	JN.1.18	0.52611599	JN.1.18
A01-0797	SARS_20240219	XBL.2	0.00126103	XBL.2
A01-0797	SARS_20240219	JN.1.6.1	0.00746269	JN.1.6.1
A01-0797	SARS_20240219	EG.5.1.6	0.01445887	EG.5.1.6
A01-0797	SARS_20240219	FP.4	0.00100654	FP.4
A01-0797	SARS_20240219	XZ	0.00466041	XZ,BA.1*,BA.2*
A01-0797	SARS_20240219	FY.5.1	0.00702234	FY.5.1
A01-0797	SARS_20240219	HV.1.3	0.01445887	HV.1.3
A01-0797	SARS_20240219	XDD	0.03803800	XDD
A01-0797	SARS_20240219	EG.5.1.13	0.00111173	EG.5.1.13
A01-0797	SARS_20240219	HV.2	0.00192031	HV.2
A01-0797	SARS_20240219	JN.1.8.1	0.00177410	JN.1.8.1
A01-0797	SARS_20240219	JN.1.11.1	0.00182815	JN.1.11.1
A01-0797	SARS_20240219	HV.1	0.01445887	HV.1
A01-0797	SARS_20240219	JN.1.9.1	0.06091490	JN.1.9.1
A01-0797	SARS_20240219	FY.8	0.00702234	FY.8
A01-0784	SARS_20240219	FY.4.1	0.00100401	FY.4.1
A01-0784	SARS_20240219	FL.33	0.00176056	FL.33
A01-0784	SARS_20240219	BA.2.34	0.00109409	BA.2.34
A01-0784	SARS_20240219	FY.8	0.02100547	FY.8
A01-0784	SARS_20240219	XBB.1.22.1	0.02611787	XBB.1.22.1,FY
A01-0784	SARS_20240219	BA.2.26	0.00117994	BA.2.26
A01-0784	SARS_20240219	BA.2.3.5	0.00164510	BA.2.3.5
A01-0784	SARS_20240219	BA.2.86	0.04541430	BA.2.86
A01-0784	SARS_20240219	FL.33.1	0.00176056	FL.33.1
A01-0784	SARS_20240219	JN.1.4	0.42343846	JN.1.4
A01-0784	SARS_20240219	FY.5.1	0.02100547	FY.5.1
A01-0784	SARS_20240219	BA.2.9.4	0.01960780	BA.2.9.4
A01-0784	SARS_20240219	BA.2.18	0.00405405	BA.2.18
A01-0784	SARS_20240219	FL.25	0.01328648	FL.25
A01-0784	SARS_20240219	BA.2.86.5	0.00123916	BA.2.86.5
A01-0784	SARS_20240219	XBL.2	0.00167645	XBL.2
A01-0784	SARS_20240219	BA.2.12.2	0.00117371	BA.2.12.2
A01-0784	SARS_20240219	XAD	0.00155280	XAD,BA.2*,BA.1*
A01-0784	SARS_20240219	JN.1.4.3	0.08558934	JN.1.4.3
A01-0784	SARS_20240219	FY.4	0.00100401	FY.4
A01-0784	SARS_20240219	XDQ	0.00118906	XDQ
A01-0784	SARS_20240219	JN.1.4.2	0.01119820	JN.1.4.2
A01-0784	SARS_20240219	BA.2	0.00786651	BA.2
A01-0784	SARS_20240219	BA.2.85	0.00646150	BA.2.85
A01-0784	SARS_20240219	XDD	0.02588684	XDD
A01-0784	SARS_20240219	BA.2.19	0.00103520	BA.2.19
A01-0784	SARS_20240219	BA.2.70	0.00102690	BA.2.70
A01-0784	SARS_20240219	FY.5	0.02611787	FY.5
A01-0784	SARS_20240219	BA.4.8	0.00148810	BA.4.8
A01-0784	SARS_20240219	XZ	0.01492540	XZ,BA.1*,BA.2*
A01-0784	SARS_20240219	XBB.1.22	0.02611787	XBB.1.22
A01-0784	SARS_20240219	BA.2.3.17	0.00323625	BA.2.3.17,XBH
A01-0784	SARS_20240219	JN.1.18	0.18274496	JN.1.18
A01-0796	SARS_20240219	JN.1	0.01008875	JN.1
A01-0796	SARS_20240219	JN.1.9.1	0.00123205	JN.1.9.1
A01-0796	SARS_20240219	JN.1.10	0.01008875	JN.1.10
A01-0796	SARS_20240219	JN.1.6	0.00343726	JN.1.6
A01-0796	SARS_20240219	JN.1.7	0.00126263	JN.1.7
A01-0796	SARS_20240219	JN.1.6.1	0.00518343	JN.1.6.1
A01-0796	SARS_20240219	JN.1.18	0.93299789	JN.1.18
A01-0796	SARS_20240219	JN.1.22	0.00168350	JN.1.22
A01-0796	SARS_20240219	JN.1.2	0.01008875	JN.1.2
A01-0796	SARS_20240219	XDR	0.00417962	XDR
A01-0796	SARS_20240219	JN.1.3	0.01008875	JN.1.3
C01-0565	SARS_20240219	HK.7	0.10092020	HK.7
C01-0565	SARS_20240219	BA.2.29	0.00140746	BA.2.29
C01-0565	SARS_20240219	HV.1	0.02911396	HV.1
C01-0565	SARS_20240219	JN.1.4.2	0.00104712	JN.1.4.2
C01-0565	SARS_20240219	EG.5.1.7	0.00686499	EG.5.1.7
C01-0565	SARS_20240219	EG.5.1.6	0.02911396	EG.5.1.6
C01-0565	SARS_20240219	XZ	0.00359715	XZ,BA.1*,BA.2*
C01-0565	SARS_20240219	BA.2.70	0.00100637	BA.2.70
C01-0565	SARS_20240219	EG.5.1.13	0.04799620	EG.5.1.13
C01-0565	SARS_20240219	XDD	0.05434602	XDD
C01-0565	SARS_20240219	BA.2.85	0.00441153	BA.2.85
C01-0565	SARS_20240219	XBB.1.23	0.00189036	XBB.1.23
C01-0565	SARS_20240219	EG.5.1.14	0.00527704	EG.5.1.14
C01-0565	SARS_20240219	HF.1	0.00108382	HF.1
C01-0565	SARS_20240219	JN.1.18	0.34265921	JN.1.18
C01-0565	SARS_20240219	HK.18	0.00105134	HK.18
C01-0565	SARS_20240219	HV.1.5	0.00130890	HV.1.5
C01-0565	SARS_20240219	EG.10	0.01156070	EG.10
C01-0565	SARS_20240219	XDB	0.00101163	XDB
C01-0565	SARS_20240219	JN.1.1.2	0.00213980	JN.1.1.2
C01-0565	SARS_20240219	XDD.2	0.00162075	XDD.2
C01-0565	SARS_20240219	BA.2.1	0.17003401	BA.2.1
C01-0565	SARS_20240219	EG.6	0.00469484	EG.6
C01-0565	SARS_20240219	XDP	0.04239889	XDP
C01-0565	SARS_20240219	BA.2.54	0.00423909	BA.2.54
C01-0565	SARS_20240219	EB.1	0.00284091	EB.1
C01-0565	SARS_20240219	BA.2.63	0.02514350	BA.2.63
C01-0565	SARS_20240219	HV.1.3	0.02911396	HV.1.3
C01-0565	SARS_20240219	XDF	0.00143190	XDF
C01-0565	SARS_20240219	XBB.1.22.2	0.01358323	XBB.1.22.2,HU
C01-0565	SARS_20240219	EG.5.1.4	0.03882200	EG.5.1.4
C01-0565	SARS_20240219	XBB.1.16.18	0.00280287	XBB.1.16.18
C01-0565	SARS_20240219	JN.1.6.1	0.00552486	JN.1.6.1
A01-0790	SARS_20240219	JN.10	0.00276662	JN.10
A01-0790	SARS_20240219	XDQ	0.00106440	XDQ
A01-0790	SARS_20240219	EG.2	0.01956937	EG.2
A01-0790	SARS_20240219	JN.1.4.3	0.07541674	JN.1.4.3
A01-0790	SARS_20240219	XDP	0.01812238	XDP
A01-0790	SARS_20240219	JN.1.4	0.01982514	JN.1.4
A01-0790	SARS_20240219	JN.1.4.2	0.16570762	JN.1.4.2
A01-0790	SARS_20240219	BA.2.86	0.01923730	BA.2.86
A01-0790	SARS_20240219	JN.1.4.1	0.00122850	JN.1.4.1
A01-0790	SARS_20240219	JN.5	0.00284091	JN.5
A01-0790	SARS_20240219	JN.1.18	0.60528113	JN.1.18
A01-0790	SARS_20240219	XBB.1.9.2	0.01956937	XBB.1.9.2,EG
A01-0790	SARS_20240219	JN.1.8	0.02622083	JN.1.8
A01-0790	SARS_20240219	JN.3.1	0.00204297	JN.3.1
A01-0790	SARS_20240219	XBB.1.23	0.00279330	XBB.1.23
C01-0570	SARS_20240219	XBW	0.00247525	XBW,BQ.1.14,XBB.1.5
C01-0570	SARS_20240219	XDD	0.00474956	XDD
C01-0570	SARS_20240219	XBB.1.5.11	0.00141044	XBB.1.5.11
C01-0570	SARS_20240219	XBB.1.5.102	0.03724352	XBB.1.5.102,JD
C01-0570	SARS_20240219	EG.5.1	0.01994156	EG.5.1
C01-0570	SARS_20240219	XBB.1.5.62	0.00280816	XBB.1.5.62
C01-0570	SARS_20240219	XBB.1.5.75	0.00222717	XBB.1.5.75
C01-0570	SARS_20240219	XBB.1.5.91	0.12112600	XBB.1.5.91
C01-0570	SARS_20240219	XBB.1.5.107	0.00162528	XBB.1.5.107,JZ
C01-0570	SARS_20240219	XBB.1.5.34	0.00109409	XBB.1.5.34
C01-0570	SARS_20240219	JN.1.18	0.36575014	JN.1.18
C01-0570	SARS_20240219	EG.5.1.14	0.00503235	EG.5.1.14
C01-0570	SARS_20240219	HK.3.2	0.05343471	HK.3.2
C01-0570	SARS_20240219	HV.2	0.00140179	HV.2
C01-0570	SARS_20240219	EG.11	0.03593489	EG.11
C01-0570	SARS_20240219	FL.32.1	0.00120048	FL.32.1
C01-0570	SARS_20240219	XBB.1.5.93	0.00195804	XBB.1.5.93,HD
C01-0570	SARS_20240219	XBB.1.5.92	0.00143177	XBB.1.5.92,HQ
C01-0570	SARS_20240219	XDD.1	0.06382444	XDD.1
C01-0570	SARS_20240219	EG.5.1.7	0.00128205	EG.5.1.7
C01-0570	SARS_20240219	EG.5	0.01774600	EG.5
C01-0570	SARS_20240219	XDF	0.00118371	XDF
C01-0570	SARS_20240219	FY.5.1	0.01919835	FY.5.1
C01-0570	SARS_20240219	EG.5.1.4	0.04799685	EG.5.1.4
C01-0570	SARS_20240219	FL.2.7.1	0.00189394	FL.2.7.1
C01-0570	SARS_20240219	XBB.1.22.2	0.02240092	XBB.1.22.2,HU
C01-0570	SARS_20240219	XBB.1.5.78	0.00131062	XBB.1.5.78
C01-0570	SARS_20240219	EG.5.1.17	0.01994156	EG.5.1.17
C01-0570	SARS_20240219	EG.10	0.01604280	EG.10
C01-0570	SARS_20240219	EG.14	0.00178891	EG.14
C01-0570	SARS_20240219	FY.8	0.01919835	FY.8
C01-0570	SARS_20240219	HN.5	0.01520264	HN.5,XDA
C01-0570	SARS_20240219	JG.4	0.00340136	JG.4,XCT
C01-0570	SARS_20240219	JN.1.23	0.00103493	JN.1.23
C01-0570	SARS_20240219	XBB.1.9.7	0.00411946	XBB.1.9.7
C01-0570	SARS_20240219	JZ.1	0.00119048	JZ.1
C01-0570	SARS_20240219	EG.5.1.8	0.01994156	EG.5.1.8
C01-0570	SARS_20240219	JN.1.1.3	0.04102560	JN.1.1.3
A01-0786	SARS_20240219	JN.1.18	0.60775745	JN.1.18
A01-0786	SARS_20240219	XBB.1.5.75	0.00343643	XBB.1.5.75
A01-0786	SARS_20240219	XBB.1.5.91	0.01306838	XBB.1.5.91
A01-0786	SARS_20240219	GA.7	0.00109469	GA.7
A01-0786	SARS_20240219	FG.2	0.00122925	FG.2
A01-0786	SARS_20240219	XBB.1.5.92	0.00101215	XBB.1.5.92,HQ
A01-0786	SARS_20240219	XBB.1.4	0.01114563	XBB.1.4
A01-0786	SARS_20240219	XBB.1.5.39	0.00136612	XBB.1.5.39,FT
A01-0786	SARS_20240219	JN.1.4.2	0.16974500	JN.1.4.2
A01-0786	SARS_20240219	KA.1	0.00154799	KA.1
A01-0786	SARS_20240219	XAD	0.00133630	XAD,BA.2*,BA.1*
A01-0786	SARS_20240219	JN.1.8.1	0.00154619	JN.1.8.1
A01-0786	SARS_20240219	JN.1.4.3	0.08616200	JN.1.4.3
A01-0786	SARS_20240219	EK.4	0.00249377	EK.4
A01-0786	SARS_20240219	JN.1.6.1	0.00588235	JN.1.6.1
A01-0786	SARS_20240219	XBB.1.5.6	0.00438596	XBB.1.5.6
A01-0786	SARS_20240219	FT.4	0.00136612	FT.4
A01-0786	SARS_20240219	XBB.1.5.78	0.00369140	XBB.1.5.78
A01-0786	SARS_20240219	XBB.1.5.57	0.00470430	XBB.1.5.57,XBL
A01-0786	SARS_20240219	XBB.1.5.35	0.00221729	XBB.1.5.35
A01-0786	SARS_20240219	HP.1	0.00108507	HP.1
A01-0786	SARS_20240219	XBB.1.21	0.00265252	XBB.1.21
A01-0786	SARS_20240219	XBB.1.5.60	0.00202840	XBB.1.5.60
A01-0786	SARS_20240219	XBB.1.3	0.04651943	XBB.1.3
A01-0786	SARS_20240219	JN.1.9.1	0.00416227	JN.1.9.1
A01-0786	SARS_20240219	XBB.1.5.16	0.00122925	XBB.1.5.16,FG
C01-0569	SARS_20240219	HV.1	0.03561631	HV.1
C01-0569	SARS_20240219	BA.5.11	0.00383499	BA.5.11
C01-0569	SARS_20240219	EG.5.1.7	0.01107010	EG.5.1.7
C01-0569	SARS_20240219	FY.6	0.00331126	FY.6
C01-0569	SARS_20240219	HK.4	0.05868836	HK.4
C01-0569	SARS_20240219	JN.1.4.2	0.00319149	JN.1.4.2
C01-0569	SARS_20240219	BA.2.10.4	0.01046919	BA.2.10.4
C01-0569	SARS_20240219	XDD	0.01605764	XDD
C01-0569	SARS_20240219	EG.5.1.13	0.00300299	EG.5.1.13
C01-0569	SARS_20240219	XBB.1.22	0.46488022	XBB.1.22
C01-0569	SARS_20240219	BA.5.1.20	0.00282298	BA.5.1.20
C01-0569	SARS_20240219	JN.1.18	0.19353869	JN.1.18
C01-0569	SARS_20240219	EG.5.1.14	0.05421689	EG.5.1.14
C01-0569	SARS_20240219	XBB.1.16.17	0.01453880	XBB.1.16.17
C01-0569	SARS_20240219	HV.1.1	0.03561631	HV.1.1
C01-0569	SARS_20240219	XBB.1.38.1	0.02131163	XBB.1.38.1
C01-0569	SARS_20240219	JD.2.1	0.00427349	JD.2.1
C01-0569	SARS_20240219	HK.8	0.00793650	HK.8
C01-0569	SARS_20240219	BA.5.1.24	0.00150600	BA.5.1.24
C01-0569	SARS_20240219	XBB.1.5.57	0.00491127	XBB.1.5.57,XBL
C01-0569	SARS_20240219	HV.1.3	0.03561631	HV.1.3
C01-0569	SARS_20240219	JN.1.6.1	0.00392157	JN.1.6.1
