Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
R01-0067	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	05/31/2022	06/01/2022	06/08/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.126	1260	2007	1633.5	600.9716916	957.26205162	779.11687161	0.286040786101856	0.455622109290814	0.370831447696335	4198.25280243754	4407.22097064018	2594.34644381729	2946.70135615648	1.23481506131237	1.4025232537632	11297.4232228339	18886.3944646145	6949.23811429913	11319.1727105455	3.30758596587298	5.38751675894599	18396.5936432302	34319.1204606444	11304.129784781	20398.4634881307	5.38035687043359	9.70893074161387
A02-0462	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	active	04/18/2022	04/20/2022	04/20/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1133	485	809	NA	NA	NA	NA	NA	NA	3094.141324	7283.59023008078	NA	NA	NA	NA	2981.0509648	6077.58584820439	NA	NA	NA	NA	2867.9606056	5094.17572001108	NA	NA	NA	NA
N03-0041	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	03/11/2022	03/12/2022	03/16/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.878	70094.22071	63994.41674	67044.318725	232964.449607664	212691.202253008	222827.825930336	125.722854618275	114.782084324343	120.252469471309	39924.343853	51836.2285417296	123137.906456223	161246.044125353	66.4532684599155	87.0189121021874	39754.182256	51296.5504347411	122228.240788056	157341.971024996	65.962353366463	84.9120189017787	39584.020659	51086.5473345052	121318.575119888	154405.079089732	65.4714382730105	83.3270799189056
A1040	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	04/29/2021	04/30/2021	04/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.844	4692	4692	4692	139318.41133968	139318.41133968	139318.41133968	2.88276798832313	2.88276798832313	2.88276798832313	10158.4	20149.3782897184	328050.153618512	636380.340888288	6.78799357760536	13.1679428258626	11113.4	23938.951470446	357033.372408112	757236.977068973	7.38771255603609	15.6687008994573	12068.4	27854.7084169825	386016.591197712	882928.952635876	7.98743153446681	18.2695115178753
N02-0081	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	06/06/2022	06/07/2022	06/10/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5.576	18767.1621143818	18767.1621143818	18767.1621143818	396126.863905306	396126.863905306	396126.863905306	14.9493117935431	14.9493117935431	14.9493117935431	96770.0428962708	113479.140624124	2207331.83111218	2339141.04181217	83.3018277270804	88.2761356257897	99074.0047395229	120423.358045339	2253769.35708351	2420869.34984571	85.0543194612239	91.3604555002533	101377.966582775	129290.856360264	2300206.88305484	2555804.96160701	86.8068111953674	96.4527497021289
A04-0067	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	04/27/2022	04/28/2022	04/29/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.702	141683.0881	116645.3697	129164.2289	376502.662124284	309968.485339086	343235.573731685	188.251331062142	154.984242669543	171.617786865842	137443.7456454	232455.532828989	342655.257386041	547150.635333043	171.327628693021	273.575317666522	140994.2570884	251697.563463982	347491.103252206	595419.680683745	173.745551626103	297.709840341872	144544.7685314	272512.454212361	352326.94911837	649218.246424346	176.163474559185	324.609123212173
A02-0022	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	08/18/2021	08/20/2021	08/20/2021	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	12057.26095	7233.827002	9645.543976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K01-0090	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	05/09/2022	05/10/2022	05/18/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.196	19172.3246499896	31958.7469473481	25565.5357986689	667400.706532704	1112504.12675291	889952.416642809	13.8897129351239	23.153051545326	18.5213822402249	51672.0588299979	51466.9297366209	1115550.95168561	789292.534960613	23.2164610132281	16.4264835579732	54491.1994877338	49371.2228533922	1194998.29632432	737902.07028563	24.8698917028994	15.3569629611994	57310.3401454696	48313.6653733923	1274445.64096302	742584.531099783	26.5233223925707	15.4544127179976
A04-0032	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	03/10/2022	03/11/2022	03/11/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.708	111610.0042	69163.18372	90386.59396	299122.655207095	185362.193158152	242242.424182624	149.561327603548	92.6810965790759	121.121212091312	150072.82154	150164.059176226	377611.751617677	294441.539772668	188.805875808839	147.220769886334	141012.133829	166052.360207752	352842.578754959	338736.054201166	176.42128937748	169.368027100583	131951.446118	183923.135912603	328073.405892241	389268.816329469	164.036702946121	194.634408164735
A1092	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	07/14/2021	07/14/2021	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.954	81	1208	644.5	3052.07766234	45517.40513712	24284.74139973	0.0631534030446118	0.941843344171495	0.502498373608053	2956.9	7281.2448613831	100789.894744719	243904.651160903	2.08553829549576	5.04686002236598	3174.275	4631.66174601021	110939.735208204	153884.17038538	2.29555816934703	3.18416177754883	3391.65	2746.35823515394	121089.575671688	101712.416964917	2.50557804319831	2.10462706846791
B01-0084	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	02/15/2022	02/16/2022	02/18/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.365	284952.0108	313270.7459	299111.37835	9022992.49940831	9919703.96209517	9471348.23075174	180.459849988166	198.394079241904	189.426964615035	285462.31682	82917.5191155788	10141050.1927882	5063853.52030008	202.821003855765	101.277070406002	291176.22401	114534.933562608	10396419.0147812	6224487.15562156	207.928380295625	124.489743112431	296890.1312	147833.210870449	10651787.8367742	7418009.80995413	213.035756735485	148.360196199083
O01-0064	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	05/10/2022	05/11/2022	05/18/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2.34	10711.7243483663	10711.7243483663	10711.7243483663	94882.9482093853	94882.9482093853	94882.9482093853	15.6288829203402	15.6288829203402	15.6288829203402	17003.9683674733	13534.1659001911	145551.371055686	109081.056097261	23.9748593404193	17.9675598908353	13009.9052999733	9915.6703759225	111226.371187651	72067.0899764156	18.3209308495554	11.8707115757562	9015.84223247326	10474.4574398561	76901.3713196158	81355.0264775727	12.6670023586915	13.4005973443539
A04-0015	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	02/14/2022	02/15/2022	02/15/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.625	227526.6346	250556.7911	239041.71285	538300.998675741	592787.614123657	565544.306399699	269.150499337871	296.393807061828	282.77215319985	310385.18052	272928.772926309	857694.426121196	813815.818633936	428.847213060598	406.907909316968	282696.413988	334903.029816835	776828.453634511	975291.971730662	388.414226817255	487.645985865331	255007.647456	420956.302314351	695962.481147825	1208775.46060594	347.981240573912	604.387730302968
A1085	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	07/05/2021	07/05/2021	07/09/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6.52	283	2785	1534	6984.6871156	68736.231862	37860.4594888	0.144526715684489	1.42228587696573	0.783406296325112	2028.7	4235.14307951745	62351.237347961	134087.893621852	1.29016796366415	2.77453843779696	3010.475	4541.39633635288	90444.395334048	152249.877674218	1.87146985875782	3.15034509340792	3992.25	5272.23039048108	118537.553320135	182071.479954886	2.45277175385149	3.76741185140884
A0230	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	01/28/2021	01/28/2021	01/29/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.148	156660	176250	166455	4831945.9497288	5436170.51985	5134058.2347894	99.9823280443801	112.484905641657	106.233616843019	450959.4	1465099.52974862	16559568.121936	56189060.1144037	342.649563853998	1162.66057180938	390887.1	1239991.47681498	14317443.2034651	47588701.8490412	296.255653109277	984.702488185756	330814.8	1015688.19823239	12075318.2849942	39007802.3334527	249.861742364555	807.147043814201
A03-0085	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	active	01/10/2022	01/10/2022	01/11/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1331076	203602.1805	767339.09025	NA	NA	NA	NA	NA	NA	275399.6828268	1086902.99341489	NA	NA	NA	NA	165162.3579756	620295.407814073	NA	NA	NA	NA	54925.0331244	155764.473713465	NA	NA	NA	NA
M03-0038	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	05/10/2022	05/11/2022	05/18/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.225	289928.939938545	284998.14838171	287463.544160128	246937.479419873	242737.839194762	244837.659307317	226.340494427014	222.491144999782	224.415819713398	135765.050770695	329057.547338519	115409.378742353	278063.989185017	105.783115254219	254.870750857028	147488.316345891	359633.864081708	125191.146270806	303928.173641788	114.748988332544	278.577611037386	159211.581921086	392725.460429609	134972.913799258	331933.594975663	123.714861410869	304.247108135346
A03-0133	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	active	12/06/2021	12/06/2021	12/14/2021	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	1442	1901	1671.5	NA	NA	NA	NA	NA	NA	1037.2	1062.40162621888	NA	NA	NA	NA	1385.4	779.606999167226	NA	NA	NA	NA	1733.6	810.238704278269	NA	NA	NA	NA
A0238	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/09/2021	02/09/2021	02/11/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.493	14880	39696	27288	534711.2692944	1426471.67647248	980591.47288344	11.0642126571429	29.5164640885714	20.2903383728571	125882.4	386053.325909387	4675178.77275898	14164721.8574932	96.7385112721192	293.095552422885	119053.8	335595.659265305	4426514.21852277	12297461.6071478	91.5931596284301	254.458318307146	112225.2	286392.921097051	4177849.66428656	10481869.2173863	86.447807984741	216.890192380944
A02-0173	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	active	10/13/2021	10/15/2021	10/15/2021	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	15503.87613	9301.172569	12402.5243495	NA	NA	NA	NA	NA	NA	18395.7097562	44081.7211310212	NA	NA	NA	NA	17854.1846642	37876.4842952225	NA	NA	NA	NA	17312.6595722	34186.2891092755	NA	NA	NA	NA
K01-0036	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	02/22/2022	02/23/2022	03/02/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9.179	93575.24201	87898.06142	90736.651715	3251391.40929108	3054130.51204064	3152760.96066586	67.6668347407093	63.5615090955388	65.6141719181241	145741.565282	118289.74915222	3995213.38437137	2501544.90506066	83.1470007153251	52.0612883467359	99969.251988	66429.3310597327	2762083.37038612	1310540.53219134	57.4835248779629	27.2745167989874	54196.938694	48148.0364284648	1528953.35640086	1632219.30540039	31.8200490406006	33.9691842955336
C01-0152	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	active	04/12/2022	04/13/2022	04/19/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12.819	5506.012067	115	2810.5060335	267180.175922976	5580.39464085	136380.285281913	5.34360351845952	0.111607892817	2.72760570563826	17831.6849522	42077.3086311313	1028105.61798058	2763319.38901273	20.5621123596117	55.2663877802545	10953.975788	21693.1321811364	617115.437577642	1445151.25169558	12.3423087515528	28.9030250339115	4076.2666238	5599.57982400028	206125.257174699	281668.738576847	4.12250514349398	5.63337477153694
A01-0002	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	08/10/2021	08/10/2021	08/13/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8.166	35988.11412	40686.03611	38337.075115	1112452.2779017	1257672.83604913	1185062.55697542	23.0187940304109	26.0236888770306	24.5212414537207	12058.721742	25136.3253781681	358685.378924372	787779.682780774	7.42189577314129	16.3006886852503	13833.983066	26715.0741605103	407853.728716245	832848.033337775	8.43928423928664	17.2332402197023	15609.24439	29055.3747884428	457022.078508117	895313.00391967	9.45667270543199	18.5257615444394
R02-0012	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	06/09/2022	06/10/2022	06/15/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.5698	98091.4154648779	109252.698719501	103672.057092189	582892.210028396	649216.312216213	616054.261122304	44.3061880532377	49.3475457750238	46.8268669141307	159287.099272013	129506.628434657	898683.775794042	811069.743345554	68.3098035720616	61.6501781199114	166462.812379002	132727.588927605	940066.328564392	842030.116182667	71.4553305384913	64.0035053346509	173638.525485992	135957.642427751	981448.881334741	873156.126499944	74.600857504921	66.3694228108805
M03-0044	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	05/23/2022	05/24/2022	05/25/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0.156	4025174.36027526	4100726.0942459	4062950.22726058	2376961.90292021	2421577.01204942	2399269.45748482	2178.7001859947	2219.59396154851	2199.1470737716	1071814.91750479	3046322.65764558	660911.524797298	1770494.24325907	605.785082307331	1622.81782150236	1067864.95023966	3088632.97298053	657216.987174039	1796746.92340793	602.398705017451	1646.88077305952	1063914.98297453	3131084.38924803	653522.449550781	1823115.90260397	599.012327727572	1671.05032319337
H01-0082	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/03/2021	12/04/2021	12/10/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1.2	34493.25353	51750.53135	43121.89244	156685.328213997	235076.374653124	195880.85143356	13.0571106844997	19.5896978877604	16.32340428613	62833.679706	50105.6002541456	293226.298079231	224269.260236932	24.4355248399359	18.6891050197443	68151.744876	57438.7856163898	317191.852275362	255987.693861509	26.4326543562802	21.3323078217924	73469.810046	66845.0690733978	341157.406471493	298144.841766666	28.4297838726244	24.8454034805555
E01-0071	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	02/28/2022	03/01/2022	03/04/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3.762	17347.58455	23131.70884	20239.646695	247041.962758185	329412.013373612	288226.988065898	6.86227674328292	9.15033370482255	8.00630522405273	88022.1918194	162313.126490663	1340488.19360413	2494107.42262952	37.2357831556702	69.280761739709	88522.8702584	162802.612000715	1319100.28294191	2308097.14928488	36.6416745261641	64.1138097023577	89023.5486974	164849.846473551	1297712.37227969	2134077.16119672	36.0475658966581	59.2799211443534
A01-0042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	09/20/2021	09/20/2021	09/24/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7.36	132638.4389	1730361.567	931500.00295	3695388.82525387	48208941.9279238	25952165.3765888	76.4647580130331	997.536457704101	537.000607858567	183882.23994	224283.237351992	5170825.587988	6086955.61477157	106.994404651299	125.950910750943	317582.075463	652343.118310877	8902968.00786047	18101004.3174601	184.219665780924	374.544866691361	451281.910986	1322310.973454	12635110.4277329	36783214.9851529	261.444926910548	761.116019391511
A03-0194	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	active	03/02/2022	03/02/2022	03/01/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	2743	1834	2288.5	NA	NA	NA	NA	NA	NA	6096.6861756	15796.0629506415	NA	NA	NA	NA	4279.1056451	8918.33377428241	NA	NA	NA	NA	2461.5251146	2411.32118909644	NA	NA	NA	NA
A02-0541	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	active	05/14/2022	05/16/2022	05/16/2022	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	NA	3283783.95080566	3124491.77742004	3204137.86411285	NA	NA	NA	NA	NA	NA	779707.965121132	2614096.88137125	NA	NA	NA	NA	750995.66926287	2554484.5924466	NA	NA	NA	NA	722283.373404608	2495539.82210667	NA	NA	NA	NA
