Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
A01-0045	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/28/2021 12:00 AM	09/28/2021 11:55 PM	9.301	10/01/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1074383.087	1102549.243	1088466.165	37826985.4571356	38818662.249415	38322823.8532753	782.713653723216	803.23336884239	792.973511282803	396906.491174	776810.58320313	12355163.9973599	27593308.2062563	255.652292612148	570.95903422977	378378.241069	786302.560402695	11939419.5168319	28109375.3178063	247.049733422278	581.637463122958	359849.990964	802961.05649988	11523675.0363038	28763151.4307363	238.447174232408	595.165358192691
A01-0234	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/22/2022 12:00 AM	04/23/2022 11:59 PM	9	04/26/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77436.30767	59938.17933	68687.2435	2638153.56075385	2042015.25075818	2340084.40575601	54.5885110237099	42.2532538230048	48.4208824233574	45455.145736	44989.3460230098	1856798.84207596	1417984.35233078	38.4207673000323	29.3408449000742	43749.885449	35912.2430115634	1808604.04486291	1095237.50080232	37.4235235238974	22.6625869227429	42044.625162	27225.7318339607	1760409.24764987	817221.0128	36.4262797477625	16.9098868730343
A1013	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/23/2021 12:00 PM	03/23/2021 12:00 PM	9.556	03/26/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9168	9168	9168	331637.52913728	331637.52913728	331637.52913728	6.86222333093196	6.86222333093196	6.86222333093196	9253.4	22741.3435209419	342939.289358626	865117.194544375	7.09607865747861	17.9009517162799	10417.1	23356.1167888014	387048.152141189	889324.457590226	8.00877652998653	18.4018469125605	11580.8	24447.3940002803	431157.014923752	930889.101494318	8.92147440249445	19.2618999647061
C01-0162	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	04/26/2022 07:00 AM	04/27/2022 07:00 AM	7.893	05/03/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21888.89712	30100.18297	25994.540045	654001.746221123	899340.52483478	776671.135527951	13.0800349244225	17.9868104966956	15.533422710559	333409.1493312	1279647.19087024	12577316.6118522	48705455.7360177	251.546332237045	974.109114720355	368670.4597596	1421698.20091114	13907680.848114	54111290.8758842	278.153616962281	1082.22581751768	403931.770188	1563766.178431	15238045.0843758	59517704.7113204	304.760901687516	1190.35409422641
M04-0014	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	02/23/2022 01:15 PM	02/24/2022 01:15 PM	0.122	03/02/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1855	39	947	856.6761371	18.01098078	437.34355894	1.40438711	0.029526198	0.716956654	2576.9446628	2646.4114809289	1282.10516686348	969.712218884461	2.10181174895652	1.58969216210567	2037.7156482	2076.41669288835	1042.74716174096	937.009713631863	1.70942157662453	1.53608149775715	1498.4866336	3251.58366998638	803.389156618451	1623.29262212042	1.31703140429254	2.66113544609904
A03-0284	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2356	309	1332.5	NA	NA	NA	NA	NA	NA	4302.9909516	7286.9060034703	NA	NA	NA	NA	2936.6566513	4358.09726256398	NA	NA	NA	NA	1570.322351	2420.97455696026	NA	NA	NA	NA
A02-0381	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	03/05/2022 09:00 AM	03/07/2022 09:00 AM	NA	03/07/2022	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8365.343353	785	4575.1716765	NA	NA	NA	NA	NA	NA	184898.5238986	696472.348074605	NA	NA	NA	NA	194882.8058321	752775.426119914	NA	NA	NA	NA	204867.0877656	809250.786891638	NA	NA	NA	NA
A02-0151	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/09/2021 09:00 AM	08/10/2021 09:00 AM	NA	08/10/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1242	1357.84701	1299.923505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M04-0004	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	02/17/2022 01:40 PM	02/18/2022 01:40 AM	0.13	02/23/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2275.15474	4550.433168	3412.793954	1119.61115556464	2239.28317840225	1679.44716698345	1.83542812387646	3.67095603016763	2.75319207702205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0375	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	02/28/2022 09:00 AM	03/02/2022 09:00 AM	NA	03/04/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2991.240509	5982.694421	4486.967465	NA	NA	NA	NA	NA	NA	28445.5634838	54518.1556382324	NA	NA	NA	NA	25389.8510378	48744.3546088665	NA	NA	NA	NA	22334.1385918	43619.3406410991	NA	NA	NA	NA
A1096	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	07/20/2021 12:00 AM	07/20/2021 11:55 PM	7.254	07/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	211	932	571.5	5793.92583354	25592.12737848	15693.02660601	0.119887556562241	0.529550723772554	0.324719140167398	2256.5	3022.40828538483	69795.502763759	88525.8302860137	1.44420424523587	1.83177102892761	1956.025	2129.08343909053	60649.5790569683	66388.8824863677	1.2549573550937	1.37371466823307	1655.55	3139.16217769963	51503.6553501775	96401.1218560683	1.06571046495153	1.99472607714096
H01-0042	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/17/2021 08:00 AM	11/18/2021 08:00 AM	1.3	11/19/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16641.55846	24964.81519	20803.186825	81893.6583530892	122852.679388891	102373.16887099	6.8244715294241	10.2377232824076	8.53109740591585	31539.0589226	45032.0215882656	136448.347650393	274234.406239141	11.3706956375328	22.8528671865951	34790.5852853	39108.8706475546	155465.263204527	248003.465074918	12.9554386003772	20.6669554229099	38042.111648	35452.7947579894	174482.17875866	237026.918577172	14.5401815632217	19.7522432147643
R01-0021	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/12/2022 09:00 AM	04/13/2022 08:30 AM	0.173	04/20/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5765.426019	2882.614005	4324.020012	3775.63872603882	1887.7545273554	2831.69662669711	1.79706745646779	0.898502868803141	1.34778516263546	7318.4432034	8978.09372655216	5162.30063011406	7537.8416198906	2.45706836273873	3.58773994283227	5901.0772323	4928.93855921892	3987.5853745498	3545.31789080158	1.89794639435973	1.68744307034821	4483.7112612	7435.0017489628	2812.87011898554	3903.9943663354	1.33882442598074	1.85816009820819
M04-0056	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	05/05/2022 11:00 AM	05/06/2022 11:00 AM	0.137	05/18/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2255.92827424407	4511.97811402381	3383.95319413394	1169.92704245906	2339.91712894714	1754.9220857031	1.91791318435911	3.83592971958548	2.87692145197229	7226.55818355055	9729.95050592984	2978.04815149044	3582.49282921013	4.88204614998434	5.8729390642789	9829.44267226889	16278.8698806073	3900.00703597359	5511.01617842232	6.39345415733376	9.034452751512	12432.3271609872	23342.4024929649	4821.96592045674	7938.81113245205	7.90486216468318	13.0144444794296
A01-0173	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/08/2022 12:00 AM	02/09/2022 12:00 AM	11.3	02/11/2022	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	111637.1839	122284.8214	116961.00265	4775295.38906796	5230749.49926625	5003022.4441671	98.8101181316826	108.234346533402	103.522232332542	355667.49788	582085.560478992	13272148.9250429	17237607.2820563	274.626488268559	356.679508402092	353795.9042	582819.444241451	13181329.5859007	17272122.7626114	272.747260095611	357.393700600303	351924.31052	583779.709653087	13090510.2467585	17321751.2542156	270.868031922664	358.420610292492
G01-0031	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	01/15/2022 09:00 AM	01/16/2022 08:00 AM	0.896	01/20/2022	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	824926.0497	321164.5174	573045.28355	2797924.25274421	1089302.48072678	1943613.36673549	342.547043675834	133.36220381082	237.954623743327	390063.96358	858882.311100802	1405630.12112405	2978814.69435324	172.089877708625	364.693277957057	273048.3651623	616708.402706119	980713.9269002	2149583.16547232	120.067816711582	263.171298417277	156032.7667446	375389.681178895	555797.732676353	1323085.88278851	68.0457557145388	161.984069881061
E01-0088	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	03/30/2022 08:30 AM	03/31/2022 08:30 AM	2.039	04/08/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	42473.83878	36808.17135	39641.005065	327832.242980591	284102.066596497	305967.154788544	9.10645119390532	7.89172407212492	8.49908763301512	44867.476588	53844.4687368526	379909.005171144	467881.447903688	10.5530279214207	12.9967068862135	38955.5300746	44059.7996101012	333517.860241559	411916.156225048	9.26438500670998	11.4421154506958	33043.5835612	47894.3014891475	287126.715311975	448126.53965672	7.9757420919993	12.4479594349089
N03-0051	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/26/2022 07:30 AM	04/27/2022 07:30 AM	0.82434	05/04/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8690.278474	151	4420.639237	27117.7087703228	471.1901967894	13794.4494835561	14.6344893525757	0.254285049535564	7.44438720105565	5212.920086	9360.1102498972	12124.6189032548	20789.1364608476	6.54323740056927	11.2191777986226	5610.7221659	11786.9885819958	11717.6014617904	18652.1774683926	6.32358416718314	10.065934953261	6008.5242458	16096.9332547095	11310.5840203259	26071.224337197	6.10393093379702	14.0697379045856
A02-0288	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	01/26/2022 09:00 AM	01/28/2022 09:00 AM	NA	01/28/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1964	2779	2371.5	NA	NA	NA	NA	NA	NA	204346.74934	343766.710931281	NA	NA	NA	NA	214357.78411	358510.796964684	NA	NA	NA	NA	224368.81888	374490.368426954	NA	NA	NA	NA
D01-0089	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	05/15/2022 07:00 AM	05/16/2022 07:00 AM	1.33	05/18/2022	24-hr flow-weighted composite	Charles Town	25414	NA	-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	405236.787199975	468140.711188317	436688.749194146	2040203.22422409	2356899.02428736	2198551.12425573	120.011954366123	138.641119075727	129.326536720925	389492.881083995	939200.643491498	1927665.28835375	4620146.87560835	113.392075785515	271.773345624021	365685.713028829	845508.479033343	1811229.19783773	4161966.64092752	106.542893990455	244.821567113384	341878.544973663	757192.475188381	1694793.10732171	3731395.74962198	99.6937121953949	219.493867624822
E01-0112	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	05/17/2022 08:00 AM	05/18/2022 08:00 AM	2.124	05/19/2022	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	76129.6936869622	85655.632764101	80892.6632255316	612098.788427793	688689.347056984	650394.067742389	17.0027441229943	19.1302596404718	18.066501881733	69667.0158501372	44179.6082727724	644689.172049994	398629.48478353	17.9080325569443	11.0730412439869	69645.5939861893	31043.6866841072	644135.701318192	227307.390682323	17.8926583699498	6.31409418562008	69624.1721222413	25198.6290926608	643582.23058639	94126.5743253707	17.8772841829553	2.61462706459363
H01-0174	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/31/2022 08:00 AM	04/01/2022 08:00 AM	2.1	04/08/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	19992.66375	31421.32748	25706.995615	158928.901500364	249779.47523774	204354.188369052	13.2440751250303	20.8149562698117	17.029515697421	6318.8115098	14501.2505257904	47543.9232547634	117318.937379871	3.96199360456361	9.77657811498922	7730.7735679	18703.2092707782	56146.1884624715	153194.442503347	4.67884903853929	12.7662035419456	9142.735626	23182.3907331729	64748.4536701797	190511.908102921	5.39570447251497	15.8759923419101
L01-0018	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/21/2022 09:00 AM	01/22/2022 09:00 AM	0.398	01/26/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	194667.154	191415.2876	193041.2208	293284.20658641	288384.966845899	290834.586716154	520.007458486542	511.320863201948	515.664160844245	1498294.99528	2172426.41918054	2078151.40703065	2315121.77515372	3684.66561530257	4104.82584247114	1511307.46695	2210453.12241598	2091965.2867376	2353733.88575718	3709.15830981845	4173.28703148436	1524319.93862	2249200.34584176	2105779.16644456	2394949.40115883	3733.65100433432	4246.36418645182
B01-0039	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/04/2022 08:00 AM	01/05/2022 07:00 AM	11.808	01/10/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7476.900481	3738.283287	5607.591884	334203.404498228	167094.239741323	250648.822119776	6.68406808996457	3.34188479482646	5.01297644239551	2974.5366254	5111.29634583123	165110.199260452	246090.111894541	3.30220398520905	4.92180223789082	2715.8645519	3555.45286861546	144753.602287121	162063.066087042	2.89507204574242	3.24126132174083	2457.1924784	3403.58663312252	124397.00531379	175653.484333623	2.48794010627579	3.51306968667245
A02-0477	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/27/2022 09:00 AM	04/29/2022 09:00 AM	NA	04/29/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1297510.543	1395759.923	1346635.233	NA	NA	NA	NA	NA	NA	465101.337545	1003960.27586192	NA	NA	NA	NA	491905.077348	1057849.58835616	NA	NA	NA	NA	518708.817151	1113521.42538481	NA	NA	NA	NA
L01-0098	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/13/2022 09:10 AM	04/14/2022 09:10 AM	0.303	04/20/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5273.246448	5273.246448	5273.246448	6048.30415052728	6048.30415052728	6048.30415052728	10.7239435293037	10.7239435293037	10.7239435293037	14191.4368666	36728.9564349827	17002.3913940707	43053.1395181078	30.1460840320403	76.3353537555104	13082.5478117	33618.3194483987	15665.1647383612	39364.4019214139	27.7751147843285	69.7950388677551	11973.6587568	30576.9564749541	14327.9380826518	35771.0302108361	25.4041455366166	63.4238124305605
R01-0043	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/05/2022 09:00 AM	04/06/2022 09:00 AM	0.181	04/13/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1908	2855	2381.5	1307.28377268	1956.12954455	1631.706658615	0.622219787091861	0.931046903641123	0.776633345366492	13604.8286086	18817.9876825848	8438.25939569604	11427.8235384676	4.0163062330776	5.43923062278323	15000.8332016	21762.2326070724	9285.10666576741	12250.0872121829	4.41937490041286	5.8305983875216	16396.8377946	25469.9545767631	10131.9539358388	13397.9949281955	4.82244356774811	6.37696093678986
