Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.loadcap	n2.loadcap	n1n2.loadcap	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1.loadcap.day5.mean	n1.loadcap.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.loadcap.day5.mean	n1n2.loadcap.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci	n2.loadcap.day5.mean	n2.loadcap.day5.ci
R01-0045	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/10/2022 09:00 AM	04/11/2022 09:00 AM	0.185	04/13/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6387.041034	3193.398952	4790.219993	4472.85026509508	2236.34000047471	3354.59513278489	2.12891492865068	1.06441694453818	1.59666593659443	5825.3810732	10893.2351529929	4309.62637844944	8673.94443539596	2.05122626294595	4.1284837864807	4080.728999	4773.25561319686	2957.85962153255	3847.08212240747	1.40783418445147	1.83107192879937	2336.0769248	2553.13321875352	1606.09286461565	1727.1200133043	0.764442105956997	0.822046650787389
A1002	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/09/2021 12:00 PM	03/09/2021 12:00 PM	8.423	03/12/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25860	19380	22620	824533.3879998	617921.7733734	721227.5806866	17.0611940903783	12.7859992835085	14.9235966869434	19826.2	27628.1007669391	719511.59376704	998028.529041249	14.888089591273	20.6511448651144	21819.5	35558.3460154464	787925.06264539	1317016.91917892	16.3036968764565	27.2516329907904	23812.8	48255.1601639722	856338.53152374	1796966.03937972	17.71930416164	37.1827106310984
K01-0079	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/27/2022 06:24 AM	04/28/2022 06:24 AM	5.043	05/04/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25009.50672	19450.54941	22230.028065	477427.047348593	371307.538292951	424367.292820772	9.93604677104252	7.72752421005101	8.83178549054677	18369.6988698	13906.4024787982	331555.583724822	178228.475123496	6.9002202648246	3.7092294510613	17664.4537472	18411.7172905961	307930.919908944	214634.795632969	6.40855192318302	4.46690521608677	16959.2086246	23783.8856912177	284306.256093066	283802.52071038	5.91688358154144	5.90640001478419
A03-0300	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/13/2022 06:00 AM	04/13/2022 02:00 PM	NA	04/18/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1283	1629	1456	NA	NA	NA	NA	NA	NA	2387.9191276	3121.79956822186	NA	NA	NA	NA	2024.1878793	2179.75889667656	NA	NA	NA	NA	1660.456631	2027.03348264367	NA	NA	NA	NA
M04-0041	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/25/2022 12:00 PM	04/26/2022 10:30 AM	0.128	04/27/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2107	1657	1882	1020.90993536	802.87031936	911.89012736	1.67362284485246	1.31618085140984	1.49490184813115	1192.6	1342.22991766036	501.004313074	659.757343566644	0.821318546022951	1.08156941568302	1757.0157262	1596.92352453708	704.073545442245	618.86629794382	1.1542189269545	1.014534914662	2321.4314524	4041.550409391	907.14277781049	1479.17009075	1.48711930788605	2.4248690012295
M04-0031	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/27/2022 12:00 PM	04/28/2022 12:00 PM	0.091	05/04/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36905.76352	39543.13472	38224.44912	12713.0136120481	13621.5149616396	13167.2642868439	20.8410059213904	22.3303523961305	21.5856791587604	8198.952704	29578.1413377219	2922.95314838963	10098.1677141837	4.79172647276988	16.5543733019405	9161.9055502	29957.3716699998	3267.42212377502	10204.1253305507	5.35642971110659	16.7280743123781	10124.8583964	30496.7369511892	3611.89109916041	10378.0081219781	5.9211329494433	17.0131280688165
H01-0037	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/12/2021 08:00 AM	11/13/2021 08:00 AM	1.4	11/19/2021	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5123.374723	12809.61106	8966.4928915	27151.703474268	67885.4817236884	47518.5925989782	2.262641956189	5.65712347697404	3.95988271658152	30936.8350066	52945.0032104818	19966.570169634	323414.269109603	1.6638808474695	26.9511890924669	31189.6916813	28823.3221504929	93670.0422083139	2077350.09371719	7.80583685069283	173.112507809766	31442.548356	22609.3575416723	167373.514246994	4478114.45654399	13.9477928539162	373.176204711999
A03-0055	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	10/29/2021 06:00 AM	10/29/2021 01:50 PM	NA	11/01/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1240	1297	1268.5	NA	NA	NA	NA	NA	NA	2178.8638416	3375.32047654054	NA	NA	NA	NA	4821.8256809	13701.0991438495	NA	NA	NA	NA	7464.7875202	24274.9752845724	NA	NA	NA	NA
A03-0021	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	09/24/2021 06:00 AM	09/24/2021 02:00 PM	NA	09/27/2021	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16528.92686	35432.51857	25980.722715	NA	NA	NA	NA	NA	NA	62938.43731	125464.85808536	NA	NA	NA	NA	62322.634128	97196.1102138597	NA	NA	NA	NA	61706.830946	78770.4598345134	NA	NA	NA	NA
P01-0060	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/07/2022 10:00 AM	04/08/2022 10:00 AM	0.282	04/14/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6169.84589	3084.809608	4627.327749	6586.2217651911	3292.98989697784	4939.60583108447	2.27739341811587	1.13865487447366	1.70802414629477	4604.318152	4385.02116151462	5041.76417244344	6044.80017945387	1.74334860734559	2.0901798684142	4501.493143	4365.9535146537	4785.31570847663	5808.84899647166	1.65467348149261	2.00859232243142	4398.668134	5349.9426538034	4528.86724450981	6298.52437500063	1.56599835563963	2.17791299273881
G01-0014	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/05/2021 09:00 AM	12/06/2021 08:00 AM	0.534	12/09/2021	24-hr time-weighted composite	Keyser	26726		-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66722.86548	19613.34955	43168.107515	134874.196783689	39646.600123715	87260.3984537022	16.5125118491295	4.85389325706599	10.6832025530977	78641.172674	51386.9028110834	175005.069723178	135891.288791944	21.425694138489	16.6370333976425	74771.802827	56504.0031904533	167312.654313218	147007.130265009	20.4839194800708	17.9979346553635	70902.43298	68799.8802012295	159620.238903258	170109.055875556	19.5421448216526	20.8262801022962
A02-0018	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	08/16/2021 10:05 AM	08/18/2021 10:05 AM	NA	08/18/2021	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7922.674306	10564.1241	9243.399203	NA	NA	NA	NA	NA	NA	10459.8399272	24167.4015613075	NA	NA	NA	NA	9847.5876766	24343.9334516166	NA	NA	NA	NA	9235.335426	24794.996188794	NA	NA	NA	NA
B01-0067	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/02/2021 07:00 AM	11/03/2021 07:00 AM	NA	11/05/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14049.76763	15611.3407	14830.554165	NA	NA	NA	NA	NA	NA	7471.539017	9026.13358110188	454167.906361704	608014.07288832	9.08335812723408	12.1602814577664	8076.1330919	8910.41199168042	447126.293645963	301911.448404494	8.94252587291925	6.03822896808987	8680.7271668	9651.82372438323	440084.680930221	11853.9123305857	8.80169361860442	0.237078246611715
L01-0019	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/20/2022 09:00 AM	01/21/2022 09:00 AM	0.514	02/02/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	994500.7181	1042451.652	1018476.18505	1935000.7831377	2028298.95071062	1981649.86692416	3430.85245237181	3596.27473530252	3513.56359383717	1711349.18768	1770384.32253819	2349535.82389655	1581685.07343464	4165.84365939104	2804.40615857205	1732536.26699	1800920.60872671	2374120.42133223	1606610.61427825	4209.43337115643	2848.60037992598	1753723.3463	1832686.3647415	2398705.0187679	1636177.46631195	4253.02308292181	2901.02387643963
N02-0025	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/21/2022 07:00 AM	03/22/2022 07:00 AM	7.76	03/23/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14506.10535	10879.10788	12692.606615	426113.676522842	319571.417977839	372842.54725034	16.0809750367138	12.0602089960691	14.0705920163914	9642.9928002	9565.08080134862	379243.435006491	378598.99495513	14.3121531816171	14.2878328536165	9648.5055034	9804.56231091402	388752.678169345	459923.985985076	14.6710196305134	17.3569320697817	9654.0182066	12256.4650494848	398261.921332198	602867.339515425	15.0298860794097	22.7514280140171
A02-0282	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	01/08/2022 09:00 AM	01/10/2022 09:00 PM	NA	01/10/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	625131.8836	88735.71485	356933.799225	NA	NA	NA	NA	NA	NA	128446.9611846	511405.789275661	NA	NA	NA	NA	75864.3458991	289509.194404982	NA	NA	NA	NA	23281.7306136	68213.3882277825	NA	NA	NA	NA
B01-0090	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	02/08/2022 07:00 AM	02/09/2022 07:00 AM	11.102	02/14/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	324225.4293	360695.3788	342460.40405	13625775.2761889	15158447.5816704	14392111.4289297	272.515505523779	303.168951633409	287.842228578594	513727.05406	534774.260155136	19015032.4056175	18424529.0526186	380.30064811235	368.490581052373	531035.68117	541881.569485058	19658935.3218249	18511294.5303538	393.178706436498	370.225890607076	548344.30828	550501.23374399	20302838.2380323	18649084.7934642	406.056764760647	372.981695869284
N03-0040	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	02/11/2022 12:45 PM	02/12/2022 10:45 PM	6.803	02/17/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9055.803213	6036.984315	7546.393764	233206.350459673	155465.290794128	194335.820626901	125.853400140137	83.8992395003388	104.876319820238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0296	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/01/2022 06:00 AM	04/01/2022 02:00 PM	NA	04/04/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1166	881	1023.5	NA	NA	NA	NA	NA	NA	3548.2171776	7816.10556715435	NA	NA	NA	NA	3978.1161498	6728.06543509304	NA	NA	NA	NA	4408.015122	10302.2518287754	NA	NA	NA	NA
C01-0001	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	09/12/2021 07:00 AM	09/13/2021 07:00 AM	NA	09/17/2021	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14397.60476	8637.567945	11517.5863525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A03-0284	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2338	306	1322	NA	NA	NA	NA	NA	NA	4293.3909516	7311.91459461107	NA	NA	NA	NA	3084.2566513	4324.38709843042	NA	NA	NA	NA	1875.122351	2198.41612524869	NA	NA	NA	NA
M03-0018	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	03/03/2022 11:00 AM	03/04/2022 11:00 AM	0.204	03/09/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	252401.2408	172531.2611	212466.25095	194910.204911092	133232.718460432	164071.461685762	178.652800101826	122.11981527079	150.386307686308	87689.367884	182154.093324119	72108.2925749829	136726.738376636	66.0937603803693	125.322399978585	81328.807932	154807.735173102	67481.8814990239	115639.114807495	61.8532369376938	105.993689099445	74968.24798	132931.484342416	62855.4704230649	99605.495126199	57.6127134950183	91.2974290799257
M03-0003	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	02/15/2022 11:04 AM	02/16/2022 11:04 AM	0.214	02/23/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	366262.6684	159259.5917	262761.13005	296701.234663841	129012.650117659	212856.94239075	271.953468986106	118.251741629385	195.102605307745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1022	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/05/2021 12:00 PM	04/05/2021 11:55 AM	8.768	04/09/2021	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	105540	112140	108840	3502922.7188352	3721979.8530432	3612451.2859392	72.4822611909287	77.0149779225956	74.7486195567621	36408	75588.5178773402	1261946.81803758	2479937.001434	26.1121258491471	51.314703721114	34701	77288.3917984915	1202388.63826584	2517485.32257777	24.8797516608558	52.0916512700249	32994	81590.0773038334	1142830.4584941	2662311.80311079	23.6473774725646	55.0883918869143
L01-0067	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/16/2022 09:00 AM	03/17/2022 09:00 AM	0.37	03/23/2022	24-hr time-weighted composite	West Union	26456		-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1254	3349.323738	2301.661869	1756.3545318	4691.06852129315	3223.71152654658	3.11410377978723	8.31749737817935	5.71580057898329	11768.972275	17660.8505930493	16806.6813900759	26302.3008918687	29.799080478858	46.6352852692708	11995.8931921	15388.7152964137	17119.7319388351	22902.1148393911	30.3541346433246	40.6065865946651	12222.8141092	14720.9358716469	17432.7824875942	21759.1038483268	30.9091888077912	38.5799713622815
